链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1BT4y1L7rE?from=search&seid=4951455791367003205,你是否还记得我们什么时候开始抗日的？,130000.0,193.0,20200902.0,11000.0,787.0,1763.0,220.0,220.0
评论点赞数,评论内容,,,,,,,,
1409,你可知道，当年的南京，被日本人变成了活地狱。你可知道，日寇踩着我们的头颅耀武扬威！当时要想种族不灭！唯有抗战到底！如今外寇亡我之心不死。要想种族不灭，唯有步入巅峰！外寇想要灭亡我中华民族，那是痴心妄想！！！朋友们，挺直我们的脊梁！,,,,,,,,
465,加油，我们一定会重回巅峰的。我们没有称霸世界，我们只有重回巅峰。,,,,,,,,
268,其实抗日的时间，要拉到很早之前！那会，鬼子还不叫鬼子，而是叫倭寇！,,,,,,,,
248,国际法认定炸张作霖开始，张毕竟还是当时国际承认的国家元首，军队袭击形同宣战。还有济南事变蒋介石也被搞得灰头土脸。,,,,,,,,
184,"那时候不是打不过……而是军阀太多了而且都是想当土皇帝。<img alt=""[无语]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/44667b7d9349957e903b1b62cb91fb9b13720f04.png@100w_100h.webp""/>阎锡山 张学良 韩复渠 刘湘……他们不一定都是蒋光头的，山高皇帝远的还不都是怕自己部队拼光了被其他势力吞并。<img alt=""[辣眼睛]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png@100w_100h.webp""/><img alt=""[辣眼睛]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png@100w_100h.webp""/><img alt=""[辣眼睛]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png@100w_100h.webp""/>也就刘湘将军算是有血有肉有感情的真英雄 川军后来上战场了可是蒋光头什么补给也不发放，可他们就算拼死沙场也无怨无悔值得我们去敬仰，而蒋光头养的几个心腹也只知道对付革命领导人的队伍…耗子扛枪窝里横…要不然早就把倭寇给灭了。<img alt=""[撇嘴]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/531863568e5668c5ac181d395508a0eeb1f0cda4.png@100w_100h.webp""/><img alt=""[撇嘴]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/531863568e5668c5ac181d395508a0eeb1f0cda4.png@100w_100h.webp""/><img alt=""[撇嘴]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/531863568e5668c5ac181d395508a0eeb1f0cda4.png@100w_100h.webp""/>",,,,,,,,
108,为什么打不过日本人，它老蒋心里最清楚,,,,,,,,
112,"日本为什么怕美国，因为把日本打怕了。日本为什么瞧不起我们，因为我们总是说抬头不见低头见。。。国家和人一样，欺软怕硬的，还是相信丛林法则的！我们加油，重回丛林之巅！<img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/><img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/><img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/>",,,,,,,,
45,"即使中国已经强大了，即使日本现在己经变成美国的一条狗，也不要忘记曾经的仇恨，因为这样才能让这种情况不会再发生！<img alt=""[那兔_讲道理]"" src=""//i0.hdslb.com/bfs/emote/29643a9f37d2b8981c50741fe6943947f9f31661.png@100w_100h.webp""/>",,,,,,,,
59,还好前个月从东京回来了 不然看到这种视频非得揍几个日本鬼子,,,,,,,,
22,总有一天会让“他们”以血还血，以牙还牙。,,,,,,,,
19,记得初中的时候我们数学老师告诉我们:日本是一个龌龊的国家！极其龌龊的国家！,,,,,,,,
28,我说说杀日本人居然有人各位举报,,,,,,,,
17,死不可怕，可怕的是快要死了都不敢反抗，假如我被捆住了双手，我也要用牙齿咬下敌人一块肉。,,,,,,,,
11,"其实唱了半个多世纪的国歌，仍然有人不知道义勇军是哪里的。。。。。<img alt=""[滑稽]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/d15121545a99ac46774f1f4465b895fe2d1411c3.png@100w_100h.webp""/>",,,,,,,,
