链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1ot411v7MM?from=search&seid=4951455791367003205,交通信号灯全部变为红色，汽车停驶鸣笛，行人停步默哀,135000.0,61.0,20181214.0,949.0,75.0,155.0,18.0,40.0
评论点赞数,评论内容,,,,,,,,
200,感激先辈的流血牺牲才换来现在的幸福快乐！,,,,,,,,
128,http://www.cngongji.cn/m/如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
81,血债血偿，任何侵略者再敢来犯，必定有来无回。,,,,,,,,
68,喷bGM的都是才从山里出来的吧，可以这么说 此情此景 只有这首歌能烘托住，国歌都不行,,,,,,,,
66,"不懂BGM的别乱说话，去补一下那兔<img alt=""[响指]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/1b5c53cf14336903e1d2ae3527ca380a1256a077.png@100w_100h.webp""/>",,,,,,,,
32,bgm什么鬼,,,,,,,,
20,"不懂BGM的别乱说话，去补一下那兔<img alt=""[响指]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/1b5c53cf14336903e1d2ae3527ca380a1256a077.png@100w_100h.webp""/>",,,,,,,,
10,我们牢记这段历史不只是为了民族的悲怆，还有落后必亡的戒训，纪念，从不为宣扬复仇的怨念，只为许下复兴的心愿，珍爱和平！振兴中华！吾辈自强！,,,,,,,,
4,这个民族大有希望！,,,,,,,,
4,这才是一个有着真正优秀文化的国度，身为中国人感到自豪,,,,,,,,
4,勿忘国耻，振兴中华！,,,,,,,,
4,勿忘国耻，不忘初心，牢记使命！,,,,,,,,
3,致敬,,,,,,,,
2,鲜血换来的和平致敬,,,,,,,,
1,致敬,,,,,,,,
1,为什么要一直鸣笛 不是抬杠 问一下 有没有好心人给解释啊,,,,,,,,
1,"不懂BGM的别乱说话，去补一下那兔<img alt=""[响指]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/1b5c53cf14336903e1d2ae3527ca380a1256a077.png@100w_100h.webp""/>",,,,,,,,
1,欢迎回家。,,,,,,,,
0,勿忘耻辱，振兴中华，缅怀同胞，缅怀英雄！,,,,,,,,
0,特别想感慨一下我高中的一件记忆极其深刻的事，就是我们班高二一个晚自习，大家都在写作业，然后校广播说为南京大屠杀国家公祭日的死难者默哀，然后全班的笔都停了并低头默哀,,,,,,,,
