链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1kV411y7KS?from=search&seid=10285669073430163330,因为他，南京遇难者数量减少20万，中国版辛德勒，拉贝先生#拉贝日记,101000.0,189.0,20201112.0,7599.0,631.0,1734.0,70.0,160.0
评论点赞数,评论内容,,,,,,,,
209,"<span class=""stick"">置顶</span>我自横刀向天笑，去留肝胆两昆仑。吾辈当自强#南京！南京！<img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""0"" href=""//www.bilibili.com/video/BV1qi4y1V7pc"" target=""_blank"">我自横刀向天笑，去留肝胆两昆仑。吾辈当自强#南京！南京！</a>",,,,,,,,
3003,要感谢拉贝，不要感谢纳粹。,,,,,,,,
2141,"拉贝就是拉贝，不是什么中国版的辛特勒<img alt=""[微笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png@100w_100h.webp""/>",,,,,,,,
1314,拉贝，在南京大屠杀中保护了20万中国人,,,,,,,,
1182,"这才是德意志好男儿，这才是全人类的英雄！<img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/>但这样的人却往往不被人知晓！<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
821,拉贝是个英雄，他应该被世人铭记，不能被遗忘,,,,,,,,
738,他是个伟大的人，他的日记记录了南京那些地狱般的日子。,,,,,,,,
646,南京有拉贝的纪念碑，而且中国政府（南京地方政府）一直在善待拉贝先生的后人！滴水之恩，涌泉相报！致敬！你好，拉贝先生！,,,,,,,,
486,队友坑队友，日本真天才。。,,,,,,,,
419,然而，中国也不乏这种人物，在德国要进行清洗的时候，中国驻德大使馆为犹太人发放了几万张签证，拯救了无数的人，也希望被人铭记吧,,,,,,,,
567,"日本人就是这样，狗一样的天性，你把它打疼了他就长记性了，只要你稍微放松，它又开始蹬鼻子上脸，俗话就是贱皮子喜欢被打，一天没被打身上就痒痒<img alt=""[怪我咯]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/07cc6077f7f7d75b8d2c722dd9d9828a9fb9e46d.png@100w_100h.webp""/>",,,,,,,,
245,除了日本人，还有那该死的唐生智。此人既无军事才能，又没有坚定意志，在最后时刻抛弃自己的部队溜了，最后有五到六万国军被困在城里没跑掉，他们本来能撤走，得到更好的训练然后再打回来，可惜，光头和唐生智没给他们这个机会,,,,,,,,
330,"南京！南京！已剪吾辈当自强<img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""1"" href=""//www.bilibili.com/video/BV1CD4y197UB"" target=""_blank"">剪完后压抑很久，或许死亡才是最好的解脱。吾辈当自强！#南京！南京</a>",,,,,,,,
225,还有人记得先生，欣慰,,,,,,,,
182,拉贝就是拉贝，不要用什么东方辛德勒称呼他，拉贝不如辛德勒广为人知正是是我们需要宣传的。,,,,,,,,
172,感谢所有曾经帮助过我们的朋友。曾经我们没能力感谢的，我有能力后一定找到您，感谢您。,,,,,,,,
110,拉贝:德国纳粹长老级人物，但他并非真正意义上的纳粹。,,,,,,,,
116,这样的人不应该广为人知吗,,,,,,,,
75,拉贝就是凭他纳粹党党员身份，保护了当时的中国人。后来二战结束他回德国后，有因此身份而被排挤，当时咱们国民政府和南京老百姓好像还给他捐过钱。,,,,,,,,
59,国际主义者！（我甚至怀疑他理解错了辣脆的社会主义）,,,,,,,,
52,看到一条弹幕，有点长也很显眼。“很奇怪这些士兵有手有脚有枪有弹，为什么不去和日本人战斗，反而要靠女人保护，很可笑”我相信你们也都看到了，我很欣慰没人点赞。这么没有人性的话我不知道你是男的还是女的说出来。我虽然知道你三观歪在哪但我不想给你纠正，我只是觉得你应该在有生之年去干一些消防员，武警还有战地记者之类的职业，就是前提是你真的干劲满满而不只是个网络喷子。因为你这句话很幼稚，特别的幼稚。或许你应该去问问你的爸爸妈妈你哪想错了毕竟他们才是你的法定监护人而我不是。我没有教育你的义务。我把你提溜出来是因为你刚才脏了我的眼。,,,,,,,,
43,新冠的时候，咱们国家还给他的后人捐口罩来着,,,,,,,,
200,这样的人却鲜为人知，真可悲，他们反而更加喜欢看日本文化,,,,,,,,
33,看过一句话：三分人性没学会，七分兽性倒学得出奇的好,,,,,,,,
33,拉贝先生是个真正的德意志英雄，然而讽刺的是许多人在谈起他时赞颂的都是迫害他的那些人。,,,,,,,,
