链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV19x41117dU?from=search&seid=4951455791367003205,《无声反对》2月5日在日华人抗议APA酒店游行实录,125000.0,4353.0,20170210.0,1787.0,3308.0,3930.0,1755.0,1420.0
评论点赞数,评论内容,,,,,,,,
5163,不是我偏激，而是他们从未正视；不是我迁怒，而是三十万亡魂不安！,,,,,,,,
3069,"视频里<a class=""video-seek"" data-p=""-1"" data-time=""230"">3：50</a>秒左右会有一个穿西装和一个胖子拿着牌子这个胖子以前微博叫变态辣椒是日杂基本下一些段子来黑中国的，在中国混不下去了，去了日本不知道是日本的那个组织给他钱让他来写一些段子抹黑中国的。这个胖子以前和林熊猫性感玉米在一起混的。听说还跟韩寒吃过饭。更具体的就不知道了欢迎其他人来补充。",,,,,,,,
1228,你们都不看公告么。。。现在时政类只有认证过的新闻机构账号能发。。。,,,,,,,,
763,真正爱国的年轻人，即使他们是日漫游戏的铁杆粉丝，他们也会在大是大非的问题面前维护自己国家的主权和民族尊严。而那些没有脊梁骨，双膝发软的人，即使他们对日本没兴趣，也迟早会跪倒在其他人面前，嘲笑着中国的一切。――16年12月17日@共青团中央微博,,,,,,,,
636,12月13日，是第三个南京大屠杀死难者国家公祭日。网上曾有人问：南京大屠杀和我有什么关系？有知乎网友给出了这样的一个答案。客观上，没关系。你是一个独立的人，独立的个体。没有任何人有权力可以把你与这类历史事件绑架在一起，你完全可以选择不关注，并发表自己的意见。这是你的自由。但是，南京大屠杀和她又有什么关系？很漂亮吧。她是个美国人，华裔。家庭美满，婚姻幸福。1989年从美国的伊利诺伊大学毕业，后来又在约翰霍普金斯大学获得写作硕士学位。她的第一本书《蚕丝——中国飞弹之父钱学森》广受好评，赢得了美国麦克阿瑟基金会“和平与国际合作计划奖”。前途一片光明。如果不是她选择研究南京大屠杀的话。哦，忘了插一句，在她的那本书出版之前，西方社会对南京大屠杀这一浩劫知之甚少。他们知道奥斯维辛集中营，知道被纳粹屠杀的百万犹太人、波兰人、苏联人、吉普赛人、德国人，但是他们并不知道，二战期间，日军在金陵这座古都犯下怎样的暴行。多亏了她。1997年是南京大屠杀60年的纪念日。1997年，她出版了算是人类史上第一本“充分研究南京大屠杀的英文著作”（语出威廉·柯比，哈佛大学历史系主任，本书的序言也是他撰写的）。《南京大屠杀——被遗忘的二战浩劫》我不知道，当她翻阅一篇篇文献、报告、日记、记录稿，她心中是何等的悲愤？何等的震撼？我为什么这么说呢？ 请看书中原段：“在他的前面两排俘虏中，有一位孕妇开始为自己的生命抗争，她拼命地抓打那个试图将她拖出去**的士兵，拼命反抗。没有人过去帮她，最后，那个士兵将她杀死并用刺刀剖开了她的肚子，不仅扯出了她的肠子，甚至将蠕动的胎儿也挑了出来。”这一幕在书中不是孤例。,,,,,,,,
395,视频中，-_-包括女组织人染的粉毛，和男解说梳的辫子，都是为了乔装！为了事后能够，不受到极端右翼们的注意和人身攻击所做的乔装！请不要拿这个开喷-_-，顶我上去让其他人理解,,,,,,,,
295,那些收了外国基金会的钱，想方设法的抹黑中国的人，你们可以恨，可以骂，但不是骂中国人民和政府。当年中国祖祖辈辈积累了几千年的财富全被八国联军和日本人一锅端了，新中国建立的时候一穷二白。国外资本的原始积累是建立在中国人的血泪之上的，当初日本侵略中国时盗走了多少财富，甲午战争不算割地，光是赔款就有两亿两白银，抗战胜利后中国政府减免了多少战争赔款，赦免释放了多少日本战犯，然而善意换来了什么？美国工业**是由巨额资金投资的，这些钱从哪儿来？答案就是在中国倾销鸦*片得来的钱！美国最有名的几所高校全部是由鸦片钱投资的，它甚至建造了美国第一座工业城市麻省的最初的五条铁路。详情可见《即将到来的对华战争》。这些沾满血腥的钱中，就可能有你祖辈的血汗钱！结果现在你们反倒为了一点点钱成了精外和卖国贼了？这是什么道理我真的不懂。中国从农民工招工难到产能过剩到外国资本南进到一带一路，三十年时间实现了七亿人脱贫，相当于国外一百多年的发展，国外学者都把中国这几十年的发展称为奇迹，为什么你们只看到雾霾房价和贫富差距这些坏，却看不到一丁点好？你知道你现在的好生活，是你的先辈付出了多少血汗甚至生命才努力换来的吗？二十几年前，你的父母每天累死累活的工作十小时，每月赚着十几块钱的时候，你羡慕的外国人正在优雅的度假旅行，因为他们每天工作八小时就能轻轻松松的赚大把的钞票，甚至他们干脆不工作，都有政府的低保金作为保障，你知道么？你知道你的爷爷奶奶在遇上饥荒瓜菜代的时候，是怎样忍饥挨饿，勒紧裤腰带只为了给孩子们多留点吃的么？然而你们哪怕连回头看一眼都做不到，因为你们的目光，全被国外高品质的生活，琳琅满目的商品吸引过去了。换成哪个国家高速发展的时候都是乌烟瘴气的，日本60年代因为工业污染和疯狂山寨被称为“公害列岛”，英国伦敦因为大量排放工业气体被称为“雾都”想必无人不知！而中国的发展是不可能跳过这些步骤直接通往发达的。,,,,,,,,
222,突然没有那个时刻向这时这么理解《1937》这首歌里的那段歌词手里玩着任天堂我怀疑我的祖先 是否身在天堂潮流人炒作APE连我也爱看日本AV你们还在哈日没关系但历史和真相永远不能忘记世界已缺乏爱我们不想掀起新仇旧恨更不愿人间再有战争嘴上说着切腹做错事都不敢承认我看不见武士道精神请你拿出你的大和魂请扛起所有责任把自由还给千万个冤魂我依然听见回荡在南京的叹息一个真相 一句道歉他们才能安息他们还在等待自从南京一九三七,,,,,,,,
196,由于此次事件，我了解了下南京大屠杀始末，发现日本右翼确实无耻，我把我得到的信息与诸位说一下。现在很多**一谈南京大屠杀，就说tg就是垃圾，就是为了挑起政治议题施压日本。否则为什么以前不谈呢？是的，在八十年代之前，中国确实很少提及南京大屠杀，一方面是因中国当时长期大搞内部斗争，但另一方面是日本之前一直没有否认南京大屠杀，发生变化是源于1983年，当时日本经济如日中天，右翼势力开始膨胀，而中国从*****恢复没几年。得益于经济强势崛起，右翼跟着崛起，所以在这一年，日本右翼第一次修改教科书。该教科书把侵略中国改成进入中国，把南京大屠杀改为占领南京，这一变化使中方措手不及，所以中方在大力抗议的同时，开始了以国家为主导的对南京大屠杀历史的挖掘抢救。说是挖掘抢救一点都不差，当时南京大屠杀已经过去近50年，南京经历多次改造，早就面目全非。幸亏还找到了一千多名幸存者。又经过了多年辛苦研究，最终才把南京大屠杀历史研究的地基打好。,,,,,,,,
164,"复制别人的一句话，有些人喜欢上日漫以后没发现自己发生了什么变化吗？当然只指部分人。只要b站上有对日本不好的东西，比如前段时间共青团发的视频，你就会说b站谈政治有病吗，滚出b站好不好,有意无意避开一切对日本不好的东西，以不喜欢政治为理由，关于特朗普蔡英文的视频我从来没见过什么b站不能谈政治的言论，从来没有，为什么？你自己说。一有关于南屠的东西，你就说日本不止有右翼啊，还有很多善良友好的人啊。请问谁不知道哪个国家都有好人坏人，需要你这样“费心提醒”吗，在我看来，不过是一种无力的洗白。你真的有那么善良吗，换作别的国家你也会这么说吗？你真的有一颗慈悲心肠吗，你对你身边的人都这样维护吗？无形之中已经在出自本能的维护日本了你自己发现不了吗?觉得自己可怜的要死，你看个动漫还有人骂你卖国贼，当然这不对，可你不想想为什么总会有人这么说，你的一言一行不是在维护一个。屠。杀。中国多少人的国家吗？一看国漫各种挑刺，有的日漫再烂也是你的信仰不是吗？你真的不明白共青团来了b站什么意思吗?我从前和部分人一样，最近从龙腾网看了很多日本对南京事件的评论，我谢谢他们终于让我看清大部分日本人，看日漫，但再也不会为日本说话了",,,,,,,,
149,如果有一天B站走上了错误的道路，我们绝对要把它送上断头台，不能存有半点慈悲,,,,,,,,
139,b站一堆双标人士，在美国大选，英国脱欧的视频**没什么人说“b站不欢迎政治”，一旦涉及APA等等就一堆人说“b站不应该有政治”。b站已经不是什么acg小站了，已经至少是半的主流视频网站了，时尚区，科技区等等不只是二次元了，寒假里百万在线人数。如果你不想在手机端首页看到它，就点不敢兴趣就行了，何必急于跳出来。,,,,,,,,
142,从APA游行事件足够看出来日本右翼势力的蛮横嚣张 但让我感到欣慰的事是我们的兄弟姐妹在海外也一直支持的国家（啊我好想抱抱你们啊啊啊啊啊啊） 日本也有很多人自发保护游行的国人 联想到前几天看到的日本人救了落水华人结果自己不幸身亡的事，我只想说肮脏的是政客 该死的是右翼分子 希望大家还是能够友善一点的对待日本普通民众，至少不要辱骂，对抗右翼分子的时候再拿出我们的愤怒和睿智,,,,,,,,
125,早在12月16日就出规定了，你站早不响应晚不响应，莫名其妙的挑了这么个敏感时期响应上级号召，酒店事件正热，B站这个公告只能让B站的政治正确界限更加模糊。,,,,,,,,
101,然而，那酒店的人说根本不怕，他说，中国人很快忘记其实这件事情在14年就被爆出来了，只是现在重新被爆出来而已。而最近，在一些论坛上，已经看到有些人说，无所谓，不介意，那个酒店价格各方面都不错，以后会继续住。。。之类的话,,,,,,,,
95,日本APA酒店右翼书籍事件，让很多网友表示愤怒，而艾斯奥特曼人间体演员高峰圭二来中国时有奥迷询问他对这件事的看法，他答道：“我早就看那女人不爽了，什么傻样，还把自己照片拿来做宣传，以为很美么？你先不管南京大屠杀是不是杀了30万，就算只杀了1个人，难道就不是屠杀无辜平民了？照样得认错道歉！”为老爷子点个赞,,,,,,,,
88,“平时说话挺慈祥的婆婆公公们，怎么会这么凶呢？”,,,,,,,,
78,不喜欢日本的朋友有时候说说脏话发泄两句没什么不妥，同样，喜欢日本的朋友也无可厚非，但有一点，一旦涉及到中日关系问题请别站错队，在这个问题上，不管反日网友如何激进，别自讨没趣为日本辩护，因为多数网友至少三观是正的。,,,,,,,,
67,转。大家，作为在日本留学五年的人，希望大家能冷静一点，不要再说什么核平日本的话了！！！！！这样会给那些精*日日杂留下抨击咱们的把柄！！会落人口实！！！各位，攘外必先安内，咱们现在最先要对付的是国内的日杂，不管拿没拿日本人的钱，都不能再让他们带节奏分裂祖国了！！！！希望各位配合！！！！！日本人之所以不像欺负中国人一样欺负韩国人，是因为他们当中少有韩奸！！！是因为他们坚定的跟同胞站在一起！！！咱们想要得到尊重，就必须要团结一心，一致对外，不能再给日本人可趁之机！！！但与此同时不能忘了冷静，只有理智爱国才是最好的武器，任凭他们砸下千亿万亿来黑我们也不会有分毫的效果！！！可耻的是假借爱国之名发泄私欲的行为，境外势力就以这一点作为突破口让咱们觉得爱国可耻！！！！但爱国真的可耻吗？爱国从来都不可耻！从古至今都不可耻！！是爱国主义精神让我们从众多国家的侵略中凝聚并坚强的存活下来！！当然，我也并不是指爱国主义精神值得大力宣扬，但各位想想，我们大多数人对国家的爱，是被洗脑洗出来的吗？难道作为一个国家的国民，怀抱着朴素爱国情怀，也有错了吗？然而就是这种朴素的情感，就被使得我们被冠上诸如“小粉红、精赵、爱国贼、愤青、键盘侠、**、兔*杂、红卫兵、爱国小将”等许许多多污名化的词汇，这难道是正常的、应该的？连爱自己的国家都会被各种污名化，我想，这才是我们最需要警惕的！爱国不代表我们是狭隘的民族主义者，日本右翼才是！！我们不应该以爱国为耻，不能中了国外反华势力的卑劣计谋！！！希望大家转发！！！！,,,,,,,,
