链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1oZ4y137sn?from=search&seid=14204589028410475788,日本竟敢威胁美国？而且还是亲美派【第2集·罪与命】,82000.0,1336.0,20201120.0,3214.0,1786.0,1187.0,204.0,120.0
评论点赞数,评论内容,,,,,,,,
170,"<span class=""stick"">置顶</span>一直以来，关于日美关系（或世界关系），我们都被太多碎片化新闻、误导性文稿，充斥和洗脑。抽丝剥茧、逐年深扒，还原历史真相，只为让国人提升思想高度，拓展认知宽度，做到世界维度的知己知彼。通过这个系列，你能从百年的国际博弈、世界变迁史中得到很多。娱乐至死的年代，这里是你的一片净土，请静下心来，投出你的一键三连，谢谢~<img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/>",,,,,,,,
129,日本把一段时间的工业化优势解释为人种优势永恒的领先的确离谱,,,,,,,,
102,"搞了半天，日本引以为豪的昭和复苏，都是美国和朝鲜战争的功劳，这种巨额订单可不是马歇尔计划的援助能比的，不过日本也是够不要脸，功劳揽自己身上，过错给别人背，这次东电核废水就显而易见<img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/>",,,,,,,,
65,"如果说按《菊与刀》里的日本人对于失败是不能容忍的，所以会与美国交好，让自己不感到被侮辱但唐朝可没有对他们喊打日本其实很奇怪，他会见到强者而学习与崇拜，但只学表面，学完之后就想捅你刀子直接病名为爱<img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/>",,,,,,,,
56,up对日本性格的剖析真的很细腻 可以失败但不能受到侮辱真的是深有体会 和日本同学聊天 他们对失败但是会一直坚持的人反而会特别有好感 甚至心生敬佩,,,,,,,,
57,屁，日本侵华一方面是日本自古以来就想占领大陆，一方面是国内极为糟糕的经济状况和军国主义的狂热，二战的爆发其实是经济领域发展的不平衡和民族主义狂热。二战的参战国，除了中国，没一个国家是正义的，是善良的。中国才是底子最干净的，而那些国家都在美化自己的历史。,,,,,,,,
38,还有洗天皇的吗？天皇就是头号甲级战犯，日本军人或许敢弑杀自己的长官，但是绝对没有军人敢弑杀天皇。日军的暴行就是在天皇的完全领导下发生的，这锅让别人背，别人也背不动啊,,,,,,,,
31,精神力打败物质力  抗美援朝,,,,,,,,
25,可以了解一下日本的渡种计划，从唐代开始，日本就干那事了。这种扭曲的性格，就是一种对强者的崇拜。,,,,,,,,
22,美国成为两次世界大战的受益者，两边都卖军火提供贷款，大萧条间接引起二战，二战后几次金融危机也有其影子。真的是北美种族灭绝反人类匪邦。,,,,,,,,
16,日本:错的不是我，错的是这个世界美国:大腿抱不抱？日本:爸爸！,,,,,,,,
15,资料翔实，三观正，但是客观，几乎没有影响对历史和别国的分析，做到了很大程度上的脉络清晰逻辑完整。,,,,,,,,
11,参考文献：《现代日本史：从德川时代到21世纪》安德鲁·戈登《菊与刀》本尼迪克特《历史的温度》张玮《日美同盟实相》廉德瑰《冷战时期美日关系史研究》崔丕《论中国》基辛格《日本经济发展之道》百读《战后日本经济史》野口悠纪雄《罪孽的报应：德国和日本的战争回忆》伊恩·布鲁玛《日本帝国主义在南京的大屠杀》高兴祖《近代战史之谜》洞富雄《日本战败前后：末路穷途》姜照远《大国转型：大国角色变化的成败》窦国庆,,,,,,,,
15,分析的真不错…但日本必须人道毁灭,,,,,,,,
8,颠覆了我对日本过住的客板印象，以后再也不敢小觑任何一个能在现代活跃的国家势力了！,,,,,,,,
7,如果小日本真的把报恩看成约定俗成的事，那么，中国作为日本的授业恩师，日本侵略中国这个事，就是日本鬼子的报恩方式？,,,,,,,,
