链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1sb41137Ri?from=search&seid=14667085752957302344,南京！南京！ 中国不会亡，中国不会忘,311000.0,6012.0,20190422.0,14000.0,4811.0,6440.0,966.0,1900.0
评论点赞数,评论内容,,,,,,,,
4039,"<span class=""stick"">置顶</span>没能想到大家的反应这么强烈很庆幸大家都没有忘掉这段沉重的历史而且感受深刻但，我无意引战在30万屈辱逝去的同胞面前我想大家都不想看到把愤怒牵扯到同胞身上毕竟我们同属中华，同归华夏刀枪面前同胞是我们最后的盔甲希望大家能停止无畏的争论一为逝去的南京同胞哀悼祈福二为身后的祖国奋斗",,,,,,,,
2685,仇恨的种子从出生就已经埋下来了，只是发芽的时机还没到，安心做一个建设社会的好市民，如果有一天兔子还被欺负了，我们一定会给先辈们顶上去，国耻不会忘，但现目前先做好自己，保护好家人。,,,,,,,,
2120,既未雪耻 亦未收到诚挚的歉意 凭什么要我们忘记仇恨,,,,,,,,
1723,祖辈之仇，后代没有资格说什么原谅，记着就好，总有清算的时候,,,,,,,,
997,对于历史，我们首先要做到不能忘记大家多多转发国耻不忘！奋发图强！,,,,,,,,
949,人民是无辜的？我跟你讲，当时东北三省三个月被日本沦陷，消息传到日本后，日本人民举国欢庆每当日军战机飞过日本人民的头顶时，日本人民集体欢呼对于侵华战争中战功显赫的日本军人，受全日本人民的拥戴与尊敬二战期间日军数量为什么会那么多，因为人民都会以参军为荣日军为什么如此嚣张，因为他们背后有千千万万的日本人民在精神和经济上支持着他们，拥戴着他们你还觉得人民无辜吗,,,,,,,,
1007,我爷爷今年八十五了而且我爷爷是边防武警退伍又到了警察局一直当上了警察局处长，把自己的一生都献给了我们的中国。我爷爷的儿子，也就是我的父亲。是一名内卫武警，也为中国奉献了自己的青春，现在他只是个滴滴司机，一段平凡的人生。我和我的爷爷，爸爸一样，也想成为中国军人。踏在中华大地，手握钢枪为身后的人民奉献力量。我只是一个00后，但我的梦想不是00后，为自己加油！,,,,,,,,
820,但日本现在的文化输出确实厉害，这导致了很多国人会好了伤疤忘了疼。,,,,,,,,
667,雪崩的时候，没有一片雪花是清白的。奇了怪了，中国是被日本侵略的对象，日本至今毫无悔意，你们这些受害者反而擅作主张原谅日本，什么心态？也难怪日本人瞧不起中国人了。,,,,,,,,
963,现在评论里还有说国怂的，，，可笑至极，什么叫怂？不干就是怂吗？现在没干起来国外就整天抹黑中国说什么中国威胁论，要真打起来，中国威胁论就坐实了，到时候会有多少国家针对中国，到时候要靠那些喊着：不干就是怂的小杠精和小喷子们去打仗吗？当年抗美援朝是真的干了，小杠精们知道有多少国家的联合军和美国打中国吗？国家又牺牲了多少人？知道这些在看现在中国的政策，还会喊着中国怂吗？,,,,,,,,
864,野蛮人的入侵，有了一点工业化就迫不及待加害邻居的禽兽,,,,,,,,
350,勿忘国耻吧,,,,,,,,
377,"我想说的是有些人喜欢上日漫以后没发现自己发生了什么变化吗？当然只指部分人。只要b站上有对日本不好的东西，比如前段时间共青团发的视频，你就会说b站谈政治有病吗，滚出b站好不好,有意无意避开一切对日本不好的东西，以不喜欢政治为理由，关于特朗普蔡英文的视频我从来没见过什么b站不能谈政治的言论，从来没有，为什么？你自己说。一有关于南屠的东西，你就说日本不止有右翼啊，还有很多善良友好的人啊。请问谁不知道哪个国家都有好人坏人，需要你这样“费心提醒”吗，在我看来，不过是一种无力的洗白。你真的有那么善良吗，换作别的国家你也会这么说吗？你真的有一颗慈悲心肠吗，你对你身边的人都这样维护吗？无形之中已经在出自本能的维护日本了你自己发现不了吗?觉得自己可怜的要死，你看个动漫还有人骂你卖国贼，当然这不对，可你不想想为什么总会有人这么说，你的一言一行不是在维护一个。屠。杀。中国多少人的国家吗？一看国漫各种挑刺，有的日漫再烂也是你的信仰不是吗？你真的不明白共青团来了b站什么意思吗?我从前和部分人一样，最近从龙腾网看了很多日本对南京事件的评论，我谢谢他们终于让我看清大部分日本人，看日漫，但再也不会为日本说话了 （转）",,,,,,,,
