链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1q64y1f7d6?from=search&seid=1750330274017779470,【自制动画】“这只是个预告”,177000.0,119.0,20201213.0,18000.0,3813.0,4396.0,328.0,240.0
评论点赞数,评论内容,,,,,,,,
1582,"<span class=""stick"">置顶</span>辛苦了，很荣幸又一次能合作！今天是公祭日，勿忘历史，吾辈自强！",,,,,,,,
2388,他们只知道原子弹下的20万亡魂，却不知道他们恶畜刀枪下的30万无辜冤魂,,,,,,,,
1023,南京，1937.12.13,,,,,,,,
770,"<a data-usercard-mid=""3923192"" href=""//space.bilibili.com/3923192"" target=""_blank"">@贞子姑凉 </a>谢谢贞子的配音！大家如果对之后的动画感兴趣的话，可以点个关注！<img alt=""[tv_大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/23269aeb35f99daee28dda129676f6e9ea87934f.png@100w_100h.webp""/>（查关于南京保卫战和大屠杀方面的资料时真的好难受）",,,,,,,,
416,这次我们在制作过程中也是做了很多新的改良与尝试，所以多花了些时间。目的是想把正片的故事，较之以前的视频《来信》，画面做得更好些，完成度能更高。,,,,,,,,
384,"虽然这建议可能有点苛刻了，就是日本兵模型有点高了，日本兵相对矮一点，可以参考一下姜文说的日本兵，但是还是很棒！支持支持支持！！！<img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/><img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/><img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/>",,,,,,,,
205,12-13，南京大屠殺公祭日，勿忘國恥！,,,,,,,,
101,"纪念日逝者安息<img alt=""[哭泣]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/a61abafb8c39defc323b045f30072198007b1c89.png@100w_100h.webp""/>",,,,,,,,
96,拉贝——一只披着狼皮的羊,,,,,,,,
92,墙上密密麻麻写满成千上万死难者的名字我只看了一眼只看了一眼就决定离开头也不回地离开因为我看到了一位朋友的名字当然我知道只是重名几乎可以确定只要再看第二眼我就会看见自己的名字          ——朱剑,,,,,,,,
62,但愿朝阳照我土，莫忘烈士血满地,,,,,,,,
50,12月13日，不仅是大屠杀的日子，又是我的生日…………………（叹息）,,,,,,,,
37,当我今天10点的时候说了一句，大家静一会但没人理的时候，我就猜到了。果然，在我补充上今天是12月13日之后，他们问了一句，今天怎么了？九一八吗？我就知道，我和他们不是一路人,,,,,,,,
28,在今天发出来是真的有韵味,,,,,,,,
27,我们一定能行将它们赶出我们的家园!这种事情不会再让他发第二次了勿忘国耻,,,,,,,,
23,旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）距统计，抗日战争直接导致4500w中国人伤亡，总计2亿中国人受到战争损害！但某些人眼里，它只看得见那两颗原子弹。,,,,,,,,
20,目前，国内公众对南京大屠杀普通存在一个谬论；认为滞留南京三十余万被屠杀军民面对四五万日军，却没有抵抗。认为六七个人，完全可以搞死一个小鬼子。实际，南京保卫战国军参战官兵为15万余人（另有12万人说），基本上都是淞沪会战败下来的败兵；还有补充的新兵，新兵连基本的训练都没有。而日军参战官兵则为10万余人，有日军甲种精锐第3师团，第6师团（王牌中的王牌），第13师团，第14师团，第16师团及第18师团（丛林之王），第114军团，武器装备精良，弹药充足；还掌握空中优势。就人数上，根本不可能出现南京军民6：1日军。 再加上因缺乏有效组织，滞留南京城内的国军官兵的抵抗只是零星的。大多数滞留官兵放弃了抵抗，一方面是因为战败；使得他们大部分在精神上选择了投降。另一方面，各部都打散了；官找不到兵，兵不找到官，自然就无法组织起抵抗。最后，国军官兵对日军的残暴程度普遍估计不足；误以为他们会遵守国际公约善待战俘，就像现在很多国外甚至国内年轻人，仍然认为日本是“发达国家”“文明国度”；不可能制造如此野蛮屠杀。另外大屠杀期间，换装后没机会出城的滞留士兵，大多数躲进了安全区。日军对安全区的搜索始终没有停止。青壮年若被发现“手上有老茧，前额有帽痕的话，就被带走，杀害”。经日军甄别“6770名败残兵带至下关刺杀”，日军竟狡辩称“根据国际法，这些恶劣的败残兵失去了成为俘虏的资格。”至于日本右翼泡制的由中国士兵抵抗，引发屠杀说完全是无稽之谈，无耻狡辩。国军官兵的零星抵抗，是远不足以构成日本右翼学者所谓的“治安威胁”。,,,,,,,,
13,今天是国家公祭日，牢记历史，勿忘国耻。当年参与南京大屠杀的日军部队有朝香宫彦亲王、日军华东派遣军司令松井石根、第5师团第9旅团国琦支队(指挥官国琦登)、第6师团(师团长谷寿夫)、第3师团(师团长藤田进)、第9师团(师团长吉住良辅)、第10军(司令官柳川平助)、第16师团(师团长中岛今朝吾)、第18师团(师团长牛岛贞雄)、第114师团(师团长末松茂治)。这些日军部队应该是战犯，包括他们的指挥官。可惜，有些逃了；尤其是那个朝香宫彦亲王。,,,,,,,,
9,都是有亲人的人，有朋友的人！他们不是数字！,,,,,,,,
11,"来了<img alt=""[热词系列_爷青回]"" src=""//i0.hdslb.com/bfs/emote/a26189ff1e681bddef7f6533f9aabe7604731a3e.png@100w_100h.webp""/>",,,,,,,,
5,泱泱华夏，赫赫文明。仁风远播，大化周行。洎及近代，积弱积贫。九原板荡，百载陆沉。侵华日寇，毁吾南京。劫掠黎庶，屠戮苍生。卅万亡灵，饮恨江城。日月惨淡，寰宇震惊。兽行暴虐，旷世未闻。同胞何辜，国难正殷。哀兵奋起，金戈鼍鼓。兄弟同心，共御外侮。捐躯洒血，浩气干云。尽扫狼烟，重振乾坤。乙酉既捷，家国维新。昭昭前事，惕惕后人。国行公祭，法立典章。铸兹宝鼎，祀我国殇。永矢弗谖，祈愿和平。中华圆梦，民族复兴。,,,,,,,,
5,"好家伙，在12月13发布，up有心了<img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/>",,,,,,,,
5,"up主加油啊，每次你的作品都很让我期待。制作很精良，内容也很棒。<img alt=""[呲牙]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b5a5898491944a4268360f2e7a84623149672eb6.png@100w_100h.webp""/>三连交易走一波<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>",,,,,,,,
4,加油啊，国漫基本没有做战争的。我想看正片！,,,,,,,,
4,画风有点像勇敢的心,,,,,,,,
3,"up主是不是可以考虑一下将您之前的作品《来信》中开头出现的那位给女主送信的那名原国军军官也加进新作客串一下<img alt=""[微笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png@100w_100h.webp""/>",,,,,,,,
3,支持up主，加油！勿忘国耻！,,,,,,,,
3,真.见证历史，这大概是第一部抗日动漫？,,,,,,,,
3,苏联人在德国国会大厦上刻下“我来自布列斯特”，美国人在日本丢下两颗原子弹，并驻军到现在，我只想说小日本给我们等着，靖国神社早晚给你扬了。,,,,,,,,
3,"看了这么多的抗日剧，就没有看到过一个关于抗日的动漫，如果有人能做出来就好了<img alt=""[难过]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/a651db36701610aa70a781fa98c07c9789b11543.png@100w_100h.webp""/>",,,,,,,,
3,日本鬼子罪恶滔天，杀我同胞几千万，此血海深仇中华儿女誓不敢忘,,,,,,,,
3,流批,,,,,,,,
3,期待正片,,,,,,,,
3,来了来了,,,,,,,,
4,"真不错，UP继续做好了给这个<img alt=""[热词系列_三连]"" src=""//i0.hdslb.com/bfs/emote/21f15fe11b7a84d2f2121c16dec50a4e4556f865.png@100w_100h.webp""/>",,,,,,,,
2,作为混血，原子弹之下那几乎全部绝对不是无辜的，我为我身体当中的一半道歉，哪怕这是根本无法容忍和原谅的兽性，真的抱歉,,,,,,,,
2,想起4399守卫前线,,,,,,,,
2,不得不说这画风有点像勇敢的心:世界大战,,,,,,,,
2,以前qq里还有一个小学生，因为喜欢日本动漫而觉得南京大屠杀是我们编造的......说我们没有证据什么的。,,,,,,,,
2,画风好像《勇敢的心 世界大战》啊,,,,,,,,
2,是勇敢的心的画风耶，真希望以这种画风出一款像勇敢的心这种叙述战争历史的反战游戏,,,,,,,,
2,勿忘国耻！,,,,,,,,
2,"二战日本干的最让我印象深刻的事就是，南京大屠杀，731以及weianfu制度（真的恶心）<img alt=""[无语]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/44667b7d9349957e903b1b62cb91fb9b13720f04.png@100w_100h.webp""/>",,,,,,,,
2,這畫風暗黑地牢！！！,,,,,,,,
