链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV14J411C7pg?from=search&seid=10285669073430163330,《南京之殇》-祭奠南京大屠杀遇难同胞及南京保卫战殉难将士82周年,107000.0,1808.0,20191213.0,7464.0,4770.0,4679.0,2402.0,460.0
评论点赞数,评论内容,,,,,,,,
295,"<span class=""stick"">置顶</span>南京保卫战中牺牲的中国军队将领萧山令：南京卫戌司令部参谋长，1937年12月13日牺牲于南京下关码头。追赠陆军中将。罗策群：第159师副师长，少将，1937年12月12日牺牲于南京保卫战。高致嵩：第88师264旅旅长，1937年12月12日牺牲于南京中华门。追赠陆军中将。朱 赤：第88师262旅旅长，少将，1937年12月12日牺牲于南京中华门。易安华：第87师259旅旅长，少将，1937年12月12日牺牲南京莫愁湖。李兰池：第57军副旅长，少将，1937年12月12日牺牲于南京太平门。司徒非：第160师参谋长，少将，1937年12月12日牺牲于南京保卫战。姚中英：第157师参谋长，少将，1937年12月12日牺牲于南京保卫战。谢承瑞：教导总队第一旅二团上校团长 12月13日凌晨始受命撤往下关，在挹江门因身体虚弱被拥挤失控的人群踩倒身亡。后追赠宪兵少将。              更有3.6万余官兵阵亡于12月13日之前的保卫战及无法统计阵亡在13日后参与巷战的数万名官兵。以上将领尸骸无一从南京城中运出!",,,,,,,,
1212,今天是我太爷爷的祭日，1937年12月13日，南京保卫战，太爷爷牺牲在了南京，他的尸骨现在也没找到，我爸在1987年2月25号的时候他那个时候17岁，去参加两山轮战，是一名越战老兵，现在我也是一名中国军人，我想跟我太爷爷说:咱老马家的男人，多特麻的没当孬种，没给中国人丢脸!,,,,,,,,
930,没有任何人有资格替先辈原谅杀人的恶魔。,,,,,,,,
524,三十万故魂犹未昭，八十二年金陵寒雪。为丈夫者，家国耻与恨，生而死之不能忘。吊殇难之而哀悼，悲怆之而举国黯然。——南京国难82周年。,,,,,,,,
369,作为老师，应该给学生放一放,,,,,,,,
268,我们应该宽容，他们错的是军国不是日本人，这是我听过最好笑的笑话，全国上下举兵攻打中国，打起来先把中国人的藏书的地方给炸了，导致我们现在很多东西都弄不回来，他们还说什么崖山之后再无中华，搞得自己好像才是受害者似的，如今让我们原谅他们?,,,,,,,,
228,漫长的八分钟，漫长的八年。。。,,,,,,,,
170,请不在南京的的同胞们去国家公祭网上为今日回家的30万南京同胞祈福吧，麻烦大家顶我上去，让每个进来的人都看见吧,,,,,,,,
144,反人类的日军，如果打到地狱去，我会帮魔鬼说两句好话,,,,,,,,
151,靖康耻，犹未雪，臣子恨，何时灭！,,,,,,,,
