链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1op411o7Mg?from=search&seid=10285669073430163330,纪念馆事件后续（熊孩子丢石头）,112000.0,170.0,20180513.0,449.0,117.0,276.0,27.0,320.0
评论点赞数,评论内容,,,,,,,,
1558,别骂那些孩子，打到他们记得就好。要是父母阻拦，叫警察，就和警察一块打。～(￣▽￣～),,,,,,,,
1010,up主今天抽空去了一下～官方已经处理，谢谢大家的关心。,,,,,,,,
936,同城的，麻烦了,,,,,,,,
163,没看懂这些墙离我的距离,,,,,,,,
142,我是南京人，翻了一下评论，欣慰地发现没有人说出【大屠杀纪念馆】这种错误说法。我们纪念的是【遇难同胞】，而不是那场惨绝人寰的大屠杀。不管你之前有没有无意间说错过，今后也请你务必记住，哪怕是为了图省事简称也不可以。这是严肃的事情，望周知。,,,,,,,,
103,我一同学，在最近的一次公祭日，在学校的讲话底下私下里嘀咕为什么还不放过这段历史，忘记不好吗。当时我TM就火了，被我怒怼回，我没有家人和长辈牺牲于那次灾难，但那是我们的同胞。我当时就在想她怎么胆敢说这种话。妄言！那个同学她没有见证过死亡，没有见证过生命的流逝，没有见过一个癌症患者怎么瘦骨如柴挣扎咽下最后一口气，没有见过美貌的轻生女子怎么血肉模糊面目全非，甚至没有见过一个老人安详离去。更何况是我们的同胞，惨死于他人刀枪之下。她怎么敢说出这种话？纪念的意义，不是纪念这件事，也不是为了复仇，而是为了这三十万同胞，告诫自己自立自强，一这道抹不平的伤痕，换取后世保护自我的意识。我经常去医院，不为探望人，只是看看命不久矣的人的样子，告诫自己不要因为生活的轻松就失去对生命的尊重与爱护。生命可敬可畏可悲可叹，千万不要也不能忘了这件事。不要当个愤青，也不要当个无事人。,,,,,,,,
73,"小时候我跟家人去纪念馆我在哪笑。。我爸给了我2巴掌<img alt=""[狐妖_抽打]"" src=""//i0.hdslb.com/bfs/emote/43bb8e363f6c94c97a396a68852c8f2182651fc0.png@100w_100h.webp""/>",,,,,,,,
57,一些人只是认为这儿是旅游景点了，根本不是来纪念的，搞不懂为什么要来啊？为了拍照发朋友圈？,,,,,,,,
50,也不知道你们谴责什么？小孩子扔石头是正确的呀，要是我在场我也会扔，哪怕他的家长在旁边，我也会扔看到这条评论的所有人，来一人一个石子，跟着我一起去砸小学生，他这种精神，值得我们学习！我们要用石子，抚摸它那轻柔的面庞,,,,,,,,
38,当时你选择过来纪念馆的原因是什么？你是怀着一个什么样的心态去的？初衷是什么？想法是什么？理解又是什么？家长过来恐怕是以一个“过来玩”的心态来的纪念馆，如果管不了自己的孩子，或者故意不去管，那就请你远离这个地方。奉劝一些对此历史怀有不尊重态度的人，的确，你的一些行为目前还不足以用法律去惩治你，但我们依然可以用道德谴责你的行为，一旦这种事多发了，引起所有爱国人的愤怒了，国家不能忍了，我们不能忍了，法律就可以完善并且站出来，替我们去教训你们。,,,,,,,,
