链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1yt4y1a74d?from=search&seid=14667085752957302344,南京大屠杀情景再现，铭记历史，吾辈自强，,299000.0,299.0,20201202.0,25000.0,788.0,4278.0,550.0,460.0
评论点赞数,评论内容,,,,,,,,
3055,同胞们：千万不要在被杀死前才发出怒喊,,,,,,,,
2522,这怎么能是国耻呢？这是国仇啊，你不想报仇可以，你不要拖别人后腿,,,,,,,,
1383,历史上有许多比抗日战争差不多惨烈的战争，我们为什么把抗日战争铭记如此之深？是时间近吗？不是，是这是我们没有复仇的战争，刻在华夏民族每个人潜意识里的，就是受辱要奉还，这场入侵，于我们而言，是奇耻大辱（历来倭寇对于泱泱华夏都是不在意的蛮夷，给他们带去文明，但其兽性不绝），但是我们还未复仇，所以痛与恨刻在了心里，所有遗忘者，与其说没有心，不如说与其同罪，此罪名丧人心，得兽性,,,,,,,,
856,我很喜欢儒家公羊学派的一句话！王道复古，尊王攘夷。十世之仇，犹可报也！有很多人似乎忘记了！南京是当年的国都！国都都被屠了，你给我说原谅？我们能做的就是有朝一日送他们去见当年战死沙场的先烈们！我们当代人没有任何人有资格去原谅！,,,,,,,,
686,最可笑的是 日本人偷袭珍珠港 美国打过去了 日本人南京大屠杀 就因为日本投降了 我们就让他们回家了 畜牲都能回家 我们的英烈却永远不能回家了,,,,,,,,
382,去他妈的放下仇恨！只有一方彻底灭亡才可以消除的仇恨。,,,,,,,,
312,若不是美苏冷战压制中苏，早外45年返攻踏平日本了，等中国体量大到一个点，是必须要做空日元的！,,,,,,,,
240,所以呀，那两颗蘑菇云炸的好呀，要是丢在东京就更好啦，哈哈哈！！！！！！,,,,,,,,
159,所有精日分子都应该好好看看,,,,,,,,
180,小日本出生率越来越低，活该他未来断子绝孙。,,,,,,,,
131,对中国厌恶感的top10排行榜中，有加拿大，有澳洲，有土耳其，不过排第一的还是日本。,,,,,,,,
126,日本的格局就这样了。。。。哪怕以后侥幸强大了  抢地盘， 当地人知道这历史，投降也是死，还不如拼命了，换一个是一个  。。。。,,,,,,,,
94,南京！南京！ 去过一次，看了大屠杀纪念馆很震撼！,,,,,,,,
71,能拍些这样的好片吗，别整那种抗日神剧了,,,,,,,,
61,听到机枪响起 我突然痛苦的把手机翻下去 开始在床上卷曲 发抖 发出忍受痛苦的声音 然后暂停 发评论 这是为什么 明明我也看日漫 看各位老师 喜欢律师 就是控制不住的在发抖,,,,,,,,
