链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1Uv411q7AC?from=search&seid=17193688311377318020,南京大屠杀，手无寸铁的中国百姓无助的眼神，勿忘国耻，中国要崛起，不再受压迫,53000.0,172.0,20200806.0,1878.0,281.0,555.0,184.0,280.0
评论点赞数,评论内容,,,,,,,,
112,"<span class=""stick"">置顶</span>应广大粉丝留言需求  BGM：罪",,,,,,,,
924,去外网就知道日本百分之九十现在还是鬼子,,,,,,,,
582,精日出来爬两圈,,,,,,,,
417,最近在抖音看到这样一段话，“如果不考虑历史，我还是挺喜欢日本这个国家的，这么说看似很严谨，但凭什么不能考虑历史，一个明星出轨都能被全网喷，一个明星吸毒都能被全网封杀，恨不得一串问题。为什么一个国家无恶不作，一转身就跟没事儿人一样，被吹成素质第一，匠人精神，亚洲之光。更有甚者说，我们要铭记历史，不要记住仇恨。这句话看似大度有格局。但我请问你是这段历史，除了仇恨，我应该记住什么？这段历史最鲜明的就是仇恨。凭什么不让我记得？别人一句国骂，就恨不得把人家八辈都骂一顿。别人踹你的，你恨不得把他腿打折。怎么到了日本这里，烧杀抢掠一笔勾销。到底是谁在给我们灌输这些扭曲的历史观？”看完这句话，我整个人如醍醐灌顶般全整明白。假如我去投放一份简历，上面写着我曾经杀过人。但是我对你说，如果你们不考虑我曾杀过人，我其他地方还是很优秀的。你肯定要怼我。凭什么？凭什么你杀人不能作为考核？凭啥要磨灭掩盖这一段事情，你难道不应该真诚反思自己吗？柯震东吸毒全网封杀，不准别人付出。我想问问为什么？过去就过去了。大度一点呗。你肯定反驳我说中国每年牺牲那么多吸毒警察。你给别人一次复出的机会那谁给警察复活的机会，同理可得，你原凉日本，难道你爷爷的爷爷就能复活吗？提起柯震东，我第一眼想到的是吸毒。提起日本，你们却不愿让我提起铭记历史仇恨。这究竟是为什么？平常玩游戏，玩儿的太菜了，都能被队友追着骂。恨不得把我祖宗18代全拿出来骂一顿。怎么到了日本，烧杀抢虐一笔勾销？我之前曾经说过日本不好等等评论，然后就被骂做极端主义，战狼。我只佩服外国的一个优点。那就是养狗养的真的很厉害。而且养的还如此忠诚，我很佩服。,,,,,,,,
383,侵华日军在中国所犯下的残暴罪行可不止南京大屠 杀一件。以下我就列举几个我知道的：旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）而在某些人眼里，它只看得见那两颗原子弹。鬼子，看你洗,,,,,,,,
376,日本人畏威而不怀德，以前是这样，现在也是！,,,,,,,,
200,这些鬼子，简直不是人，畜牲都不如。,,,,,,,,
250,"大家看我动态，看看仇视中国，将中国视为敌国的有多少！！！一万五千人投票就有百分之80的人将中国视为敌国！！！而某些精日奴还妄想跪舔日本。将日本看成友好国家<img alt=""[吐]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/06946bfe71ac48a6078a0b662181bb5cad09decc.png@100w_100h.webp""/><img alt=""[吐]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/06946bfe71ac48a6078a0b662181bb5cad09decc.png@100w_100h.webp""/><img alt=""[吐]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/06946bfe71ac48a6078a0b662181bb5cad09decc.png@100w_100h.webp""/>",,,,,,,,
114,吾辈应自勉自强，使国家不受外悔,,,,,,,,
93,南京，南京,,,,,,,,
76,此生不去日本旅游。以此纪念先辈亡魂,,,,,,,,
57,底层战士流干了血，为孙元良换来一个抗日将领的美号,,,,,,,,
55,中国死了两千万人，在二战中,,,,,,,,
46,鬼子，倭寇，如果现在没有美国撑腰，从中作梗，试试。,,,,,,,,
34,"最最最搞笑的是有些人说这部片子在美化日本人，<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/><img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/><img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>可真牛",,,,,,,,
