链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV15z411i7UR?from=search&seid=9057015741557747434,记住这支全军覆没的中国军队！,382000.0,1882.0,20200602.0,15000.0,3095.0,5352.0,593.0,520.0
评论点赞数,评论内容,,,,,,,,
942,"<span class=""stick"">置顶</span>更新的新作品 98年的抗洪  也很悲壮<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
3926,国军的德械师，这些是教导总队。南京保卫战后就全殉国了。国民党高层腐败无能，但士兵都是好样的，致敬！,,,,,,,,
2959,一流的士兵，二流的基层军官，三流的高级将领，不入流的统帅，这就是当初美国人给当时国民党部队下的评语,,,,,,,,
1292,国军的德械师，历史上总共有十个，是精英中的精英，而且在正面战场上他们打的是最英勇的，但是高层腐败无能，不到一年时间全部打完，这些士兵都是好样的。,,,,,,,,
1344,国军打不过日军除了装备差距还有很重要的原因是指挥官的能力低下，白白葬送士兵性命，南京保卫战就是典型的长官坑士兵。淞沪会战也是指挥无能导致大量精锐部队损失，所谓改变日军进攻方向的说法只是后世的美化,,,,,,,,
1044,我不管你的信仰 我不管你的出生 我不管你的z党 只要你抗日 你就是我的好兄弟,,,,,,,,
704,说实话，真不想看这样的片子……虐心！越看，越感觉国军的抗日战士死的太憋屈！英勇的士兵被一群猪指挥着,,,,,,,,
472,真的太可惜了，那是当时中国军队王牌中的王牌，在南京雨花台等地让日军付出惨重代价，战损比完全占优！老蒋心疼他的心尖子，为保存教导总队的实力，命令他们后撤休整，结果驻地被日军侦知，日军派大量轰炸机轰炸了驻地，精锐的官兵们没死在冲锋路上，却大部分惨死在睡梦中，可悲可叹！幸存的少部分官兵被老蒋调回，再也没有当年的教导总队了！,,,,,,,,
416,如果真的了解国军，你们就知道，国军也有好多猛将！抗日的时候都是好样的！,,,,,,,,
350,不知道多少年后，后代是否还能铭记这些历史,,,,,,,,
284,士兵都是好样的,,,,,,,,
293,老蒋当初准备花5年时间组建十个德械师，满编十万人，这是十万人将是中国军队的精锐，但由于抗日战争的爆发最后只组建了三个师和一个预备师，满编4万人，86师87师88师和预备队(也就是教导总队)这些部队先后在淞沪会战，南京保卫战，几乎全部殉国，他们都是好样儿的!都是中国英雄!,,,,,,,,
291,我的大曾祖父是当年的教导总队德械第三团二营副营长，南京保卫战时随部据守紫金山第二峰。营长阵亡后率余部两百一十六名官兵坚守，后全体阵亡于白刃，遗言电报:“紫金山即守军官兵之坟墓，我等决不移半步。”后追授中校军衔，获一枚云麾勋章。我的二曾祖父毕业于黄埔军校十一期，时任德械第八十八师一团二营一连连长，阵亡于武汉长江边。在身受重伤的情况下，拉响炸药包掩护部下撤退牺牲。追授中校。我的曾祖父毕业于中央军校十二期，隶属三十六师师直属营，幸存。后上峰鉴于我曾祖父一家四兄弟已阵亡三人，将其调往重庆卫戎部队。但在1942年上书请求参加远征军入缅作战，战后于1946年退役，军衔上校。我的四曾祖父部署不详，仅知其任薛岳直属某部副官。在第三次长沙会战中牺牲于捞刀河岸，追授少校军衔。我一家人三者为这个国家流尽了最后一滴鲜血，他们是当之无愧的英雄。,,,,,,,,
349,我从不骂老蒋指挥无能，淞沪会战是打给国际上看的，上海不打一仗拖住日军，日军就有可能发挥机动部队快速推进横推中国，当时我党就几个师，正面战场全是国军在死扛，一直打到山西我党才第一次交手，阎锡山是地头蛇一直死磕日军到日本投降,,,,,,,,
195,而且我好像看过中央频道的一个纪录片一个老兵说，为了炸小鬼子的坦克，他们经常有选这样的敢死队排成一堆上去炸坦克。当时直接就泪目了，那个每个人都是爹妈一点点养大的都是有血有肉的人啊，天哪。,,,,,,,,
192,300万川军出川抗战，64万多人伤亡，参战人数之多、牺牲之惨烈居全国之冠，可谓是打出了中国男儿的血性， 而无论1932年“一·二八”淞沪抗战的十九路军，还是在1933年初长城喜峰口抗战的大刀队，军备落后的国军用血肉之躯筑成了保卫国家的新的长城。     还有1938年大名鼎鼎的谢团长带领八百勇士死守四行仓库，1938年李宗仁将军血战台儿庄，1939杜聿明将军昆仑关大捷，这都是国军的战绩。   以下为抗战中的国军： 据统计，抗日战争中，中国国民革命军兵力最高时达500万人， 还组织了中国远征军和中国驻印军入缅与英军配合作战，痛击日军（驻印军也在印度抗战）。     国军与日军共有22次大型会战、1117次大型战斗、小型战斗28931次。 国民革命军陆军死亡、失踪321万1914人，空军阵亡4321人、损失战机2468架， 海军几乎全灭。   加上因病减员等非战场损失，国军总损失400多万人。 不过，亦于大小会战中，让日军损失48万3708人，而伤者更达193万4820人。      抗战中国军的大型会战序编    1937年 8月 淞沪会战    1937年 9月 太原会战    1937年12月 南京保卫战    1938年 1月 徐州会战    1938年 3月 血战台儿庄    1938年 6月 武汉会战    1939年 5月 随栆会战    1939年 9月 第一次长沙会战    1939年11月 桂南会战 浴血昆仑关    1940年 5月 栆宜会战    1941年 1月 豫南会战    1941年 3月 上高会战    1941年 5月 晋南会战    1941年 9月 第二次长沙会战    1941年12月 第三次长沙会战    1942年 4月 浙赣会战    1943年 5月 鄂西会战    1943年11月 常德会战    1944年 4月 豫中会战    1944年 5月 长衡会战    1944年 8月 桂柳会战    1945年 4月 湘西会战    206位国民党将军战死沙场。        陆军牺牲、失踪人数达321万1419人，歼灭日军达48万人之多。    大型会战22次，重要战斗1117次，小型战斗28931次。    空军将士牺牲4321人，毁机2468架。,,,,,,,,
174,还有抗日时期的国军飞行员，只有牺牲没有投降。,,,,,,,,
129,弹幕那个说二战中国就没有用过狙击枪的，我建议你看本书叫有一类战犯叫参谋，这本书中就写到在淞沪会战中日军的尉佐级军官几乎全部被国军的狙击手给干掉了，没见过不代表没有，你只是不知道罢啦,,,,,,,,
115,请珍惜这来之不易的和平，因为这是他们用生命换来的,,,,,,,,
100,国之精锐，教导总队应该放在后方当种子部队用。可惜、可惜,,,,,,,,
91,在南京紫金山殉国的国军：总有一天，我们会把青 天 白 日 旗插在富士山头！,,,,,,,,
70,"我先说几句话：1.这个大概率是南京守卫战。2.军队是精英整编师。3.有人说军队里有人拿配备倍镜的狙击枪，那时候中国的部队配备狙击枪的很少，更何况配备倍镜了。最后：希望大家多让孩子看这种抗日片，神剧就是瞎扯，让孩子了解到，勿忘国耻，振兴中华<img alt=""[呲牙]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b5a5898491944a4268360f2e7a84623149672eb6.png@100w_100h.webp""/><img alt=""[呲牙]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b5a5898491944a4268360f2e7a84623149672eb6.png@100w_100h.webp""/><img alt=""[呲牙]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b5a5898491944a4268360f2e7a84623149672eb6.png@100w_100h.webp""/>",,,,,,,,
67,我就是记性太好  忘不了  天生的  改不了。,,,,,,,,
73,南京保卫战，是抗日战争期间为数不多的日军参战兵力高于中国军队参战兵力的战役。我没记错的话是国军12万，日军15万。而且12万国军是淞沪退下来等我疲惫之师。南京的失败是必然的，只是代价大不大的问题。最大的责任人是唐生智。就他一个力主战，你战就战，看的快失败了第一个跑了，可惜了30万百姓和几万的国军将士。如果当时全部撤退留下一座空城的话。伤亡不会这么大。,,,,,,,,
63,这场战斗老蒋下了老本，全国各地军阀都来参加了，先有国民党的教导总队，再有不敢留名的税警，拿着大刀的西北军，装备稀烂的川军，四处流浪的东北军，千里奔袭的桂军，这才是无论男女老幼皆有守土抗战之责,,,,,,,,
