链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV19K411J7zR?from=search&seid=14667085752957302344,强力攻心，“日本鬼子”竟成了抗日之烈士。,283000.0,2905.0,20200722.0,17000.0,464.0,3703.0,546.0,600.0
评论点赞数,评论内容,,,,,,,,
10350,不管是谁只要你抗日就是好样的,,,,,,,,
3696,我们俘虏的人，是人的，我们把你当人；不是人的，我们帮你当人。,,,,,,,,
4324,伊田助男，（？－1933年），30年代日本关东军士兵，日本共产党员，反战反法西斯人士。在1933年初春，中国吉林省汪清县大梨树沟，周保中领导的“抗日救国游击军”在马家屯与日本关东军鳖刚村一旅团数千敌军遭遇战的战斗间歇，收集敌军战死者的弹药的时候，意外地在嘎呀河边的一处隐蔽的松林中，发现一辆满载子弹、发动机被破坏了的日本军车，在河边同时发现一具日本士兵的尸体，还有一张纸条用日语写道：亲爱的中国游击队同志们：我看到你们撒在山沟里的宣传品，知道你们是共产党领导的游击队。你们是爱国主义者，也是国际主义者。我很想和你们会面，但我被法西斯野兽包围走投无路，我决定自杀。我把我运来的10万发子弹赠给贵军。请你们瞄准日本法西斯军射击。祝神圣的共产主义事业早日成功！关东军间岛日本辎重队共产党员伊田助男1933年3月30日2005年9月3日，中国汪清县关工委在县烈士陵园为伊田助男立起了抗日烈士纪念碑，以此纪念伊田助男在抗日战争中所做的贡献。“伊田助男事件”使得关东军上层极为恼怒，鳖刚村一少将因此被解职，鳖刚村一旅团全体日军官兵被集中进行“思想整训”，不久被撤销建制。,,,,,,,,
3211,抗日战争期间投降的日本士兵大约只有一千多人,,,,,,,,
4625,说啤酒国道歉的其实那是个讹传。啤酒国首相是给犹太人纪念币下跪。所谓道歉也主要是针对犹太人。基本没有东欧民族跟俄国人的事。,,,,,,,,
2694,从这个视频，就可以说明一个问题，不是所有的日本人都是敌人，有活跃在抗日战线上的日本友人，也可能有活在日本国内的反战友人，所以对日本人应该区别对待，日本鬼子是日本鬼子，日本友人是日本友人。,,,,,,,,
1338,革命战争对抗侵略战争。,,,,,,,,
1116,没办法，共产党对俘虏好，当初回日本的那些俘虏不还建了个日本共产党吗，可惜后来领头的被杀了，剩下一些乌合之众,,,,,,,,
834,"以前的日本人：为了良心抗日现在的日本人：为了中国游戏抗日<img alt=""[喜极而泣]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/485a7e0c01c2d70707daae53bee4a9e2e31ef1ed.png@100w_100h.webp""/><img alt=""[喜极而泣]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/485a7e0c01c2d70707daae53bee4a9e2e31ef1ed.png@100w_100h.webp""/>",,,,,,,,
391,如果你去百度查阅历史，你会发现，改革开放到93年，中日关系是堪称今天巴铁关系的存在，到了94年，关系急转直下，再到如今几乎全民的仇日，有一点很奇怪，抗日战争30年后可以走到一起共谋发展，抗日战争结束60年后，为什么又重新仇恨起来呢？我只能说90年代初期的世界，真是变化万千的世界，,,,,,,,,
355,日本帝国主义是中国人民和日本人民的共同敌人，大部分日本军人原本都是普通的农民，被万恶的军国主义洗脑变成杀人的恶魔。日本帝国主义必须被彻底清算！,,,,,,,,
1144,纳粹跟日寇的被洗白。其实全是因为美国的宣传！美国因为想遏制俄国所以洗白纳粹污蔑苏俄。以宣传仇视苏俄作为抓手促使欧洲国家加入北约。以求勾结全欧洲遏制俄国。为遏制中国，美国对日寇也是相似的运作。,,,,,,,,
643,贬低苏俄在二战时的贡献，甚至污称苏俄是二战罪魁。这些全是美国西方近十几年为强推北约东扩去给东欧国家洗脑的宣传。（也有瓦解中俄关系的作用）。某些网民表面看是为纳粹洗地，其实是被美国洗脑为牵线木偶的一群脑残。其实今天跟纳粹跟日寇继任者蛇鼠一窝的正是它美国！美国为在现实中为收买啤酒跟日本，为包围中俄不惜篡改史实，无耻为纳粹日寇洗白！美国正在为控制整个世界去给全世界人民洗脑！总之，若想看清这个世界，则必须冲破美国西方的宣传迷雾！,,,,,,,,
