链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1NK411K77y?from=search&seid=9057015741557747434,那年的南京…地狱空荡荡，恶魔在人间,505000.0,5094.0,20200901.0,32000.0,11000.0,8501.0,1409.0,40.0
评论点赞数,评论内容,,,,,,,,
7889,大学上音乐鉴赏课时，老师给放一种音乐乐器，是鬼子的什么什么八尺，我耐着性子听完。我们要写报告，但那玩意名字我没听清，就问老师“老师，鬼子这东西叫什么？”我老师却说“都什么年代了，那些陈年旧事还提什么呀。”底下的学生还纷纷复合，嘲笑了我一顿一个受过高等教育的大学老师尚且如此，何况其他人。我们这一代人太多太多人选择性忘记国家曾经的伤痛，看到日本人给那点屁多的物资就乐的像什么似的，还数倍反还……真希望所有教课书的第一篇文章永远都是抗战的十四年，不是没用的长篇大论。,,,,,,,,
4337,谁有资格去代替三万万中国人去原谅侵略者，谁又有资格让十四万万中国人忘记伤痛，再者，谁又有资格去南京，上海，天津，台湾，山东……去诉说那长达一百多年的反抗是中国应得的。你我都没资格。面对历史，我们要不忘初衷，面对灾难，你我要竭尽全力，面对入侵，那就拿起枪，打回去，以血换血以牙还牙。现在的中国并不安宁，我们要擦亮眼睛，时刻警惕帝国主义对我们的打击，要在最危险的时候，你我绝不退缩！因为阿，生在中国，穿上军装扛起了这杆钢枪，你就不会忘记从历史走来的屈辱于沉重。同胞们，帝国主义还未死心，妄图从经济，文化，军事科技来打压中国，让我们绝无翻身的可能，你们要擦亮眼睛，时刻准备，时刻准备着。牢记初心，不忘使命！,,,,,,,,
2759,就因为当年中国积贫积弱。即便获得了抗战胜利，也不能对那些日本帝国主义进行清算。只有富国强兵，走到世界之巅。才能让那些牺牲的英雄。血没有白流。,,,,,,,,
2320,至今还有不少日本人不承认他们二战是输给了中国，他们认为自己是被美国给打趴下的。甚至叫嚣钓鱼岛是他们的。因此我们不仅不能让历史的悲剧重演的同时，还必须让日本某些政客长长见识，中国一寸领土都不能让。,,,,,,,,
1683,我们不是生活在了一个和平的年代，只是生活在了一个和平的国家,,,,,,,,
1663,原谅有三个前提:1，加害者已经受到了应有的惩罚。2.加害者打心底里忏悔自己的所作所为，并主动向受害者寻求原谅。在这两个前提都不存在的情况下，所谓“原谅“根本无从谈起”。,,,,,,,,
906,听党指挥，能打胜仗，作风优良。若有战，召必回，战必胜！------退役老兵留,,,,,,,,
528,侵略者绝不能原谅！这道伤疤伤的很深，痛感依旧存在，我们怎么可能会忘记了这道伤疤的由来。。。不管是过去还是现在忘记这段历史就是对自己民族的背叛，绝对不能忘记！！！我们一定要记住，他们是要灭我们的国，亡我们的种！我一定要让我们民族复兴，绝对不能让悲剧再次重演。只有这样那些千万的华夏亡魂才会放心！,,,,,,,,
478,九一八柳条湖铁路事变，七七卢沟桥事变，南京大屠杀，这桩桩件件都是日本鬼子对我们中华民族犯下的滔天罪行！演技历史意味着背叛！无论什么时候，作为中华儿女，绝对不能忘记日本侵华的历史！我们没有权利代表先辈去说原谅！以史为鉴，时时刻刻自我激励！落后就要挨打！有些人别特么给我说都什么年代了，还用拳头解决问题的少脑子话，没有如今中国强大的国力，连你在这胡说八道的权利都没有！想想你的舒坦日子是多少先辈的鲜血换来的！种花家要我们继续努力才能更强大！,,,,,,,,
443,勿忘国耻，砥砺前行。,,,,,,,,
378,日报君的这期视频内容挺好的呀，无论是选题，节奏，剪辑都很👍 特别是最近看了《八佰》后内心充满波澜，让人太难受了，但...祖国在心中♥️振兴中华 吾辈自强,,,,,,,,
278,我们永远也没有资格替先辈原谅每一个侵略过中国的人。,,,,,,,,
205,我们没有资格替先辈们原谅那些东洋强盗，对于日本鬼子在中国的罪行我可从来没有说原谅他们，,,,,,,,,
184,铭记历史、缅怀先烈、珍爱和平、开创未来,,,,,,,,
151,勿忘国耻，振兴中华!,,,,,,,,
143,中国！美丽祥和，却是用无数先辈钢铁般的意志和坚韧的身躯铸就的。先辈英勇不容诋毁！吾辈，生于和平年代，当自省！若有朝一日，异族胆敢再犯我中华，吾辈能否继承先辈意志，驱逐豺狼。能否牺牲一切甚至生命来捍卫这个可爱的国家，可爱的人民！致敬先烈！致敬先辈！致敬我爱的中国！致敬可爱的人民！,,,,,,,,
127,勿忘国耻，吾辈自强！,,,,,,,,
97,不原谅，但也不记仇。我们要自强！,,,,,,,,
75,这老师应该多接受一下爱国教育,,,,,,,,
44,人的肉躯是多么渺小，人的意志将永世长存！,,,,,,,,
36,我们只有资格继承他们的遗志，发奋图强,,,,,,,,
34,国耻永不忘，中华之人定要当自强,,,,,,,,
33,勿忘国耻，振兴中华，铭记历史，缅怀英雄，吾辈当自强。,,,,,,,,
30,以史为鉴  展望未来,,,,,,,,
22,勿忘！,,,,,,,,
21,勿忘国耻，吾辈当自强！勉之！,,,,,,,,
21,勿忘国耻！一定要自强，希望中华民族自强不息的精神在每一代人身上传承下去,,,,,,,,
20,勿忘！,,,,,,,,
19,勿忘国耻，砥砺前行。,,,,,,,,
17,勿忘国耻,,,,,,,,
17,吾辈自强啊,,,,,,,,
2,"勿忘国耻振兴中华， 铭记历史为国争光，做个堂堂正正中国人<img alt=""[热词系列_泪目]"" src=""//i0.hdslb.com/bfs/emote/bba3703ab90b7d16fe9dbcb85ed949db687f8331.png@100w_100h.webp""/><img alt=""[热词系列_泪目]"" src=""//i0.hdslb.com/bfs/emote/bba3703ab90b7d16fe9dbcb85ed949db687f8331.png@100w_100h.webp""/><img alt=""[热词系列_泪目]"" src=""//i0.hdslb.com/bfs/emote/bba3703ab90b7d16fe9dbcb85ed949db687f8331.png@100w_100h.webp""/>",,,,,,,,
2,铭记历史，振兴中华！,,,,,,,,
2,铭记历史，珍爱和平。,,,,,,,,
2,铭记历史勿忘国耻,,,,,,,,
1,“打痛了?枪一扔不打了？枪捡起来！，继续打！你们不打了能回家，可我的家呢？”,,,,,,,,
1,最后的紫日旋律响起，再也承受不了,,,,,,,,
1,勿忘国耻，振兴中华，铭记历史，缅怀英雄，吾辈当自强。,,,,,,,,
