链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1JA41147PP?from=search&seid=9057015741557747434,&amp;quot;军人，要有血性&amp;quot;,400000.0,886.0,20201211.0,29000.0,8499.0,7852.0,371.0,240.0
评论点赞数,评论内容,,,,,,,,
1950,马上12月13了想想遇难同胞就很难过,,,,,,,,
1208,为国而战，便是世界上最大的浪漫，最过瘾的事,,,,,,,,
2338,有人不想报仇，有人想报仇，我就是想报仇的那个你们呢？,,,,,,,,
1161,南京保卫战中牺牲的中国军队将领萧山令：南京卫戌司令部参谋长，1937年12月13日牺牲于南京下关码头。追赠陆军中将。罗策群：第159师副师长，少将，1937年12月12日牺牲于南京保卫战。高致嵩：第88师264旅旅长，1937年12月12日牺牲于南京中华门。追赠陆军中将。朱 赤：第88师262旅旅长，少将，1937年12月12日牺牲于南京中华门。易安华：第87师259旅旅长，少将，1937年12月12日牺牲南京莫愁湖。李兰池：第57军副旅长，少将，1937年12月12日牺牲于南京太平门。司徒非：第160师参谋长，少将，1937年12月12日牺牲于南京保卫战。姚中英：第157师参谋长，少将，1937年12月12日牺牲于南京保卫战。谢承瑞：教导总队第一旅二团上校团长 12月13日凌晨始受命撤往下关，在挹江门因身体虚弱被拥挤失控的人群踩倒身亡。后追赠宪兵少将。以上将领尸骸无一从南京城中运出!,,,,,,,,
1225,但凡那些洗鬼子的看一看 ，日本仇华率也不可能说出那些话,,,,,,,,
558,勿忘国耻，鞭策自己。,,,,,,,,
485,明天，12月13日，日军攻占南京。铭记历史！,,,,,,,,
447,论白刃战，咱中国人是他们祖宗！,,,,,,,,
243,诸位，且听这龙吟,,,,,,,,
207,"上海有个叫做吴祖康的老爷子，2000年开始创建一个叫：918爱国网   <img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/>的网站，网站收集了目前几乎所有的抗战资料新闻。20年间，老人家一直靠自己的退休金和各界人士的捐赠维护网站，时而还要去慰问抗战老兵，目前网站还一直处于赤字状态。在今天这个特殊日子，希望有能力的小伙伴对网站进行捐助，2000年开始，每一分捐助的使用情况全部都在网站上透明公开大家可以看一下这个网站，或者复制一下这段话，评论到其他视频下，让更多人知道这个网站复制的",,,,,,,,
167,"【置顶】我被举报了但是我就是要发<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>很多日本人主观地认为我会为轰炸广岛内疚，生活在良心的谴责中，事实上，我为什么要内疚？我亲眼看过南京大屠杀的记录片，记录片里日本兵用刺刀把胎儿从中国孕妇肚子里挑出来的暴行并不比我向他们扔原子弹仁慈多少，日本人只强调他们挨了原子弹轰炸，却没有想过为什么挨原子弹。——保罗·蒂贝茨 ",,,,,,,,
164,前事不忘，后事之师。——南京，南京。,,,,,,,,
189,大家听我说一句公道话，去他么的中日友好！杀我国人，抢我钱财，回头你还让我去和它友好？贱不贱呐？,,,,,,,,
129,"勿忘国耻，兄弟们<img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/><img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/><img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/>",,,,,,,,
147,感谢伟大的中国军人！谁无法击溃我们，哪怕上帝戴着头盔亲自参战，也必须把他头盔摘下来打他脸,,,,,,,,
117,那段对话：“爷爷你要去哪儿”？小女孩有点懵懵的问。老人家从一开始面微僵硬，眼睛微眯，眼角下垂，嘴角上翘，露出了一个说不清是发自内心，还是为让后辈安心的笑容。【爷爷要去看望...老朋友】看得我当场内心一下大喊：不！！！！！！,,,,,,,,
69,青山处处埋忠骨，何须马革裹尸还,,,,,,,,
73,"我爱二次元，但是我也很厌恶日本这个国家<img alt=""[热词系列_锤]"" src=""//i0.hdslb.com/bfs/emote/35668cc12ae25b9545420e4a85bf21a0bfc03e5d.png@100w_100h.webp""/>",,,,,,,,
79,一大批战犯连牢都没做，尤其是日本天皇，他么的，恶心！,,,,,,,,
55,国军的嫡系王牌部队们！！！杀！！！把小日本干掉！！！犯我中華者，虽远必诛！！！,,,,,,,,
61,我是坚决抗日的，王八吃秤砣铁了心的抗！,,,,,,,,
42,后辈不晓当年血，枉为一世中国人,,,,,,,,
45,今天1213淞沪会战啊，弟兄们一定要牢记,,,,,,,,
24,今晚的南京有30万人要回家。,,,,,,,,
28,四海之内称兵者！斩！,,,,,,,,
20,致敬！英魂！,,,,,,,,
18,这段历史，华夏民族不会忘记的。需要一个时机，可能不是现在，可能我也看不到。中华民族不是一代人的名字，是过去，是现在，也是将来。,,,,,,,,
15,借用金政委的一句话:当今世界，没有任何一个国家或国家集团能够正面击败中国。金政委没说例外，我相信，没有例外。,,,,,,,,
15,"勿忘国耻，兄弟们<img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/><img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/><img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/>",,,,,,,,
14,子弹打光了就用刀，刀砍钝了就用拳头，用牙齿，哪怕用指甲也得弄死日本鬼子,,,,,,,,
14,活埋那段真的看不下去 心太痛了,,,,,,,,
10,大晚上看这个提气了，然后睡不着了,,,,,,,,
11,要我投降？qntmd,,,,,,,,
8,"求BGM<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
8,那些说原谅日本鬼子的垃圾，过来跪着舔地呀！看看怎么给你们鬼子爹舔干净！,,,,,,,,
10,支持,,,,,,,,
7,tnd，中国人在此！,,,,,,,,
6,以德报怨  何以报德,,,,,,,,
6,"还有什么好说的，开炮！<img alt=""[生气]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3195714219c4b582a4fb02033dd1519913d0246d.png@100w_100h.webp""/><img alt=""[生气]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3195714219c4b582a4fb02033dd1519913d0246d.png@100w_100h.webp""/><img alt=""[生气]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3195714219c4b582a4fb02033dd1519913d0246d.png@100w_100h.webp""/>",,,,,,,,
6,牢记历史，勿忘国耻， 爱我中华。,,,,,,,,
5,BGM叫什么名字,,,,,,,,
5,黄海波演的那个是什么电影？,,,,,,,,
4,之前在up一个视频底下发的评论被某些渣滓举报下架了在up新的视频下再发一遍吧！举报的精日分子早日滚去你们该去的地方！up发的这些视频之前反反复复被你们这些渣滓举报的重投了好几次！不想当中国人就滚啊！发抗日战争视频有什么要举报的吗？真就连国耻都要忘记才满意吗？,,,,,,,,
4,敬礼……,,,,,,,,
4,求BGM,,,,,,,,
4,铭记历史，缅怀先烈！,,,,,,,,
6,勿忘国耻,,,,,,,,
5,向英雄致敬！,,,,,,,,
3,我现在才知道为什么我太爷在1935年拿着枪满山跑了,,,,,,,,
3,"这玩意儿剪得够劲儿<img alt=""[妙啊]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b4cb77159d58614a9b787b91b1cd22a81f383535.png@100w_100h.webp""/>过瘾啊！",,,,,,,,
3,杀杀杀！,,,,,,,,
2,不忘国耻，仲有归还！,,,,,,,,
2,那个弹幕说的很对，我们有什么资格替死去的人原谅侵略者。。。仇恨始终都在,,,,,,,,
2,从不用想起  因为从未忘记,,,,,,,,
2,天道好还，盖中国有必伸之理，人心助顺，虽匹夫无不报之仇。,,,,,,,,
2,"去雅虎看看有关中国的新闻下面日本人的评论，我恨不得马上打死他们<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>",,,,,,,,
2,有灵魂 有血性 有本事 有品德,,,,,,,,
2,军人要有骨气！,,,,,,,,
2,🇨🇳勿忘国仇🇨🇳,,,,,,,,
2,"12月13日 国家公祭日
缅怀先烈 勿忘国耻
牢记使命 不忘初心",,,,,,,,
2,面对敌人，子弹打光了，刀卷刃了，我就是用手撕，用牙咬，也得将敌人开喉破膛。,,,,,,,,
2,向保家卫国的先烈致敬！先烈无私无畏、视死如归的英雄气概永垂不朽！,,,,,,,,
2,军人要的是信仰和纪律，向死而生，明白为何而战，如何去战。该上时不惜命，该退时不惜名。,,,,,,,,
2,如果把我放那个年代，我扛起枪去打仗，我估计怕死的会尿裤子，但是还是会杀上去,,,,,,,,
2,勿忘国耻，致敬英雄,,,,,,,,
2,来了！！！！,,,,,,,,
2,三分二十一那个片段是什么电影的啊,,,,,,,,
2,"前排！！！<img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/><img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/><img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/>",,,,,,,,
1,帅气👦🏻,,,,,,,,
1,"山川异域，不共戴天<img alt=""[笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/81edf17314cea3b48674312b4364df44d5c01f17.png@100w_100h.webp""/>",,,,,,,,
1,“去他妈的!”,,,,,,,,
1,"<img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""0"" href=""//www.bilibili.com/video/BV1jy4y1S7b6"" target=""_blank"">我TM咽不下这口气</a>这个也让我愤慨",,,,,,,,
1,这B站发的都是什么奶奶玩意，太TM对了，干他丫的,,,,,,,,
1,一寸山河一寸血，十万青年十万军,,,,,,,,
1,男人，要有血性,,,,,,,,
1,但使龙城飞将在，不教胡马渡阴山,,,,,,,,
1,BGM:喋血长空,,,,,,,,
1,若有战 召必回,,,,,,,,
1,"nice啊 收藏夹吃灰<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>",,,,,,,,
1,小🇯🇵,,,,,,,,
1,这几天学历史学到川军出川300万回来的缺只有连百分之十都没有，真的心里都很压抑，致敬先烈！,,,,,,,,
1,只要给日本洗的，就是敌人，不管是国人还是狗,,,,,,,,
1,血性，不单单是军人的必需配备，更应该是全民族的必需品！,,,,,,,,
1,bgm叫什么名字,,,,,,,,
1,南京！南京！,,,,,,,,
1,我以我血寄轩辕,,,,,,,,
1,国旗必将飘扬在富士山上！,,,,,,,,
1,丈夫许国，实为幸事！,,,,,,,,
1,勿忘国耻，我辈当自强！,,,,,,,,
1,“华夏的人民自古以来都被他们之中最为伟大勇敢的人保护的很好”,,,,,,,,
1,bgm，推荐天军行阵乐,,,,,,,,
1,华夏一族，什么大风大浪没见过，照样挺到今天。,,,,,,,,
1,勿忘国耻。,,,,,,,,
1,做得很好,,,,,,,,
1,一寸山河一寸血,,,,,,,,
1,所有侵略者都面临着清算，只是时机未到罢了，从古至今，犯我中华者皆亡,,,,,,,,
1,"没有什么可以打败中国<img alt=""[加油]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c7aaeacb21e107292d3bb053e5abde4a4459ed30.png@100w_100h.webp""/><img alt=""[加油]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c7aaeacb21e107292d3bb053e5abde4a4459ed30.png@100w_100h.webp""/><img alt=""[加油]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c7aaeacb21e107292d3bb053e5abde4a4459ed30.png@100w_100h.webp""/>🇨🇳🇨🇳🇨🇳",,,,,,,,
1,自强不息,,,,,,,,
1,开头是啥电影阿,,,,,,,,
1,“让我们投降啊？去你妈的吧！”,,,,,,,,
2,勿忘国耻,,,,,,,,
