链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV17W411t7m5?from=search&seid=4392260229409422781,一部悲惨性不亚于南京大屠杀的优质电影《沃伦》，口碑炸裂的人性战争,1349000.0,621.0,20180228.0,2708.0,510.0,6254.0,475.0,380.0
评论点赞数,评论内容,,,,,,,,
473,这部电影沃伦，描述的是1943-1944年，苏联在乌克兰右岸突破德军防御，德军主动收缩到东欧地区。当时德军已走，苏军未至，沃伦地区处于无政府状态，当地的乌克兰极端民族主义者对境内的波兰人展开的恐怖大清洗。这次大清洗源头还是当初波兰统治时期对沃伦地区乌克兰族人的压迫，所谓一报还一报，至于波兰人乌克兰人谁更值得同情，仁者见仁吧。,,,,,,,,
128,德国人在东线犯下人类历史上最大的**暴行，占领区有1000多万斯拉夫平民因德国占领和德军直接暴行而死去，还有近四百多万苏军战俘死在战俘营。可是我怎么看弹幕好像德国人像天使一样呢？,,,,,,,,
1333,波兰人必备技能：装可怜 德国俄国都是坏人，就我是好人。好人做的好事：一战结束波兰复国夺得原德国东部领土，强迫人家信天主教，夺得原俄国领土，强迫人家改东正教信天主教［这部电影里甚至都有这个桥段］，干涉苏俄内战妄图平独镇露，苏俄反攻举国之力守住华沙俘虏几十万人，同是斯拉夫兄弟却让这些俘虏最后回家不到百分之十，德三吞并捷克，波兰出兵分一杯羹，德国俄国早就看这个作死玩意不爽了，1939年瓜分波兰，政府流亡英国。德占期间自己祸害犹太人不亚于德国人甚至这部电影里的乌克兰人，1944年华沙起义搞远交近攻，不懂时事去巴结英国，认为英军会给予‘支援’苏联派遣波兰人民军进城遭缴械，自己被德国人实锤又希望苏联援助，苏联隔岸观火波兰又开始觉得自己很委屈，敢情苏联人活雷锋，就该救你这反骨仔?战后成立人民共和国，虽然体制不咋地弊病一堆，好歹打下了工业基础，也算功不可没，1989年墙倒改旗易帜，英国那个几十年没统治过自己国土的流亡政府又回来了，第一件事就是赶紧宣布人民共和国不合法，感情几十年基础建设是你这嘴炮政府打下的?可算抓住个卡廷不断哭冤，华沙城下枉死的苏俄几十万俘虏都想说一句话：波兰你可笑死爹辣,,,,,,,,
66,有些评论也真是的，为什么连惨都要比，又不是什么光荣的事，张口就是没我们惨，不应该拿这种事来比啊,,,,,,,,
168,看过电影原片的人表示，在这个电影评论区刷一些激化民族矛盾的历史问题的人，真心对不起这个电影，也对不起自己出生的这个安定和平的年代。没别的意思，就是单纯的祝你们下辈子投胎叙利亚，卢旺达，既然你们这么喜欢让一个中华民族下的民族互撕，我觉得你们应该去那些更有用武之地的地方。,,,,,,,,
42,民族主义黑屁放多了，就会变成这种结果,,,,,,,,
44,讨论活不活该？是臀首分离了吧？作为老百姓，反战是必须的。,,,,,,,,
36,评论区真可怕   (&gt;_&gt;)另外我想说一句：国家的政策  底下老百姓关注下就可以了  评头论足 妄议政治  不要被某些公知大v带节奏了,,,,,,,,
35,"看见下面评论，莫名其妙扯到抵制外国，想起我们大学历史老师一句话：在这个年代，抵制这个那个，不如先抵制蠢货<img alt=""[无语]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/44667b7d9349957e903b1b62cb91fb9b13720f04.png@100w_100h.webp""/>",,,,,,,,
29,这部电影并不狭隘，开头聚会有个波兰人当着大庭广众说乌克兰人是垃圾,,,,,,,,
28,历史上波兰三毛对乌克兰二毛可不好，大波波时期扎菠萝热哥萨克起义不说了，一战后波兰接管西乌，对那里实行打压政策，引起饥荒死了很多二毛，所以二战二毛和三毛被德国挑拨对砍很正常，但现在不少西乌二毛都认为德国人是解放者，东乌被大毛渗透认为俄国是解放者，而三毛波兰和四毛波西米亚人亲法国，五毛六毛塞尔维亚罗马尼亚因为英法支持绿绿科索沃和波斯尼亚却是谁也不待见。以上就是毛子们的互掐史,,,,,,,,
