链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1aK4y1h77S?from=search&seid=14204589028410475788,【血战与杀戮】南京沦陷前后！,81000.0,427.0,20201018.0,3305.0,599.0,1812.0,101.0,140.0
评论点赞数,评论内容,,,,,,,,
532,少看抗日神剧，不如直接封禁抗日神剧，免得浪费资源,,,,,,,,
298,有很多视死如归的国军士兵就是被高层的微操和拉跨的指挥给坑了,,,,,,,,
212,一直不敢看南京大屠杀，一想到中国人民当时的在日本屠刀和铁蹄下真真切切感受到的血肉横飞，肢体分裂，肆意杀戮，再想到中国因为国力的孱弱未能清算日本，使今日之日本不仅没有走向友好反而加深与美国合作与中国对抗，成为美国在第一岛链最大的“桥头堡” ！以及在全世界自诩文明得到那些曾经的西方强盗们的一致赞许的那种荒唐和无耻，就感觉既愤怒又遗憾！现在想想，我们不仅要铭记历史，更应该彻底清算这段历史，让日本像德国一样付出它应该付出的代价，而不是让裕仁寿终正寝，让参拜靖国神社成为中国无可奈何的日常，让日本逐渐再次成为中国的心腹大患！中国已经不能再被蹂躏一次了。近代的蹂躏已经几近摧毁了中国人的自信心，一种到现在都是一种半死不活的状态，如果未来还得不到清算，中国近代历史的悲痛也只能让人又气又恨，而无法一雪前耻……,,,,,,,,
93,那4个装甲兵是真英雄,,,,,,,,
84,要是能配合地图讲，就完美了,,,,,,,,
78,看到那些吹国军的努力争辩，真是又恶心又好笑，一个考试得2分的跟得98分的说：我也不是没有作对的题，你也不是没有错的。这p没错，但是你们觍着脸放p也是事实，这两分也是因为中国人民本身的勇敢与牺牲精神，国民党烂透了。,,,,,,,,
48,国民党的传统技能，干啥啥不行，无能第一名,,,,,,,,
38,真的没勇气看，怕看了想杀人,,,,,,,,
28,对不起，我点开以后我直接写的评论，关于那段历史我看一次哭一次，痛一次，恨一次,,,,,,,,
27,杀光倭贼！,,,,,,,,
42,这是蒋介石的国民党反动派留给中华民族最大的耻辱和伤痛。,,,,,,,,
30,如果我是领导下令死守…那肯定自己也要留下…这才是一个合格的指挥官,,,,,,,,
21,日本真是不要个脸,,,,,,,,
24,只去过一次南京大屠杀纪念馆，我之后还会去。我不信有哪个人会进去之后轻松的出来，我当时是看到进门的证人墙眼泪绷不住了，照片的灯在一盏盏熄灭，他们等了一生都没有一个道歉。我走到南京当时的街头复原中，真的感觉很可怕 很压抑，我相信事实会比我的感受可怕100倍，我真的无法相信，两个日本鬼子可以在南京街头比赛杀人，随后得意洋洋的拍照。还有受害者姓名墙，一排排在那立着，每一个上面都有数不清的名字，每一个名字背后就是一个家庭，我真的无法想象当时中国人民是有多么害怕，我也更无法理解那些为日本洗白的人，你配当中国人吗？最可笑的就是日本也是二战受害者言论，我真的觉得无语，借用商细蕊一句话“你们侵略我们国家，做的是伤天害理的事情，死在战场上不叫英雄，叫报应”。“前事不忘后事之师”，这句话印象十分深刻，我们的今天是生活富裕了，环境也和平了，所以我们更不能忘记曾经中国土地上的苦难!你知道日本为什么避而不谈历史吗？他在等，等中国人忘记，等受害者全部死去，等那段历史被人遗忘，等到那一天，他可以光明正大的否认，作为一个正常的中国人不会有那一天到来，日本必须道歉!必须正视历史!必须给我们受害同胞一个公道!,,,,,,,,
16,这场战斗告诉我 国家贫弱，普通人就没有好好活着的权利。什么小民意识，拜托，真到了这个时候，谁来救我，我手里的键盘吗？,,,,,,,,
13,南京保卫战打的真是惨，部分基层指战员再怎么英勇顽强都挽回不了整体的颓势，完完全全的溃败。同样是中国军队，同样是装备劣势，而志愿军就能把美国人打回三八线，而蒋介石和国民党却大部分时间都在溃败，所以他们在内战中输的真的不冤。,,,,,,,,
13,不能忘记这段历史。,,,,,,,,
12,防火？防水？防骗！防外国鬼子？防内奸！！！！！！,,,,,,,,
11,没有三围地图，没有代入感,,,,,,,,
8,死守南京唐生智,,,,,,,,
25,天天二次元，追日漫，家长应该带着去南京纪念馆看看！现在的小孩子满脑子这些，好好学习才是强国之本。,,,,,,,,
11,我从小就不喜欢看抗日剧，天天轮番轰炸赶上新闻联播了都,,,,,,,,
6,希望中国复兴，国际地位像唐朝一样，然后让日本恢复到史前文明,,,,,,,,
5,什么时候解放东京就好了,,,,,,,,
5,将熊熊一窝,,,,,,,,
5,一城一池的得与失，不关宏旨，但关宏志,,,,,,,,
4,"那些骂果军的，果党确实不是什么好东西，但不要把果军看成果党呀，果军也在抗战中牺牲了这么多<img alt=""[捂脸]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6921bb43f0c634870b92f4a8ad41dada94a5296d.png@100w_100h.webp""/>",,,,,,,,
4,南京大屠杀给我的感觉更多的是一种耻辱，我们需要的是反思，而不是甩锅给日本人毫无人性的屠杀（在历史上但凡侵略基本上都伴随屠杀），几天不合眼的战场杀戮，应该没几个理智正常的人了，至于疯子会做出什么样的事情，历史已经说明了。战争这种东西完全是对人性的摧残，就像我们平时说的永远不要考验人性……,,,,,,,,
4,要是南京是第二个斯大林格勒就好了,,,,,,,,
3,蒋介石死守南京的真正动机，其实也是期待苏联会出兵。,,,,,,,,
3,我每次看淞沪会战这一段，每每谈到“送进一个师，又送走一个师”这一段都泪目,,,,,,,,
3,我记得一组南京保卫战纪实的书24本一本67百页记录说抛尸江中的，火烧的尸体找不全找不到的算上这些至少43万，30万是尸体找得全的,,,,,,,,
3,这个题目给我推了第三次的时候才有勇气点进来看,,,,,,,,
3,你这普通话参加奇葩说╮（╯＿╰）╭唉加油吧！,,,,,,,,
