链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1tJ411C7PP?from=search&seid=4392260229409422781,【李云龙】下山,1103000.0,7121.0,20191213.0,93000.0,81000.0,41000.0,4359.0,820.0
评论点赞数,评论内容,,,,,,,,
1388,"<span class=""stick"">置顶</span>有好多小伙伴来求下山的midi，进我的Q群：635092894领取就可以了<img alt=""[狐妖_大笑]"" src=""//i0.hdslb.com/bfs/emote/38bc9f4e39c2ec9d7442f2d67e13092fd535846b.png@100w_100h.webp""/>记得给我三连哈<img alt=""[惊喜]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/0afecaf3a3499479af946f29749e1a6c285b6f65.png@100w_100h.webp""/>",,,,,,,,
3321,今天就该看这样的,,,,,,,,
2080,下山去买几瓶白醋，结果碰上俩鬼，结果被我打败,,,,,,,,
955,狭路相逢勇者胜，逢敌必亮剑。,,,,,,,,
966,七月七日卢沟枪声留给中华儿女难忍受的痛满嘴仁义道德大东亚共荣菊花掩盖着刀锋最好的防守是进攻心中信念狭路相逢勇者胜纵使马革裹尸 万死不辞的人叫云龙我战场逢敌必亮剑一炮击溃坂田联土工榴弹杀手锏山崎作祭奠我中华男儿莫等闲一身肝胆薄云天荡寇杀敌我心愿旧中国再见咱中国军人不能当孬种逢敌必亮剑，绝不含糊好，云龙兄，说的太好了身陷重围也要进攻视死如归 发起最后的冲锋如果奇迹它真的拥有颜色那一定是中国红多少次的荣辱与共肝胆相照浴血奋战的弟兄还在他乡等我天堂等我的人有很多我以逸待劳于山间大佐少佐到跟前枪林弹雨刀光现送去阎罗殿英雄一怒为红颜红颜换回平安县儿女情长搁一边来世再相见他明知是死也必须得亮出宝剑没有这个勇气就别当剑客倒在对手的剑侠 不丢人那叫虽败犹荣无论风云的变迁铭记历史于心间居安思危勤思辨方得始终现我泱泱华夏五千年继续开来新诗篇中华盛世在眼前终如你所愿,,,,,,,,
403,12.13，给我推这个，小破站nb！,,,,,,,,
802,"向喜欢李云龙的小伙伴推荐一波<img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""0"" href=""//www.bilibili.com/video/av45620827"" target=""_blank"">【李云龙】宿敌（全程高燃）</a><img alt=""[狐妖_吃我安利]"" src=""//i0.hdslb.com/bfs/emote/3a0bf7d0320a84002ea8b4907e6c3baa97ec0dd0.png@100w_100h.webp""/>",,,,,,,,
424,下山！鲜鲜NB(￣3￣),,,,,,,,
290,我李云龙不仅要《出山》，还要《下山》！,,,,,,,,
270,押韵狂魔（abnb）,,,,,,,,
258,今天刚去了毛主席纪念堂祭奠了毛主席，去了中国人民革命军事博物馆参观，见到了祖国遭受的欺辱，也见到了不屈的中华儿女的抗争，同样见到了人民军队的日益强大，回到家刚好点开了UP主的视频，内心感慨万千，文笔不好，无法写出内心的激动，勿忘国耻，居安思危，在这里祝祖国母亲繁荣昌盛，越来越好。,,,,,,,,
120,整挺好 三连了,,,,,,,,
118,时间又匆匆过了十年，公元1978年。在李云龙将军恢复名誉、平反昭雪的大会上，在大会将要结束人们即将散去时，从门外匆匆赶来三个头发已经花白的老者，他们都穿着便衣，腰板挺直，动作敏捷，与会的人们一眼就能看出，他们曾是职业军人。这三位老者刚刚走进会场，猛地看见李云龙将军的遗像。他们突然像遭到雷击般地僵住了，顷刻间三人跌跌撞撞地扑倒在遗像前，为出一声凄厉的喊声：“老首长，我的老首长啊，我们来看你啦……”说罢泪飞如雨，三人都发出一阵撕心裂肺的号陶，久久的、不间断的痛哭声使在场的人们无不为之动容……他们离去时留下一束鲜花，在花束的红丝带上没有任何署名，只别着一颗金星，由于年深日久，金星的镀金层已经氧化褪色，变得暗淡无光。与会的大部分人都不识此为何物。只有几个退役离休的老军人一睹此物，都不禁老泪纵横，烯嘘不已，老人们告诉年轻人，这是1955年解放军授衔时代表将军军衔的将星……又过了二十年，这个城市有了很大的变化。在临海滨的一座哥特式小楼前，来了一群中年男女军人，他们按响了门铃。小楼的主人是个来大陆投资的台湾商人，他曾在军中服役过，认得军衔，他发现这些军人的军衔都不低，其中有一个少将，其余都是大校、上校。军人们很有礼貌地提出请求说，他们曾经在这座小楼里度过了童年；今天是特地从四面八方赶来故地重游，不知主人能否满足他们的请求。商人是个好客的人，既然是此楼的前住户，当然有权利参观一下故居，这和他也是一种缘分，更何况这些人都是一些有身份的高级军官。主人热情地领着军人们参观了楼上楼下所有的房间。军人们又提出能否去后院看看。主人说当然可以，他把客人领到后院时，客厅里的电话铃响了，主人抱歉地请客人随意参观，自己匆匆去接电话。电话是有关合资项目的事，主人谈的时间稍稍长了些，当他放下电话匆匆赶到后院时，不由被眼前情景惊呆了，这些穿着笔挺的毛料军服的军官竟齐崭崭地跪在院墙前，抚摸着墙面的点点斑痕，正哭得像一群孩子……商人静静地站在那里，没有打扰这些正在痛哭的军官。他知道军人一般是不喜欢流泪的，看来这座小楼里可能发生过一些令人辛酸的故事……,,,,,,,,
79,暂取逆来顺从之态度，以待国联公理之判决。,,,,,,,,
70,下山！鲜鲜NB,,,,,,,,
42,亮剑！！！,,,,,,,,
50,"<a data-usercard-mid=""20165629"" href=""//space.bilibili.com/20165629"" target=""_blank"">@共青团中央 </a>",,,,,,,,
38,"这是要不要买菜与李云龙共同创作的《下山》的另一个版本，当时由于两首歌的热度旗鼓相当，但却因为版权问题出现分歧，李云龙为了不为难要不要买菜而删除了这首歌曲以及这个MV，现在我在up主这里又能看到这段视频，还是一如既往的热血沸腾啊！非常感动，谢谢AB鲜up主，辛苦了嗷！<img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/>",,,,,,,,
46,我特好奇有没有女生喜欢这种,,,,,,,,
25,老味道，喜欢。这种传统的鬼畜视频越来越少了，必须点赞。 不知道是我变了，还是鬼畜区变了，感觉现在的新鬼畜一点没意思。而且鬼畜区，也几乎很少有上热门的视频了。,,,,,,,,
21,勿忘国耻,,,,,,,,
16,我有一壶酒，足以慰风尘。千杯不解饮，万杯苦沉沦。埋骨厚国土，肝胆两昆仑。疏狂君莫笑，赤子中国人。,,,,,,,,
14,迟早在B站鬼畜看完亮剑,,,,,,,,
17,先人可念，未来可期,,,,,,,,
11,2020年12月13日，国家公祭日，前来缅怀,,,,,,,,
9,七月七日    卢沟枪声留给中华儿女难忍受的痛满嘴仁义道德大东亚共荣菊花掩盖着刀锋最好的防守是进攻心中信念狭路相逢勇者胜纵使马革裹尸  万死不辞的人叫云龙我战场逢敌必亮剑一炮击溃坂田联土工榴弹杀手锏山崎作祭奠我中华男儿莫等闲一身肝胆薄云天荡寇杀敌我心愿旧中国再见身陷重围也要进攻视死如归 发起最后的冲锋如果奇迹它真的拥有颜色那一定是中国红多少次的荣辱与共肝胆相照浴血奋战的兄弟还在他乡等我 天堂等我的人有很多我以逸待劳于山间少将大佐到眼前枪林弹雨刀光现送去阎罗殿英雄一怒为红颜红颜换回平安县儿女情长搁一边来世再相见无论风云的变迁铭记历史于心间居安思危勤思辨方得始终现我泱泱华夏五千年继往开来新诗篇中华盛世在眼前终如您所愿,,,,,,,,
11,"投币三连了<img alt=""[滑稽]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/d15121545a99ac46774f1f4465b895fe2d1411c3.png@100w_100h.webp""/>",,,,,,,,
11,做的真棒！吾辈当自强,,,,,,,,
8,有条弹幕说得好 勿忘国耻不是叫你去骂外国而是想让你更有出息,,,,,,,,
8,"厉害了up顺便说一句，我记得二十世纪后，发生巨大社会变革的国家还能硬起来的除了中国好像就没了<img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/>",,,,,,,,
10,恭喜你上鬼畜区首页推广栏了,,,,,,,,
7,老子要按耐不住热血了，小破站牛逼,,,,,,,,
9,目测要火,,,,,,,,
6,每一个up走来都有他们的难处，而我们慰劳他们的就是长按那个大拇指，然后关注这个up，这是对每个up最大的鼓励,,,,,,,,
5,"骑兵连，出击！！！<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/><img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/><img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
4,勿忘国耻，砥砺前行。国家公祭日纪念南京大屠杀300000同胞。填词/扒谱/调音/混音/剪辑/封面：AB鲜感谢@暴力贝的音源感谢@冷瓜总是那么智障、@怠惰的一休、@冷颜菌的调音指导感谢@卦者那啥子靈風的伴奏支持BGM：下山,,,,,,,,
4,这不比什么爱国神剧，抗日奇侠爱国？,,,,,,,,
4,纯路人，以前一直听同学说b站很好，今天下载来看了看，没想到刚一进入就发现了这个up的视频，这个up的视频质量是我从没见过的高，这个up是我从没见过的帅。没想到，在当今这个浮躁的社会，竟然还能有人沉下心来生产出一个个质量如此高的视频真的非常希望大家都给这个up主三连（,,,,,,,,
4,"代我老夫下山之时，更是世界太平之日<img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/>",,,,,,,,
4,这活真的不错，这样的up不关注不行了。别拦着我。,,,,,,,,
4,虽然电视剧已经很好了，但是小说也很有感触，尤其是最后的结局，我就不剧透了,,,,,,,,
4,"百万调音 ，千万填词<img alt=""[点赞]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/1a67265993913f4c35d15a6028a30724e83e7d35.png@100w_100h.webp""/>",,,,,,,,
4,来了来了,,,,,,,,
3,"100万了！！！<img alt=""[鸡腿]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c7860392815d345fa69c4f00ef18d67dccfbd574.png@100w_100h.webp""/>",,,,,,,,
3,"小日本用了八年才逃出中国<img alt=""[滑稽]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/d15121545a99ac46774f1f4465b895fe2d1411c3.png@100w_100h.webp""/>",,,,,,,,
3,"我看到视频中的AB鲜了<img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/><img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/><img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/>",,,,,,,,
3,"菊花掩藏着刀锋，应该指的是日本国花，象征着和平，虚伪的和平下掩藏着刀锋<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
3,"我把这首歌推荐给了我爸，然后他每天无限洗脑循环。<img alt=""[偷笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6c49d226e76c42cd8002abc47b3112bc5a92f66a.png@100w_100h.webp""/><img alt=""[偷笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6c49d226e76c42cd8002abc47b3112bc5a92f66a.png@100w_100h.webp""/><img alt=""[偷笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6c49d226e76c42cd8002abc47b3112bc5a92f66a.png@100w_100h.webp""/>",,,,,,,,
3,每次看见你写的词，心里特别感动，写的特别好，激动的都想哭。,,,,,,,,
3,真好!怎么说呢，本来我最近听“下山”听得就很多，但是一看到UP主的视频，大晚上的瞬间就精神了。这词配这曲简直绝了!最最关键的是，这词跟实际情况配合得也是严谨到位，整体观看来一点也不令人迷惑!给∪P主点赞（｡ò ∀ ó｡）,,,,,,,,
3,说实话，这个歌我都听吐了，但是看到的了云龙兄，还是点了进来。,,,,,,,,
3,就怕鬼畜动了情,,,,,,,,
3,前两天刚读完原著，看到这个视频莫名心酸,,,,,,,,
3,空一座城等三十万亡魂,,,,,,,,
3,人才,,,,,,,,
3,牛逼牛逼,,,,,,,,
3,希望能出一个音频版的，这样更方便反复听,,,,,,,,
3,UP鬼才啊……,,,,,,,,
3,伤痕可以忘记，历史不容否认,,,,,,,,
3,感谢你们,,,,,,,,
3,"UP主觉得很赞<img alt=""[微笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png@100w_100h.webp""/>",,,,,,,,
3,百万填词,,,,,,,,
3,大佬,,,,,,,,
3,很应景,,,,,,,,
2,小破站nb,,,,,,,,
2,"<img alt=""[热词系列_可以]"" src=""//i0.hdslb.com/bfs/emote/e08543c71202b36c590094417fcfbb80c3506cd8.png@100w_100h.webp""/><img alt=""[热词系列_三连]"" src=""//i0.hdslb.com/bfs/emote/21f15fe11b7a84d2f2121c16dec50a4e4556f865.png@100w_100h.webp""/><img alt=""[热词系列_三连]"" src=""//i0.hdslb.com/bfs/emote/21f15fe11b7a84d2f2121c16dec50a4e4556f865.png@100w_100h.webp""/>",,,,,,,,
2,最近去看了八佰就像视频里说的如果奇迹真有颜色，那一定是中国红,,,,,,,,
2,"将军一怒为红颜，红颜换回平安县<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>。旧中国再见。<img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/>",,,,,,,,
2,"华夏青史五千年，岂容浙作践、<img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/><img alt=""[热词系列_害怕]"" src=""//i0.hdslb.com/bfs/emote/d77e2de26da143249f0c0ad7a608c27152c985bf.png@100w_100h.webp""/><img alt=""[热词系列_保护]"" src=""//i0.hdslb.com/bfs/emote/55f8f6445ca7c3170cdfc5b16036abf639ce9b57.png@100w_100h.webp""/>",,,,,,,,
2,100万冲呀！！！,,,,,,,,
2,有意思的up主。,,,,,,,,
2,每一个老兵的心里都有故事，为什么他们不愿提起自己的光荣战绩？因为胜利是用他们的亲人们兄弟们的血肉之躯打来的！,,,,,,,,
2,我想为什么是中国红，因为血的颜色是红色的,,,,,,,,
