链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1sJ411777t?from=search&seid=14747760683923945947,"南京大屠杀幸存者回忆,她第一次被抓住时，奶奶和婆婆磕破头才将她救下；第二次，好运没有降临",60000.0,20.0,20200104.0,1234.0,54.0,460.0,82.0,60.0
评论点赞数,评论内容,,,,,,,,
736,我们没有资格替经历过大屠杀的人原谅他们,,,,,,,,
482,见到女的就奸污这跟畜生完全没区别,,,,,,,,
427,真心觉得美帝在日本少扔了一百多颗原子弹,,,,,,,,
322,侵华日军的罪行:旅顺大屠杀(公元1895年)雾社大屠杀(公元1930年)上海一.二八大屠杀(公元1932年)平顶山大屠杀(公元1932年)新宾大屠杀(公元1932年)西宝屯大屠杀(公元1932年)榆城大屠杀(公元1933年)临江大屠杀(公元1933年)依兰大屠杀(公元1934年)老黑沟大屠杀(公元1935年)天津大轰炸(公元1937年)金山卫大屠杀(公元1937年)上海大轰炸(公元1937年)罗径大屠杀(公元1937年)阳高大屠杀(公元1937年)苏州大屠杀(公元1937年)南京大轰炸(公元1937年)南京大屠杀(公元1937年)武汉大轰炸(公元1938年)重庆大轰炸(公元1938年)成都大轰炸(公元1938年)延安大轰炸(公元1938年)兰州大轰炸(公元1939年)潘家峪大屠杀(公元1941年)上饶细菌战(公元1942年)厂窖大屠杀(公元1943年)桂林七星岩大屠杀(公元1944年)附:国家公祭网网址http://www.cngongji.cn/,,,,,,,,
226,当年的中国姑娘落日本鬼子手里，受的折磨，是我们生活在和平年代的人想象不出来的，现在很少看到有统计战争中精神失常的，很多没死的女生后来都疯了,,,,,,,,
121,没资格原谅，没有半句道歉。,,,,,,,,
102,丧尽天良,,,,,,,,
117,丧尽天良呀，杀了中国多少人珍惜现在老一辈的先烈为我们打下的和平，也永远铭记那段屈辱的历史。,,,,,,,,
89,中日友好并不影响我痛恨鬼子(´･_･`),,,,,,,,
35,这和原谅没有半毛钱关系，那么多烈士那么多死去的中国人，这是能原谅的？说原谅不是可笑吗？人命关天啊，日本人不管道歉不道歉我们都是不可能接受的，我们不可能因为一个道歉就把烈士们忘记，更何况日本政府都没有承认过自己的所作所为。,,,,,,,,
31,在它们眼里生命是什么啊。。。,,,,,,,,
28,勿忘国耻,,,,,,,,
24,我们没有资格替经历过大屠杀的人原谅他们+1我们没有经历过那些刻骨铭心的痛苦和绝望所以无法感同身受的去仇恨日本国和日本人但我们确实没有资格替那些经历过战争的人去原谅，不求你有多么多么爱国，但凡是个人也该尊重存活下来的幸存者，也该敬重那些为百姓为国家牺牲生命的烈士英雄,,,,,,,,
14,中国当年经历这么多难都是满清害惨的,,,,,,,,
13,将来也许中日关系会友好，但是历史伤痛绝不可能原谅。伤痕已经烙下，我们仅仅只能展望未来，但想原谅过去的罪行？不可能。,,,,,,,,
11,欠原子弹吃的国家,,,,,,,,
11,历史不会被忘记我和我下一代都会记着的,,,,,,,,
7,我***************,,,,,,,,
5,忘仇和忘恩一样可耻，可怕,,,,,,,,
4,"现在南京没几个真正的本地人了<img alt=""[捂脸]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6921bb43f0c634870b92f4a8ad41dada94a5296d.png@100w_100h.webp""/>",,,,,,,,
4,日本人还真不能称作是人,,,,,,,,
4,勿忘国耻，牢记历史,,,,,,,,
3,日本鬼子都是王八蛋,,,,,,,,
3,太恐怖了，勿忘国耻,,,,,,,,
2,我们没有资格遗忘，更没有资格背叛历史,,,,,,,,
2,勿忘国耻,,,,,,,,
1,想这位一样幸运的真的很少吧......,,,,,,,,
1,无所谓的，喜欢日本文化无所谓的。别在大是大非上出现问题就行了,,,,,,,,
1,我们应该为祖国发展作出个人贡献，我们与别国不同，我们拥有强大又温柔善良的人民解放军，我们拥有为人民着想的政府，我们更是拥有一个强大的母亲(祖国)！,,,,,,,,
0,勿忘国耻！！！！,,,,,,,,
0,这对于我们而言，是一场不亚于五胡乱华的民族浩劫。,,,,,,,,
0,之前看了二十二哭死了，初中学近代史，学到南京大屠杀，夜里睡不着觉，一边哭一边骂小日本。,,,,,,,,
0,安徽口音？,,,,,,,,
0,http://www.cngongji.cn/,,,,,,,,
0,唉,,,,,,,,
0,日本在历史上犯下的滔天罪行不容辩解，杀杀杀,,,,,,,,
0,勿忘国耻。。,,,,,,,,
0,勿忘国耻。,,,,,,,,
0,日本平民其实还好挺反战的，主要是那帮傻（b）右翼派和军国主义者，你不是人，说他是畜牲都是在抬高他（畜牲我对不起你）,,,,,,,,
0,"<a data-usercard-mid=""6909605"" href=""//space.bilibili.com/6909605"" target=""_blank"">@蒋光头 </a> <a data-usercard-mid=""3211825"" href=""//space.bilibili.com/3211825"" target=""_blank"">@果粉 </a>",,,,,,,,
