微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
Izy5axng9,小熊餅迀,女,浙江,368,718,小熊餅迀:下周要上班了，居然这个史上最长假期都没怎么陪宝宝好好玩，因为疫情的原因，几乎都宅在家里。最近几次才带娃出门，逛了逛森林公园，去了趟水沟弄，今天去了鸣鹤，虽然是小毛驴，但是娃也很兴奋，站在车上很乖巧。现在看到自己熟悉的事物会自己说，花花，莓莓，喵咪，罢罢，蛋蛋～一路上都很兴奋，一个人自说自话个不停，看到斜坡居然以为是滑梯居然一屁股坐好想滑下来，叫人哭笑不得。乖起来像天使，作起来像恶魔，但无论怎样都是我最爱的宝贝 原图 ,2020/3/21 1:26,1,0,0
Izy4rjH1L,雅思预测Kevin,男,海外,16,11024,雅思预测Kevin:【#雅思托福GRE取消4月考试#】3月20日，雅思和托福考试官方微博宣布，取消中国大陆地区4月份雅思、托福和GRE考试。考试费均将全额退还至考生个人报名账户。雅思官方表示，保证考生和考务人员的健康安全是第一要务。鉴于疫情传播的不确定性，会与相关部门保持密切沟通，确保在条件允许的情况下第一时间恢复考试。#4月份中国大陆地区雅思考试取消#http://t.cn/A6znQIOd #雅思[超话]# ,2020/3/21 1:25,0,0,472
Izy43pFZT,天还是那么耀眼,男,新疆,591,83,天还是那么耀眼:石河子高盛4S店，就是垃圾中的垃圾！2020年1月23号出的车险，让2月1号去。突发疫情往后拖，可以理解！拖到3月19号打电话过来问我换不换右后尾灯了！我一听肯定换呀，约好20号去换！好，我到店后工作人员告知我有货！让我等一下，我就跟着工作人员去到一个小房子，让我在外等，两人在里面说什么尾灯的事（没听清），出来后告诉我没有国产的，只有进口的，进口的2000+一个，你看换不换？我说保险公司掏钱换呗！工作人员不吭气了！把我凉到一旁，我在追问就说没有国产的只有进口的！我就纳闷了？撒意思？还让我自己掏钱呢？那保险公司出的钱呢？就是没人理我了，最后就来了一句，什么时候到货，什么时候通知你来换！就这样把我打发了？二话不说，直接转头投诉保险公司！你们合作的什么垃圾玩意？怎么不说我全车都有问题，都要换？你们说这个石河子高盛4S店垃圾不垃圾？把车开出来，路窄，我停车让对面的车，高盛工作人员瞪了我一眼，给了个让道？艹尼玛的，你行人站机动车道老子撞死你都不为过！这就是石河子高盛4S店！一群垃圾！ http://t.cn/R2Wxkwb 显示地图 ,2020/3/21 1:24,6,0,1
Izy3DEd7u,武汉蛮有味,男,湖北,1545,249162,武汉蛮有味:#武汉封城日记#——第五十九天之五大爱无疆，仁者无敌！【#你好，明天#】#中国已宣布向82个国家和国际组织提供援助#。无论“千里同好，坚于金石”，还是“道不远人，人无异国”，诗意表达背后，是中国涌泉相报的真心实意。检测试剂、口罩、防护服，哪个不是最实用的物资？口惠实至！援助的是物资，分享的是经验；深化的是合作，熔铸的是人类命运共同体意识。http://t.cn/A6znOlV2#武汉封城##武汉蛮有味[超话]##识食物者姬图米##湖北加油##万众一心抗击疫情##武汉加油##防控新型冠状病毒肺炎##大武汉批评#@新华网 @武汉发布 @长江日报 @权叔 @张欧亚 @超话社区 @财新网 @楚天都市报 @大武汉美食排行榜  @共青团中央 @号外武汉 http://t.cn/R2WxQOQ 显示地图 ,2020/3/21 1:23,1,0,5
Izy3yDEU9,下午茶2599,男,山西,1598,145829,"下午茶2599:美媒披露因为新冠疫情抛售股票的议员不止参议院情报委员会主席Richard Burr， 还有加州参议院范恩斯坦(D),在二月中到二月底卖了一百五至六百万美元；俄克拉荷马州参议员James Inhofe卖了40多万美元；佐治亚州参议员Kelly Loeffler 一月底到二月初卖了几百万美元……这就是权贵的人生！#特朗普回应权贵优先接受核酸检测# [组图共4张] 原图 ",2020/3/21 1:22,0,0,1
Izy3hyfzH,树丸小嘟,女,北京,179,1056,树丸小嘟:今天上午靠在窗边看船，忽然想起昨天是挑礼服的日子，现在本来人该在巴黎了。但实际情况是疫情下的我肥宅着一边数大船一边猛吃薯条，而且Home office只剩下了home，无法专心office。被强迫养花的我，没把花没养死真的奇迹。窗台上的郁金香🌷提醒着我下个月朋友要去荷兰了，我本打算去送他走顺便去看郁金香。回来后六月去希腊玩，然后等美签递了秋天和胖虎去迈阿密。现在就是我的荷兰希腊迈阿密都随风消散，只剩家里的客厅卧室和书房来回转悠，然后还数清了一上午会有12艘船开过我家门前 http://t.cn/RU1qnsv 显示地图 [组图共6张] 原图 ,2020/3/21 1:22,7,0,3
Izy3321E4,无骨箬,男,其他,358,26,无骨箬:今天收到了社区爱好书法的爷爷的两幅字。兰亭序和沁园春，好长两幅，得找个时间去裱起来。其实是因为看到社区门口贴的爷爷写的防疫手册和语录很好看，想等这些撤下来之后搬回家（……）就跑去问了他家老太太。然后今天母亲就拿着这两幅字上来了，说是爷爷给我写的。哇呜呜呜呜呜呜呜呜呜哇呜呜呜呜呜呜呜呜呜谢谢爷爷啊啊啊啊啊！！！！！！！！！！！！！当然等疫情结束了门口挂着的字我也会去搬上来的[加油]爷爷写字可好看了 原图 ,2020/3/21 1:21,2,0,0
Izy2WeX5O,抚顺妇女,女,辽宁,2306,76860,抚顺妇女:#爱心驿站[超话]# 【经得起考验的真爱！#隔玻璃亲吻的女护士与男友领证#，全网送祝福[心]】3月20日，浙江义乌，隔玻璃一吻走红的95后抗疫护士陈颖和未婚夫黄千瑞，今天终于领证结婚。1月26日，陈颖作为首批负压病房护士进入抗疫一线工作，本打算2月14日领结婚证的他们，也因为疫情耽误了婚期。@一手Video http://t.cn/A6zmfBAX ,2020/3/21 1:21,2,0,0
Izy2QkKLG,是婷儿小姐姐啊,女,海南,508,152,是婷儿小姐姐啊:晚安 突然有了最近充实生活的心得 💌疫情带来的烦躁 好像持续了很久 后面直到有了事情做就变得充实了点 做了自己喜欢的网拍 每天在取快递 拆快递 化妆 补妆 出图中度过 虽然有时也很累 但是又好像很安稳 有事可做 有💰可以顺利到账 余额数字变多带来的安全感 闲下来也可以和朋友出去溜达 这大概是最大的快乐了吧 依赖别人被人说成太幼稚 小孩 那还是依赖自己 做自己的小朋友与小超人。 http://t.cn/RUvEn5u 显示地图 [组图共3张] 原图 ,2020/3/21 1:21,4,0,0
Izy2F9eHW,半岛湛江TSAMKONG,男,广东,591,571476,半岛湛江TSAMKONG:【明确！21日0时起，境外入粤人员一律隔离14天，费用自理】近日，为严防境外疫情输入风险，广东进一步升级防控措施，加大省际、省市协作，不断优化流程，实现航空运输、口岸检疫、目的地专车接送、社区防控全流程闭环管理。     自3月21日零时起，对所有从境外（不含港澳台）经广东口岸入境的人员，以及经港澳台地区和省外口岸入境来粤且来粤前14天内有国外旅居史的人员，其目的地为广东的，无论外国公民还是中国公民，均一视同仁，一律实施14天居家或集中隔离医学观察。集中隔离医学观察的食宿费用由个人自理。#湛江战疫记# http://t.cn/R2WxERQ 显示地图 原图 ,2020/3/21 1:20,49,0,11
