微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IvByT5UaG,我不知道叫什么好了123,女,北京,216,30,我不知道叫什么好了123:2020年2月24         快凌晨三点了，我还没睡着，准确的说，我失眠了，可能是看电视剧看的，事实上，为了不失眠，我中午已经不敢睡觉了，但还是失眠了！        由于疫情的原因，很久没有出去玩了，一直在家，开始的时候，看着每天的数据网上升，还是有些害怕😨 的，但最近数据一直往下走，心里稍微踏实了一些！感谢那些还奋斗在一线的每一个人！        开始的时候，不知道干什么，后来就慢慢的自己找事情做，写东西，追剧，看书，之前买了很多书，却一直没来得及看，也可以说是懒吧！做家务，收拾房间，墩地，慢慢发现其实每天也可以有很多事情做！        努力的过好当下的每一天吧！加油！ http://weibo.com/u/5340723999 ,2020/2/24 2:57,0,0,0
IvBxmv5FU,LuGardinia,女,江苏,486,35,LuGardinia:因为疫情取消回国航班，于是误打误撞来到Val Thorens的的一周  成功解锁滑雪技能  一周时间几乎刷完了Val Thorens的所有绿蓝道，其中有一条致命蓝道是黑道切过来的，我不会说我几乎闭着眼睛下来的，因为往下看实在有点恐高嗯现在唯一的希望是来年雪季我不会忘记咋滑以及怎么下缆车（毕竟在缆车那摔了四次让我一度很怀疑人生……） 恩最后假期结束，我要乖乖在巴黎养伤了 [组图共3张] 原图 ,2020/2/24 2:53,3,0,0
IvBumEJSe,931郑州经济广播,男,河南,579,325786,931郑州经济广播:【#伊朗取消全国体育赛事# ，新冠肺炎疑似患者达785例】伊朗卫生部公共关系及信息中心主任贾汉普尔表示，为防止新冠疫情扩散，伊朗10省份大学临时关闭，停课一周。另据伊朗纳西姆通讯社消息，自2月24号起，包括各体育项目一二级联赛在内的，全国体育赛事暂时取消，具体等待下一步通知。http://t.cn/A6h13Jfv ,2020/2/24 2:46,1,1,0
IvBtRji1g,2lives,男,北京,73,49,2lives:我今天跟朋友争论了一下这个疫情到底是天灾还是人祸。我真有一个问题想不明白，如果，在发病人数只有个位数的时候，把它掐灭了，是不是可能。答案是应该有可能。如果每次都能做到这样，我们是不是可以认为人类社会的防治机制已经可以战胜病毒了？从此就不会有瘟疫流行了？我想没谁会这么乐观，对吧？那为什么这次就一定认为是人祸的因素占了大头呢？接下来我又想问，未来人类社会依然会有疫情发生，那什么样的瘟疫流行起来可以被民众接受是天灾而不是人祸？有什么标准呢？ ,2020/2/24 2:44,0,0,0
IvBtHz5EW,Amanda有点懒,女,浙江,451,925,Amanda有点懒:小洋洋已经睡了两个小时了，不知道会不会醒来。而我也熬了两个小时的自由。刷了一遍又一遍的朋友圈和微博。有些困意吧。也有些失落。生完孩子的我很糟糕，明明胖了却不想运动。明明很想出门散心，却因为孩子迟迟没办法动身。面对着让我日渐厌烦的老公，其实我挺想摆脱的，我真的特别想尝尝一个人生活的精彩。可能第一步先把杭州的房子卖了不然没钱精彩个毛线。然后就是等我妈退休了开始工作去认识新的朋友。在这之前先去英国找我的闺蜜住一段时间，再去一直很想去的日本买买买。去上海见一直约着要见面的朋友，吃一些记忆中的经典味道。哎，想想挺好的。疫情什么时候结束呢？先让我出门透透气！顺便吃一顿找找快乐吧！ ,2020/2/24 2:44,2,0,4
IvBth0pO6,武汉市黎明静社会工作服务中心,男,湖北,779,199,武汉市黎明静社会工作服务中心:#武汉加油[超话]#今天，与青年快板书演员董进老师一起，利用他党员下沉工作的间隙，创作了这个快板书：《百姓战疫歌》。旨在倡导社区居民提高疫情安全防控意识，增强抗击疫情的信心。不信谣，不传谣，遵守法令，顾全大局，共同打赢这场防疫攻坚战。（快板书视频加紧制作中）#坚决打赢疫情防控阻击战# http://t.cn/R2WxQOQ 显示地图 原图 ,2020/2/24 2:43,0,0,0
IvBt7gygW,何呵呵啊喂,女,广东,881,91,何呵呵啊喂:社区在疫情防控方面发挥了极大作用。自网格化管理以来，社工、网格员、片区民警、物业等组成了庞大的社区管理系统，加上楼栋长、社区志愿者等社会力量下沉网格，构成了此次城市社区防疫的中坚力量。社区在应对公共卫生事件的作用毋庸置疑，但也暴露了部分问题。在街道办乃至上级政府的指导下，社区专注于执行任务而容易忽视解决方式的合理性和有效性，部分行为或许会随着时间会自我纠正，部分让人不痛快的隐疾或许要持续到危机结束。 ,2020/2/24 2:42,0,0,0
IvB6hyB1l,快乐因子娜,女,其他,635,71,快乐因子娜:#战疫打卡行动#我已打卡12天，面对疫情我承诺：积极防疫，理性应对。每天打卡—>#战疫打卡行动#  ，表达战疫态度，让每个小坚持都有大意义！活动期间，新浪每天向疫区捐助1辆负压救护车。有你我的坚持，武汉不孤单！  原图 ,2020/2/24 1:46,0,0,0
IvB3tsc8n,基洛仔,女,海外,186,41,基洛仔:人类的忘性很大 何况就是发生的当下 这个病毒是无形的 你看不到它 街道 阳光都如往常一样 只是大家都带上了口罩。如果没有时刻关注媒体，离紧张的情绪会越来越远。这次疫情过去后，大家会忘记吗？我会忘记吗  ,2020/2/24 1:39,0,0,0
IvAVO42qk,楚天帮忙詹凤,男,其他,2694,5287,楚天帮忙詹凤:#中方紧急向日本捐赠核酸检测试剂# #驻日使馆发言人就捐助检测试剂答记者问#，近来，日本国内新冠疫情持续发展。中方对此高度关注，得知日方新冠病毒核酸检测试剂不足后，中方立即向日方表达提供协助意愿，并采取行动。病毒没有国界之分，需要国际社会共同应对。中方愿继续向日方提供力所能及的帮助 http://t.cn/A6hd3adC ,2020/2/24 1:20,0,0,0
IvATBwT7C,promotion樱木花道9959,女,安徽,111,34,promotion樱木花道9959:#网贷逾期#疫情怎么严重，野是可以上安的！敖过四个多月的艰辛，告别这苦逼的生活，却万万没想到，刚刚脱离就出现这些冠状病毒的疫情，真的，我都不知道该怎么表达我的人生了，反正网带软件是该卸载掉了曾经的我，生活虽然不是很富有，至少生活还是过得去的，要不是自己的年轻气盛一意孤行去投姿，也就不会欠下这四十多个的寨务的好在经过了四个多月来的摸爬滚打，总算是把压在身上的外債，一股脑都环青了。我是真的很感谢四个多月的努力，我坚持下来了，真是无债一身轻了，往后就不会再去用网代这些软件了，毕竟那种人不人鬼不鬼的日子，我已经是过够了 如果你实在是没有办法了，一定不要放弃，你可以来找我撩撩，或许我上来的经验能邦住你呢？ [组图共2张] 原图 ,2020/2/24 1:15,1,0,5
IvASh6lCM,夜魔在线,男,山东,241,50,夜魔在线:2020疫情过后，房地产业如何发展，我感觉卖房难会成为热点，像我们这小县城全部改成小高层，开发商为了金钱💰 楼距缩水绿地缩水。一个小县城人口没有这么多，抄房的不抄了。城区全部卖给开放商建高楼大厦，等着吧我看看剩下的房子谁要……中国人只要不做房农，必是亚洲经济强国。一辈子辛辛苦苦挣的钱就为了住个房子，政府不调空国家不调研，老百姓购买欲望已经进入休眠期，经济瘫痪萧条这都是房子惹得货。 http://t.cn/RyhXtui 显示地图 [组图共2张] 原图 ,2020/2/24 1:12,1,3,0
IvB4TvBVq,Miss_Empty,女,广西,253,45,Miss_Empty:睡吧，明天这个时候我又要熬夜了😂看到有些人发表了观点，对于科比意外离世，而对国家疫情都没那么伤心的一些过激言论，我觉得有点不应该～我不懂篮球，应该说是他去世以后，才去了解他，汶川地震他个人名义捐了500万美金，他的粉丝后援会也乱了几百万人民币，甚至于国内艺人都没有他捐的多，我想，要是他还在，这次疫情，他一定义无反顾帮助，他说过，中国是他第二个家！🙏他是传奇，他的精神影响以及带动了多少国人，这点无可厚非，我真不懂篮球，也不太了解曼巴精神，我只知道，他是个好爸爸，也是个好球员！🙏🙏🙏 [组图共3张] 原图 ,2020/2/24 1:43,1,0,1
IvB4QAjLo,助力公益免费征婚885767885,男,河北,175,6,助力公益免费征婚885767885:点击上方“宇儿”即可免费订阅一场疫情的出现，见证了人性的善与恶，看到了感情的真与假，明白了生命的好与贵。在疫情面前，有的人无私奉献，有的人借机发财，有的人牺牲自我，有的人无偿支援。一场疫情，不仅影响每个人，也影响到了每个家庭。有的家庭完整和睦，有的家庭吵吵闹闹，有的家庭走向兴旺，有的家庭逐渐败落。有以下这三种情况的家庭，正在被疫情慢慢毁掉。1、无视健康的家庭病毒也会恃强凌弱，抵抗力强的，它绕道，免... http://t.cn/A6hdrYp7疫情仍很重 疏忽丢性命~大疫当前 抗击疫情 人人有责！①病从口入~疫从口生！←严管住嘴⇒就是保护人类自身生死存亡！！拒食野生动物从你我做起！！🇨🇳②国家要尽快在全国范围施行垃圾分类+→多多建设垃圾无害化处理厂~不要再简单填埋~二次污染生态→潜在危害巨大！！🇨🇳… [组图共2张] 原图 ,2020/2/24 1:43,0,0,0
IvB4vi0OQ,让你笑,女,北京,20,181139,让你笑:一护士连续10多天奋战在疫情一线，几乎没有休息，劳累过度的她晕厥倒在医院门前的马路边。因呼吸困难，抢救时摘下了防护罩。所幸脱险了。她叫尹艳是一名护士。她负责将病房的医疗垃圾收集后，用专用包装袋消毒、密封后提到专用仓库。因提着医疗垃圾不能乘电梯，她每天靠双腿上下楼几十趟，当搬运物品重量数以吨计，当天因劳累过度晕倒在前往仓库的路上。幸亏同事们闻讯赶来，发现其呼吸困难，摘下其防护罩就地进行抢救，几分钟后，尹艳才苏醒过来。隔着屏幕就觉得心酸，不知道是谁家的女儿，谁家的姐妹，致敬一线医护人员 ，辛苦了。 [组图共3张] 原图 ,2020/2/24 1:42,8,0,2
IvB4sDSoq,本仙女大人,女,北京,183,227,本仙女大人:今年最大的愿望就是能够放空自己能够安静的歇一歇 在家里躺在沙发上这么一个月就好。没想到现在因为疫情加上过年 也近一个月了～不过还是要每天8点醒来看直播～8.30看直播～9点看～16点看～17点看～18点最后一个，中间再不停的打电话。生活这样肆意应该挺不错的～本来我喜欢很多种东西～可是总觉得缺少了点什么？什么呢？可能是对未来少了的憧憬和希望～对自己的不满？不知道要干嘛？自己的爱好兴趣也都放在一边……说好的健身、唱歌、画画，学学尤克里里等等～好几年了 一件也没做好做完。有时想想人生真的还很漫长 自己在浪费着时间…对未来很渺茫……也对很多事情提不起兴趣……每天就像一滩烂肉一样瘫在床上……不收拾屋子 不洗衣服 不干活～就等着中午起来吃顿现成的饭然后就回屋……不过想到如果要上班我会更焦虑了～没想到第一份工作我不喜欢的工作 我竟然连续坚持了近五年～棒！睡不着的时候夜里自己会哭一哭 可是为什么这样我也不知道。所以？ http://t.cn/z84oPH1 显示地图 原图 ,2020/2/24 1:42,0,3,5
