微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IuwAgg3lz,一叶有扁舟,男,湖北,123,12,"一叶有扁舟:一场疫情，群魔乱舞，伏魔人当累了，短时间不玩微博了，索性好好看书，不想“待有闲而读书,终无读书之时”……   咸宁   显示地图 原图 ",2020-02-17 00:26,1,0,0
Iuwu48jej,腻衷,女,山西,169,237,腻衷:与你过得第三个生日 以及 我们即将要开始的第四年 我太愧疚了 第一个生日惹你生气 第二个生日不在一个城市 第三个生日又赶上了疫情 没有一次生日让你过得舒心 等到疫情过后 我一定 一定 一定给你好好过个生日！在一起这三年里 几乎把所有肉麻 浪漫的话语都说了个遍 以至于我现在说不出来任何你情我爱我们的爱情 平凡又坎坷 我知道这条路依然很难 但我想在不久的将来 不出意外的话 我们还会在一起很久 很久...我幻想过很多很多画面 我们会一起去塞班登记结婚 举办婚礼 蜜月旅行 与你一起买一间小房子 养一猫一狗 把你带回家一起过年 一起煮饭 一起喝酒 一起旅行 一起度过未来的一天又一天我们三观一致 性格互补 在我闹情绪的时候 你随时都会无条件低头 你总能记住我无意间的每句话 一直把我照顾的无微不至 你让我变得越来越好 让我知道有你在的地方 就是我的家 我从未羡慕过任何一个人 因为我知道 你就是最好的人 让我最想最想 过一辈子的人焦女士 爱情不是生活的必需品 但是对我来说 你是生日快乐 我爱你  @半糖水最棒 [组图共4张] 原图 ,2020-02-17 00:11,5,0,1
IuwoifZqv,酒泉中公教育,女,甘肃,135,2194,酒泉中公教育:甘肃中公教育   今天 11:01 来自 甘肃省考超话《2020年#甘肃省考#职位有哪些》 2020年甘肃省公务员考试极有可能随着机构改革的完成回归全国上半年联考，4月份进行笔试，由于受到疫情影响公告有可能会推迟，但是笔试时间很可能还是4月进行，这就意味着备考周期会大大缩短，建议大家做好两手准备，积极备考！发布了头条文章：《2020年甘肃省考职位有哪些》  http://t.cn/A6hitAMx ,2020-02-16 23:57,2,1,0
IuwofzUtU,上海环境,男,上海,317,827113,上海环境:#上海战疫# #上海加油# 【好久没出门的你，是不是正想念着她】走在街头，没有了往日的熙熙攘攘，这座城市还是那样宁静，外滩的行人寥寥无几，空无一人的豫园、空荡荡的南京路步行街……诉说着疫情之下的独特风景。或许此刻，所有人都在与自我对抗，用从未经历过的“隔离”，宣誓一场没有硝烟的战斗。现在的寂静，正预示着未来的生机，让我们继续蛰伏吧，用“空城计”闷死病毒，一起来赢得这场战“疫”的胜利。http://t.cn/A6hJrLqA http://t.cn/A6hJdvGK ,2020-02-16 23:56,3,4,0
Iuwo7CHEy,广西卫视,男,广西,1898,658942,广西卫视:【风雨相携，广西这对夫妻“疫”起抗击！】“疫情就是命令，防控就是责任。”在这场疫情防控阻击战中，防城港市公安局十万山派出所民警秦伟舒同志和妻子陈燕远始终战斗在“防疫一线”。“从大年初三至今我们一直在这里”。见到记者，小两口有点不好意思，“我只是做了我应该做的”“我在这里陪着他，配合他而已，这样他们工作更加顺畅”。秦伟舒一直在十万山派出所工作，他充分利用扎实的群众基础，发挥户籍、社区民警的工作优势，和其他民警一起广泛动员群众、组织群众、凝聚群众，抓住春节“大隔离、大消毒”最佳窗口期，以“深排查重管理、固防线阻传播、多宣传严打击”的工作方法，全面落实联防联控措施，构筑群防群治的严密防线，目前，辖区未出现新冠肺炎疫情现象，维护了社会治安稳定，为打赢疫情防控阻击战作出自己的贡献。。#抗击新型肺炎我们在行动# #坚决打赢疫情防控阻击战#  http://t.cn/A6hithDt ,2020-02-16 23:56,7,1,0
Iuwo4mUq3,肚皮圆滚滚的龟,女,河北,126,142,肚皮圆滚滚的龟:#追殡葬车哭喊妈妈女孩居家隔离#就是这个视频让我真正认识到了这次疫情的可怕，之前知道疫情严重但说实话并没有多少感触，就是觉得在家好好呆着少出去保护好自己就行了，其他不太关心，后来在抖音上看到这条视频特别难受跟着一起哭，就是这之后才正真关心疫情，关心在这次疫情中离开的人以及正在坚守一线的人们，真的希望快点过去吧，不想再有孩子没有妈妈了 ,2020-02-16 23:56,0,0,0
Iuwo3bUWH,鲍迪克,男,北京,4167,4204553,鲍迪克:【建议学校尽快复课】受新冠肺炎影响，四川、广东、山东、陕西等多地明确中小学因延迟开学耽误的教学时间，可通过调整周末和暑期等方式补齐。对此我的建议是：在小学和中学可以早点复课，3月1日最合适。理由是：1，整体疫情情况看，除湖北尚在僵持和黑龙江有微弱反弹，其他30省市区的疫情都迅速退潮；预计划下周大多数省都会停止新增病例。三月初前大多数病人都能出院。2，从年龄上，越年轻越不易感染，而学生都普遍比较年轻，尤其是中小学，而且小学老师大多数也年轻。所以可以下下周小学先开课，一周内如果没有出现问题，中学也开课。然后大学和其他行业都可以复课复工3，经济活动暂时停滞，损失的是短期gdp，而教育停滞，影响的是长期。十年文革导致的各级教育的荒废，我们用了40年都未能完全挽回，这次如果停课两月，对国家科技经济的影响，也许会超过两年！4.学校一旦复课，可以向全球和全国人民证明中国抗疫战争已经取得决定性胜利，有利于尽快恢复国际上对中国的各种疑虑和限制（人与商品的进出），同时也让国内阶层和各级干部认识到，疫情没那么可怕，有利清除擅自设障，以及简单除暴封锁交通的违规行为（一旦复课，这些人的孩子也得天天上课，几天后就会发现真一切正常了）。5，最后要说的是，两周前，可以陆续有人返城返工，结果湖北以外疫情恰恰是从两周前（2月3日）开始见顶回落，一周前（2月10）开始出现大规模返城返工，疫情反而开始出现断崖式全面回落。这也有利证明，湖北以外的疫情已经得到全面控制，几千万人长途回城都丝毫未引发疫情反弹，更健康、抵抗力更强的几千万学生返回离家更近的学校，有啥可担忧的？如果三月初开课不过推迟了两周，对教学计划影响不大，暑假可以只缩短一周。孩子们刚过了一个锁门的寒假，就不要再来个缩水的暑假了。#暑假或将缩短# [组图共3张] 原图 ,2020-02-16 23:56,3004,49,637
Iuwo2CQsG,长江一号267,男,其他,634,565,长江一号267:照这个情况看，新型冠状病毒可能就和人长期共生了，以后每年的春节前后可能都会出现新冠肺炎疫情。建议过年就不要放长假了，还是实行带薪休假制吧，免得各行各业生产节奏被彻底打乱，人员短时间大规模流动产生一系列社会问题。再说，其实也没有拉动消费，只是把正常消费在时间上压缩了而已，而产生的负面影响却要两个月才能消除。 http://t.cn/A6hitvCQ ,2020-02-16 23:56,0,0,0
Iuwo0z8wC,小散擒牛,男,广东,176,313083,小散擒牛:疫情下巨震考验！北上资金这13天“反向操作”思路揭秘在市场暴涨暴跌的剧震中，考验的是每个投资者的认知、经验和心理，包括被市场一直将其视为重要风向标北上资金。北上资金也被称为“聪明资金“，有时又给人先知先觉的印象，而且也是基本面投资的一个重要代表，他们在疫情引起的春节前后大盘巨幅震荡过程当中，又是怎样一种表现呢？逆势大跌加仓 反弹后谨慎#股市# [组图共4张] 原图 ,2020-02-16 23:56,0,0,0
IuwnYaQ5Z,黔中平坝,男,贵州,5544,40429,黔中平坝:#黔中平坝[超话]##坚决打赢疫情防控阻击战# 【新冠肺炎最新数据：12连降，湖北新增确诊持续下降，但有些信息仍要重视！】①#湖北以外新增病例12连降#；②新增疑似病例6连降；③现有疑似病例7连降；④新增治愈连续4天超过1000例，#累计治愈超过9000例#；⑤#15日5省区市确诊病例0增长#，6省区市新增确诊1例…戳↓↓共同关注！@人民日报   [组图共7张] 原图 ,2020-02-16 23:56,0,0,0
