微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IuhhSj7Xm,宁德网,女,福建,285,288037,宁德网:#早安宁德# 【早点！宁德新闻 [2020-2-15]】【1】我市实施的“用工八条措施”，鼓励引导外地劳动力到宁德就业、本地劳动力和外出务工人员留乡就业。【2】我市公布首批20家保复工供餐企业名单，这20家餐饮企业将向我市机关、团体和企事业单位提供集体用餐供配送服务，解决复工企业员工用餐难题。【3】闵松林是宁德市医院急诊科医生，一名党员，时隔4年，他第一次回到湖北黄冈老家过年，却碰上了新冠肺炎疫情，他毅然“上岗”抗疫情。 http://t.cn/A6hVw5Zz ,2020/2/15 9:30,1,0,0
Iui42ymtO,盐田发布,男,广东,200,18049,盐田发布:【战疫中的广东队：逾17万网格员奔走基层筑起疫情防控严密防线】“防疫战”在基层怎么打？联防联控，群防群治，张开了广东的基层疫情防控网。基层干部或网格员、社区民警、医务人员组成的“三人小组”，奔走在社区的每一个角落，筑起疫情防控的严密防线；社区志愿者和社工人员，守望了家园，守护了心灵，有力支援了基层“防疫战”；基层里每一个“温厚的广东人”都不吝贡献自己的温暖，都在为防控新冠肺炎疫情各出一份力。详见：http://t.cn/A6hVoMNP 原图 ,2020/2/15 11:28,1,0,0
Iui3UhEYn,都市时报,男,云南,828,2206387,都市时报:【转存！这10类妨害疫情防控违法犯罪要严惩！（附防疫表情包）】近日，最高人民法院、最高人民检察院、公安部、司法部联合印发《关于依法惩治妨害新型冠状病毒感染肺炎疫情防控违法犯罪的意见》，明确要依法严惩相关违法犯罪行为！人命关天，关键时期的违法犯罪更要从重从严处罚。接下来，检察君带大家看看这10种违法犯罪行为。http://t.cn/A6h5r6GN ,2020/2/15 11:28,1,0,0
Iuj3FgCo3,武汉美食中心,男,湖北,559,1571972,武汉美食中心:#万众一心抗击新冠肺炎# 【他们来了！五省市206名军队医护人员驰援武汉  】闻令而动，勇挑重担！这支驰援武汉的医疗队共包括上海、江苏、安徽、福建、江西等5省市8个地市集结起的队员206人。其中科室主任、副主任、护士长66人，人员覆盖呼吸与危重症医学、急诊、药剂检验等核心科室。（@中国军视网 ）  http://t.cn/A6hfhojX ,2020/2/15 14:00,7,0,1
Iuj3EDxYz,爱上最鄂州,男,湖北,160,3467,爱上最鄂州:2月14日上午，广东省卫生健康委公布，13日珠海市新增2例新型冠状病毒肺炎确诊病例。新增病例为一小区保安夫妇， 其中做保安的丈夫是从湖北鄂州回后28天才被确诊，目前小区全部住户进行隔离。经初步流行病学调查，新增确诊病例情况如下：病例90（黄某），男，66岁，常住珠海市斗门区。1月14日从湖北鄂州回到珠海。黄某为小区保安，平时都是一个人上班。1月30日经社区排查，发现为湖北来珠人员，给予告知和签订承诺书。 大排查2月9日病毒核酸检测采样无效，2月12日检测结果阳性，送至中大五院隔离治疗。病例91（江某），女性，58岁，常住珠海市斗门区，是病例90的妻子。1月15日至今，曾3次骑自行车去白蕉镇大众市场买菜。其他行程与病例90一致。大排查2月9日病毒核酸检测结果阴性，2月12日检测结果为阳性，送至中大五院隔离治疗。以上确诊病例的密切接触者已及时追踪到并实行集中隔离医学观察，对其居住和工作过的小区实行封闭，全部住户强制隔离14天。 ,2020/2/15 14:00,0,0,0
Iuj3ycr0z,四川省扶贫开发局,男,四川,54,38437,四川省扶贫开发局:【分类施策、抓住重点积极推进疫情防控期脱贫攻坚工作】国务院扶贫办主任刘永富14日说，要摸清情况，分类施策，抓住重点，转变工作方式，调整资金使用，坚决克服新冠肺炎疫情对脱贫攻坚的影响，确保全面如期完成脱贫攻坚目标任务。刘永富是在14日下午由国务院扶贫办召开的全国扶贫办主任电视电话会议上做出上述表述的。会议指出，要及时分析掌握疫情对贫困地区和贫困群众的影响，利用建档立卡进行大数据分析，掌握本地贫困人口外出就业和发展产业等情况。组织驻村工作队、村两委干部等全面摸清当前贫困劳动力外出务工意愿和发展生产需求。刘永富强调，驻村工作队该到位的要及时到位，切实发挥作用。挂牌督战的未摘帽贫困县，要加大力度，抓紧推进剩余脱贫任务，巩固脱贫成果。要转变工作方式，脱贫攻坚收官之年，各项工作都不能等，有条件的地方抓紧推进，没有条件的地方转变方式及时推进。要调整资金使用，在产业扶贫方面，加大对受疫情影响较大的产业项目生产、销售等环节的支持。在就业扶贫方面，适当安排财政专项扶贫资金用于组织稳定贫困人口就业岗位。会议指出，要抓住当前重大项目建设和企业复工复产的时机，优先安排贫困劳动力务工就业；加大农资供应力度，积极开展消费扶贫行动，保持扶贫小额信贷政策稳定，支持贫困户发展产业；加强易地扶贫搬迁集中安置点后续帮扶，加大产业就业支持力度；加快扶贫项目开工复工，组织贫困劳动力参与扶贫项目建设；做好东西部扶贫协作和定点扶贫。来源：新华网 原图 ,2020/2/15 14:00,2,0,0
Iuj3w6Yx1,邢台网,男,河北,116,148307,邢台网:#邢台播报##全民战疫##抗击新型肺炎我们在行动# 【第三批！我市支援湖北医疗队集结出发，驰援武汉】2月15日，邢台市第三批支援湖北医疗队队员在市卫生健康委机关集结出发，驰援武汉。我市第三批医疗队包括医师10名，护理人员20名，来自邢台县等17个县（市、区）的二级以上医疗机构和河北省眼科医院、邢台市第五医院、邢台市中医院，他们将作为河北省支援湖北医疗队第六批队员，和省内其他设区市队员共赴湖北。截至目前，我市已派出支援湖北医护人员64名。邢台日报社全媒体记者 王露橦 [组图共3张] 原图 ,2020/2/15 14:00,0,1,0
Iuj3tqWT9,上海徐汇发布,男,上海,395,226994,上海徐汇发布:#上海加油# #上海战疫# 【三驾马车同携手 枫林共同织就防疫网】面对新冠肺炎疫情的考验，在枫林街道徐家汇花园，居委、物业与业委会“三驾马车”共同发力，齐心协力保障小区安全，从前期疫情防控小组的成立、宣传工作的展开，到居住人员信息的排摸、登记，小区封闭式管理的推进，每一步都有条不紊地进行着，确保社区基层战斗能力和物业合作管理能力都能经受得住考验。http://t.cn/A6hfhxFy [组图共2张] 原图 ,2020/2/15 14:00,2,0,0
IuiZpE6gp,海口日报,女,海南,251,983534,海口日报:#海南防控新型冠状病毒# 【15日0-12时无新增确诊病例】 2月15日，海南省新闻办公室在网上举行海南省新冠肺炎疫情防控工作第十一场新闻发布会。会议通报了2月15日0-12时海南省新型冠状病毒肺炎疫情情况。       2020年2月15日0-12时，海南省报告新冠肺炎，无新增确诊病例、重症病例、亡病例、出院病例。        截至2月15日12时，海南省累计报告新冠肺炎确诊病例162例，重症病例12例，死亡病例4例，出院病例38例。确诊病例中，海口市33例、三亚市54例、儋州市15例、万宁市13例、澄迈县9例、琼海市6例、临高县6例、昌江县7例、陵水县4例、东方市3例、定安县3例、文昌市3例、保亭县3例、乐东县2例、琼中县1例。       截至2月15日12时，追踪到密切接触者4793人，已解除医学观察3573人，尚有1220人正在接受集中医学观察。（记者：赵汶 编辑：臧晓丹） 原图 ,2020/2/15 13:50,3,1,2
IuiZnARJL,FM963,男,吉林,1014,32821,FM963:#上海战疫#【2月15日0-12时，上海无新增新型冠状病毒肺炎确诊病例】2020年2月15日0—12时，上海市排除新型冠状病毒肺炎疑似病例36例；新增治愈出院34例；无新增确诊病例。截至2月15日12时，上海市已累计排除疑似病例1622例，发现确诊病例326例。确诊病例中，男性168例，女性158例；年龄最大88岁，最小7月龄；144例有湖北居住或旅行史，33例有湖北以外地区居住或旅行史，149例有相关病例接触史；外地来沪人员109例，本市常住人口217例。目前，184例病情平稳，13例病情危重，4例重症，124例治愈出院，1例死亡。尚有145例疑似病例正在排查中。健康上海12320http://t.cn/A6hVs9zv [组图共2张] 原图 ,2020/2/15 13:49,0,0,0
