微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IrkPptbxE,Rlg9Z-好吃懒mmm,女,海外,71,3,Rlg9Z-好吃懒mmm:疫情什么时候结束啊 见面遥遥无期  ,2020/1/27 0:59,0,0,0
IrkPptc2e,用户7318,男,其他,173,6,用户7318:赶快疫情过去吧，真的拜托了，小哥哥都已经好几天没有见到了呢，我这新新的爱情啊，超级超级想他呢，想赶快想在第一时间把口罩给他!  ,2020/1/27 0:59,0,0,0
IrkPpcc4B,蒙蒙他爹,男,北京,403,722,蒙蒙他爹:我免费围观了 @卢麒元 的回答，问题价值 100.00 元，快来一起围观~ &lt;br /&gt;微博问答:卢老师，您好！国内突发疫情，大盘下来了。疫情可能会超过预期，请您评价一下对经济及股市节奏影响。谢谢！  ,2020/1/27 0:59,0,0,0
IrkPnm8xF,我就是我0不一样的烟火,女,河北,1,1,我就是我0不一样的烟火:过年哪都没去，宅在家，疫情严重，好多天我都忘记烦恼了，今天晚上睡不着突然想起来，就算疫情多严重，我担心的事情还是会持续，银行账单还是会收到，烦恼并没有随之结束，我应该担忧的并不只是疫情，为什么别人可以当作什么都没发生，我却夜夜不能入眠，再提醒一下自己不要忘记他家带来的账单！不要因为疫情放弃对他家人的看法，不要同情，不要！ ,2020/1/27 0:59,0,0,0
IrkPk97bn,李田田的糖豆豆,女,河北,41,167,李田田的糖豆豆:#武汉加油##保定加油# 站好最后一班岗    待到疫情过去   谁会第一个来见我     第一个想见我的会是谁 保定·保定秀兰饭店  显示地图 [组图共6张] 原图 ,2020/1/27 0:59,1,0,0
IrkPilhzt,文明成都,女,四川,604,699717,文明成都:#疫情辟谣#【这份公交调整通告，假的！成都公交停运？谣言！】#成都身边事# 有网友反映，其收到一份《关于新型冠状病毒的肺炎疫情感染期间公交线路营运安排调整的通告》，称即（27）日起将对公交线路营运安排作出调整。经与@成都公交 核实，成都未发布此通告。并且，通告中提及的2路、33路、81路等线路已不存在。另有网友反映，有人造谣成都公交将停运。成都市交通运输局再次辟谣：目前我们未接到成都公交停运的任何指令！ 原图 ,2020/1/27 0:59,3,1,0
IrkPgBRE0,_郭郭不说话,女,其他,171,265,_郭郭不说话:真想让它是冗长的噩梦，可新闻总告诉我它存在，且蔓延又滋长。“唯有祈祷能够尽快听到好消息，唯有祈祷这个世界尽快痊愈，也唯有祈祷医护人员与我们都能够战胜这恶魔后平安健康归家”。愿素不相识的我们 以及我们大家 都可以平安我们可以熬过去的相信中国相信武汉相信所有人#武汉加油##中国有信心打赢新型肺炎疫情攻坚战# ,2020/1/27 0:59,0,0,0
IrkPgi7ak,小小丫头大大幸福,女,上海,176,857,小小丫头大大幸福:坚定信心 坚决打赢疫情防控阻击战 http://t.cn/A6Pc8dsn  原图 ,2020/1/27 0:59,0,0,0
IrkPefgTW,FlowerAngell,女,上海,98,614,FlowerAngell:最近一直在刷疫情进展，疯狂转赞评各类积极正面的信息，但内心却完全感觉不到害怕，反而是社会各界朋友圈表现出的恐慌程度令我震惊。同事曾说我不应该钻研太多宇宙天文相关的东西，这会让自己的世界观格局变得过大，从而对各种小事漠不关心，甚至是生死。现在细品，似乎有点道理。人类太渺小了也太脆弱了。 原图 ,2020/1/27 0:59,2,0,0
IrkPcr7S4,源儿心动对象,女,四川,520,39,源儿心动对象:其实这快一年的时间我经历了许多纠结和焦虑，也想通了很多，好像我一直耿耿于怀的不是结束，而是我们太多遗憾。我和你连一句再见也没有好好说，好好想想确实我不该再打扰你了 这样一直惦记对你对我都是伤害，我一直想把自己的放不下定个期限，想你的时候就说服自己做自己想做的事，买票折腾几个小时车在校门口吹着冷风几个小时，只是远远的见你一面，我想说或许你只是太累了  压力太大了，我一直让自己乖乖等你，直到你可能无意识回我的一条信息，我才知道其实你一直能看到我说的话，于是我开始抑制自己想说的话，想让你觉得我看开了许多，让你觉得没那么大压力，也算是给自己留一点尊严，直到你删了好友，我才知道我们真的不在可能了，最近又总是梦到你，内容出奇的一致，都是你对我笑。我很默契的没有询问这段时间发生的事 就像我们只是吵了个小架一样，最近疫情严重，照顾好自己，我想说的都说完了  ，保重   我的青春，我的十七岁 你不会知道这些   那就好 ,2020/1/27 0:59,0,0,0
