微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IwEAJwi7P,山西榆社反邪教,男,山西,65,466,山西榆社反邪教:【在#海外疫情爆发地区的同胞能否按期回国？#外交部做出明确回应】3月1日国务院联防联控机制新闻发布会上，对于记者提出的，目前有很多中国人因为工作、旅游、探亲等原因，居住在疫情暴发的国家和地区，这部分人群能否按期回国？对此，外交部领事司司长崔爱民表示，国外疫情严重国家目前并没有断绝与外界的公共交通，中国公民可以通过直航或中转回国，如果遇到紧急情况，可及时与我驻当地使领馆联系。http://t.cn/A67Jm6pN ,2020/3/2 0:30,0,0,0
IwEABgRTX,九里青春,男,北京,442,160,九里青春:#这次疫情让你看到了什么#疫情无情人有情，国家反应有大爱。首先要相信国家，相信政府。其次是那些在疫情期间给人添堵的苍蝇们，让人看到了更加无耻的一面和卖国求荣的丑恶。第三会使国家政府行政水平更上一层楼。第四疫情期间有条不紊、迅速反应并调动，向世界显示出中国的强大。第五科技才能兴国，娱乐明星只能是茶余饭后的自我调节，当不了真的。最后是继续前奋进，打铁还需自身硬。 ,2020/3/2 0:29,1,0,0
IwEA5mtBj,世界卫生组织关心您_,女,上海,646,111,世界卫生组织关心您_:看了一圈在女孩因没钱买手机看网课自杀的新闻底下评论，为啥穷还要生三个小孩。这么说吧，人家穷而且残疾一点社会发展的红利都没吃到勤勤恳恳努力生活，面对疫情这种不可抗力因素，没办法给自己的女儿买到手机。你不去问制定政策的人有没有考虑到所有群体，不去问为啥这个爸爸没有更好的改变命运的机会，去问他为啥生了三个小孩?你家疫情当前买不到口罩，你会怪你的中产爸爸为啥把你生下来吗? ,2020/3/2 0:28,1,0,0
IwEA4co3X,浮光跃金吖,女,湖南,51,25,浮光跃金吖:#和异性同桌干过最浪漫的事#晚上睡不着，突然看到这个tag，一下子就想起我青哥我青哥一米八几算是我们班最高的叭，站起来贼高大威猛有安全感，我特别喜欢，在他在前面走的时候，扑过去跳到他背上，他也不会往前倒，每次都特别稳。我青哥脾气真的没话说，就算生气都是闷声不说话，但是哄两句基本就好了我特别喜欢把大腿放他腿上，就……我也很不懂，就是很喜欢……我青哥看上去一副不想dio我的样子，其实一直有关注我（别以为我没听到你好几次笑出声）我青哥会在英语课把我喊醒，老师都不管我了，青哥会管我。我青哥有点洁癖，他的课桌齐齐整整，每次午睡都要整理一遍，他桌肚里最乱的应该就是我无聊时候给他折的小花花（因为我课桌放不下）。下雨的时候我就会球我青哥给我绑伞，他刚开始会很不耐烦，多球两句他就会心软了冬天我青哥会给我暖手（没错也是我死乞白赖球来的）青哥手是真的可爱，我觉得就是我的手的放大版，虽然只有我自己这么瞎瘠薄想想后来到换座位那几天看到青哥一直半玩笑半认真地说终于可以摆脱你这个魔鬼了的时候，我其实还是有点不爽，但是表面还是一副不在意接梗的样子新的同桌是我高一暗恋过的一个男孩子，可能是珠玉在前，再看他就在真的觉得没有什么感觉了换了座位没几天，我有天吃完饭回来就看见青哥居然坐在我附近（前桌的同桌），后来他说是因为坐后面看不清，说实话我当时真的特别开心，我把这归咎于我对我哥感情深厚疫情期间我确实也没和我哥联系，今天晚上突然一起迸发出来，其实我一直认为我对我哥真的是很纯真的兄妹之情，但是不知道为什么，我写着写着就感觉哪里变了味…… ,2020/3/2 0:28,1,0,1
IwEzQxKVD,南京租房小酱,男,江苏,277,141,南京租房小酱:#南京租房信息大全##南京租房信息大全##南京租房信息大全##南京租房头条##南京租房小分队[超话]##南京租房[超话]##南京租房头条[超话]##南京租房小分队[超话]##南京租房补贴# 地铁一号线龙眠大道地铁口好房出租全视频讲解，小区周边介绍三月底前签约免押金疫情0接触，带您走进您以后的家1、小区靠近龙眠大道特别近，步行仅7分钟2、电梯房地铁房，朝南阳台、飘窗、北卧均有，价格合理3、小区对面就是义务小商品市场，生活设施齐全，吃喝玩乐很方便4、紧靠苏果，购物放心5、非中介，不收中介费，诚心出租6、看房提前半小时联系，最好电联7、看不中不要钱，就当交个朋友+vx：18251940242 http://t.cn/A67iDK2D ,2020/3/2 0:28,0,0,0
IwEzu9ffX,钱塘渔夫,男,浙江,97,86,钱塘渔夫:市场走势未定 投资需关注哪些  上周三开始科技股尤以芯片半导体公司股票大跌，加之叠加韩日欧美疫情不断爆发，导致全球流行风险大增，美股经历08以来最大幅度下跌，严重打击了投资者的信心。未来市场如何走，我们应该去关注哪些因素？  A股巿场由流动性引发的牛市仍未结束，但由于新冠肺炎疫情仍未结束，一月、二月经济停摆对我国经济的影响前所末有，预计全年经济增长速度比上年将有大幅下降，有些学者估计5%左右，有些甚至调低至4-4.5%。一些行业如旅游、交通、餐饮、影院等行业遭受重创，未来复苏面临压力。韩日美欧近几日急剧增加的新冠肺炎病例数量，给各国经济社会生活带来巨大压力，一些学者甚至认为新冠病毒肺炎将导…@知识星球 原图 ,2020/3/2 0:27,0,0,0
IwEzms0zT,百草园遇林中路,男,其他,62,2,百草园遇林中路:#这次疫情让你看到了什么#我想看看啥时候能开学我忘了是哪个在书上讲的，少年可以多读孟子，胸中自有浩然正气，他说的对，儒家文化是入世的，入世是进取的，其本身是有着强大能量的，孟子讲，虽千万人，吾往矣，孔子是知其不可而为之的人，他们的态度本身是刚猛的，不像道家那些人，我在老子身上看到的是变化，在庄子身上看到的是潇洒，这些态度显然是另一番风景，小隐隐于山野，大隐隐于市井，终归是隐字，不同于显字从前有座山，山里有座庙，庙里有个老和尚和小和尚，老和尚在给小和尚讲经，老和尚讲庭前柏树子，顿悟本心，即见菩提，小和尚听不懂，就问老和尚，悟得本心，之后呢，对啊，在那之后呢，又是什么呢，老和尚沉吟良久，回他，守住本心，又忘了是哪本书里看的了 ,2020/3/2 0:26,0,0,0
IwEz7nDg0,齐鲁洪哥,男,山东,800,234,齐鲁洪哥:关于白酒和新冠肺炎关系的一些想法作者：齐鲁洪哥 最近科学家在新冠肺炎患者的大便和尿液甚至唾液中检测出冠状病毒，这意味着新冠病毒不仅存在呼吸系统里，也存在消化系统里面，既然75%的酒精能杀灭病毒，那我们古老的中国白酒喝进去，对病毒有没有抑制和杀灭的作用呢？洪哥不是专家，但是想发表一下我自己的看法。古老的中国白酒其实也是一味药材，历代中医认为，“酒为百药之长”，对其本身的药用价值、以及以其制备药酒而使药力大增的作用倍加推崇。此外，《黄帝内经》《神农本草经》《金匮要略》《齐民要术》《太平圣惠方》《圣济总录》等均将酒作为重要方略，并附录了多种酒方。其实，早在一千五百年前，就有人于著作《千金方》中明确提出“一人饮，一家无疫，一家饮，一里无疫”的观点。这个人就是唐代“药王”孙思邈。 另外，中国疫情发生后，目前世界很多国家病例增加，但是俄罗斯等独联体国家的病例增长并不是很大，是不是跟俄罗斯人饮酒文化有关系，俄罗斯人饮酒，伏特加高度数白酒，俄罗斯人不仅喝酒频率高，而且男人和女人都爱喝酒。 洪哥甚至想建议一些医学专家进行临床试验，在大便或者尿液中检测到冠状病毒的轻症患者，试验让他喝白酒三天乃至一个星期，再检查大便和尿液，看是否还存在冠状病毒，核酸检测是阴性还是阳性? 当然，洪哥不是医学专家，以上所述是个人见解，仅供参考，可以讨论。 ,2020/3/2 0:26,0,0,0
IwEz5BWeN,李鑫一的小甜甜,女,河南,172,1289,李鑫一的小甜甜:给猫猫找到了领养人，是同系统的同事，可是在郑州得等疫情过了才能把猫猫领走。想明天下班带猫猫去宠物店洗个澡，再检查检查驱驱虫，当然这都要建立在我能顺利把猫咪弄上车的基础上。挺怕的，不知道该怎么办。给它洗完澡是寄养在店里还是领回家我也不知道，猫猫年龄多大有没有病一切都是未知数，想到这些我就愁的睡不着 原图 ,2020/3/2 0:26,0,0,0
IwEz3xyIF,不平凡的fairy,女,湖北,161,33,不平凡的fairy:#这次疫情让你看到了什么#第一是中国人民众志成城抗击疫情，在国难面前大家众志一心第二是中国的社会主义制度体现的优势，相对于很多国家而言，我们国家在抗击疫情方面真的做得非常好了第三是看到很多无私奉献的英雄们，他们谱写不平凡的人生，为我们大家负重前行。第四是看到很多人的自私，国难当头时，处处以自己的利益为主，发国难财，不配合国家为了抗击疫情采取的种种措施。第五是在灾难面前，人类真的很渺小。不过说实话，我们应该也可以在这次疫情中积累到很多宝贵的经验。 ,2020/3/2 0:26,0,0,0
IwEz3wbIc,粉红兔wendy322,女,海南,197,97,粉红兔wendy322:大家都知道，三脚架是最稳的，人也一样，在这个时代，你必须拥有多条腿，才能走得从容。“斜杠青年”是对喜欢工作的一种衍生，对不喜欢工作的一种补充，对不稳定生活的一种保护。其实斜杠不止存在于当今，早在古代也不是啥新鲜事，就很多人都好几个标签，诸如军事家/政治家/哲学家之类。疫情之下，副业更是成了标配。但选择斜杠是有技巧的。如何真正自我提升？如何让副业成为弯弯道超车的助推器？皆是学问。3🈷5日，品牌开放日，欢迎你来考察。点赞留席位[勾引]#Wendy的深夜碎碎念# 原图 ,2020/3/2 0:26,2,1,0
IwEz1t8Na,yanyaoklshy,女,河北,171,53,yanyaoklshy:感觉每次夜里12点之后脑子就很清晰，然后就会想整理很多问题，然后就睡不着，然后白天不起床然后白天没精神，真是一个恶性循环！这可怎么办呢嗐！感觉以后天天准时准点上班的话可能生活就更充实了把，感觉自从毕业后就一直很迷茫，经常处于when where and why的状态，好希望疫情赶快过去，然后过上上班，下班，挣钱，逛街 ，旅游的理想生活 ,2020/3/2 0:26,1,0,5
IwEyX0uHq,珠海房产那些事,男,广东,337,12,珠海房产那些事:通过这次疫情，让我深刻体会到:1、最关心你的人是你的亲人，无论你是否生病了，他都相信你！2、除了亲人你最关心的人是谁，关心你的人是谁！3、冲在一线面临危险困难的可能不是你的亲人，但是他们是最可敬的人！4、物极必反，放假前你好想假期长D，当假期足够长噶时你又想上班！5、珍惜当下，永远不知道意外和明天哪个先来！6、要有一套属于自己的房子，那是避难的港湾！ http://t.cn/RKKpTgI 显示地图 [组图共2张] 原图 ,2020/3/2 0:25,0,0,0
IwEyWoLQd,带你吃遍世界的水果,女,山西,552,278,带你吃遍世界的水果:补2.29/3.01打卡星期天也努力没有落下一天50单词 第36、37天✔️每天一页字帖 第6、7天✔️完成《民俗学》第一单元任务➕笔记整理✔️完成英语U校园听力作业✔️马克思主义发展史笔记➕课后作业✔️睡前再次崩溃 提交了三次的正确答案被系统判定为错脑壳疼 加油 第一周过去了再坚持17个周就暑假了如果暑假不因为疫情延期的话#studyaccount[超话]# [组图共9张] 原图 ,2020/3/2 0:25,4,0,4
IwEyVvnyc,传闻中的陈仙仙,女,四川,681,2549,传闻中的陈仙仙:今天和姐姐聊天，又聊到房子🏠。今年打算冲刺第五套和第六套。因为马上突破双方各持两套的额度，老年票由于超龄dk受到挑战，接下来终于要启动抵押的技能树，杠杆将继续增大，为此也要做更多更复杂的准备。姐说真能折腾，在疫情期间，她已经没有心情买房了。对挣钱欲望也没我那么强烈。其实对我而言，对挣钱本身没那么大欲望，更多的是在去往的路上不断捡获比金钱本身更有价值的东西: 就是对自己认知这个世界的扩展。而买房子对于我来说，就是强制储蓄。年轻人，钱说花掉就花掉，交到房贷里替自己存着，还一边增值，何乐不为。#讲个故事##楼市# http://t.cn/RghOMBP 显示地图 原图 ,2020/3/2 0:25,0,0,11
IwEyRqMuj,一点通讯,男,其他,218,76768,一点通讯:#全球疫情##美国疫情# 【美国科学家：#病毒恐怕已经在美国传播6周#】北京时间3月1日下午，美国华盛顿州大学流行病学部副教授Trevor Bedford，在其个人社交账号上公布消息表示，他通过对美国华盛顿州斯诺霍米什县（Snohomish County）一位昨日新确诊患者的病例进行分析，发现这名北京时间2月29日被确诊的年轻病患所感染的新冠病毒，很可能是从1月19日美国首个确诊病例所感染的病毒那里，进化而来的。据悉，这名副教授曾因参与分析过1月19日美国出现的第一例新冠病毒感染者的病毒样本基因，而被美国《纽约时报》和英国《金融时报》报道过。（环球时报）http://t.cn/A67idiWO [组图共5张] 原图 ,2020/3/2 0:25,1,0,0
IwEyR61Vu,克莱拉-陌,女,河南,54,37,克莱拉-陌:我是阿令粉，最喜欢王一博。单纯觉得这次事件对于肖战本人真的是无妄之灾。疫情期间莫名其妙被上热搜，我觉得再走红毯被别人要求走慢一点点能有茫然无措、小心翼翼只怕自己会出错，然后迅速调整并能开个小玩笑的人，这种人聪明，单纯，幽默不会坏到哪里去的。因为一些莫名其妙的人而承担了并不是他需要承担的结果，对他也是不公平的，希望爱他的人继续爱，不爱的人也别落井下石。世间美好公平友爱。 [组图共2张] 原图 ,2020/3/2 0:25,21,0,5
IwEyQuiYD,京城的狼199605,女,北京,4967,481,京城的狼199605:《据美国《华盛顿邮报》26日最新消息称，美国新冠肺炎累计确诊病例达60例。加利福尼亚北部出现美国首例“感染路径无法追踪”的病例。当地时间26日，美国总统特朗普召开新闻发布会，讨论美国新冠肺炎疫情。美国疫情升级  特朗普这样说！「美国」「抗击新型肺炎第一线」》据美国《华盛顿邮http://t.cn/A67iDzFe 原图 ,2020/3/2 0:25,0,0,1
IwEyLtbSQ,共度余生max_,女,台湾,137,118,共度余生max_:碍于疫情防控期间在家蜗居一个多月硬是把皮肤养的倍好！种草了各种面膜和护肤品，但是钟爱天气丹水乳和雪花秀润燥精华，感觉水油平衡效果特别明显！面膜最近用的最多的是敷尔佳黑膜、白膜，虾青素和绿膜都有使用，感觉白膜性价比最高！还有鲸鱼面膜也一直在敷，真的是有小灯泡的烟酰胺，每次敷完白了两个度！还有就是范冰冰一直推荐的酒粕涂抹式面膜，用了两年了，也是最近发现皮肤真的亮了，提亮效果真的很明显！而且价格真的不高！会一生回购的涂抹式面膜！再来说说最近比较火的复活草面膜膜吧，确实很奶油，我真的不喜欢，用完油乎乎的完全没感觉到任何效果！入坑了真的是踩雷了！肯定又是用到过期也用不完了！还有一款我最最钟爱的就是ahc家的金箔面膜，不用多言了买就对了绝对不踩雷，用了三年多了，会一直回购！最近偶尔出门的时候粉底气垫都抛弃了，擦完防嗮直接扫点散粉出门，真的是皮肤好到冒泡了！哈哈哈真的是没有丑女人只有懒女人。 原图 ,2020/3/2 0:25,1,0,2
IwEyHkiYg,内蒙古反邪教,男,内蒙古,2225,542110,内蒙古反邪教:【#中国将向日本捐赠5000套防护服和10万只口罩#】中国驻日本大使馆：疫情发生以来，日本政府和社会各界纷纷伸出援助之手，中国人民对此铭记在心。近来日本进入疫情防控关键期。中方愿在努力抗击本国疫情的同时，尽己所能向日本提供支持和帮助。不久前，中方向日方交付一批病毒检测试剂盒。近期中国政府还将分批次向日本捐赠5000套防护服和10万只口罩，其中前两批物资已于27日、28日运抵东京。中方将继续根据日方需要提供力所能及的帮助，同日本人民携手共渡难关。#全球抗疫第一线##关注新冠肺炎##共同战疫# @央视新闻 （总台记者王梦） 原图 ,2020/3/2 0:25,9,8,9
IwEyFiIrb,magico_,女,北京,243,469,magico_:#这次疫情让你看到了什么#看到了当疫情来临全国人民团结在一起；看到了生死面前有太多无可奈何；看到自愿冲到一线的逆行者们；看到了自家门口的党员沆瀣一气不讲理，言语威胁普通民众；看到了为了政绩社区出了系列的名为便民的服务，实际不管不顾；看到了即使忍无可忍去投诉社区，最后却被威胁和妥协。。。。 ,2020/3/2 0:25,0,0,0
IwEyEomak,火速头条,男,四川,10554,7001180,火速头条:#火速头条##晚安# 要想获得幸福与自由，必须明白一个道理，一些事情是我们能控制的，一些事情是我们不能控制的。即使在重大灾难面前，也别忘了使用你的智慧，去区分——什么是你能控制的，什么是你不能控制的。从根本上来讲，你永远可以控制的是——不管事情如何发展，你一直都保持了人性，你是一个地道的人。#花城有爱#  广州日报特邀资深心理咨询师、著名作家@武志红 ，共同推出“晚安”系列海报，每晚一句，帮助大家面对疫情，呵护自我，温暖他人，一起迎接春暖花开的日子。长夜里，道一声珍重，只愿你“晚安”。http://t.cn/A67iBzJi 原图 ,2020/3/2 0:25,0,0,0
IwEyx2fdd,紫絮妍潇,女,广东,358,295,紫絮妍潇:经历这个疫情才知道原来自己这么能宅，在家没感觉到疫情有多严重，半个月前回广路上经历重重关卡，让我体验到疫情远比想象中的严峻。回来除了下楼拿过快递和在楼下补给食物基本足不出户，活动范围在直线距离10米以内。宅着的日子完全没有像别人所说的那样闷得慌，反而很享受这种宅着的生活。该工作的时候工作，想放松的时候也可以看看书煲煲剧还有平日里看开的访谈综艺，感觉宅着也有很多事可以做，还有两三本书没拆封，明天就要恢复正常上班啦。加上回家的日子，足足宅了一个多月，纪念一下这个特殊时期的生活吧，虽然继续宅着也觉得挺好，但还是期待一切能够早日恢复原状，回归正常的生活状态🤗 原图 ,2020/3/2 0:24,0,0,0
IwEyrptNZ,镜像娱乐,男,其他,65,167034,镜像娱乐:发布了头条文章：《今日头条、西瓜视频的「宅草莓」，不只是“线上音乐节”》 “宅草莓”不会随着疫情消亡，因为它并不是今日头条、西瓜视频及摩登天空在特殊时期的过渡性策略，而是早就想长线探索的新物种。事实上，“独立音乐+线上”之势早有苗头，疫情只是催化了“宅草莓”这种线上IP的深度孵化之势。#宅草莓不是音乐节# #摩登天空# #新裤子#  http://t.cn/A67iegls ,2020/3/2 0:24,1,0,0
IwEyot37r,漂流一族80913,男,北京,34,239,漂流一族80913:【#每天处理400桶医疗废物的人# 转！让更多人认识他们！】疫情暴发后，武汉北湖云峰环保科技有限公司临危受命，转型处理新冠肺炎医疗废物。工人们每天处置400桶医疗废物，只能用手倒。当记者问，你知道它有多危险吗。工作人员说：“危险怎么办呢？总要有人干！”致敬！（总台央视记者董倩） http://t.cn/A67JQ3Cy ,2020/3/2 0:24,0,0,0
IwEyeqOgR,陕西热门,女,陕西,168,213,陕西热门:#西安爆料#【陕西5个县区调整为低风险地区】根据省应对疫情领导小组《关于科学防治精准施策分区分级做好新冠肺炎疫情防控工作的指导意见》，结合我省疫情实际，省应对疫情领导小组办公室决定从3月1日0时起，将西安市新城区、莲湖区、国际港务区，渭南市富平县，安康市紫阳县调整为低风险地区。调整后，全省低风险地区为105个县（市、区）；中风险地区为西安市碑林区、灞桥区、雁塔区、高新区，汉中市洋县，安康市汉滨区、旬阳县等7个县（市、区）；无高风险地区。 原图 ,2020/3/2 0:24,0,0,0
IwEy8u4rN,肖战我受不了你,女,山东,18,2,肖战我受不了你:18年中国人基因泄露案。19年7月的新闻大家还记得吗？加拿大情报部门于7月5日将知名华裔病毒学家邱香果夫妇以及他们的学生带离了加拿大国家微生物（NML）实验室，原因据称是“违反相关条款”。同年8月美国最大的化学武器基地德特里克堡紧急关闭，参加军训会的集训地就在这个基地附近，9月美国发生流感疫情，10月纽约举行一场名为“案件201”的瘟疫预演，预案就是这次中国疫情的翻版，只是国家模拟的是巴西……。生化武器--针对中国人（黄种人）基因武器！！！试验？ ,2020/3/2 0:23,0,0,1
IwEy7lckb,数码科技黑莓会,男,广东,17549,179860,数码科技黑莓会:#数码测评##库克认为中国已控制住新冠病毒#【IDC：因冠状病毒，#2020年全球智能手机市场将下降2.3％#】据外媒报道，根据IDC周四发布的预测，受疫情影响2020年全球智能手机市场将下降2.3%，中国第一季度国内智能手机市场将同比下降近40%。IDC表示，全球手机出货量或因5G的发展推动下可能会在2021年恢复增长。另外，IDC预计制造业和物流业将需要几个季度才能恢复。 http://t.cn/A67GlJIh ,2020/3/2 0:23,3,0,4
IwExZAwKr,阿龙哥BLOG,男,上海,2164,179756,阿龙哥BLOG:【山东首例#隐瞒湖北接触史确诊者获刑10个月#】3月1日，山东首例疫情防控期间妨害传染病防治罪一案宣判，田某某被判处有期徒刑10个月。1月初，田某某出现发热、干咳等症状，后被确诊新冠肺炎。因其故意隐瞒接触史，给37人造成被感染传播的危险，警方认定田某某涉嫌妨害传染病防治罪。http://t.cn/A67JP2SR ,2020/3/2 0:23,3,2,2
IwExZk9JV,写给茂珲哥哥的9999句话,女,其他,372,1760,写给茂珲哥哥的9999句话:茂珲哥哥，最近可还好？疫情的原因2.1没能给你送花，不知清明节前疫情能否结束，转眼，距离上次看你已经过去两年时间了，很期待再次见到你！最近疫情的原因有点忙，特殊的环境下有点烦躁焦虑，每当我想要爆炸的时候或爆完后，都会想起你，想到若换作是你可能会怎样做，思来想去真的很惭愧，我没能保持平常心去做事情也没有用足够的耐心去面对人，不过也要谢谢你，是你是你的微笑你的好脾气你的善良一直激励着我去改掉一些坏东西，我定努力向前，不改初心！人生不知道会有几个八年，但过去的这八年里，感恩认识了你--心头的白月光，相距遥远，你是我人生中的最不能忘@隔壁坏叔叔sk8 [组图共4张] 原图 ,2020/3/2 0:23,17,1,9
