微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
ItQVCkPoU,东南早报,男,福建,1019,1758336,东南早报:#最新疫情地图#【#全国累计确诊新冠肺炎44653例#】2月11日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告，新增确诊病例2015例（湖北1638例），新增疑似病例3342例（湖北1685例）。当日新增治愈出院病例744例（湖北417例），截至11日24时，#全国累计治愈出院4740例#。了解最新疫情信息，戳→http://t.cn/A6PShlKI 关注！ 原图 ,2020/2/12 14:23,3,0,0
ItQVnynIQ,小凡好摄,男,重庆,2432,4044141,小凡好摄:【香港网红唱响《武汉加油》】[加油]新冠肺炎疫情严峻，一班香港网红不仅纷纷捐钱救灾，继上月底拍片为疫区医护打气后，网络红人高松杰、何志光、亚伯林、空姐牛肉饭Annie和曾荣辉等，携手製作合唱为武汉同胞打气为主题的新歌《武汉加油》，为武汉、湖北及中国加油，香港同胞与您同在！MV及歌曲于今日全球推出，歌曲亦会向全港学校传递，唤起学生们的爱国互勉情怀。封一座城，封不住爱，更封不住一个民族无畏的信心。我们不屈迎风而立，我们坚毅度过难关。封城封路，封不住中华大爱满江城。武汉不哭，再难再苦，祖国、香港和你们一起挺住！十四亿同胞，一直在默默为你们祈福加油！中华崛起，民族复兴，既有岁月静好，也有负重前行。祝愿人人平安，中国平安。祖国加油！#武汉加油#！#黄媒不会说的真相# #最新疫情地图#  http://t.cn/A6hLbh5W ,2020/2/12 14:23,228,11,14
ItQURppXa,德阳全媒体,女,四川,482,147058,德阳全媒体:【好暖！四川德阳#17对双胞胎录视频致敬逆行者#  “致敬，早日凯旋”】目前正值新型冠状病毒肺炎疫情期，医护人员、公安民警、防疫人员等日夜奋战在一线。连日来，四川省德阳市岷山路小学的17对双胞胎，相继录制了短视频，向“逆行者”致以敬意、表达祝福。值得一提的是，这17对双胞胎中，有2对来自同一家庭。http://t.cn/A6hZp8Ea #中小学网络云平台2月17日开通# ,2020/2/12 14:21,3,2,0
ItQUMlMyw,贵州榜哥,男,贵州,2264,1476212,贵州榜哥:#勇抗新型肺炎贵州在行动# 【贵阳市云岩区查获6万只“三无”口罩】2月12日，从贵阳市云岩区市场监管局获悉，自“新冠肺炎”疫情发生以来，该局从严从重从快查处了两起“三无”口罩违法案件，共查获“三无”口罩6万余只，由于涉案数量巨大，为进一步追溯“三无”口罩的来源和销售去向，已经将相关涉嫌违法线索移交公安机关做全面调查处理。案例一：2月9日，云岩区市场监管局威清分局接到市民投诉称所购买的口罩疑似假货，威清分局立即开展调查工作。经查，该批口罩为外包装无任何标识，内无相关产品合格证明以及无购销票据的“三无”口罩，涉案口罩6000余只，随后该案件被移交给公安机关进行进一步追查。据了解，现已追溯到该批口罩的上级供货商和微信售卖情况，目前该案由威清分局和经侦大队正在进一步追溯查办中。案例二：2月10日，云岩区市场监管局中东分局执法人员在进行市场巡查时，辖区一服装经营部在全市所有百货、服装等经营场所关闭的情况下，门口有不同的车辆来该处拖运货物引起了执法人员的警觉。中东分局执法人员立即联合应急执法组对该经营部进行了现场检查。经查，在该经营部内发现外包装无中文标识，内无相关产品合格证明以及无购销票据的“三无”口罩21箱约5万余只，因涉案数量巨大，为进一步追溯该批口罩的来源和销售去向，中东分局和云岩区市场监管局执法三组立即将该经营部相关涉嫌违法线索，移送公安机关做全面调查处理。云岩区市场监管局提醒广大市民，一定要通过正规渠道购买相关防控药品和医疗器械，发现有相关违法违规行为，立即拨打12315热线进行投诉举报。 @贵州都市报 [组图共2张] 原图 ,2020/2/12 14:21,6,0,0
ItQMWA0VV,新浪陕西,男,陕西,3384,2176039,#陕西防控新型肺炎# 【西安火车站广场：希望入陕返陕人员配合检查点工作】晚上十一点，西安火车站出站口灯火通明，民警、防疫工作人员正在现场忙碌着。与往日熙熙攘攘场景相比，场站内只有几个正在接受检查准备出站的旅客。民警表示，虽然这两天西安火车站到站旅客量减量很多，但检查点采取防控措施十分必要，希望所有入陕返陕人员配合检查点工作，相互理解，一起打赢防疫阻击战。（西安电视台官方微博）西安电视台官方微博的微博视频                                 ,2020/2/12 14:02,38,2,14
ItQMLnuK4,河南飘安控股有限公司,男,河南,60,556,#抗击新型肺炎我们在行动# 2.11日下午，新乡市市长王登喜一行莅临飘安集团进行调研，飘安集团党委书记陈广法、董事长王继勇详细汇报了飘安集团75岁总工崔继茂一行经过四天三夜采购回来又经过三天的安装调试终于开始生产用于防护服原料覆膜机，飘安集团得防护服生产线得以开足马力，全力搞生产，每日生产的防护服数量翻了几番             [组图共4张]      原图                             ,2020/2/12 14:01,14,1,11
ItQMIE8Fl,西部新视界,男,陕西,1049,12598,【世卫组织：#新冠病毒疫苗可能在18个月内完成#】2月11日，世界卫生组织宣布将新冠病毒正式命名为“COVID-19”。报道称，国际病毒分类委员会约三周前开始讨论，并历时两天决定正式名称，随后向科学期刊递交该名称。此外，世卫组织称疫苗研发或将在18个月内完成。关注新浪新闻，新型冠状病毒肺炎疫情专题实时更新中：聚焦新型冠状病毒肺炎疫情                                 ,2020/2/12 14:01,0,0,0
ItQMHbuOH,牙子1988,男,江西,2847,1623,扬子晚报网2月12日讯（通讯员 汤红芳 记者 陈咏）近日，扬州市已有6名确诊患者经过精心诊治，痊愈出院。记者12日从扬州市中医院获悉，患者治愈的背后，有整个社会的周密配合，医护人员的科学治疗，更是中西医结合治疗的成效。张传名主任。省抗击疫情中医专家组成员、扬州市抗击疫情中医专家组组长、扬州市中医院肺病科主任张传名告诉记者，大年初二，他接到通知，为确诊新冠肺炎的第一例患者会诊。他说，当时患者胸闷气喘... http://t.cn/A6hLA51u                  原图                             ,2020/2/12 14:01,4,0,1
ItQMEgC2A,陕西新鲜事儿,女,陕西,185,419018,#陕西防控新型肺炎#【正在直播：战疫情丨陕西在行动第十七场大型融媒体直播】今天（2月12日），西安市公共卫生中心医疗区验收，陕西广播电视台继续密切跟进，并派出多路记者奔赴机场，医院 ，企业等地，了解复工复产企业工地落实八项措施情况，关注相关部门应对客流措施、驰援物资、生活用品供应保障等情况，以及在战“疫”中的温暖爱心瞬间。为大家带来最新疫情、最新战疫情措施、最新各地报道。并邀请医学专家走进演播室与网友互动解答疑问。陕西广播电视台融媒体全时段大体量特别直播节目《战疫情 陕西在行动》，我们在一起，打赢这一仗！#战疫情陕西在行动# 陕视新闻的微博视频 .                                 ,2020/2/12 14:01,2,0,0
ItQMvmPZW,佛山焦点,男,广东,109,50582,#新型冠状病毒肺炎# 【2月11日，佛山8例新增确诊病例情况、曾到过的小区、场所公布】截至2月11日24时，全市累计报告新型冠状病毒肺炎确诊病例78例。11日当天全市新增确诊病例8例，新增出院11例。新增确诊病例中，南海区3例，顺德区2例，三水区3例。另有疑似病例12例。有170名密切接触者正在接受医学观察。累计报告确诊病例中，禅城区8例，南海区32例，顺德区25例，三水区13例。男性45例，女性33例，年龄介于14-75岁之间。截至2月11日24时，在院的63例确诊病例中，轻型13例，普通型40例，重型7例，危重型3例。累计出院15例。无死亡病例。新增病例情况如下：病例71：50岁男性患者，湖北荆州人，现住佛山三水。于2020年1月17日驾车到湖北荆州探亲，1月25日回到佛山三水。2月9日入院，目前病情稳定。病例72：26岁男性患者，湖北荆州人，现住佛山三水。于2020年1月17日驾车到湖北荆州探亲，1月25日回到佛山三水。2月9日入院，目前病情稳定。病例73：34岁男性患者，常住佛山南海。2020年1月16日前往武汉，1月23日返回佛山。1月29日入院，2月11日，结合流行病学调查、临床症状、实验室检测结果，确认为新型冠状病毒肺炎确诊病例，目前病情稳定。病例74：病例56的密切接触者，24岁男性患者，现住佛山南海。2020年1月20—25日在湖北黄冈停留，1月26日返回佛山。1月31日，从集中医学观察点直接转送入院。2月11日，结合流行病学调查、临床症状、实验室检测结果，确认为新型冠状病毒肺炎确诊病例，目前病情稳定。（病例56：25岁男性患者，常住佛山。2020年1月20—25日在湖北黄冈停留，1月26日返回佛山。1月30日入院隔离观察、就诊。2月6日，结合流行病学调查、临床症状、实验室检测结果，确认为新型冠状病毒肺炎确诊病例）病例75：46岁男性患者，常住佛山三水。2020年1月20日驾车到湖北随州过年，1月26日回到佛山三水。2月8日入院，目前病情稳定。病例76：病例55妻子，35岁女性患者，常住佛山顺德。患者近期无外出旅游史，因其为密切接触者，故于2月5日留观入院，目前情况稳定。（病例55：36岁男性患者，常住佛山。患者发病前无湖北居住史或旅行史，根据流行病学调查显示，患者2020年1月15—22日期间曾在上海参加商务会议，2月4日入院治疗）病例77：病例54妻子，67岁女性患者，常住佛山顺德。患者在病例54入院治疗后接受医学观察。在密切接触者采样检测中发现新型冠状病毒阳性，故于2020年2月6日入院，目前病情稳定。（病例54：67岁男性患者，常住佛山和中山。患者发病前无湖北居住史或旅行史，2020年1月19—24日期间，乘坐星梦邮轮旗下“世界梦号”前往越南旅游，1月24日返回佛山。2月4日入院治疗）病例78：病例62女儿，33岁女性患者，常住佛山南海。患者于2020年1月22—26日和父亲一起到重庆游玩，1月26日下午返回佛山南海。患者在病例62入院治疗后接受医学观察。在密切接触者采样检测中发现新型冠状病毒阳性，故于2月9日入院，目前病情稳定。（病例62：65岁男性患者，常住佛山。于2020年1月22—26日到重庆游玩，2月6日入院治疗）via@佛山新闻网 2月11日，佛山8例新增确诊病例情况、曾到过的小区、场所公布→                  原图                             ,2020/2/12 14:01,0,0,0
