微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
Ir1Yq3UO2,孤零零的小鱼,女,湖南,432,228,孤零零的小鱼:希望疫情早点解决 大家出入能平安 在今后的人生岗位和社会角色上有一分热发一份光 像萤火一般 在黑暗中也能有一丝光亮 不等待火炬  ,2020/1/25 0:59,5,0,1
Ir1Yq6fKR,老郭说事_,男,河南,8864,640400,老郭说事_:#河北启动一级响应#不管有疫情或没疫情都要启动一级响应，现在疫情形势很严峻，面对疫情普通大众我觉得现在最主要的方面是预防，居民尽量少到人群密集的地方，这个是很有必要的。如果有不舒服或者感冒，应该到当地的发热门诊去看，必要的时候进行排查。不舒服的话就要戴口罩，戴口罩还是有用的，疫情严重的地方可以戴N95口罩。对于疫情较轻或者还没发生疫情的地方佩戴普通医用口罩就行，病毒它常常存在飞沫里。一般外科口罩都是能够阻挡大部分的。疫情面前决不能掉以轻心，一定要做到充分的防护措施，配合国家早日战胜疫情！ ,2020/1/25 0:59,39,1,12
Ir1YprfBH,灿烂人生_26839,女,湖北,135,155,灿烂人生_26839:致敬奋战一线的医护工作者！新年快乐！感恩！真心希望不要单独宣传武汉了  现在整个湖北都沦陷了  很多地级市都全面封锁  湖北本来就是武汉市资源独占  地级市不仅平时没有武汉的医疗资源丰富 现在疫情爆发更是如此  ,2020/1/25 0:59,0,0,0
Ir1YpsRqe,于个大桃桃,女,其他,442,147,于个大桃桃:许愿疫情早点过去 一线人员都能吃饱穿好，平平安安  ,2020/1/25 0:59,0,0,0
Ir1Ypuxrh,爱徐州,女,江苏,152,593879,爱徐州:#江苏启动一级响应# 【刚刚！江苏启动突发公共卫生事件一级响应】根据《江苏省突发公共卫生事件应急预案》，为加强新型冠状病毒感染的肺炎疫情防控工作，有效防止疫情扩散和蔓延，保障人民群众的身体健康和生命安全，省人民政府决定，自2020年1月24日24时起，启动突发公共卫生事件一级响应，实行最严格的科学防控措施。终止日期由省人民政府另行公告。 原图 ,2020/1/25 0:59,21,4,6
Ir1YpbbwN,小常今天要努力呀,女,北京,913,159,小常今天要努力呀:『实时更新|武汉新型肺炎全国疫情地图』实时更新|新冠肺炎疫情地图  ,2020/1/25 0:59,0,0,0
Ir1Yp9zTK,上党落子,男,山西,2379,644942,上党落子:#广东21名医护人员连夜赴武汉# 广东21名医护人员应该是第一批支援武汉的，据看看新闻网消息，除夕夜里，海军军医大学150名人民解放军的医护人员雨夜坐军用包机直飞武汉。接下来，各省的医护人员都会奔赴武汉共同抗击疫情，一方有难八方支援，在中国的大家庭里，武汉人民背后有着14亿人民的强大后盾，有着万计医护人员的专业支持，当年非典肆虐都没有击垮我们，相信强大的政府，相信舍己为人的医护人员，我们定能战胜疫情！ http://t.cn/R2WxSiH 显示地图 原图 ,2020/1/25 0:59,56,0,10
Ir1Ypax7D,玩在湖北,女,湖北,1091,3436,玩在湖北:#湖北爆料##防控疫情我们在一起# 我在武汉，我承诺抗疫期间严格佩戴口罩，勤洗手常消毒，少去或不去人口聚集地区，如感身体不适将第一时间主动配合医务人员检查隔离，为抗疫贡献自己的一份力。  原图 ,2020/1/25 0:59,2,1,1
Ir1YpaAb0,让我再看你一眼·,女,重庆,219,78,让我再看你一眼·:#高以翔[超话]# 以翔 这个点了睡意全无  节日现在对于我们就是一种悲伤  没有了你世界都乱了 新冠肺炎疫情爆发让多少家庭除夕夜不能团聚  如果你在肯定会教我们正确的心态对待 会为逆行英雄打call 会做慈善捐助  因为你是Godfrey@高以翔Godfrey @全世界最好的高以翔Godfrey 仙桃  显示地图 原图 ,2020/1/25 0:59,7,1,1
Ir1YoztBy,李泽言zeyann,女,河南,239,44,李泽言zeyann:疾病面前，没有人是敌人，敌人只是病毒。现在骂武汉人吃野味的，真是没必要，骂完疫情就会消失吗？难道之后地域黑武汉就是“你们武汉人有肺炎”“你们武汉人吃野味”吗？国难当头，团结一心才是正道 。武汉加油！武汉同胞加油！  ,2020/1/25 0:59,3,0,0
Ir1YoB5nl,YMS2008,男,山东,195,206,YMS2008:除夕之夜，问问自己，这个年，它是什么？是摸娃毛绒脑袋瓜的指尖温暖是小灰灰活蹦乱跳的故意捣蛋是小雨拜年时矜持的千回百转是妻创意美食洋溢的笑脸欢颜是父母享孙儿绕膝的幸福满满是一天两次昏沉沉的深度睡眠是放下焦虑回到家的松弛豁然是与至亲耳鬓厮磨的整日陪伴是守岁第一口水饺的糖果香甜是为疫情八方支援的生命礼赞这是假期，是团圆，是平安，是新的鼠年 http://t.cn/R2WxmDM 显示地图 [组图共9张] 原图 ,2020/1/25 0:59,2,0,1
Ir1YoxTSs,橙子YY小姐,女,吉林,232,94,橙子YY小姐:2020年于我于世界都是新的开始，希望湖北的疫情能尽快得到控制和解决，亲人都能平安健康，未来可期，爱与被爱都是幸福，希望孙先生能一如既往的疼我入骨爱我如初！ 德惠市  显示地图 [组图共3张] 原图 ,2020/1/25 0:59,2,0,0
Ir1Yozsg6,不能气馁奋斗晔,女,辽宁,114,166,不能气馁奋斗晔:今年除夕真的是好特别的一年啊第二个本命年在过年气氛与疫情新闻中不知道是因为我们的特殊身份而额外关注还是大家都一样的关注，重视，焦虑，难过本命鼠希望2020被善待，能发paper，安心备考医学鼠希望疫情早日被控制，大家都平安今年跨年没有接到老李的电话，跨年起床开始白连夜，他早早睡觉了，会有一些心疼而前线的消息看到了一些，不知道是真是假，深感无力只希望大家都好好的吧 原图 ,2020/1/25 0:59,9,0,1
Ir1YohNbx,欧阳木子_leslie,女,湖北,343,827,欧阳木子_leslie:2020.1.25第一次不和爹妈在一起的年三十疫情严重都不能回家拜年以前总说不喜欢回老家过年 因为太无聊现在真的不用回老家了反而想的慌新年快乐 都好好的❤️  [组图共2张] 原图 ,2020/1/25 0:59,5,0,2
Ir1Yogdnx,井底之喵,女,湖北,179,191,井底之喵:除夕夜，难过得睡不着觉。不知道疫情什么时候可以控制好在家里干着急也帮不上什么忙心疼一线的工作人员，你们一定要保护好自己🙏🙏  原图 ,2020/1/25 0:59,2,0,1
Ir1Yo1Nb6,Eyck_,男,上海,321,194,Eyck_:除夕夜的疫情消息让人不寒而栗，明天又会有...大家不要拜年，宅在家里，把电影一顿暴看。  ,2020/1/25 0:59,3,1,1
Ir1Yo1Nb6,Eyck_,男,上海,321,194,Eyck_:除夕夜的疫情消息让人不寒而栗，明天又会有...大家不要拜年，宅在家里，把电影一顿暴看。  ,2020/1/25 0:59,3,1,1
Ir1Yo1Lcb,Close七笙,女,陕西,142,607,Close七笙:想去武汉当志愿者，想尽自己所能做些事看着太多人为了这次疫情奋斗，忍着心痛如果有机会，我想去做些有意义的事  原图 ,2020/1/25 0:59,2,0,0
Ir1Yo1cBB,糖糖1021L,女,河北,430,1424,糖糖1021L:#河北启动一级响应#面对疫情，我们能做到的就是管好自己！不信谣！不传谣！少出门！勤洗手！戴口罩！我们要相信政府，相信国家，不要一上来就喷，只要是好干部，我相信他们现在一定比我们还要着急！所以！做好自己就够了！都会好的，都会过去的！#武汉加油# [加油][加油] 承德  显示地图 ,2020/1/25 0:59,29,0,6
Ir1YnExT3,张村村没笑点,女,山西,329,227,张村村没笑点:2020～就是希望国家能够早日结束疫情，然后呢，希望爱我的、我爱的人可以健康快乐，顺利如意～  ,2020/1/25 0:59,1,0,0
Ir1YnnLVZ,小喵哇喵,女,辽宁,77,139,小喵哇喵:这个除夕，我真的不关注春晚节目如何，我只关心前线如何，疫情不要再扩散了，希望大家都能够好好保护自己，不要再给医生添麻烦了#全国确诊新型肺炎病例#  ,2020/1/25 0:59,7,0,0
