微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
J0sBdalx8,本宝宝是一颗鱼蛋,女,海外,61,227,本宝宝是一颗鱼蛋:今天是5月5日立夏：告别春天，夏天初始，气温升高，万物茂盛（风暖人间草木香，一笺清浅入夏来）。古代人身着朱色迎夏，祈求丰收、健康和美好。关注心脏，注重养心。食用新鲜蔬果粗粮，牛奶，豆制品，鸡肉，瘦肉等对心脏有益，红色食品补血，苦味食品养心，樱桃调气活血，膳食以低脂，低盐，多维，清淡为主，油腻辛辣食物少吃。晚睡早起，适当午睡，居室通风消毒。运动要适时适量适地。心火旺盛，控制脾气，忌暴喜伤心。[加油][加油][加油]对困难不退缩，肩扛重任不低头，时逢疫情不松懈，安居乐业守康泰！祝您快乐安康幸福度夏！[抱拳][玫瑰]青春不驻，我心依旧！ 原图 ,2020/5/5 5:53,2,0,1
J0szZaVvQ,新疆好省周刊,女,其他,15,10396,新疆好省周刊:正在严查！近日，公安部发布通告，疫情期间依法严厉打击跨境赌博和通信网络诈骗犯罪活动。一、凡是在境内外实施跨境赌博和电信网络诈骗犯罪，以及为犯罪分子传授作案方法、提供网络技术支持及资金支付结算等帮助的，都将受到依法严厉打击。二、凡是在境外从事有关犯罪活动的，公安机关将“回国必查”，逐一调查、一查到底，依法打击处理。对在当前加快复工复产阶段从事跨境赌博和电信网络诈骗犯罪，造成境内人员被骗或公司企业财产受损等情况的，将依法从重惩处。同时，参与跨境网络赌博活动是违法行为，公安机关将依法查处参赌人员。三、移民管理部门将会同有关部门，加强出入境管控，强化边境地区巡控，依法打击违法出入国（边）境活动，及时发现并严厉打击出入国（边）境或偷越国（边）境的跨境赌博、电信网络诈骗违法犯罪嫌疑人。对明知已感染或可能感染新冠肺炎，仍然出入国（边）境或偷越国（边）境，引起病毒传播或者有传播严重危险的，公安机关将以涉嫌危害公共安全罪、妨害传染病防治罪、妨害国境卫生检疫罪等一并立案侦查。四、公安机关将会同有关部门，加强对跨境赌博和电信网络诈骗的综合治理，加大非法资金管控力度，严肃查处一批违法违规为跨境赌资提供结算服务的支付机构，最大限度阻断资金非法流通。对相关违法犯罪人员，还将在出入境管理、个人征信等方面加大管控惩戒力度，建立参赌及从业人员“黑名单”等制度。五、跨境赌博“十赌九输”，电信网络诈骗全是“陷阱”。请广大群众认清其骗人本质和严重危害，自觉抵制赴境外或在网上参赌，高度警惕电信网络诈骗的新手法新特点，不断提高防范意识和能力。六、欢迎广大人民群众积极检举揭发相关违法犯罪行为。对所提供的违法犯罪线索在捣毁特大犯罪窝点、打掉特大犯罪团伙中发挥重要作用的，公安机关将予以重奖，并依法保护举报人的个人信息及安全。对窝藏、包庇犯罪人员或者帮助毁灭、伪造证据以及掩饰、隐瞒犯罪所得、犯罪所得收益，构成犯罪的，将依法追究刑事责任。警方郑重提醒：只要谈到钱，请立即提高警惕！只要谈到验证码、安全账户、解冻费请立即挂断！来源：公安部刑侦局 ,2020/5/5 5:50,0,0,0
J0szAmNrY,普海2823837073,女,其他,2927,338,普海2823837073:出口转内销，新冠病毒回娘家！此次世界范围疫情的剧情反转真是绝了！ 新冠病毒是霉国搞的生化武器无疑。本想害人，结果自己被埋！活该！美国没有输入病例，病毒本来就是在美国发源的。只是到了意大利等欧洲各国以后，又重新回家的。至于武汉爆发的病毒完全就是美国投放的。是不是有意还是无意，不用说，大家心里肯定就很明白。这恐怕是人类历史上最愚蠢的纵火犯，想纵火结果反被自己点的火烧了个半死，闹了个损人一千自损八千的千年大笑话。 http://t.cn/z8LEEFk 显示地图 ,2020/5/5 5:49,0,0,0
J0roF391i,murasaki咪201810,女,台湾,30,7,murasaki咪201810:#右某人[超话]#虽然会有很多人说，没关系，很棒了我也很想这么说但是我知道不是冠军就不行的感觉我遇过一个小姐姐，看到我粉5hs，她说：“我也看比赛，但是我只知道Gr，不知道什么5hs”明明5hs也在很多比赛中留名，也跟Gr对战过只能说，很多事差一点就不一样了吧像杨说的，当冠军在欢呼，我们只得到一句“你可以走了”今天看两边对战的状态，也觉得这次是最接近冠军的一次了要是没有疫情，这次也是我最有可能去线下的一次之后的话，希望右排个时间放假休息一下吧 原图 ,2020/5/5 2:49,0,0,0
J0rmB70qg,邹航音乐,男,北京,598,5700,邹航音乐:#相信未来义演# 有一乐队组合也是纯粹对口型！乐队啊！非流量啊！乐队是必须要现场live演奏和演唱的，老前辈黑豹乐队都做了很好的榜样，何况后辈，唉！流量小生的声音有制作过，但至少保留了live感。其实，参演的歌手、乐队以及组合在疫情中接力演出及鼓劲都是爱心的表现，只是这个活动从另一个层面来说展现的是中国华语乐坛的实力，部分人的掺假，就没有必要了，作为音乐人倒也不用堪比郎朗，但那也得比迅哥自信吧？要不还不如放MV呢。 ,2020/5/5 2:44,2,0,1
J0rlabwPG,丹丹聊足球,女,北京,511,5875,丹丹聊足球:【李铁首战时间定了！亚足联：40强赛最早10月开战 11月完赛】去年年底，李铁作为临时主帅，率领中国男足选拔队出征在韩国进行的东亚杯。随后，经过足协选拔，李铁正式出任中国男足主教练一职。但是因为3月底的2场40强赛被延期，李铁在国足正式比赛中的首战迟迟未能开始。北京时间5月4日，据记者马德兴消息，亚足联有信心在今年年内完成第二阶段40强赛。根据亚足联草拟的最新竞赛方案，中国男足将在10月份以及11月份完成剩余四轮比赛，而李铁在国足正式比赛中的执教首秀不出意外将在10月上演。亚足联秘书长温索尔在接受采访时表示：“疫情对全球足球都产生了巨大的影响，亚洲也不例外。不过，我们大洲(亚洲)的情况要较其他大洲的情况更好一些，因为我们第二阶段40强赛的比赛就只剩下四轮了。”“我们已经正式向国际足联提交了下一步的计划与方案，我们将在今年10月份以及11月份打完这剩下的四轮比赛。目前，我们正在与国际足联积极展开沟通，不出意外的话，第二阶段40强赛肯定将在今年年内全部完赛。”按照亚足联向国际足联提交的国家队竞赛时间表，今年10月8日与13日将进行40强赛小组赛第七轮与第八轮的比赛；11月12日与17日则进行第九轮与第十轮的比赛。#国足# #国足世预赛# [组图共3张] 原图 ,2020/5/5 2:40,0,0,0
J0riPDuBC,美东侨报,男,海外,291,2389220,美东侨报:【疫情下，纽约市民集聚街头进行日光浴 】#美国新冠肺炎确诊人数超115万#，但当地时间5月2日，美国纽约市许多市民仍纷纷涌入中央公园野餐、聚会、晒日光浴。很多人也没有遵守2米的社交距离，也未佩戴口罩；此前，4月30日，美国得克萨斯州奥斯汀湖旁，一名公园管理员在提醒人群要保持1.8米的社交距离，却被一名男子突然推下湖里。http://t.cn/A6AJO1TF ,2020/5/5 2:35,7,2,1
J0rhRDL0k,光头帮主,男,山东,3647,193167,光头帮主:【天气渐热，#疫情期间空调应该这样开#】江苏省疾控中心环境与健康所副所长周连：不管什么场所，首选开窗自然通风。如需开空调，应先清楚空调类型：全空气系统→关闭回风阀，全新风方式运行；风机盘管+新风系统→确保新风直接来自室外；没有新风的风机盘管系统：开窗通风。另外，要关闭空调加湿功能。@荔直播 http://t.cn/A6Aivzmh ,2020/5/5 2:32,6,0,6
J0rgk0aZG,小谢变富婆,女,重庆,1243,86,小谢变富婆:#这届青年人的新偶像##这届青年人的新偶像# 先是中国人再是追星女孩 没有必要把钟南山院士李兰娟院士等等拿来和我们的爱豆做比较 都不是一个领域的 何必呢？他们都在各自的领域闪闪发光啊  也没有必要把追星女孩和脑残粉画等号 很多人都是理智粉的 更不必把你看到的一方面就概括整个饭圈 这次疫情很多粉丝不都是组织捐款了吗？我们也在为国家奉献我们的小部分力量 希望大家都能理智看待追星女孩 不要带着有色眼镜去评判任何一个人 ,2020/5/5 2:28,0,0,0
J0retA3ZC,彭博de健康人生,男,海外,138,547226,"彭博de健康人生:#美国疫情##全球疫情##美国官宣#  全美新冠病例超过112万人，死亡人数超过6.57万至5月2日下午东部时间4点：美国CDC公布全美共有新冠病毒感染确诊病例 1122486人，死亡65735人，病死率5.86%，共有55个州＋属地（50个州，哥伦比亚特区，波多黎各，关岛，北马里亚纳群岛和美属维尔京群岛））存在新冠疫情。Updated May 3, 2020This page will be updated daily. Numbers close out at 4 p.m. the day before reporting.Total cases: 1122486Total deaths: 65735Jurisdictions reporting cases: 55 (50 states, District of Columbia, Puerto Rico, Guam, the Northern Mariana Islands, and the U.S. Virgin Islands) 原图 ",2020/5/5 2:24,2,6,2
