微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IsQYCkYan,柚子味儿的笑忘书,女,山西,81,157,柚子味儿的笑忘书:朋友圈里都在发疫情结束最想见到谁而我谁也不想见如果有那一定是我的爱豆们！！！国内外总之是个实现不了的愿望 sense of alienation (@网易云音乐)  ,2020-02-06 00:40,0,0,2
IsQLnp9Ct,颠婆水灵灵,女,湖北,104,6,颠婆水灵灵:现在再回头看钟南山院士的“武汉是座英雄的城市”，背后的深意不仅是鼓舞，更是悲悯，所以他的眼中饱含着泪水！        整个武汉，现在在持续悲痛中……        新闻都是正面消息，全国捐助物资，军医驰援，医护日夜奋进，火神雷神相继建成……        只有武汉自己知道伤口有多大，它们来自于楼下的救护车或者殡葬车，身边亲友的求助朋友圈微博，小区群的隔离通报，以及打不进的求助热线，排不上得医院床位。        武汉在自我沉默，自我消化，漩涡之外的人们只能看到一个不准确数字，看不到背后的悲欢离合，毕竟还有好多生命直至消失都上不了那个数字。        也不能说官方刻意隐瞒，现有机制已经在超负荷运转，疮痍之下，应该留存希望。方舱医院的出现，已经能够看出官方态度从保存量转变为保增量——已经感染的，是治不好了，生或者死都是上帝在翻牌子，碰上谁是谁，最紧要的是保证留存的健康群体不受感染，最好的结果就是等再熬过一个隔离周期，峰值出现回落，疫情才得以控制。        武汉现在就是一个巨大的笼子，封城是对外面的人负责，里面的人则开启命运的随机模式。        有再多的床位也不够，因为没有特效药，治愈的人都是依靠自身免疫力。然而有更多的人，甚至都做不到体面的离开。我无法想象平日里与我擦肩而过的人们，突然间失去了父母和亲人，即使等到春暖花开，还得多少年才能抚平这场群体性的创伤。        所以说武汉是座英雄的城市，在二十一世纪的二十年代，承受着战争年代才有的生离死别。武汉不活该，因为不作为的官僚全世界都有，不是武汉最多，武汉只是很倒霉，既然上帝选择了武汉，那武汉只能选择做一个英雄的城市……        我们很多人来自于湖北乃至武汉，我们在武汉度过了青春美好岁月。让我们一起，每天都为武汉祈祷！🙏🙏🙏 ,2020-02-06 00:08,2,0,0
IsQLbyVyB,北屯市政务微博,男,新疆,243,1319,北屯市政务微博:致师市各小区居民楼栋长、单元长、联户长的倡议书师市各小区居民楼栋长、单元长、联户长：当前，师市防控新型冠状病毒感染的肺炎阻击战已经到了关键阶段，在师市党委的坚强领导下，广大居民楼栋长、单元长、联户长在疫情防控中要勇于担当，主动作为，做到守土有责、守土担责、守土尽责。师市党委政法委发出如下倡议：http://t.cn/A6PmLSHQ ,2020-02-06 00:07,0,0,0
IsQL1iutb,洪二二东,男,重庆,76,136,洪二二东:今天老家下了一天的雨，也是今年第一次感觉到春的存在。冬天的雨总是下不大的，绵绵的，不像春天，雨滴总是像急忙着破土的嫩芽一样着急，滴得外面铝合金窗响了一天。以前每年第一次有这种感觉的时候都是在学校，晚上写完作业收起床上的小桌子的时候都会听到急促的雨声，仿佛在叮嘱我春天来了，今年总是格外不一样，疫情的不可控让我在家里感受到了这雨。我妈今天跟我说如果再不开学今年我可能要在家里过生日了，是我从读书开始，第一次在家过生日。春天总是充满一切可能的，一切都会好起来的，四时之景不同，而乐亦无穷也，大概就是这个道理吧。 http://t.cn/EGc2DE2 显示地图 ,2020-02-06 00:07,4,0,5
IsQKCt46t,氧气少女O2,女,广东,71,147,氧气少女O2:#十天前的我和十天后的我家人#想吃零食，大包份量的那种。想喝奶茶，戳下去，猛吸几口珍珠和椰果，奶味淡一点茶味浓一点的那种。想吃热干面，噎住的时候，喝几口蛋酒。想吃豆皮，只吃配料不吃米的那种。我已经好几天晚上和下午睡觉都做梦梦见找吃的了。我妈把卫龙辣条给我扔了。我妈说给我买吃的回来，但是薯片不可🙅家里就剩下瓜子花生了。我也不一定就是想吃零食，每次去超市拿起零食的时候，内心是纠结的，这要练多少次瑜伽啊。于是大包换成小包，两袋换成一袋。我就是想出门遛个弯儿。啥时候疫情可以结束啊，我想出门啊。我想吃油条，馄饨，小笼包，酸辣粉……算了，还是早点起来，自己下一份拌面吧 http://t.cn/RpZPyDa 显示地图 原图 ,2020-02-06 00:06,2,0,0
IsQKvnm85,5同学加油,男,陕西,293,623,5同学加油:这些天很开心，也感谢团市委志工部给了我一个机会为疫情做点事儿，作为一个非医疗专业的人来说，我不能和你一样在一线和患者们接触，但是在后面为你们服务我也感觉非常的荣幸，也能够对得起胸前的那一枚党徽！人民医院的每一个部门，每一个组织都在为这次疫情加班加点，更加钦佩那些隔离病房的护理人员，你们一定要保护好自己，作为志愿者的我们一定守护好你们二线的工作，加油新余，加油人民医院！ ,2020-02-06 00:06,8,0,0
IsQKhqWlL,科技密探,男,北京,758,111275,科技密探:为应对疫情，铁路部门考虑推出隔号售票。随着疫情发展，12306推出多项新举措，包括首次在全国范围内免收退票费，延长退票时限至3月25日，购票人需提供手机号等。考虑目前旅客日发送量不足200万人次，春运返程运输中，12306还在进行新的系统调整，将考虑推出“隔号售票”，实现旅客分隔而座，降低疫情传播风险。 原图 ,2020-02-06 00:05,0,0,0
IsQZJbntv,深海喂鱼多鱼,男,海外,915,2275,深海喂鱼多鱼:2020.02.05 Home isolation diary •ONE万万没想到万万没想到～想想很好笑我 home isolation 了在疫情蔓延如此严重的情况下我回了SZ今天出高铁站的门口拥围着很多医护人员检测体温第一次38度医护人员把我拎到旁边后面连续检测了3次温度偏高医护非常严肃的问我从哪来有没有接触过WH的人乘坐哪次🚄哪个车厢几座等等等我超级乖的一一回复了医护人员相互交流了几句一个人把我带到外面的房间心里想是不是马上就要去GL了其实我只是穿很多有点热还一直戴着帽子我坐在小房间里医护又拿来了一支体温计让我测量结果还是有点偏高医护打电话给另外一个人问是否要去🏥沟通几句后告诉我GL14天我问还能上班吗医护说要在家观察我把情况告诉了Leader很好的安慰了我并告诉我谨遵医嘱回家的路上仔细的想了想疫情爆发以后只出门倒过垃圾只接触过爸妈弟唯一可能感染就是今天早上在车站等车两个小时到了小区门卫让我登记回家以后认真的洗了一个♨️把东西消毒好做了一点吃的🦐🍞 原图 ,2020-02-06 00:43,0,0,0
IsQYCkYan,柚子味儿的笑忘书,女,山西,81,157,柚子味儿的笑忘书:朋友圈里都在发疫情结束最想见到谁而我谁也不想见如果有那一定是我的爱豆们！！！国内外总之是个实现不了的愿望 sense of alienation (@网易云音乐)  ,2020-02-06 00:40,0,0,2
IsQKYjbfJ,瘦了就不好吃了_,女,浙江,205,135,瘦了就不好吃了_:没有出门的第十四天我妈前两天让我给她买个芒果会员今天又让我给她买了腾讯会员现在我爸正在客厅看今天的第三部电影早上妈妈也不喊起床了大家都默认要睡到十一点家里日常涮火锅哪怕闲着也不想做饭刚开始那几天我激昂愤慨在家人群科普他们还不以为然现在我妈每天激昂愤慨带着我看浙江卫视的众志成城防控疫情我爸成为了我家的戴口罩督工 ,2020-02-06 00:07,3,0,0
IsQKHr42T,Pirate--船长,男,浙江,80,124016,Pirate--船长:#股市财经新闻[超话]# 【世卫组织协商推动恢复飞往中国的航班】当地时间周二，世界卫生组织全球传染性危害管理司司长茜尔维·布里安德表示世卫组织将在本周与航空和旅游业代表就如何保护机组人员商谈并提出具体建议，以推动恢复飞往中国的航班。她表示，新型冠状病毒感染的肺炎疫情目前未构成“大流行”。（中国日报）#财经# ,2020-02-06 00:06,1,1,0
IsQKHs2ft,中国新闻社,男,北京,282,17174991,中国新闻社:【#数百位艺人明星手写加油为武汉助力#】#关注新型肺炎#新型冠状病毒引发的肺炎疫情牵动着无数人的心，大家都在以自己的方式支援武汉。近日，数百位艺人明星手写加油为武汉助力，包括@黄晓明 @杨幂 刘涛tamia @谢娜 @张杰 @朱一龙 @陈赫 @Dear-迪丽热巴 @井柏然 @毛不易 等。(范思忆)@中新视频 http://t.cn/A6Pm7daP ,2020-02-06 00:06,18,9,7
IsQKFEi3x,Wudumantana,男,重庆,499,108,Wudumantana:#最新疫情地图##抗疫行动##口罩产量持续上升#  请求大理市归还重庆紧急医疗物资内容：云南省大理白族自治州大理市强行扣押重庆市疫情防控领导小组境外采购的医疗物资的，一个县级市跨级抢一个直辖市的紧急医疗物资，而且这是重庆政府自己出钱自己动用全球朋友圈采购到的医疗物资。而重庆政府发函请求放行，大理却回复已经送到一线了。这已经完全不把国家法律放在眼里。重庆与武汉接壤，重庆确诊病例即将突破四百，死亡两例，已是重灾区，很多地方一线已经物资耗尽，不仅在向社会各界请求帮助，同样也在焦急等待这一批物资支援，而大理市目前只有7例确诊，并且目前尚未出现资源告急向社会请求帮助的情况。重庆人民请求大理迅速归还口罩，且请给个说法。 http://t.cn/EGc2DE2 显示地图 ,2020-02-06 00:06,2,0,1
