微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IuZtfaSbb,阿棺棺_秋水集掌柜,女,四川,494,9775,阿棺棺_秋水集掌柜:首先，我澄清一下。我并没有去卖身哈。一个是太丑了没人要，二是我老公孩子都有了。是不可能允许我去卖身的。我朋友是看有那么多人说我气不过，她说的卖身是指我因为之前资金不足以继续做下去，而离开家乡去了别的公司上班。可能用词不太恰当哈。在这里也给大家道歉，让大家见笑了。我现在的却是有在上班，虽然因为疫情困在家中。我的店铺改名，是因为我朋友注入资金来重新开启，而我，负责新款的稿图，和出样衣，和管理我以前这个微博账号，以及扣扣账号。改名字是因为，同生轩注册不了，被别人抢注了。虽然我有些许欠债，但是我没有欠任何一个顾客一分钱，也没有那一个款出来有大问题我没有解决售后。我的花呗我每个月都还清了的。搞出一个大乌龙。我打完游戏来看到都要惊呆了。我在吃藕那里无法评论，不知道啥原因被拉黑了。我就自己澄清一下吧。吓得我赶紧抱着我老公睡觉觉了！ http://t.cn/R2WxuBu 显示地图 [组图共4张] 原图 ,2020-02-20 01:58,39,2,37
IuZndBY9M,泾渭HONGING,男,陕西,134,326,泾渭HONGING:【来自陈鼎衡的观点】本人第一次荐股！！！参考安信证券研报，台湾厂商在石墨烯散热全球市场占有率达70%，1、疫情期间，台湾种种落尽下石举动彻底惹怒的大陆高层和民间舆论。本猜测，大陆武力收复台湾不远，但武... (分享自 @爱股票APP)  http://t.cn/A6hWhR6p @股社区 @思多金 @宇辉战舰 @爱股票APP @股市刀锋 @占豪 @金融八卦女 @股迷严为民 @36氪 @公司舆情 原图 ,2020-02-20 01:44,2,0,2
IuZmKmOnw,Marina兔小姐,女,江苏,42,74,Marina兔小姐:刷会微博再刷会抖音，发现失眠了有图为证，这就是在家办公的状态忙是真的忙是累是真的累，一个月没修过眉毛，形象是真没形象了，胖也是真的胖了六斤希望疫情早点结束，我们早点开开心心的去公司上班，去找小伙伴玩耍希望大家都好好的，平平安安最近花在刷微博看疫情新闻上的时间着实有点多，要改[加油][加油][加油] 原图 ,2020-02-20 01:42,1,0,2
IuZm4qe7U,落花倾心,女,其他,120,54,落花倾心:又是熟悉的深夜，分外想你。疫情除了湖北省全国各地都渐渐控制住了，身边的人都没事我就慢慢放心了。这个月又差几天就过去了，下个月就是我的生日了，二十三岁了，是又长大了一岁，也懂得了不少，看淡了一切，二十三岁和以后没什么区别了，反正都是这样过了。我知道今年连你的一句生日快乐都不能收到了，要断了，什么都没有了，看看这生活，自己想要的一切全狠下来统统压死在心里，不问，不争，不想，不要，随着日子随波逐流，逃避过去，淡然未来，就这样吧，晚安最爱的男孩！ ,2020-02-20 01:41,0,0,0
IuZlFCgXk,男人本该无畏,男,北京,147,222,男人本该无畏:同之前的英雄李文亮一样，同样是在深夜，怀着悲伤、致敬的心，把刘智明这位白衣天使的新闻仔细翻阅，当看到刘智明院长家属追灵车那一幕，尤其那悲鸣声，泪水忍不住了……病毒灾害太无情，而这些冲在最前线的医生是那么英勇、那么无私。怎能叫人不敬重爱戴？我一直觉得医生是世界上最伟大的职业之一，也一直深信医者仁心，之前每次看医闹新闻，都恨不得那些SB愤民立马下地狱。等这次疫情过去了，国人都应该更加珍惜敬重爱戴医生。是他们，挽救了多少人的生命，给多少家庭带去了希望。其实，无论何时，我们都要好好爱戴尊敬白衣天使，白衣英雄，不是吗？因为病魔无论何时都在和人类斗法。 ,2020-02-20 01:40,1,0,0
IuZlgvCUm,So嘎52131,男,其他,64,1,So嘎52131:疫情期间在家无聊写写我的用车感受吧，现在结婚都要有车有房，当初买这车，主要是考虑年底要见女朋友父母，车子开出去也比较有面子。平常有空都会开车出去兜兜风，回头率蛮高的。对于咱们这个年纪，还是喜欢低调有内涵的东西，然而就选择奥迪车。￼外观简约时尚大气，整体造型很有气派。最突出的自然是灯光，流水大灯惊艳四座，尾灯晚上也是艳光四射。整个车型看起来比较动感，显年轻大气。￼内饰设计蛮有运动风的感觉，个人比较喜欢铝丝拉条的内饰。中控台和仪表盘设计很有科技感。中控屏操控简单，清晰明了。奥迪一贯的严谨，贯穿式出风口配橡木条配电子排挡杆，科技与质感齐飞。￼舒适度方面，奥迪A4L真没什么可挑剔。座位的软硬度和包裹性都非常人性化，降噪系统很棒，不平路面的减震效果也不错。￼车子的空间很宽敞，而且设计上非常人性化。轴距超过二米八，非常霸气了。后排的乘坐空间很可观，可以翘起二郎腿。后备箱的储物能力很大，出去玩后备箱可以放三四个旅行箱都没问题。BBA同级别最大，没的说。￼190马力2.0T，动力十分猛烈，平时一直95伺候，一脚猛油下去车子如脱缰之马，毫不犹豫的向前冲刺，特别是在超车的时候。￼车子的操控真说得上一流。无论是高速过弯还是变线，表现都很稳。下雨下雪天起步不会打滑，其余刹车和油门系统都非常听话。这车让女生来开，感觉也很不错。车子在行驶过程中，换挡很顺畅，提高了不少驾驶乐趣。￼当初买这车，主要是考虑年底要见女朋友父母，车子开出去也比较有面子。平常有空都会开车出去兜兜风，回头率蛮高的。对于咱们这个年纪，还是喜欢低调有内涵的东西，自然就选择奥迪车了。奥迪A4L既有空间又有颜值，价位合理，配置也不错。 原图 ,2020-02-20 01:39,0,0,0
IuZl5xFsm,灵气塔儸术师筱迪姐姐,女,陕西,130,73,灵气塔儸术师筱迪姐姐:【在一起越久越离不开的星座排名】第一名：摩羯座 （开始冷淡，但到最后宠到极致）第二名：巨蟹座 （温柔体贴的居家型代表）第三名：天蝎座 （生是你的老百姓，死是你的小精灵）第四名：天秤座 （开始摇摆不定，最后只认定你）第五名：狮子座 （给你十足安全感）第六名：白羊座 （在一起越久越愿意惯着你）第七名：双鱼座 （磨人的小妖精）第八名：金牛座 （爱是久处不厌）第九名：处女座 （时间越久虽然平淡却十分用心）第十名：双子座 （三分钟热度）第十一名：水瓶座 （多个人只是锦上添花）第十二名：射手座 （能在一起超过年已经难为他了）#疫情结束后出街的我们##恋爱技巧# 原图 ,2020-02-20 01:38,0,0,0
IuZ9MoBrw,搞笑味,男,广东,169,1103571,搞笑味:泪目！92岁德阳老人捐款十万元，支持疫情防控 搞笑味的微博视频  ,2020-02-20 01:10,2,0,1
IuYPMa73r,氣水去冰,女,山西,238,451,氣水去冰:疫情在家很幸福❤️ 太原  显示地图 [组图共9张] 原图 ,2020-02-20 00:21,4,0,0
IuYKIlJDF,元气满满是狗唉,女,云南,20,75,元气满满是狗唉:超赞lucky5，神奇美丽真好！偶尔迷信还是可以的。大爱5555，把这个好运也分点儿给疫情！  ,2020-02-20 00:09,0,0,1
