微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
Ixzie6eXD,后青春的温柔,女,海外,149,149,后青春的温柔:疫情后的第一顿聚奶茶火锅🍰  [组图共3张] 原图 ,2020-03-08 00:51,1,0,0
IxzhBDLnr,路西法静,女,其他,163,12,路西法静:疫情期间小区里车位本来就不好停…有的人还特别过分一个车停两个车位！不是这个楼的你停这就不说什么了，可你别影响别人啊！ 刚走了一个不好好停车的又来了一个更霸道的！男的还提醒她别人回来晚的没法停了，这女的可好:“我管他呢，我车大屁股在外面太多，谁占着是谁的…”我c我想说你脸大么脖子支撑的了么？！再给你找个地方放呗真服了！这是哪的门没关好，怎么什么玩意儿都放出来了… http://t.cn/RDnEUnO 显示地图 原图 ,2020-03-08 00:49,0,0,1
IxzhoE8WZ,是神的少女a,女,浙江,241,569,是神的少女a:我太想念我的老友了 在咖啡厅一坐就是一下午 什么都可以聊 她知道很多我没有涉及到的领域 我也会说她不知道的事情 就这样谈天谈地 刚刚收到来自她的生日祝福 紧跟着一句“真想见你啊” 我也是 哎 疫情过后一定要再去见见我的老友 她很快就要出国了 不知道以后见她会是什么时候 很早就收到了国外的offer 我一直都很羡慕她身上那种不灭的斗志 去了一个很好的学校和她很搭的感觉和她很久不联系 聊天记录都还是去年发的新年快乐 再往上翻就是去年的生日祝福 一年抽空见两三次 每次见面都会抱抱她 分开也会抱抱她  还好她都一直默默地在我身边陪伴 “我也很想见你啊 我的朋友” ,2020-03-08 00:49,3,0,2
Ixzh6kKlb,小叶子的笑脸,女,北京,78,13,小叶子的笑脸:#我要上岸# 辞职备考到现在8个月了，这么多天熬都熬过来了，还差这最后一哆嗦吗？相信疫情很快过去，教师招聘公告会很快出来，而自己现在要做的事就是认真完成每日该做的事！以后没事，少和老公和孩子出去吧，最多一周只占用下午的时间出去一次就足够了！想想你最想要的是什么？不就是想查成绩时自己的分数能高高的吗？所以现在抓紧每时每刻，多学知识多提分！咬紧牙，加油！ http://t.cn/RV3DQWX 显示地图 ,2020-03-08 00:48,0,0,0
IxzgTlde9,樱桃小纠巴,男,内蒙古,53,217,樱桃小纠巴:2017年底 我老公评完职称的时候我投了一个稿 一般稿子吧 大概三四个个月回信都是慢的 这个杂志社 一年后回了第一个改稿意见 我就改吧 费劲吧啦的改 不是啥好东西所以没投好杂志 结果半年回复再改第二稿 一般这就到头了 结果又过了半年 改第三稿？ 完了赶上过年和疫情 截止日期8号 我7号晚上加班改完了甩回去了 前前后后 两年了 我也是真的服了 换了四五个审稿人吧 每回都和上回的审稿人不一样 我真的服了 http://t.cn/RV9qhua 显示地图 [组图共2张] 原图 ,2020-03-08 00:47,2,0,2
IxzgIqQg1,丧夫了,女,江苏,436,938,丧夫了:1.今天激情下单了雅诗兰黛的那个抗蓝光眼霜 我天天对电脑眼都瞎了2.我再也不说香奈儿的护肤品不好用了 平常感觉不出来它的作用 现在一离开就感觉到了今天我妈又收出来一堆香奈儿的小样 我上脸的一瞬间那股熟悉的香味立马让我安心了（贵还是有贵的道理至少他好闻）3.我还有一整罐没拆的兰蔻眼霜 还有3/1小棕瓶没用完小棕瓶不会坏吧 我恨疫情4.我爱疫情(paradox)在家好舒服还省了生活费每天不用花费时间精力在上学的路上。5.我妈和我买了好多好多保健品中药 天天熬夜做作业烦死了可得好好补补我的肝 ,2020-03-08 00:47,1,0,0
IxzgoCihz,四川南充消防,男,四川,47,11705,四川南充消防:#消防云课堂#【蓝朋友开讲了！带好小本本做好笔记哦】新年已过，疫情仍未消除 ，本应逐渐开启新学期的准备 ， 却因疫情防控，让校门变得“遥远”，老师们也变成了“主播”， 同学们纷纷在线上课。今天消防蜀黍给大家安排了一堂“消防安全课”，赶紧来学一学吧   http://t.cn/A67mCmtv ,2020-03-08 00:46,3,0,1
IxzgioqGF,永無小島,女,湖南,268,107,永無小島:我一向羞于表达自己的怜悯之心，好像一旦表露出来，随之而来的就是一种高人一等的优越。最近看到许多生活在疫情之下的底层人民，当我睡在软乎乎的被窝里的时候，有人在露宿街头，当我抱怨不能出门放风的时候，有人为了生计穿梭街道收捡废品，当我苦恼毕业设计该如何做，实验该怎么办的时候，有人了结了生命，随时间的洪流永远逝去。震惊。沉默。悲伤。哀怜。深深的无力感。当这个世界好起来的时候，他们会被记住吗？相似的人会被关心吗？这个世界会好起来吗？“街灯的光穿窗而入，屋子里显出微明，我大略一看，熟识的墙壁，壁端的棱线，熟识的书堆，堆边的未订的画集，外面的进行着的夜，无穷的远方，无数的人们，都和我有关。” ,2020-03-08 00:46,4,0,2
Ixzg59hdH,滿滿_Angela,女,海外,402,170464,滿滿_Angela:我的天早上起来刷手机刷到这个，简直每一个都想吃到爆，每一个都戳中我的点啊要不要这么诱人✨现在美国飞中国的航班全部停了，一时半会也回不去，两款葡萄味的好像是和喜茶合作出的，不会等我能回去的时候就下架了吧，甜品控受不了啊，哪个小可爱吃过的给我形容一下味道让我死心🙏希望疫情能早点结束，我们的地球村🌍很快好起来#全球疫情##海外抗疫日记##美国疫情##喜茶x好利来##好利来冰山熔岩# [组图共6张] 原图 ,2020-03-08 00:45,15,4,7
Ixzg34Va9,中新经纬,男,北京,2450,10569602,中新经纬:#女神节快乐#【理财调查：#近五成女性疫情后要攒钱#，你呢？】中新经纬发布的女性理财问卷调查结果显示，68.1%的女性认为理财最重要的是资金安全性的保障，选择“盈利多少”的女性仅占9.4%。整体上，女性对于理财的态度偏保守，以“稳健”为主。此外，仅4.3%受访者选择“疫情结束后要报复性消费”，46.5%的女性选择“疫情让我认识到要更加努力存钱”，剩余则选择“没有变化”。 http://t.cn/A67gkTQn [组图共3张] 原图 ,2020-03-08 00:45,38,143,9
