微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IBmZCoBJn,穿越时空的共鸣者,女,浙江,213,92,穿越时空的共鸣者:疫情当下，是不是应该反思，考虑多赚点钱？对于依旧整体玩游戏的男生来说，或许灭绝是迟早的事情！！！现在每个月工资两三千，基本生活都成问题，为什么不考虑多赚点钱，有头脑有上进心的人，可以一个月赚好几万，好几十万，真不知道，我要你干嘛？干嘛？整天玩游戏，玩到半夜十二点才回来，我说的话，你越来越不当回事，你的话语也充满了欺骗，十点多你说马上回来，结果12.00才回来，回来还一直看手机，到我发微博的前一秒钟，你才准备休息，早上又八九点，九十点钟都不起。我们真不是一路人，我一直都希望男朋友是积极向上的，刚认识的你似乎表象是这样的，可是现在越发堕落，我们分手似乎已经成定居，只是早晚而已，早晚而已 http://t.cn/RJqeWuH 显示地图 ,2020-04-02 00:53,0,0,0
IBmZBhkG7,我真名不叫杜中,男,广东,2520,1460,我真名不叫杜中:世界疫情。美国即将20万+，西班牙过10万+，法国过5万+美国与昨天凌晨相比增加24600余人，累计199397，死亡增加981例累计4383例意大利增加4782例累计110574例；死亡增加727例累计13155例西班牙增6213累计102136例，死亡增589累计9053德国增3496累计75754例死亡848；法国增7578累计52518死亡3523例伊朗增2988例累计47593例死亡3036例；英国增4324累计29474死亡2352. ,2020-04-02 00:53,1,0,0
IBmZyjDr5,英国求职顾问_Faye,女,海外,64,1672,英国求职顾问_Faye:德勤AC在改为线上模式之后 正式在官网更新了考核形式：senior面试+individual pre 好消息是pre的相关细节会提前给到申请者 以保证充分的准备时间～其实不止是德勤 目前已经改为线上AC的几家雇主都已经取消了AC中我们最常见的group assignments（discussion也好 pre也好）可能是考虑到线上做group场面会比较难以控制 更容易出现互相打断的情况？？？总之这样一来 减少了ac的不确定因素 个人觉得对大家来说其实算是个好消息🤔#英国留学##英国求职##英国疫情##英国找工作##英国四大求职##deloitte##德勤招聘# 原图 ,2020-04-02 00:53,2,1,0
IBmZwudjf,Liang-YINI,女,湖南,361,1843,Liang-YINI:1:这是19年4月份我们在一起时那个月的宇宙🌌2:这是19年4月2号那天在一起时的月亮🌙3.19-20年有366天因为特殊的2月29 四年一次被我们遇见啦 嘻嘻4.这是一个月前我秘密托我的发小闺蜜在澳洲帮我们画的肖像 照片是我们第一次正式约会的自拍 代表朋友们的祝福5.（心里话）因为疫情原因我和你只能云一年 这一年有了你我真的太太太幸福了 幸福肥了20斤 👀什么都有你在背后支持我 嗯...我可能是世界上最幸福的小朋友了吧 我的宝贝我的乖乖 余生请多指教❤️🐷@Firm_Su http://t.cn/EhGn2gw 显示地图 [组图共4张] 原图 ,2020-04-02 00:53,10,0,3
IBmZp7Gv9,乐观的nice1970,女,海外,397,45,乐观的nice1970:正是樱花🌸🌸🌸盛开的季节，却被疫情扰乱了美好的生活。身处异国他乡的我在2020初担忧着我的祖国和我的亲人，每天关注着疫情的发展趋势与国内控制的情况。3月份终于出现了好的转机，让我每日悬着的心❤终于有所释怀，身在加国的我处在了水深火热之中，期待疫情早一点离去，让全球的人民早日过上平静美好的生活！ http://t.cn/RJ2D8Qr 显示地图 ,2020-04-02 00:53,1,0,0
IBmYnAowp,刷我滴卡火乍了,男,其他,27,22,刷我滴卡火乍了:【#钟南山谈无症状和复阳患者#：无症状感染者不会引起大暴发】#万众一心抗击疫情# 4月1日，钟南山接受深圳卫视专访，钟南山称无症状患者有明确的传染性，但是否有很高的传染性，现在没有证据来说明。#众志成城抗疫情# 并表示无症状感染者不会引起大暴发。因为我们有强有力的监测系统，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。 http://t.cn/A6Zphd1a ,2020-04-02 00:50,0,0,0
IBmYlfoQR,水煮长江,男,其他,18166,158069,水煮长江:美军为震中纽约送来“安慰”，这艘44岁的医疗船估计也会成为某公主号，看吧！！！为什么做这种蠢事，还有不让戴口罩？no zuo no die3月30日，一艘巨大的轮船驶进纽约港。白色的船体、红色的十字标志无声宣示着它的身份：全球最大的海上漂浮医院。美国海军的这艘“安慰号”医疗船（U.S.N.S。 Comfort）“安慰号”体型巨大，长约272米，基本可以媲美3个足球场；高逾30米，相当于10层楼高；吃水量超过7万吨。船上配有1000个床位，包括80个重症监护床位、12间手术室、以及一支1200人的医务人员团队。船体上特别采用巨大的圆弧形设计，增加船只的稳定性，为手术和抢救等医疗活动提供方便。#安慰# #又一艘公主号邮轮发生疫情#  http://t.cn/A6Zp0GKS ,2020-04-02 00:50,8,5,30
IBmYcEN8J,瀮沫子,女,海外,199,67,瀮沫子:🦠病毒并不可怕，可怕的是人心，往往都是危急时刻才能看到人性的本质，做到居家隔离，是对他人也是对自己最好的保护，所谓的岁月静好，不过是有人一直在为你负重前行，我为自己是中国人而骄傲，希望祖国好起来，留学在外，每天给自己一个微笑，期待回到祖国怀抱的一天……#海外疫情日记# http://t.cn/RxmeFIT 显示地图 原图 ,2020-04-02 00:50,3,0,2
IBmY0ybZ7,不仅要站起来,男,陕西,113,15,不仅要站起来:关于外国人的“超国民待遇”  最近有很多关于外国人在中国的超国民代遇的报道，有疫情期间在南京隔立的外国人被社区工作者特殊照顾的，有西安的外国人狂骂、甚至用手机砸管控人员的视频，还有在青岛病毒检测的时候外国人插队还喊中国人走开，等等。其实这真的是一个普遍的现象。那么为什么外国人在中国土地上这么嚣张？好象外国人=高人一等？说起来也很简单，那就是外国人不怕当官的，而老百姓很怕。中国自古就是官狠民善，今天也一样。知道了这一点，一切都好解释了。当官的怕外国人是因为外国人有外交优势，当官的不敢惹怕丢官。所以，南京的社区工作者讨好外国人其实是讨好当官的，外国人闹起事来当官的怕啊！所以，西安外国人打骂管控人员，旁边没人敢过问。因为一旦有纠纷，当官的会捏软柿子，有网友评价:你打外国人会刑拘，外国人打你道歉就可以。这谁还敢管？所以，外国人在中国的土地上敢说:中国人走开。什么时候当官的不怕外国人了，老百姓也不怕当官的人。外国人的“超国民待遇”自然就没了。 http://t.cn/RDUnNFD 显示地图 ,2020-04-02 00:49,2,2,0
IBmXRoinf,小太阳啊011,女,陕西,178,5,小太阳啊011:#宝文理化工院2020年“战‘疫’有我”寒假社会实践#打卡第三十八天河南郏县全面封村封小区此前发现2名医生为无症状感染者河南郏县2名医生为无症状感染者引发关注。4月1日，郏县疫情防控办下发文件，要求全县封村、封小区，所有人员凭证出入，除超市、医院、农贸市场等，其他经营场所一律暂停营业。3月31日，河南要求加强无症状感染者管理。新型肺炎抗疫全记录@宝鸡文理学院化工院团总支 @2018级应用化学一班 原图 ,2020-04-02 00:49,0,0,0
IBmXC3p2u,南充播报,男,四川,221,298168,南充播报:【#广州通报外籍新冠肺炎患者打伤护士#：已立刑事案件调查】据@广州公安 ：广州市公安局新闻办公室今天（4月2日）凌晨0时40分通报：4月1日7时28分许，广州市公安局110台接到报警，称市第八人民医院嘉禾院区住院部一楼隔离病区（以下简称“市八医院”），有一名外籍新冠肺炎确诊患者不配合治疗，并将一女护士打伤。广州白云警方立即派员到场处置。经初步调查：当天7时20分许，市八医院隔离病区女护士汪某请一外籍新冠肺炎确诊患者OKONKWONWOYE CHIKA PATRICK（男，47岁，尼日利亚籍）抽血检查，该患者不予理睬，还紧随其后试图强行走出隔离病房。护士见状立即将其阻拦，被其推倒在地殴打并咬伤脸部。经法医检查，护士汪某面部、脖颈处以及腰部都发现损伤，鉴定为轻微伤。该外籍确诊患者3月20日自境外入境广州，接受新冠病毒核酸检测呈阳性，23日被送市八医院进行隔离治疗。目前其核酸检测仍为阳性。目前，该医院已加强内部隔离区安保力量。同时，广州警方已立刑事案件对此事进行调查，并进一步加强了对医院内部及周边的安保工作。涉案嫌疑人目前正在警方监管下隔离治疗，待其治疗结束，警方将立即对其采取刑事强制措施，并依据中华人民共和国传染病防治法、刑法、外国人入境出境管理法等法律法规，坚决依法严肃处理。警方重申：疫情防控期间，所有入境人员都应严格遵守中华人民共和国传染病防治法等相关法律和疫情防控相关规定。对虚报信息、隐瞒病情、逃避隔离观察等拒绝执行疫情防控措施的违法犯罪行为，公安机关将依法追究其法律责任。 ,2020-04-02 00:48,3,1,1
IBmXfzEQF,Etlevent-Jing,女,黑龙江,538,775,Etlevent-Jing:#井柏然[超话]# 接受邀请迅速完成的自拍创作，自剪白T的造型设计，来自隔离期间自居的生活常态，疫情如冬日冰冷，但春日的阳光与积极生活的态度常在，干净爽朗的刮胡动作，一种男友视角的体验，每一个细节都与「自行」完美契合，谢谢《T》送给井柏然的小礼物，也谢谢井柏然送给我们的大惊喜[微风]@井柏然 原图 ,2020-04-02 00:47,10,0,5
IBmX8ucWG,喋咖啡的小老倌,男,海外,193,1051,喋咖啡的小老倌:【中国将发生的大变化】中国在全球的地位、话语权、影响力等将会快速上升直至第一！中国的医疗体系将会更加完善，应急处理问题会更迅速！中国科技领域将迎来大跨步发展，人民的爱国感、使命感、责任感将会更强！免疫力才是未来人的最大竞争力！实体店不再是销售场地，而是场景体验空间！自由职业会兴起，零工经济将崛起！人工智能，无人驾驶、无人机等将再迎春天！在线教育加速发展，教育向科技化变革！电影领域大变革，线上“免费”观看成为趋势！良好信用将成为你最值钱的资产！中国将成为5G技术最强，应用最广的国家！社会主义才能救世界的观念，逐渐深入人心！中医将进一步被全球熟知并认可推广！数字化货币让人们不带钱包。有形产品的利润无限趋近于零，无形产品的利润将趋向于无穷大！自媒体直播时代迎来春天，无直播不卖货！各种送货上门的服务越来越多，快递无人机配送将成为常态化！崇尚工农兵和科学家。疫情无情人有情！这次疫情虽然让咋们经历了太多的磨难，但也带来了很多的机遇，认清行业形势，挖掘自身的优势，让自己的人生绽放新的光芒，中国加油，中国雄起！ http://t.cn/A6Zpp37R 原图 ,2020-04-02 00:47,0,0,0
IBmX6ErCx,飞鸟窗前过,女,辽宁,964,602,飞鸟窗前过:【三期结营心得】遇到写书哥并参加三期写作培训，这纯属偶然。以前我不怎么看微博，更别说是写微博。因为这突发的新冠肺炎疫情，闲暇时间突然多了许多，才开始看微博，也开始写微博。我在微博上看到了很多精彩的文章，羡慕之余也想把自己眼中的世界写出来。结果发现心有余而力不足，我的笔写不出自己想要表达的东西。听了写书哥的课程之后，我明白问题出在哪里了：1、人生的阅历还比较单薄，积累不够，暂无法做到思想价值的强输出。2、深度思考能力不足，导致文章流于平庸，没有升华点。3、笔力稚嫩，文章太干巴，不够活泼有趣。我当前的状态主要在于想练练文笔，因此运营方面虽然也很弱，尚不是我的主要关注点。但写书哥的微博运营技巧非常强大丰富，这是训练营给我的另一个意外惊喜。除此之外，在训练营里还结识了许多优秀的、有趣可爱的小伙伴。一切有如一副美好的画卷刚刚展开，意犹未尽却到了结营的时候。忙过下半年的考试期后，我想我还会再回来，希望至少还能再参加一次书哥的课程。我已经能够体验到坚持写作输出倒逼自己进步的快感。喜欢这种感觉，喜欢这样的自己。@写书哥 #微博写作训练营# ,2020-04-02 00:47,0,1,3
IBmWT8sM6,遂昌快活林,男,浙江,386,1489521,遂昌快活林:【方向】1，大盘，反复试盘，继续筑底，4月缓慢震荡上行，外围仍有影响，但不会影响盘面的曲折反复，目前更为重要的是要关注政策引导（如昨天晚上会议的新能源车政策超预期），关注一季报业绩的落地（主力都在等业绩落地才会发力，所以，不用急，等落地就好）。2，内需仍是第一位，内需有两类，一是消费，以食品饮料等为代表，二是投资，新老基建这块都是，新基建，老基建都有机会，不能认为内需只有消费，军工其实是最稳定的内需之一， 这点可以想得到吗？3，新能源汽车产业链超预期，对于新能源车是超级利好，所以，仍要重视，对于商用车，二手车也是利好，当然，核心是新能源车，包括重要的零部件公司也要多加注意，今天也板了不少4，大科技，不用多说，中长线进入了不错的布局区间，近几天北向资金也开始抄入海康，TCL，之前抄入000063中兴通讯，也说明了认可了大盘的底部及大科技回调后的机会，如果不是以短线为主的，三到四个月后回过头来看现在的位置，就知道，一个好价格，是等出来的。科技经过调整之后的中期向好，是非常明确的5.电商，2020年是直播带货的元年，不管你喜不喜欢，都得适应，触网，家居都开始带货了，何况据说4000万的火箭都直播卖出去了，这个以前敢想像吗？关注相关的网红+C2M这类的6，涨价概念，继续关注，黄金白银为代表的贵金属，维生素涨价，玉米涨价，还有原料药涨价，特别说明，从现在开始，不要再把原料药与疫情结合一起了，要用另一种价值 型的来判断了的7.各地消费券发放，会有刺激作用的8.目前高标600127金健米业，603997继峰股份，当作参考，还有二板的食品类，关注600191华资明天的表现，表现好说明情绪好转，如果直接按下来，那高标接力，就要多加小心了9，周三板的相关 内需之食品消费粮油：金健米业乳业：科迪乳业食品：惠发食品智慧城市：中远海科、天夏智慧杭州本地+特高压：杭州高新芯片：通富微电、斯达半导超跌+含转债：迪贝电气庄股+芯片：中潜股份网红经济：天龙集团电力设备：红相股份城市大脑：艾比森照明工程：名家汇呼吸机：航天长峰、亚世光电、和佳股份黄金：萃华珠宝、园城黄金、东方金钰 原图 ,2020-04-02 00:46,56,13,5
IBmWtpC06,芣苢_fuyi,女,福建,484,1152,芣苢_fuyi:#IPE全国区县疫情地图##抗击新型肺炎我们在行动#借助蔚蓝地图地理信息技术的可视化，让用户直观了解自己和亲友周边的疫情动态，采取更有针对性的防护措施；同时，有利于各地区的相互配合和支援。差异化的区县防控使经济社会秩序恢复得更加安全高效。共同探讨，浅薄之处望包涵！ http://t.cn/A6Zo2jVB ,2020-04-02 00:45,0,1,0
IBmW7x70m,嘉兴同城,男,浙江,436,424895,嘉兴同城:【#河南郏县全面封村封小区#，此前发现2名医生为无症状感染者】河南郏县2名医生为无症状感染者引发关注。4月1日，郏县疫情防控办下发文件，要求全县封村、封小区，所有人员凭证出入，除超市、医院、农贸市场等，其他经营场所一律暂停营业。3月31日，河南要求加强无症状感染者管理。http://t.cn/A6ZNK0m3 ,2020-04-02 00:45,1,0,0
IBmW65nTe,乔雨放单主持,女,安徽,2549,1383,乔雨放单主持:#大学生宝妈兼职赚钱[超话]#再收832+410+179.8今天完美收工啦，愚人节不愚人，在家靠自己努力来的都香。涂涂们都知道我每天很忙碌，还有个娃天天身边转悠。辛苦归辛苦但是每天都有收入而且都不少赚💪女人不要用带孩子为借口不去工作，在我们团队，一手抱娃一手赚💰的宝妈太多太多，积极正能量有收入的妈妈，才是孩子最好的榜样❗疫情还没结束，工作无法正常工作，即使没收入家庭也要开支，花销，那么想想我们现在是不是最占优势[吃瓜]#放单主持# [组图共4张] 原图 ,2020-04-02 00:44,1,0,1
IBmW428qy,大霸王MissJ,女,广东,1036,1329,大霸王MissJ:经过半个月试水，发现3月家用省下来的钱，比以前上班的结余还多。所以我以前都把钱花哪儿了呢？微博热门越来越无趣，只好权当登记流水账的记事本🗒️4.1好消息：1.成功做了反沙芋2.执行款到账&小王按时给家用3.完成了两份英语作业，然后口语被老师表扬了4.良医第20集更新了，疫情之下演员都很不容易啊，据说剧组连拍戏用的过期口罩都被偷光了。坏消息：1.诞诞第3-4次拉粑粑在沙发上2.三更半夜还有一堆家务没完成，衣服没有叠、垃圾没倒3.女儿超级倔强我被迫妥协4.小王发脾气破天荒丢下我早早睡着没有清空剩下的家务5.菜买多了煮了吃不完（明天要减量） ,2020-04-02 00:44,1,0,0
IBmW3obC4,微鄢陵,男,河南,4980,1347,微鄢陵:#西安爆料# 【陕西医疗队员：#我可以去祖国需要的任何地方#】今早，陕西第5批援湖北医疗队分别从驻地出发，踏上归途。临别之际，队员们对奋战了一个多月的武汉，对共同抗击疫情的武汉人民留下了祝福。西安交大二附院的一位队员说，很想念陕西的美味，但也可以去祖国需要的任何地方。（陕视新闻）#谢谢你为湖北拼过命# http://t.cn/A6ZXbHXX ,2020-04-02 00:44,0,0,0
