微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
Iz5r3yqIi,潍坊日报社,女,山东,143,43,潍坊日报社:农技指导“双线”并进 畅通产销“绿色通道” 寒亭区抢抓农时战疫情保春耕　　疫情挡不住万物复苏的脚步，在寒亭区高里街道桥西村的一处小麦田里，农技员刘磊正和农户郎吉祥查看小麦生长情况。大地回春，农事渐起，站在地头的郎吉祥说：“村里在南面统一测量体温、签字，个人也都做好防护再出门，在做好个人防护的同时开展农业生产。”战疫情，保春耕，当地农民抢抓农时，积极做好春耕春管工作，生机盎然的春耕图正在寒亭大地铺展。　　寒亭全区现有29万亩种植面积的小麦，各类蔬菜种植户、合作社共329家，蔬菜种植面积5727.5亩。作为一个农业大区，在疫情下积极开展春耕，面临的压力不小。寒亭区首先从思想上开展动员，通过微信、村村通广播等形式，动员农民不误农时、春管春耕，积极引导农户分时下地、间隔作业，避免人员聚集，保障春耕有序开展。　　为了提高春耕质量，区里打通“线上+线下”双通道，加强种植技术方面的指导，确保农业生产丰收。农技员利用现代信息技术手段，“线上”发放农业技术指导材料，及时解决农户在春耕期间的困难问题，“零见面”在线指导农民把各项春季管理技术措施落实到位。成立农技、植保、土肥等专项技术指导小组，在做好疫情防控的前提下，小组农技人员深入田间地头、蔬菜大棚，及时调查当前农作物生产情况，“线下”指导群众适时做好生产和管理工作。　　疫情期间农资购买和农产品销售成了难题，寒亭区积极开展农资直供，畅通农产品销售渠道，切实把抢抓春耕生产的任务扛在肩上。协调联系农资企业和经销商，备齐备足春耕生产所需的种子、化肥、农药等农资物品，建立“战‘疫’物资流通微信群”，农户可在群内直接购买农资产品，由农资企业和经销商将农资产品直接配送到村，减少村民不必要的外出。为保障菜农收益，筛选19家农产品供应基地，依托网络平台发布产品供应信息，建立菜篮子产销供应平台，通过开通“绿色通道”、提供“配送服务”等方式，实现防疫拓销两不误。(记者马林峰 通讯员刘雪雯) ,2020-03-18 00:31,0,0,0
Iz5qXmIoJ,是网绿小花阿,女,其他,389,173,是网绿小花阿:我也真的要受不了了，二月底买的去塞尔维亚的机票，买的来回，但是因为中国的疫情以及欧洲的疫情被迫没去，打电话联系去哪儿，去哪儿说不符合全款退，只管飞机能不能飞，其他都不管，说疫情也没用，中间省略人工服务多难打，多难沟通，等了多久！！！最后说让我自己打俄罗斯航空沟通，不是他们不给退，是航空公司也不答应，不符合航空公司全退政策，当晚就联系了航空公司，给的答复是只要去哪儿答应退就退，因为毕竟不是直接从航空公司买的，是通过过哪儿，如果是通过俄罗斯航空买，直接就可以退了，中间又省略人工服务多难打，多难沟通，等了多久！！！！最后去哪儿说给我们申请全退，属于非自愿退款原因，还让我们提供了相关无法登机以及疫情的证明，会处理好，好了，差不多等一个月的时间，居然给我拒绝！！！！！啥意思😶 @去哪儿网  @去哪儿网客服 @俄罗斯航空公司 @去哪儿网 @去哪儿网客服 @去哪儿网 ,2020-03-18 00:30,0,0,4
Iz5qMbnQq,CheerSunn,女,其他,89,949,CheerSunn:记录我过得不太好的一天。昨天一天过得好不容易，好累好疲惫好受挫，所有的坏情绪好像都接收在了昨天。看见了好久没见的小姑妈，我不记得有多久没见到她了，第一眼看到她的时候有努力地在控制自己的情绪。人情礼数的来回，妈妈和小姑妈一直在马路上拉扯，后来妈妈哭了，小姑妈也哭了，听着她们俩的对话，我情绪瞬间崩了。爸妈最开始做生意，又有我和弟弟两个人要带，在我们家最难没有人帮助的时候，是小姑妈一直尽心尽力地帮衬着我们家，如妈妈说的，如果没有小姑妈那些年的帮助与付出，真不知道那时候的日子该怎么过，也许我们也就没有今天这样的日子。妈妈也从我们记事起就告诉我们，长大以后一定要好好报答好好疼你们的小姑妈。我永远记得。我站在离她们一米远的地方，一直掉泪，不敢回头看，妈妈走到我身边，我大哭说，“小姑妈怎么老了好多啊，看着好心疼啊”。最后道别的时候我始终都不敢回头看，怕哭得收不住自己。今天爷爷摔了一跤，还好人没事，万幸中的万幸。爷爷奶奶老了好多啊，背越来越低，步伐越来越慢，奶奶连做餐饭都开始变得吃力，有句话怎么说，看着人变老，一点一点地变老，“岁月对谁都麻木啊”，一点都不仁慈，公平地绝情。因为疫情长时间没有回家，爷爷奶奶记挂了很久，担心了很久，从回家一直到离开嘴里一直挂着那句我好记挂着你啊。本来打算今天在爷爷奶奶那睡一晚，由于计划有变，所以连夜又返程回家，爷爷奶奶很不好受，我，爸爸，妈妈，我们也是，但因为面临事情的不得不，所以这种难过没有办法地得接着，爷爷对妈妈说，“你们回来一晚都不在家睡，我这心里堵得慌”。妈妈听着难过良久。爷爷奶奶送我们离开，听到奶奶哽咽的声音，听到爷爷对妈妈说，“到家了记得打一个电话”。今天的短暂分开比以往来得更漫长，爸爸一步三回头，叮嘱再叮嘱，还好是黑夜，大家看不清你的脸是否早已挂满了泪。看得出来爷爷对妈妈非常好，他很疼她的儿媳妇，相比起外公，妈妈非常感谢遇到这么一个好公公，不知道怎么从这个话题和妈妈突然聊到了外婆，妈妈哭了，我什么都没说，我就在夜色中牵着妈妈的手，牵得紧紧的，继续带着她往前走。在晚上回程途中，妈妈坐在副驾上在哭，也听到爸爸数次哽咽的时候，父母在的时候，无论你是五十岁还是六十岁的年纪，在他们眼里你永远是一个孩子，是他们的心头肉啊。之前一直有一个话题，什么时候觉得你的父母开始老了，从我发现我爸爸手机上的字体要调到最大的时候，从我发现我妈妈看东西看不清楚的时候，这次疫情不能出门和他们的朝夕相处，感触最深。我的爸爸妈妈怎么想他们的爸爸妈妈们呢？这种长大的方式真的痛啊，纵使是每个人必经的历程，爸爸在经历，我也在经历，但真的很痛啊。对啊，你看岁月可曾饶过谁，我真希望我们的模样永远如初，年岁如昨日，不能啊，时间它还在走啊，我们长大了，他们也变了模样。总说来日方长来日可期抑或是下辈子，我们来人间一趟，你我之前的缘分就只有这一生，不管这辈子我们如何相处遇见，你知道的，我也知道的，下辈子我们不会再见了。我太害怕这样的话题了，我只要一想到这样的话题，我会难过甚至感到窒息，会很久都缓不过来，可又有什么用呢。山水一程，为了不留遗憾，接下来的日子不遗余力地好好爱，好好生活，好好拥抱彼此。且行且珍惜，这句话一点也没错，而这也是你该做的，并且要做到，要做好。别让自己后悔，好不负遇见。爱，生生不息。可，想到还是会难过，会心碎，昨天的我很脆弱，只是一会会儿，一会会儿。 ,2020-03-18 00:30,0,0,1
Iz5qJwm9w,新文化报,男,吉林,850,9283305,新文化报:【#印度宣布关闭泰姬陵# ：为抗击新冠疫情，多个景点本月关闭】3月17日，印度旅游部长在社交账户上宣布，从17日起将泰姬陵对游客封闭。直至3月31日前，泰姬陵和几个重要的纪念碑、博物馆、遗产建筑将关闭，重新开放时间待定。据印度旅游部统计，2018年有近650万人参观泰姬陵。为抗击疫情，目前印度各地多数学校、包括电影院在内的娱乐设施均已关闭，#印度电影工业停工13天#。据央视援引印度卫生部数据，截至当地时间17日上午，印度新冠肺炎累计确诊病例125例。http://t.cn/A6zWsJ0v ,2020-03-18 00:30,6,6,4
Iz5qFmEzZ,明天会早点睡,女,湖北,192,721,"明天会早点睡:今天接到一个被标记的诈骗电话📞 还没等我开口  骗子来一句：湖北武汉的 我的天…… 然后直接挂了还有之前朋友圈里看到不少说很多公司 湖北人不允许复工  或者不允许返回 社区不接收  外出务工的标注显示不要湖北籍 在外的湖北人租房住酒店都被拒  大晚上又有一个同学住酒店被赶出  疫情没让我们放弃生存马上被我们打败了 然而这个社会却不给我们生存的机会，人心真的比病毒更可怕！ 当年03年的非典 大家有一致抵粤 一致抵京吗？怎么现在就一致抵鄂了呢？疫情真的是个照妖镜，照出了很多人心里的丑陋和无知。疫情虽然是在湖北发生的，不代表所有的湖北人都有罪啊 作为湖北大多数普通民众都是正常生活上班工作谁也不了解也不想被感染病毒 ，新冠让湖北成为重灾区也是最大的受害者。疫情是慢慢的开始好转了，但是湖北人确变成了大家驱赶的对象，境外回来都没被这样歧视过吧。 华人在国外被歧视是带病毒的中国人，人们愤怒指责；然而湖北人被省外驱赶歧视的时候又集体失声 ……口口声声的湖北加油 武汉加油 中国加油 隔离病毒不隔离爱 多讽刺啊#武汉市委书记回应歧视湖北人##武汉加油,中国加油# 原图 ",2020-03-18 00:30,3,0,1
Iz5qDiaYD,生活在三亚de小糖人媛妹,女,海外,1753,1368,生活在三亚de小糖人媛妹:我总是喜欢在深夜思考这些深邃的问题😂原本满街繁华，经历了疫情以后，满眼看去的都是一间间关闭的店门，或者是“出兑”字样的店铺，朋友打趣道“现在是抄底的好时机”此刻我很庆幸自己选择了线上的跨境电商，一个疫情不但没有收入受到影响，反而比平时赚的还多，这个也许就是风口，这就叫“顺丰车”一个突如其来的疫情，让我们的安全区开始“动荡不安”在这个人人似乎都刚需副业的年代！你，真的稳稳的坐得住吗？一个人的洞察力，决定了他的人生高度。真正的高手，都是洞察力极强的人。在机会来临的时候，他们看得更远一些，及时抓住机遇，为日后的成功做铺垫。在别人没有意识到的情况下，他们不被表象蒙蔽，能精准预测趋势，跨越困境达到事业的高峰。谁也无法具体知道未来会发生什么，但我们可以通过反复思考，探测前路的明暗，去培养自己的洞察力，为自身发展做准备。Abm大家看懂了吗 [组图共3张] 原图 ,2020-03-18 00:30,0,0,0
Iz5qAmodt,一手Video,男,北京,551,7359134,一手Video:【#青海批发市场陆续恢复营业#，水果摊主日销售额2000多元】2020年3月16日，青海西宁一综合批发市场内已有不少消费者在购物。经营水果店的张先生称，疫情期间损失比较大，卖不出去的水果都倒完了，基本去年一年都白干了。这两天市场人多了起来，一天可以卖2000多元水果。#新型肺炎抗疫全记录# http://t.cn/A6zWUz0q ,2020-03-18 00:30,55,6,9
Iz5qzqDXM,IT工程师,女,北京,409,1813515,IT工程师:疫情期间，线上直播，远程协同，数字化转型成了众多企业聚焦的关键词。明日阿里云#新零售战疫增长营#为大家邀请到了各行各业的大咖，将为大家细致分析消费电子行业商家直播该怎么做，服饰行业该如何抢占跨境市场新机遇，企业数字化战略又该如何制定等内容。  直播课程这周会一直持续下去，大家可以看看课程表，相信你一定会找到感兴趣的内容。加入#新零售战疫增长营#直播间，点击链接，快速获得新零售资讯：http://t.cn/A67h9mCF， #阿里云暖春行动#点击进入阿里云战疫在线讲堂-大咖时间：http://t.cn/A67umIEK [组图共4张] 原图 ,2020-03-18 00:30,205,51,201
Iz5qyhYaD,Deepsea-j,女,其他,273,174,Deepsea-j:#朱正廷[超话]##朱正廷0318生日快乐##朱正廷318我一直都在# 啦啦啦～我的小宝贝过生日啦！！！！！今年本命年的宝贝啊！！！还记得那年在大厂的生日，一群兄弟聚在一起在一个角落给你庆生，今年由于疫情的影响你们聚不到一起了，但是我们粉丝会在线上一直陪着你哒！今年我们正廷也好棒，成为了网易云首位95后千万级男歌手，网易云有史以来首位单曲榜千万级男歌手，我的小猪猪一直都这么棒 ！！！还记得大厂的时候，那个顺毛小廷真的好好看呢，之前我以为你是一个高岭之花，哈哈哈哈哈哈，但了解了性格之后竟然那么的有趣，于是就垂直入坑了！！还有你最可爱，我说时来不及思考，但是我思考之后，还是想说你最可爱(虽然你说你不可爱)和煦有你，可扫云烟，余生很长，阳光正好。愿你可以被时间温柔以待，愿你未来每一天都平安快乐。虽然我没有陪伴你很长时间，但希望未来能陪你走下去，定格你的每一次笑容。愿你眼中总有光芒，活成你想要的模样。生日快乐，我的小猪 [组图共18张] 原图 ,2020-03-18 00:29,3,0,0
Iz5qurMIn,萍思絮语,女,广东,196,15,萍思絮语:有些东西，也许，真的在时光中改变了记录下一段聊天：何以解忧？风有小铺，我有百忧解，姐姐脱欧，白天数星星，午夜晒太阳。但是，岁月经年，虽然花一样开，风一样吹，四季一样流转，可很多东西，确实在时光里不一样了。那是那是，有些人肥了身体，有些人肥了腰包，有些人白了头，有些人青丝依旧。有些人仍然保持天使般的美好，有些人却被魔鬼附了体。有的人，走着走着就散了；有的人，走着走着某一天就不见了。何以解忧？可用氟西汀，可看唐时明月，可观宋时文词。何以解忧？惟有解忧小铺，可白天数星星，可午夜晒太阳。是啊，许多东西，在时光里确实不一样了。还是一样的人 ，还是一样的风景。可是，时间不一样了。一瞬间，孩子们都长大了。一瞬间，我们都在时光里打磨，尘满面，鬓满霜。有的人离开了，和这个世界永别了。有的人再也不来往，不一定需要很正式的理由或者告别。你也不知道 时光中你会遇到哪些人，对你充满善意，给你温暖和希望。帮小🐷在朋友圈发个投票，没有想到的是，有位朋友出钱出力的四处帮忙拉票。心中无比感动，也无比感触。和🐷说：不知道是你人品爆表了 还是我人品爆发。谢谢来来往往的人生中，那些温暖和感动的瞬间。那个承诺给我们单位赠送口罩却始终没有兑现的商家，一直拉黑的原因是原本不抱希望，所以，会一直没有拉黑，一直在等对方兑现。那个在此次疫情中对我说：我不管别人如何，我只要你平安健康。不管政见差异如何，不管观点差别多大，但是在此次艰难的抗疫期间，温暖我的。感谢所有的遇见，感恩所有的爱和温暖。我是个害怕寒冷的人，所以，会珍视那怕是一点点的暖。害怕黑暗，于是珍惜那一缕光。一个人的夜，总是不敢关灯睡觉。又是凌晨，世界晚安。愿山河无恙，国泰民安。 原图 ,2020-03-18 00:29,0,0,0
Iz5qpojfn,枫丹白露晚晴天,女,海外,99,109,枫丹白露晚晴天:不能责怪呆梨的“选择救治顺序”，不同于阴国打算一开始就放弃，至少他们是想要努力救病人但已经到了能力不允许的地步，但不意味着所有呆梨人是无辜的，在我们水深火热的时候冷嘲热讽，把我们血泪总结出来的宝贵经验不当回事，愚蠢地认为不过是“普通流感”，歧视我们戴口罩，年轻人觉得自己不是高危人群得了也会痊愈而继续聚集狂欢，完全不考虑可能成为病毒携带体而传染给年老体弱者的风险，太自私了，呆梨死亡率高一大原因就是老年人多，和他们的自大愚蠢和自私脱不了干系。拜托他们清醒认识这点，不要以后又把责任都推给我们，欧洲其他国家看到这个活生生的例子了，不要再轻视赶紧加大措施力度，希望全世界早点控制住疫情 ,2020-03-18 00:29,0,0,0
