微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IEzdmeEyQ,设计师Dickson朱迪,男,广东,226,430,设计师Dickson朱迪:疫情至今，我们关注最多的往往是每日的疫情数字、企业破产、百姓失业、经济走下坡、世界国家众生相……一场疫情，没有一个国家是受益者但，唯一得益的是却是地球人类隔离措施，人类看到的或许是航班取消、石油减产、经济衰退地球却因为人类活动减少，二氧化氮二氧化碳等气体减少了大气排放，地球空气质量变得比以往更好，意大利威尼斯水城河流变得清澈，国内江豚出没等等，地球出奇的表现得生机勃勃记得曾经有一部电影这样说到：地球是一个有自我意识的星球，就像体内有一群白细胞，遇到病毒就会实现自我调节。不禁想起，2019年的一场澳洲大火，空气二氧化碳上升，地球气温升高，南极洲冰川融化加剧，千年冰川病毒被解封或许，或许这些都是地球自我调节的一部份新冠病毒也只是地球调节的其中一个环节环环相扣下的人类再从地球共生的“细胞”变成入侵的“病毒”，我们就有可能再次被“调节”但愿有生之年，这种“调节”不再发生#疫情##新冠病毒##地球调节# 地球晚安 [组图共12张] 原图 ,2020-04-23 01:31,2,0,0
IEzcPnojC,我的蛋宝就要来了,女,北京,106,174,我的蛋宝就要来了:记录一下，认识以来，他第一次对我发这么大的火。他火大到锤好几次床铺，很大声的嘶吼我。被吓到的我，在床上呆坐了几分钟，就出来客厅。他随着起来开灯，质问我为什么每次都这样（吵架后跑出客厅）？我让他进去睡，他就还很生气的回房间。之后我见好几分钟房间也不关灯也没声音，就进去看他在干嘛，结果看到他面对着衣柜咬牙切齿的站着！(让我感觉想打我一样的那种生气)以下事发经过:因为我担心乔迁的时候，公婆上来住太久，所以睡前我就又强调了一下，说希望这次公婆先不要住太久，等我们下个月开启了备孕计划，我顺利怀上了他们再上来想住多久就住多久都欢迎！然后我问他公婆这次大概会住多久，他说不会太久，最多十几天。我说十几天这么久啊？(本以为最多一周的我一下子觉得有点太久)，就说了几次好久，说这样我全职备孕的事情会被发现的，难道要说因为乔迁向公司请假十几天这么久这理由我觉得很不成立！然后他开始生气，说如果我觉得住太久，可以白天出去外面，不用呆在家里。我想不通现在疫情期间，每天一个人要叫我去哪里呆着？就问他什么意思？叫我去哪里？他不回答，我就追问，他就发火了！锤床，嘶吼…老实说，我被吓到了！他完全变成了另一个人，这是每天都说爱我，疼我的老公？ ,2020-04-23 01:30,0,0,0
IEzcP7alU,护目眼里医疗出口,男,北京,173,14,护目眼里医疗出口:(一手价)英美达医用隔离眼罩，针对疫情自主研发生产，目前已销往意大利、德国、迪拜，约旦、西班牙等国家。日产能可达八万余副。已获得国内相关资质以及EN166（CE）、FDA认证。全脸防护罩、FFP2口罩、FFP3口罩口、医用口罩、医用防护服、全身医疗防护服（整体）、一次性手套、呼吸机。有意详谈 http://t.cn/ELT0hke 显示地图 [组图共8张] 原图 ,2020-04-23 01:30,1,2,1
IEzcOu5DQ,36氪,男,北京,972,3088809,36氪:【2020年一季度33万人成为网文作家，湖北人写出1.3万本小说】疫情下宅家不出的日子，大众写作灵感迸发。近日，阅文集团发布了《一季度全国网络文学生产及消费情况》，数据显示，今年一季度33万人选择成为网文作家，并生产了52万部网络文学作品。值得一提的是，湖北地区新增作家数量首次跻身全国第六，写出了逾1.3万部的网络小说。这些新涌入的网文作家，都喜欢写哪些题材的小说？接下来，网文市场将呈现怎样的趋势？#氪君领读#1、五成以上网民为网文读者，网文市场容量和发展潜力庞大；2、斜杠青年当道，广东、江苏、山东、河南、四川人民为网文创作大户；3、文字传达战“疫”力量，一季度湖北人写了1.3万部网文作品；4、疫情期间网文既成收入，也成支撑；详情请阅读:http://t.cn/A6wmBBrc，本文来自微信公众号“每经影视”，记者杜蔚，编辑杜毅。 [组图共3张] 原图 ,2020-04-23 01:30,48,46,19
IEzc2EgrM,高山劲松2010,女,山西,265,259,高山劲松2010:全国扫黑办：开展“六清”行动 展开扫黑除恶大决战平安精河 1周前中新社北京4月9日电 中央政法委秘书长、全国扫黑办主任陈一新8日主持召开全国扫黑办第九次主任会议，研究谋划第二、三季度全国扫黑办的重点任务举措，确保收官之年专项斗争取得全胜。他强调，要因时制宜谋划好疫情防控背景下扫黑除恶制胜之策，按照“清到底、清干净”的要求，深入开展“六清”行动，展开扫黑除恶大决战。　　——开展“线索清仓”行动。4月至6月，要对可能存在问题的线索实行提级核实、统一建档。对重大复杂线索，全国扫黑办直接核查；对重要线索，各省级扫黑办要逐条过筛、回溯核查；对其他线索，要推动全国地市兜底核查，务必做到“件件有着落、事事有回音”。　　——开展“逃犯清零”行动。对重点目标逃犯再发布一批A级通缉令，力争9月底前将1700多名目标逃犯基本缉拿归案。要依托大数据、云计算等现代科技，提高追逃实效；强化与国际刑警组织的合作，迫使已潜逃的主动投案、企图外逃的放弃幻想；对追逃到案的犯罪分子，要深挖“案中案”，同步推进大案攻坚、“打伞破网”、“打财断血”。　　——开展“案件清结”行动。4月至7月，部署开展“涉黑涉恶在办案件百日攻坚战”，逐个围歼全国扫黑办挂牌督办的100余起大要案；加快推进疑难复杂案件办理；依法快侦快诉快判其它案件，力争消化70%左右的案件存量。　　——开展“伞网清除”行动。要完善纪法协调联动机制，上级纪检监察机关重点关注“有黑无伞”“大黑小伞”等未查深查透案件。要严格把握“保护伞”界定标准，精准清除“害群之马”。要严格落实国家监委、两高两部关于严惩公职人员涉黑涉恶犯罪问题的通知要求，推动“打伞破网”取得更大战果。　　——开展“黑财清底”行动。要细化完善黑财的认定、查处、证据标准，建立健全黑财查控机制，实现涉案财产全查清、利益链条全挖出。要畅通行政执法与刑事司法衔接，彻底摧垮黑恶势力经济基础。要加大法院执行力度。要处理好“打财断血”与依法保护民营企业合法权益的关系，服务好当地就业和经济健康发展。　　——开展“行业清源”行动。4月至9月，要集中整治社会治安、乡村治理、金融放贷、工程建设、交通运输、市场流通、自然环保、信息网络、文化旅游、教育卫生等十大行业领域涉黑涉恶突出问题，推动落实行业监管责任，健全市场准入等机制。(完) http://t.cn/E4ktU0k 显示地图 [组图共3张] 原图 ,2020-04-23 01:28,0,0,0
IEzbU4uni,德国败吧,女,海外,2101,150216,德国败吧:#欧洲新冠动态#【疟疾药物Hydroxychloroquin羟氯喹对新冠肺病没有任何积极效果】反而死亡率比对照组更高，这是根据昨日公布的一项研究（尚未通过独立专家审查），美国退伍军人医院的368名新冠男性：97名接受羟氯喹、113名还同时接受抗生素阿奇霉素、158名未用二者任一，前者死亡率更高，中间那类患者使用呼吸机的概率并未降低。据研究人员称，患者人的总体健康状况相当，但主要是重症患者接受了羟氯喹治疗。美国总统特朗普将疟疾药物吹捧为新冠病毒的潜在疗法，3月底声称，这种药物与抗生素阿奇霉素合用“可能是医学史上的最大突破之一”。但特朗普的医学专家当时强调，尚无可靠的科学证据。其他研究人员也告诫：氯喹和羟氯喹均会引起严重的副作用-特别是在大剂量或与其他药物联合使用时。上周，巴西的一家医院取消了使用疟疾药物Chloroquin氯喹的试验，因为患者因研究期间不良反应而死，比如心率不齐症状。#德国疫情# #全球疫情# [组图共2张] 原图 ,2020-04-23 01:27,37,13,7
IEzbH513g,谁是匹诺曹,女,新疆,62,102,谁是匹诺曹:2020年4月22日。悲伤的一天，下午还和你视频，说过两天可以转到普通病房，晚上七点四十医院就打电话说你不行了，还没赶到医院，医生就宣布你已经去世。这几天因为疫情都没有去医院看看你，和你说说话，我特别后悔，爸爸，当时我们都不在你身边你有多害怕。对不起。半个月的时间突然发病到现在，我都没有好好陪陪你，以前总觉得时间很多，有大把的时间陪你。以后只有回忆陪着我了。希望你在天堂里健健康康的，不要再有病痛。我会好好照顾妈妈的。我很想你，我舍不得你。 ,2020-04-23 01:27,0,0,0
IEzbkl2LC,用户7379414456,男,其他,3,1,"用户7379414456:《疫情以来,已至少59名医务工作者逝世，请记住这份名单_手机搜狐网》2月6日早上7点，柳帆给科室护士长打电话诉身体不适，有发热症状，护士长当即安排她到武汉市武昌医院西院区进行全面检查；2月7日被确诊为新型冠状病毒肺炎，当日立即入院治疗，在住院期间，医院尽全力进行救治，但由于基http://t.cn/A6wmBCBI ",2020-04-23 01:26,1,0,0
IEzbgbWZw,绘本妈妈海桐,女,山东,1521,848190,绘本妈妈海桐:海桐，《悠游阅读计划》是好价吗？作为原创的英文启蒙书，这套书很有趣。内容也简单重复，符合孩子的认知水平。用400-60后，到手3.5折，算是好价了。见：http://t.cn/A6wmBCh8 去年61到手2.5折，但是，买书是给孩子看的，实在刚需，真的不差20多块钱。我对书价的预测比较准，从2月初我就说刚需买，现在到了书香节，发现很多2月3月买的书都很合适，重点是还多看了一段时间。买东西都这样，没有平衡价，只有心理刚需价。疫情影响下，油墨纸张进口难，印刷厂复工难，出版社上班难，电商运营难，不知道61和618会是怎样。任何时候，都不要囤书，不要把价格看的太重，买自己需要的，买刚需。 原图 ,2020-04-23 01:26,78,8,356
IEzb8eJ6a,山睡和五睡,女,广东,112,58,山睡和五睡:0422 大风这种觉得自己很可笑的感觉要多久才能消失呢？头疼。呵呵。。昨晚清理数据，顺水推舟终于卸载了俩，微信数据也全清了。感觉。。还好吧。前两天还教育一个双子朋友，我说我们双子啊，说还好的时候，就是糟透了。哈哈哈。然后昨晚居然梦到和小白在一起了，梦里细节真实，虽然曾经对她有过些些好感，嘘~看到的朋友们不要太惊讶，我可以坦白地讲，就证明那份好感是止步于某个界限的。所以这个梦还是多少有点惊悚。今天还趁告诉当事人这事聊了几句天问候一下。真的这些天并未想过此人，不知为何入梦。还是要感谢一下人家，虽然惊悚，但毕竟给了我小心灵一梦之长的慰藉。好神奇。我可能是太寂寞了。呵呵呵呵。。年纪大了都会这样吧。觉得自己像猫一样定期发情，发情期就会无限怀念被人爱的感觉。过了发情期就会无限嫌弃自己不定期泛滥的那份怀念。五福的发情期可能到了，我回来这么长时间第一次尿床了，我一度以为她已经戒了。。是我想多了，掉以轻心，一念之差，居然把床暴露在毫无防范的危险之中。。一个人洗被子的心酸。。气到昏厥。洗完暴打。下手狠了，屎打出来了。。原来猫在过度惊吓中都是会失禁的。。错怪囍子了。从来没这么打过五福，总有一份背着人家妈这么做的愧疚。不过也没人在意，没人记起。这几天常常怀着淡淡的凄凉，可能是因为刮大风，可能是因为一直想起不愿想起的事，脑子经常在分析不想得到答案的逻辑，心里不断在否定一开始就不该存在的概念。老是问天问大地，反正我的灵魂一片片凋落。终于因为疫情西安的组也不用去了，制片人撑到现在对我也是真爱了。明天跟上海领导视频会议，希望出现有前景的消息。今天去理发，到店发现似曾相识。惊觉是以前去过的店的姊妹篇，左右时间。小连锁，一共三家，一家在以前住的附近，一起光顾过好多次，一家就在经常按摩的店旁边，门外等位的时候一边聊天就一边在那个招牌上借放视线，巧了不是，又。 http://t.cn/z8c1GEv 显示地图 ,2020-04-23 01:25,0,0,0
IEzaDcCGW,虎纠栗子,男,福建,250,395,虎纠栗子:#福州[超话]##消费券#   福州也要开始发消费券了然而依照现在的疫情形势真的能奏效吗？晚上又刷到了《头文字d》，感觉有些东西可以借鉴，钱应该从有钱人手上拿出来盘活经济，在某些地方（如上海）有限开放国内赛车赛事，改造赛道，改装赛车等等一些产业链完全带活经济。 http://t.cn/RXnNTiO 显示地图 [组图共2张] 原图 ,2020-04-23 01:24,2,0,2
IEzaBrr5W,大武口涅刺青纹身bar,男,宁夏,348,1008,大武口涅刺青纹身bar:疫情期间，为了保护居民的身体健康，遏制病毒的传播，各小区全部实施了封闭小区、加强出入管理。众志成城，国内疫情终于得到了有效管理。    复工后，虽然每天上下班时，出入小区需要等待很长时间，但是我们并没有任何怨言，衷心的感谢那些志愿者，他们冒着危险用自己的辛苦为居民筑起了一道安全长城，让人安心。    转眼间，已是四月天，国内疫情日渐向好让人欢心鼓舞！但是近期，小区开始对出入人群、车辆不再查验，而小区的其余大门依然紧闭，只开放一个大门。随着企业全面复工，上下班高峰期在小区门口拥堵的情况蔚为壮观。我就不太明白了，既然不查验，封闭小区的其余大门的意义何在？    如果有必要，请继续严格执行查验措施，如果没必要，就索性打开大门。 http://t.cn/RyhKZF8 显示地图 ,2020-04-23 01:24,2,0,0
IEzaAwJOk,TinnachanDG,女,其他,48,3,"TinnachanDG:恍惚间，五月快来了，看到月份，2020年已过近半，仿佛还在过年[捂脸]，仿佛寒假还没过完😳昨天，儿子说他想上学了，彼刻，内心闪过万马奔腾的画面，kao, (他以往只想放假不想上学)我冷静下来问了几个代表性的无聊问题，以升华珍惜之意，疫情的严峻等云云。我，一直在忙些仿佛有的，其实没的东西，说白了，也是干等，且内心一直焦虑，我不知道何时才可显出一付无忧无虑的富态样。人生三十有加，第一次经历史上严峻事件，既紧张又好奇后事如何评说，但就是不能好好品下当下 http://t.cn/8kglBJi 显示地图 原图 ",2020-04-23 01:24,0,0,0
IEzanf6NS,随风漂泊的一叶孤舟,男,北京,323,216,随风漂泊的一叶孤舟:来源：央视网当地时间21日下午，津巴布韦总统夫人奥克西莉娅·姆南加古瓦在位于首都哈拉雷的津总统官邸——津巴布韦宫——出席中方向津方捐赠抗击新冠肺炎疫情物资仪式时，高度称赞中国积极支持并帮助津巴布韦抗击疫情的举措。她说，中国所做的在非常大的程度上帮助了津巴布韦，今年是津巴布韦独立40周年，40年前，中国曾在津巴布韦争取国家独立和民族解放中发挥作用，可谓与津巴布韦共同作战。而40年后的今天，两国又在新... http://t.cn/A6wmBtUt 原图 ,2020-04-23 01:24,0,0,0
IEzamC3rO,小雨佳766,女,河南,1639,920,小雨佳766:【#中央要求高度重视防范聚集性疫情#，特别是医院感染】22日，中央应对新冠肺炎疫情工作领导小组会议指出：①个别地方聚集性疫情又有发生，#个别地方出现医院交叉感染#。要引以为戒，高度重视防范聚集性疫情特别是医院感染；②加快提升检测能力，大规模开展核酸和抗体检测。对重点人群应检尽检；③各地要加强“五一”假期疫情防控；④加强和完善边境口岸疫情防控工作。 http://t.cn/A6wn1OY0 ,2020-04-23 01:24,1,0,0
IEz9faJ8L,北京城这点事儿,男,北京,346,457309,北京城这点事儿:【#白岩松对话吴尊友# ，解读疫情最新情况及防控重点】目前，疫情防控进入关键时期，对于散发出现的本土病例、局部出现的聚集性疫情，应该怎么防控？为什么不断有本土散发病例？哈尔滨“一传多”疫情，暴露出的漏洞是什么？北京朝阳区为什么会是高风险地区？核酸检测需要覆盖所有人吗？白岩松连线中国疾控中心流行病学首席专家吴尊友，解答你所关心的问题↓↓http://t.cn/A6wm53D0 ,2020-04-23 01:21,2,2,0
IEz9cdcZC,用户7215393238,女,湖北,35,1,用户7215393238:每当晚上睡不着的时候，总感觉一晚上长得可怕。不知道现在该做些什么，也不知道什么时候天明。     我想无论好坏，把心里的话写出来。这是一个心理咨询师给的方法，我想应该会有些用的。     我真的好累。去年，伤了好多好多心，花了很多很多的精力，才离了婚。一时，我就变成没钱，没工作，还有一个6岁多的孩子要养的中年妇女。但当时想着:等陪孩子过完寒假，过年了一切再重来。      谁都没有想到一场疫情说来就来，我身在武汉市中心，一切都亲身感受。到现在，还是不能找到一份工作，还是没有一点安全感。      不想就这样下去，我一定要重新开始！没有什么困难是过不去的！相信自己一定能行！照顾好自己和孩子，照顾好自己的情绪，好好对孩子，我一直是个温柔和包容的人，内心也一直这样渴望身边的人如此。希望将来孩子能这样，做个温暖而有力量的人。 ,2020-04-23 01:21,0,0,0
IEz8udMO4,唤醒今天,女,安徽,73,3,唤醒今天:疫情发生以来，第一次跟闺蜜畅聊了好久跟疫情无关的事情，我们脑洞大开的聊起来以后的养老问题，应该是在老公活不过我们的时候如何养老，准确来说是闺蜜脑洞大开先想了这些，于是像往常一样，我们开始深入讨论细节和可能性，就围绕这个话题聊了将近三个小时，感觉好舒服，找到了彼此的亲近的感觉。因为疫情、失业、年底买房，让闺蜜一家暂时陷入经济困境，我为此非常担心和焦虑，但又帮不上忙，就这么小心翼翼的陪伴着她，有一搭没一搭的偶尔说几句话，来确认她是否安好。直到今天畅聊过后，我的心才真正安下来。在这种境况下，她依然脑洞大开，还是原来的她，我好开心，她是好好的。畅聊过后，我的脑子没有停下来，一直在思考养老和孤独。只要不发生意外，养老是我们若干年后都要面对的问题，而孤独，却是个时常需要面对的问题，跟年龄、身份、财产等都无关，可能也是个终极问题。后来突然脑子冒出来一个想法：养老其实不需要把伴侣和子女考虑进来的，是需要自己独立面对的，伴侣彼此能陪伴多久，都是未知的，子女到时啥情况，也是未知的，已知的只有自己，只能自己孤独面对。又回到了终极话题，如何面对孤独，如何与孤独共生。就先记录这么多吧，慢慢来 ,2020-04-23 01:19,0,0,0
IEz8a6OQT,神智无子,男,上海,471,160,神智无子:我挺喜欢看海的 出去旅游时常发呆的看 可以把所有烦恼都暂时抛开 享受那一刻的宁静 脑子里会不时跳出很多人和很多事 不是世故 而是的确不常见海 见到了就莫名感怀……疫情改变了这个世界很多 好多人都被拉远了 事情似乎都开始延期和暂停 打开微博也都是些糟糕的消息…我默默打开白噪音 听着海浪声 像张雨生唱的 希望它带走我所有哀愁 原图 ,2020-04-23 01:18,3,0,1
IEz80E34Y,cyhsagy,女,福建,322,7674,cyhsagy:转❤️不记得经历了多少个春光明媚的日子，也不记得有多少美丽的安暖之日。唯独今年的春天让我难以忘怀，一场疫情使我们的生活变得不再和从前一样。但是，美好的春光还是如期而来，真正宝贵的东西也让我们更加珍惜：比如亲情，比如生命，比如匆匆的清晨时光。早安☀️朋友🍵感谢一路有你…… http://t.cn/EyPFKKk 显示地图 原图 ,2020-04-23 01:18,4,3,2
IEz7prYrZ,中科大胡不归,男,安徽,689,2500908,中科大胡不归:http://t.cn/A6wm165i剑桥论文引发新冠病毒起源热议，我们向作者提了几个问题 | 科技袁人原创 袁岚峰 风云之声 昨天关注风云之声提升思维层次导读最近，一篇论文关于新冠病毒变种和传播路径的论文，又引起了很多人对疫情发源地的热议。袁老师就大家关注的一些问题，与论文第一作者、剑桥大学的Peter Forster博士进行了视频对话。论文中提出“原始A类病毒主要出现在美国，而武汉病毒多为A变种形成的B”，一些人理解成论文证明了新冠病毒起源于美国，Forster博士表示，从目前的研究看，还无法得出这样的结论，但无论疫情起源于哪里，都与道德无关，对疾病采取的措施才是重点。对于有些政客把新冠病毒称为所谓“中国病毒”，声称中国要为此赔偿，这是完全错误的，我们完全可以堂堂正正地回应他们，不需要用论证美国才是起源地来回应他们的错误。注：风云之声内容可以通过语音播放啦！读者们可下载讯飞有声APP，听公众号，查找“风云之声”，即可在线收听~视频链接：http://t.cn/A6wm1656部分评论：sallygirl123456：人类这么多次传染病，也没像这次新冠一样，因为起源问题闹得沸沸扬扬。还不是欧美那帮政客和媒体，先是中国被骂，后有日韩被连带嘲讽说这是东亚人才会得的病，那嘴脸是一点都不带遮掩的。说不好听点，就算是中国起源，当时武汉封城，中国把疫情控制在国内一个多月，也够负责任了。当时欧美媒体一边控诉中国封城没有人权，一边又嘲笑中国人是病夫，简直让人恶心到极点。现在疫情在欧美如此泛滥，还想让中国背锅，国内的一群二货就会找锅背，为什么不让美国去背流感的锅？！欧美政客的傲慢和一些民众的愚昧，才让这次疫情变得这么不可收拾。如果他们不接受这次教训，他们肯定还会面临更多的教训。抬头就有一片星辰：袁老师最后的问题问得没有毛病 不是想问，而是不得不问 如果他不问，以后会有媒体揪着这段live通话用同样、甚至更具有误导性的问题去骚扰Foster博士 这里直接给了结论，已经作出了回答 再问就是目害，麻烦把全段通话看完了再来，谢谢有些人总认为科学（家）与政、舆论问题不该沾边，那是理想世界 事实上是，在人类社会里从古至今，有哪样研究是纯粹地为科学献身，而最后没有作用于人的？只要有人给出结论，就一定会有人为了自身利益去利用，这里的利益未必是贬义而是一个中性词，包括“满足人类的好奇心”这样的简单初衷 是的，科学为好奇心所驱使，可正是因为现实需求才壮大 想想爱因斯坦， 他一生中除了与宇宙纠缠，与公式打交道，最多就是政z上的牵扯了 他自认一生最大的错误，就是致罗斯福的那封信，可他依然是我所认为最伟大的科学家之一，我相信也是许多人的。现在的时代，只是科学家在一个较和平的年代，得到了更好的保护而已 唯一的战火就是文字、话语组成的舆论潮与其要被更加恶意的问题攻击，不如由一开始就客观地将问题抛出，提问者与回答者都是科学人士，互相尊重耳 ,2020-04-23 01:16,28,10,5
IEz7pqvoY,用户6193348014,男,其他,104,1,用户6193348014:新冠病毒疫情期间：广州纯景贸易有限公司合伙上海惠信投资管理有限公司开设惠信宝APP诈骗钱财是众多人员受骗后，消失无影无踪，现在没有哪个部门管。广州纯景贸易有限公司，入账号3602013609200140578，开户行中国工商银行，开户行地址，中国工商银行广州分行，这俩公司合伙诈骗人数众多，涉及数额据我所知的已近百万了，目前该干啥营运正常，请相关部门给予重点关注并帮忙受害者追回损失 http://t.cn/R4II9hs 显示地图 ,2020-04-23 01:16,0,0,0
