微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IC8DyEec5,yunj风,男,重庆,217,29142,yunj风:自己搜券：http://t.cn/Eq817DD  [99]  【富安娜海外撤单】全棉大版花四件套  【富安娜公司因疫情海外撤销单】全尺寸全棉，专柜同款线上线下，暴力清仓，店铺官方承诺假一罚十，专柜600多的全棉四件套，清仓价99元，到下半年肯定不止这个价格的【赠运费险】 [最右] http://t.cn/A6Zd01go #微博云上新# [组图共5张] 原图 ,2020/4/7 2:11,0,0,0
IC8CGeRuy,Higoodwin,男,上海,1502,304,Higoodwin:两个礼拜前之前单位的助理安全员暂时下岗了；一个礼拜前现在这个单位的人事助理暂时下岗了；今天我们组另外一个人暂时下岗了。。。这些都是我直接认识而且互动比较多的。疫情继续拖下去的话除了与医疗民生直接相关的行业全部暂停大概只是时间问题。刚我们组带我的那人打电话来通报消息的时候说“离岗那人的活正好最近也没办法推进所以不巧，我们还有之前积压的内容所以我建议先不要太着急”。不过这种都是面上的话，到最后公司现金没了，那除了能在当前继续开展业务带来流动性的Essential Business以外所有部分肯定都玩完的。另外从今天开始所有非重大工程项目（医院、交通设施等）全部开始停工了。 ,2020/4/7 2:09,0,1,1
IC8C7pD7T,快兰斯24小时财经直播,女,海外,536,507002,快兰斯24小时财经直播:实时播报：【土耳其总统：将建两座新冠肺炎定点医院 禁止有偿出售口罩】当地时间4月6日，土耳其总统埃尔多安表示，将在45天内在伊斯坦布尔将建成两座新冠肺炎定点医院。一个建在阿塔图尔克机场，另一个建在伊斯坦布尔的桑贾克泰佩区。此外，他表示各省已经开始通过邮政系统向民众发放免费口罩，将禁止有偿出售口罩。目前土耳其有足够的口罩储备和生产能力，能够保证供应至疫情结束。 ,2020/4/7 2:07,4,1,0
IC8C6eFYV,Dragon-Yeol晴,女,广东,516,205,"Dragon-Yeol晴:不想影响别的jm，所以没发团超今天是一个心情复杂的一天，lwh的那句""凑合着过吧""，说真，我累了。以前旺旺曾说过这就是我向往的生活，那时候9个人充满了对未来的渴望，有事没事一起看舞台回放，在大别墅里开黑，偶尔还有夜谈会，和NANO连麦的时候吵的都不知道谁是谁，那时候我们虽然糊，但是过得很开心。我那时候还感慨，你们9个要是不是限定团那该多好后来你们开放了个资，虽然见面机会少了，压力大了，可是只要9个人一起的时候，你们就连机场都能闹起来，后来超新星，你们给我们演示了什么才是真正的团魂，入场，拔河，加油，休息区，你们几乎都粘在一起，我真的很好感动，你们感情真的好好，限定团竟然有如此的团魂，我这个团粉觉得超新星那三天真的太幸福了。但今天，4.6本来是一个狠期待的日子，毕竟aqy开始营业了，而且受疫情的影响，也不知道下次舞台在什么时候，我那时候还没看团采，听到uv和大家说的那些话，我真的好感动，好想uv，那时候我闺蜜叫我别看团采，所以我是看完直播才看团采的，幸好是这样的顺序，因为我还能好好享受玩最后一次。团采…其实我也没话可说，真实好过虚假，可是lwh的""凑合着过""gy的""队友5分""hcx的""哪有节目会请9个人，不如看看我吧""他们讲的都没错，有什么错的?真实 真真正正的踏在了团粉最后的坚持上，之前种种打击和影响，我都没关系，但正主说的，粉丝哪有不信的道理，是呀，只剩半年了，你们终归有自己的路，我又在纠结什么，所以不纠结了!你们都很好，只是我转唯了，UNINE是我第一个追的限定团，它认真，努力，团结，值得被喜欢，我也很庆幸我以NANO的身份陪你们度过啦一年，你们都有属于自己的归宿和花路，好好走下去吧! ",2020/4/7 2:07,1,0,4
IC8BIx3Lz,余孟孟-孟子,男,湖南,1496,604,余孟孟-孟子:#母婴关注#【#三个条件不满足不开学#】教育部应对新冠肺炎疫情工作领导小组办公室主任王登峰：在疫情得到基本控制之前不开学，在学校的基本防控措施到位之前不开学，在校园和师生的公共安全得不到保障之前不开学。04nMUdO07。了这三个条件之外，我们现在也特别强调要严防境外输入可能带来的风险。via：央视新闻  ...全文 ,2020/4/7 2:06,0,0,0
IC8AMD6dA,三圈o0o,男,河北,509,188,三圈o0o:意大利疫情持续胶着状态，增长曲线略有下降，重症病房压力减小。意大利民防部2020年4月6日更新：意大利新冠病毒累计确诊132547例（新增3599例），其中累计死亡16523例（新增636例），累计治愈22837例（新增1022例）。除却死亡和治愈，目前感染新冠总人数为93187例，其中入院治疗28976例，3898例入住重症病房（比昨日减少79例），以及60313例轻症和无症确诊 http://t.cn/R2WxQOQ 显示地图 原图 ,2020/4/7 2:04,0,0,2
IC8AK0uEC,Reina喵,女,北京,541,8004,Reina喵:道琼斯指数上涨1100点，原因是纽约的冠状病毒显示出增长放缓的迹象美国股市星期一上午大幅上涨，因为在受灾最严重的地区，致命病例的扩散显示出减弱的迹象。美国纽约市周末期间的新病例数量与上个星期相比，美国的病例上升了30.4%，而前一个星期的上升幅度为46.1%。特朗普总统在周日的新闻发布会上表示，尽管“隧道尽头有光”，但未来两周将是艰难的。根据约翰霍普金斯大学和医学提供的最新数据，covid19已经在美国感染了近33.8万人，并导致9653人死亡。超过17500人已经康复。#美国疫情##美国股市# http://t.cn/RCkEdZ9 显示地图 原图 ,2020/4/7 2:04,0,0,0
IC8Am4AXr,h风子h,男,湖北,181,133,h风子h:说下个人想法，首先，资本家都是吸血的，他们不会在金融市场做慈善，也不会在乎散户破不破产，目前因为疫情闲置在家的人非常多，2月只是中国闲置了都走了一波小牛，说明在家无聊想赚点钱的人很多，但是最终一波带走了。现在是全球性的，这个笼子有多大，我不知道，但是金融市场的资金终究也是要换成面包的。话说回来，暴跌之后上来，也翻倍了，按照技术形态来说，走到今天这个向上的大三角形应该是看多的，以往这种我也是看多，但是这次我怂，突破不一定就是继续牛了。主观意识。仅供参考#比特币[超话]# [组图共2张] 原图 ,2020/4/7 2:03,0,0,3
IC8AboDe1,宋中清主任律师,男,北京,9962,200178,宋中清主任律师:#肺炎[超话]##新冠肺炎##新冠触发经济危机# @央视新闻 【美经济学家：重大经济衰退即将到来】#美国新型肺炎疫情# 当地时间4月6日，摩根大通首席执行官杰米·戴蒙在致年度股东信中写道，预计美国经济即将面对“严重衰退”。戴蒙称即使在最好情况下，依然可预计“严重的衰退以及类似2008年金融危机的金融压力”。前美联储主席耶伦持类似观点。据CNBC报道，耶伦认为美国第二季度GDP或出现至少30%的下滑，并称“已看到更糟糕的预测”。此前美国劳工部数据显示，3月美国失业率为4.4%，但耶伦认为情况比这更遭——“如果我们有及时的失业统计数据，那么此时的失业率应该已经高达12%或13%，并且还会上升。”（央视记者 殷岳）#世界疫情震中# http://t.cn/Rp7gR9V 显示地图 [组图共2张] 原图 ,2020/4/7 2:02,7,0,29
IC8z8690e,天樾传说,男,河南,95,1,天樾传说:核心观点如下：1、通过这次大疫，我们民族必须增长的智慧，就是对医学科技的高度重视。目前我国的抗疫战，主要打的是社会组织的仗，而非科技仗。我们应该少一些说漂亮话的人，多一些目光冷静、头脑清醒、行动稳健迅捷的科学家。2、我国目前疫情防控效果明显，但在对新冠病毒的认识还远远不够，对其传播规律也缺乏想象力，所以还不是歇口气的时候，还要对疫情是否反复保持足够警惕。3、一些西方国家施行实质性的“群体免疫”策略，以牺牲年老体弱者的生命为代价，换来人群整体免疫水平的上升，疫情之后能够放心打开国门。而我国将人民生命健康放在首位，不放弃一个患者，后期可能面临被动局面，对我们的经济社会发展、国际交流和开放带来不利影响。4、我们在公共卫生体系建设上的一个最重大的问题，就是必须把临床和预防高度结合起来，这才是人间正道。世界上的经验，社会发展的经验都证实，概莫能外。重视什么就把什么独立出来的管理体系，容易变成一种画地为牢的局面，其结果就是独木难支。5、中央防疫领导小组已经明确提出，各地尤其是重点疫区，要通过核酸及血清抗体检测进行健康人群的流行病学调查。其中，通过核酸检测可以发现无症状感染者；通过抗体检测可以反映人群的免疫水平；两者结合可以对病毒规律和疫情走向有一个科学的评估，对于疫情防控有着深远意义。 ,2020/4/7 2:00,0,0,2
