微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IxgjuvZVT,康熙熙叫康熙熙,女,吉林,1205,236,"康熙熙叫康熙熙:在家办公的日子一点儿都不无聊，除了不用每天精心化妆你还可以选择躺着，站着，趴着，坐着任何姿势任何表情工作看着spider数据，自己的心也凉了，嘴也起泡了大P公司反应迅速，虽然不能回到区域里，但天天有培训，周周有比赛。安排的满满当当,说实话一定程度上缓解了我的焦虑，毕竟当你长时间隔离在家，只能通过手机微信与外界联系的时候，心里还是有点儿难过的。除了这些，大P还发口罩，让人很安心了，很有底气。突如其来的疫情，打乱了所有的计划，最最期待的澳洲之行也只能搁浅。生活中的小确幸是，人生中特殊的经历，高先生一直陪在我身边，失眠的时候，焦虑的时候可以抱着他的时候真的给我很大安慰。同样是被隔离在家里，我们俩个截然不同，他每天吃的好，睡的香，心情愉悦，沉迷游戏，天天凌晨锻炼，这点我真搞不懂，前两天还斥巨资买了一台据说能拉动我的玩具车，天天玩儿吐槽吃醋的同时，也很喜欢他的孩子气，如果说人是有颜色的，那他一定是彩色，我是黑白的。看着他，也让我觉得生活里多了一些色彩。加油吧，武汉，加油中国，加油大P，加油，小康。阳光灿烂的日子就要来到 原图 ",2020-03-06 00:32,5,0,0
Ixgj57b4F,幂糖味的现女友and袁来昊昭仪,女,广东,276,182,幂糖味的现女友and袁来昊昭仪:#杨幂[超话]##杨幂回复前线支援医护粉丝# ym#杨幂肖砚# 好久没发帖了，因为疫情只能在家上网课！最近看到姐姐回复支援武汉的护士小姐姐了，近来，，武汉大学的樱花也开了！今年幂姐也主演了《谢谢你医生》期待姐姐的精彩表演。也期待作品《暴风眼》的播出。正能量的幂，我太爱了。武汉加油，中国🇨🇳加油！@杨幂 @杨幂 @杨幂 [组图共9张] 原图 ,2020-03-06 00:31,4,0,6
IxgiCpLAl,小仙女诗梦,女,安徽,217,25,小仙女诗梦:不知不觉我都二十六岁啦，时间过的可真快，今天晚上又要失眠啦，最近的生活可真是一地鸡毛呀，每天忙忙碌碌的，有点太累啦，已经在公司工作三年的时间啦，最近这几天压力太大了，我要顶不住啦唉！为啥人会这么累呀，想要好好的发个牢骚了，好久没有这么负能量了，下一步不知道该做什么了，二十六岁的我还是很迷茫的哇，希望疫情赶紧结束，让一切回归正常，让我好规划下一步的计划好吗？ http://t.cn/Rt5qRxf 显示地图 ,2020-03-06 00:30,0,0,1
Ixgieb4FX,耀动彭城,男,江苏,65,217,"耀动彭城:2020年3月5日，庚子惊蛰，在新冠疫情肆虐的这个春天，泉山国家森林公园里树木掩映、乱石铺泻，野鸭戏水、桃花依旧，依然保持了“自然氧吧”的清新，和“绿、奇、秀、幽、野”的风采。泉山是由五座山峰组成，又称""五老峰""，由于其傲立群雄的海拔，被称为彭城第一山（请来自有山的地区的朋友自动忽略淮海平原上“海拔”的概念）😭 徐州市传统意义上的“城市中心区”以淮海路为界，划分为云龙、鼓楼二区。随着城市的扩张，1993年徐州市政区划调整，将云龙、鼓楼二区位于中山路以西的区域划分出了泉山区。泉山区因境内的泉山国家森林公园而得名。 http://t.cn/RJyvSCk 显示地图 [组图共9张] 原图 ",2020-03-06 00:29,0,0,0
IxghX5J85,爱之彼岸文化传媒,男,北京,189,50,爱之彼岸文化传媒:2020注定是不平凡的一年！但疫情打不倒祖国文艺工作者战胜病魔的决心！3月5日由国家一级演员、著名相声🎭表演艺术家、原火箭军政治部文工团团长周炜大校亲自担纲主持，携手影视演员佟丽娅及诸多文艺志愿者，第一次以网络直播的方式，为武汉方舱内的白衣天使们奉献了一场别开生面的慰问演出！周炜老师退伍不褪色，依旧饱含军人使命感和责任感向战斗在一线与病魔抗争的白衣天使们表达了最崇高的敬意！与此同时携手中国文艺志愿者协会诸多知名文艺工作者不辞辛劳一起对方舱内的病患者献上了跨界的丰富多彩的节目！同时也完成了他第一次网络直播！感谢🙏全国各地近万名粉丝们来到直播间一起为武汉加油💪，全程历时近两个小时圆满落幕！！期待周炜老师下一次的直播！愿周炜老师一路长红！@微博会员小秘书 @微博会员 @周炜全国粉丝后援团 @高明婷粉丝后援会微博 #白衣天使加油##周炜[超话]# http://t.cn/A6PgQAS5 显示地图 [组图共12张] 原图 ,2020-03-06 00:28,3,2,1
IxghLfH7q,better米_,女,湖北,160,44,"#薇娅直播间##武汉加油,中国加油# 从朋友那里知道的薇娅，进直播间之后就被种草了，然后就成为了薇娅的女人，哈哈感谢薇娅和她的团队为我们精心挑选货品并且拿到很多优惠，真的很想买买买！但是因为疫情，好多东西都不能发湖北希望疫情赶快过去，大家都健健康康的！武汉加油！中国加油！             [组图共2张]      原图                             ",2020-03-06 00:27,0,0,1
IxghBuc0N,人民日报评论,男,北京,84,4813949,【#增强仁爱之心#以百姓心为心】疫情直接影响居民收入，再叠加物价上涨因素，部分群众基本生活面临的困难可能增多。各级干部特别是领导干部必须增强仁爱之心，当好人民群众贴心人，及时解决群众所急所忧所思所盼。初心如磐、使命在肩。时刻把百姓安危冷暖放在心上，始终同人民想在一起、干在一起，才能在大战中践行初心使命，在大考中交出合格答卷。                  原图                             ,2020-03-06 00:27,107,123,27
IxghBsI4h,大乘佛法修持王小东,男,吉林,222,3271,三晃两晃就过完；病毒无情，生命转眼成云烟！疫情之前，奔奔波波一整年，年底疲惫不堪；疫情过后，看太多离合悲欢，心里苦涩难言。人这一辈子，最好的活法就一个字：淡！￼什么是淡？淡，是临危不乱，淡，是慌而不忙，淡，是聪而不傲，淡，是处变不惊！淡，是一丝了悟，一丝成熟；淡，是表面糊涂，心里明白；淡，是议论纷争，泰然自若；淡，是看透之后，学会放开。￼什么时候，需要淡？名利，需要淡，积极上进，却又不争名夺利；感情，需要淡，在乎他人，却从不卑微自己；恩怨，需要淡；有了矛盾，却从不耿耿于怀；烦恼，需要淡；心存困扰，却从不压抑自己！￼淡有啥好处？淡，是一种修养，不斤斤计较；淡，是一种大度，不冲突争执；淡，是一种明白，不刨根问底；淡，是一种放下，不纠缠不休。淡定看待人生，从容走好每一步，活得扎实！淡定看待风雨，勇敢去面对荆棘，过得无悔！￼ 人这一生，不过一增一减，增加的是快乐，减少的是忧愁。人这一世，不过一追一放，追逐的是美好，放下的是糟粕。人生百年匆匆过，终有一天会失去，学会看淡，是一种智慧，淡然处世，是一种乐观。￼人这一生，总有层出不穷的磨难，总有风起云涌的瞬间，乌云遮不住太阳，邪祟压不住善良！让自己淡定一些，静下心来去等待。不好的终会过去，美好的终会到来！                                 ,2020-03-06 00:27,0,0,0
IxghvzPVf,龙在天涯8333,男,贵州,3342,148089,行业媒体BioArt团队分析相关科研团队研究后表示，有媒体所称的“新冠病毒已突变”系误读。BioArt团队指出，前述被“误读”科研成果的正确理解应为，新冠病毒可根据基因组不同的突变位点分为L、S两个类型，但这两个突变型在病毒爆发的早期可能就已存在，并非近期突变而成。“研究显示，S型病毒更古老，L型则可能由S型演化而来。但二者都非在疫情传播过程中显著变异的，更有可能是在爆发时候就已存在。”BioArt团队强调，研究仅基于现有数据，在病毒溯源不十分清楚的情况下不能绝对化。另有多份研究指出，目前新冠病毒整体突变程度较低，未发生重组现象。《新冠病毒已突变系误读 研究表明其可能分为两种类型》另有多份研究指出，目前新冠病毒整体突变程度较低，未发生重组现象。http://t.cn/A67RiX1f                  原图                             ,2020-03-06 00:27,1,0,0
IxghiBnjr,用户5489159223,男,其他,18,13,奇葩说里，每一期的辩论主题都会让我心生感慨，平凡或者不平凡，以前觉得人生都是平凡最好，但偶尔也会有那么几个高光时刻，在我们平凡的人生里增光添彩，来丰富一下我们平凡的人生里厚度。就像舒适圈一样，一直知道可能自己人生大概可能就是每天不同的岗位，相似的工作生活，偶尔可能会遇到被投诉，然后解决处理问题。接着还是平静毫无波澜的生活，一生可能也就这样过去了，不会有太多改变。这次疫情让我觉得自己的价值可能远比想象中要重要了那么一点，虽然只是一份绵薄之力，算是人生里的闪光点了。以后可能还是一样的生活，以前总会遗憾，如果可能是会有机会走到更远的地方，接触到更多不同有趣的人，有着不一样的人生精彩时刻。但现在觉得，我身边都是有趣的人，每个人都有自己的闪光点，我的人生其实已经在越来越好的路上一路狂奔了……                                 ,2020-03-06 00:26,0,0,0
Ixghho7xo,猫猫lycy,女,陕西,242,37,除夕夜，来不及和家人吃顿饺子，来不及和朋友同事道别，来不及害怕，来不及迟疑，我们出征了。我们彼此互不相识，却为了同一件事集结在一起，我们有了共同的名字“最美逆行者”，飞赴武汉，抗击疫情。万米高空中，身上的迷彩服尤如铠甲一般给予我们温暖和力量；地面上，万家灯火闪闪发光仿佛在为我们指...全文             [组图共2张]      原图                             ,2020-03-06 00:26,2,0,1
Ixghdx2vQ,Gracias---,女,海外,120,27,看到Joy回复的时候“生命中最重要的女人”这句话再次闪过哈哈，不虚。其实自己并非需要别人时刻关心，只是这样简单真诚的一句关心已经让我有点受不住，足够感动很久很久。每次急性肠胃炎都会有1～2周的后遗症，这周也毫无意外。但这次的肠胃炎是意外的，虽然时隔四个月，对于2019年平均两月一次的发病率来说，这次已经好了很多了。疫情原因，已经两个多月没有看中医，一个多月没有好好锻炼身体，一不留神，这小恶魔就不放过人。但不想过多渲染经历的难受，特别在其他人面前，反反复复的叙述同样的感受让自己觉得一直在消耗，当别人问起要慢慢学会了云淡风轻。只是，身体的感受是清晰而具体的存在，即使不愿说出口，每一次肠胃炎都让我很有挫败感，好像永远无法战胜它一样，只能自己不停不停调整自己心态，我不知道有时候是更包容还是在逃避。之前一直认为，上年一个人去做微创手术，被推出手术室委屈难受自我心疼在那场无声大哭后，一切都能翻篇，现实好像不太是这样的。好好照顾自己，保重身体，是自己也是身边人说得最多的话。还是要加油呀，身体健康的人才有资格跟世界作斗争                  原图                             ,2020-03-06 00:26,1,0,0
IxghcFUZH,爱家校,男,河南,107,376,3月5日，河南省教育厅、安阳市教育局领导莅临安阳市第一中学，检查学校复课疫情防控准备工作。现场考察了中国移动·爱家校研发并部署的“校园防疫智能管理系统”，并亲身体验自动测温、实名验证、错时错峰进校、自动生成考勤体温报表等各项功能，对本系统在校园防疫方面的先进性和实用性给予高度认可和...全文             [组图共6张]      原图                             ,2020-03-06 00:26,193,145,215
Ixghc7GHI,广州新闻电台FM962,男,广东,137,265821,#FM962# 【“穗48条”在广州市政府官网发布】3月4日23:00，穗府规〔2020〕2号文（简称“穗48条”措施）在广州市政府官网发布。第1条提到，帮促防控物资生产企业扩产转产。对在1月10日至3月31日期间扩大产能、转产或实施技术改造生产急需疫情防控物资及其原材料的企业，按照新增生产设备投资额的50%给予补贴。第20条提到，提振汽车消费。针对疫情期间市民自驾通勤的需求，加快推进落实2019年6月明确的新增10万个中小客车指标额度工作，并视情况研究推出新增指标。第31条提到，促进房地产市场平稳健康发展。优化完善商品房预售款监管，允许房地产开发经营企业凭商业银行现金保函，申请划拨商品房预售款专用账户资金。加大住房租赁市场扶持力度，加快拨付对住房租赁企业的奖补资金。以下为公告全文：链接：广州市人民政府关于印发广州市坚决打赢新冠肺炎疫情防控阻击战努力实现全年经济社会发展目标任务若干措施的通知来源：广州广播电视台新闻资讯广播全媒体记者：曹曼茹编辑：姜波涌                  原图                             ,2020-03-06 00:26,0,0,0
Ixgh8flHI,橙掌柜爱吃肉,女,江苏,189,15,橙掌柜爱吃肉:#母婴好物大赏[超话]##代购# 我家的老顾客都知道  我代购是副业😂 由于时间安排不过来 人肉飞的比较少以往都是我的驻日买手采购好然后寄我家特殊时期，现为大家提供🇯🇵 直邮服务❤️ 由我的买手采购  然后直邮给大家目前看这是目前最安全及最靠谱的方式毕竟我这么佛的卖家除了靠谱啥也给不了你们了😂 另外需说明:目前因为疫情，日本也是高发区买手出门采购也是冒着相当大的风险希望大家不要催单，互相理解♥特殊时期，物流时效无法保证~不接急单！！！不接急单[愉快] 原图 ,2020-03-06 00:26,0,0,1
Ixgh5yld0,达人大观察,男,北京,64,13,达人大观察:3月6日上证历年同日股市晴履表历年3月6日同期涨跌指数明细如下：$上证指数(SH000001)$#达人大观察# 91年12月开盘日开始，小编统计了历年同期3月6日指数涨跌明细，从1992年开始，至本年度29年间， 3月6日的股票指数涨跌趋势统计如下：1、开市29年间，有8个休盘日，分别是：2016年、2010-11年、2004-05年、1999年、1993-94年；2、期间有21个开盘日，其中9天下跌，12天上涨；3、开市日涨跌额均数：上涨额平均27.48数 上涨幅度 1.55%，下跌额平均 -19.89点数 下跌幅度 -1.43%，涨跌平均 -5.00点数；2020年因疫情，不做预测，只提供参考数据。 原图 ,2020-03-06 00:26,0,0,0
Ixgh5gGOk,正义南康,男,江西,1058,30235,正义南康:#新冠疫情席卷全球# 继韩国、伊朗、意大利之后，法国、德国、西班牙等国家新冠肺炎确诊病例呈爆发性增长趋势。除中国外，全球最新确诊病例总数为16238，涉及70个国家。新冠病毒成燎原之势，席卷全球。新一轮世界经济的衰退，并非从新冠病毒蔓延开始；新一次世界金融危机，却很有可能因新冠病毒席卷全球而彻底爆发。 ,2020-03-06 00:26,2,0,0
Ixgh5fLR3,龙乎三全有点甜吖,女,四川,77,36,龙乎三全有点甜吖:#郭聪明[超话]##30天安利郭聪明# [哈哈] Day6（2020.03.06）🌟今日话题【三个词形容郭聪明】Number 1：宠粉为什么说他宠粉呢？每一次直播就让家人点歌，尽量满足每一个家人的要求，就算是生病了也仍然在坚持。可是你知不知道，你越这样我就越心疼。假如病可以转放的话，我希望你往后余生的病都由我替你扛！你所有的霉运都转到我身上来，然后你就可以平平安安的，全是好运气！！！Number 2：善良一开始我真的没有注意你有多善良，后来才发现你对一只狗都那么好，说明你尊重每一个生命。还有这次疫情，你也向一线捐了不少。而且你还一直在为武汉打气加油。你永远都是那么善良。身份可以装，财富可以装，但是善良是装不出来的。宝藏男孩，我希望你未来的世界一路平坦，路上的石头我来替你捡，你尽管向前走就行！！！Number 3：帅气我说的这个帅呢是表达了两种，第一种是代表着颜值，你确实长大超级好看，万人迷。帅的让人相信一见钟情，每次你一笑就感觉世界都变美好了。大男孩，以后多笑笑哦！那么第二种就是你的言谈举止帅，无论做什么都有一种说不上来的一种帅气。那种帅气是你独有的，别人模仿不了的。反正，无论怎样你就是特别帅，不接受反驳总而言之，言而总之，郭聪明@郭聪明Dg 你尽管向前冲，我保护你 原图 ,2020-03-06 00:26,26,0,52
Ixgh2CFzD,原来的我60784,女,其他,123,6,原来的我60784:#薇娅直播间#我自己也是开公司创业四年，非常能体会薇娅和海峰一路走来的不容易，今天有多风光，过去就有多少不为人知的心酸，不知不觉已经买了这么多，真的支持薇娅，电商直播之路太难，最难解决的痛点是信任问题，但是莫名的薇娅推什么我就买什么，隔着屏幕，素未谋面，但却非常信任她的为人，也信任她和她的选品团队推荐的所有产品，是真的在做实事儿的人，希望你们越来越好。加油，今年也是我因为疫情被迫转型的一年，我希望可以做和薇娅一样的人，无论外界怎么说，坚守住初心，加油，我们仰望星空，我们也脚踏实地，卖东西也能卖出梦想，希望以后我也可以站在舞台上说，我曾经也是薇娅的女人。@薇娅viyaaa @H海风V @薇娅惊喜社 @Leo_琦儿 #多啦薇娅# ,2020-03-06 00:26,1,0,0
IxggYbiEh,豪喜欢看好恰饭,女,四川,949,132,豪喜欢看好恰饭:没有把在学校有段时间写日记的本子带回来还是想写一下今天除了学车的可爱事情动物学课间听见老师嗦面🍜 的声音结果上课的时候老师突然打了一个嗝我妈说门市上养的猫🐱 今天出去当流浪猫了还在上课的时候听见外面下雨了就想到她今天晚上在外面的话好可怜啊所以下课了我就跟我妈出去找在门市哪儿喊她的名字听见有猫咪叫的声音我妈以为是隔壁门市的猫叫我说一听就像是在对面楼顶走到对面去听结果声音从斜对面门市传出来你喊一声它叫一声还会撞卷帘门告诉你她在里头我妈打电话叫阿姨来开门后来喊她她就不叫了阿姨把门市打开了我们又没看到她在门市头到处找她喊她名字听见她在一堆纸箱箱下头叫我拿手机上的手电筒照她我妈用扫把赶她出来一两分钟后她自己突然就窜了出来回了我们的门市我妈高兴惨了我的预感是对的猫咪没丢我妈找了她一下午说晓得她门市上养的猫丢了的人都跟她说你的猫会回来的果真后来跟我妈在原来诚信电器那里的时候看到一只腿瘸了的流浪狗我说他好可怜看他身上还穿着牵引绳就知道他原来也是被精心照顾的然后一直看他在亮一点的地方我就发现他身上的毛是秃的应该是有皮肤病就被遗弃了吧我觉得他挺可爱的就跟我妈小声称呼他大黄🐕 结果他跟着我们走了一路他在路上找垃圾吃也像在保护我们一样跟家里的布丁🐶 一样他走到前面去了还会回头看我们在路口等我们或者跟在我们后面我妈还怕他突然发飙咬我们我说只要你不惹他他咋会突然咬你而且他一路上乖巧的一声都没有叫过因为家里已经有狗了所以没法带他回去想把他甩掉我们在马路两边穿梭了好几次也一直回头看他他都一直跟着我们后面我跟我妈决定狠下心不看他了然后加快步伐穿过马路他才没跟来可怜啊短短十几分钟的陪伴真的有一些感情了这还是第一次有小狗跟着我回家呢这次疫情天天在家多了很多很多小猫🐱 小狗🐶 相处的机会突然懂了撸猫撸狗的乐趣越来越喜欢跟他们似自言自语式的交流心里也多了几分牵挂面对他们我也多了几分平时没有的温柔和柔软写了半个多小时转眼就到了凌晨最近可能还是想多记录一点要当一段时间文字博主了这是我和理科女截然不同的另一面突然发现字数都够高考作文了 ,2020-03-06 00:25,2,0,1
IxggUnyXE,土星美眉阿真,女,辽宁,370,110,土星美眉阿真:疫情导致我一直在高强度工作，没有休息日了。每一天区里都下派5个以上返连人员表格，社区专干给每个人打电话核实情况，联系不上的就找片警把家底都查出来了社区反馈给我以后我把这些人报上去，以及整理联系不上+非本区名单。昨天科里来了个新同事以后，我终于不用再去小区站岗了，专心搞excel和word。压力好大，我还跟他们正式编制不一样，没有补助拿，真是要死了。 ,2020-03-06 00:25,1,0,1
IxggTub3c,爱我所爱之一夜暴富,女,其他,199,142,爱我所爱之一夜暴富:果然小地方小官员就是王法，以权谋私的事例比比皆是。。。。国家的扶贫资金8000要交给官员2000，不交下次不给你家上报；说你违法，不走任何程序，不按法律条文走，说罚多少就多少；疫情期间一家人在家带口罩打麻将，上来说砸就砸，说罚就罚，难道一家人在一个桌上吃饭也要被罚。。。。小地方，呵！小官员，呵呵！！！ ,2020-03-06 00:25,4,0,4
IxggLazqK,一块小Gu干,女,新疆,92,856,一块小Gu干:最后第二次给你喂奶了  明天以后再也没有neinei喝辣  13个月6天的你真的好聪明 每天都带给我超多惊喜 （会拍拍手、会跳舞💃、会摇摇头、会指耳朵鼻子头发、会喊爷爷奶奶爸爸妈妈等） 宝贝呀 我们可能得暂时分开一两个月了  等疫情过了 安全了 奶奶就会送你回到妈妈身边    谢谢你带给我超现实的幸福 iu丸  我的小宝贝 我们永远爱你 [组图共2张] 原图 ,2020-03-06 00:25,2,0,7
IxggDuyB0,阿福良不凉,男,北京,259,93,阿福良不凉:从高考开始我在学业上就没有顺心过，就好像邻居家一个每天出门会笑眯眯跟你打招呼的精神矍铄的老奶奶，有一天出门突然摔了一跤，然后从此卧床不起，风烛残年。这一个学期抗过了那么多难事，两周前还和我爸信誓旦旦地说七周的长假就不回去了，本来现在应该好好准备开学的考试的，下学期的计划也都搞得很充实很妥当了。然后现在，欧洲就被病毒虐成这样了。风声鹤唳，草木皆兵。「疫情可能会持续一到两年」叹了一口气，然后我居然拿起手机开始看春招的信息了。现在我就是想坚持也不知道自己该坚持什么了。 原图 ,2020-03-06 00:25,3,0,6
IxggCDpTK,_yamyYang,女,其他,13,5,_yamyYang:网上抢了10个口罩之后，我又抢到了50个口罩，每天蹲点，终于不用再面目狰狞了网上口罩也太难抢了，秒没，要不是后续一定要备，真的懒得搞，不过难抢的是正规渠道售卖的价格相对实惠很多的口罩，天价口罩自然容易了but.…我觉得等他发货，再等我收到 哈哈哈哈哈 估计到时都用不上这么多口罩了每天等快递的日子，好多都没发货，路上的也很慢，疫情你快过去吧 ,2020-03-06 00:25,0,0,0
IxggxAebw,广州新闻电台FM962,男,广东,137,265821,广州新闻电台FM962:#抗疫最前线# 【花都校医返乡湖北，自告奋勇投身社区防疫！】宋莉老师是花都区实验中学的校医、中共党员。她的祖籍是湖北宜昌。1月21日，她与家人返乡下了火车才从来接站的亲戚口中得知湖北的真实情况，发现这里新冠肺炎疫情比自己了解的严重。 作为外来返乡人员，宋莉老师和家人严格遵守家乡的要求，抵家后自觉隔离。在此期间，宋莉老师得知老家所在的居委会人手不足，工作人员从小年开始就取消休假，不分昼夜地奋斗在防控疫情的一线，而且尤其缺乏具备一定医学知识的工作人员。 她深知社区和乡村是疫情防控的重要防线。为此，居家隔离观察一满14天，她马上就自告奋勇成为湖北宜昌市西陵区窑湾街道后坪社区居民委员会的一名抗疫志愿者，加入社区防疫一线。她每天工作6小时负责健康咨询，测量体温劝导走亲戚归来的人员自觉隔离，联系药店配送药物以及一些日常的防疫和宣传工作，协助进行体温监测登记。 协助进行体温监测登记 据宋莉老师说，社区防疫工作的最大困难，就是要满足老百姓外出购物的需求。居委会的工作人员和志愿者都尽量有求必应，居民也十分配合，彼此都在尽最大能力共克时艰。而她进行得最为顺利的工作，就是劝导居民认真做好隔离防疫，因为她是在这个社区长大的，不少人跟她都很熟，愿意听她的话，这也让她特别有归属感。 宋莉老师说，她曾在社区医院体检科工作，对疾病防控有一定的经验，很高兴能在关键时刻发挥作用，作为一名中共党员，她只是做自己力所能及的事，为家乡人民尽微薄的力量。宋莉老师在临时调度的消防车上进行每天两次的防疫广播宣传工作。对外来车辆进行消毒     疫情就是命令，防控就是责任。宋莉老师是迎战疫情以来无数党员干部、无数志愿者、无数为民请命的“最美逆行者”的一个缩影。他们有“根植于内心的修养，无需提醒的自觉，以约束为前提的自由，为别人着想的善良”，他们以自己的专业素养，尽自己最大的能力，在不同的工作岗位为我们遮风挡雨。让我们为宋莉老师点赞！为最美逆行者喝彩！来源：广州广播电视台新闻资讯广播通讯员：花宣编辑：姜波涌 原图 ,2020-03-06 00:24,2,0,0
Ixggx0Wc2,Kayuuc董,男,海外,126,1457,Kayuuc董:#分享幸福##疫情#今日幸福指数🌟🌟🌟🌟🌟16:30 X💁🏻♀️：出来   吧             D🧖🏻♀️：？？？           X 💁🏻♀️：📷（🏠 ）           D🧖🏻♀️：😺进来坐坐16:52👭🚗😯🏠🏃🏻♀️🍕🍗🥤🍔🥐🤪🤩😉18:27 43d😱💩🐶➡️🐩🛁🧼🎉💫18:56👨👩👧➕👭🥢🥣🥩🍤🥗🍲🍻🎊💞💯21:00👭➡️🏡🥰👏😇😌👩❤️💋👩 原图 ,2020-03-06 00:24,1,0,6
IxggtbYpP,用户7405748011,女,北京,50,1,用户7405748011:碰上这样的老公你愿意吗？疫情期间在家天天躺沙发，白天躺，晚上躺，手机几乎不离手，和孩子互动十分钟就不耐烦说去找你妈妈去，晕乎...难道女人天生就是做家务领小孩的吗？至少女人付出了最起码的关心一下也行，纯粹当甩手掌柜，不管不问，想不明白，至少自已能上得厅堂，下得厨房，还有自已的事业，凭什么女人要受这样的气？ 原图 ,2020-03-06 00:24,1,0,1
