微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IBPI3nmsD,希望超爽,男,山东,353,125,希望超爽:哲学与科学相结合，现在武汉及湖北《疫情，疫病，病疫》是伽马射线杀死各人体各器官细胞而疟疫，疟病，疟情是《脑控》患者在哲学上讲重点问题与重点矛盾解决重要问题！解决重点矛盾重要问题：要从根处理！《疫病，疫情》根本处理是研究出治根的药品与医生！《脑控》治根发射伽马射线是抓犯罪犯罪人……发射伽马射线能杀死男人精子女人巢子杀死老人身上及婴儿身上各器官各种细胞原理穿过无数墙是X光线上亿倍发射地点家煙台市福春街9号四楼弊乐春家福迎街6号一楼张涛家福迎街9号一楼姜责忠家公安国保二楼王波家！手机智能能随时发射有不该死老人及不该残疾的婴儿儿童上这四家地址算帐要求... 现还发射……  http://t.cn/E95x65u ,2020-04-05 02:00,0,0,0
IBPHdlJnj,情感bot·杰克老师,女,其他,981,36499,情感bot·杰克老师:【投稿】洞娘你好！我俩是在网上认识的，算是网恋，然后今天我和他是第四次分手了。他说他现在很累。我之前三次分手全是他提的，都是因为他累了，而且疫情期间，根本不能见见面。我们前三次分手，他过不了多久就会主动求和，要不然就是我。  我和一起的时候，加上我同时和五六个妹子聊天，没错，他就是海王。后来，他说他喜欢我的单纯，不忍心骗我，就和他们断绝了关系。后来他把所有的妹子删了。没过多久，他就发现我追星，我在微博里面吹了各种彩虹屁，都被他看见了，然后我们又吵一顿。我一怒之下，就把微博全删了。后来，他又向我道歉。就在前几天，他告诉我，他现在才把他初恋放下，而且，还有他初恋联系方式。我那时还原谅他了。晚上，他还告诉我，有两个小姐姐加他，我问他加没？他贼开心，然后说加了。然后晚上突然和我提他初恋，在他现任面前提初恋，我也没有过多牢骚，没过多久，他就和我提分手了 ,2020-04-05 01:57,56,0,13
IBPH5nmgr,法兰西那点事儿,男,海外,429,681800,法兰西那点事儿:📍4月4日疫情播报：法国封国第1️⃣9️⃣天，🟧总确诊68605例，比昨日增加4267；🟩治愈15438例，比昨日增加1430；🟨在治49684例，比昨日增加374；🟥重症6838例，比昨日增加176；⬛️死亡7560，比昨天增加1053例（包含养老院）。🔴养老院21348确诊/疑似，2038死亡。今天怎么一下死了1000+，有点吓人啊！重症里包括105名30岁以下的年轻人。#法国疫情# #全球疫情# #海外抗疫日记# 原图 ,2020-04-05 01:57,47,9,18
IBPGF5eJD,Petite_Blackie,女,广东,1209,1065,Petite_Blackie:趁着娃睡了我俩准备出门，大壮的阿姨笑问我们是不是去拍拖，其实不过是去逛个沃尔玛老夫老妻，又是疫情期间，去逛沃尔玛已经足够开心奢侈了。买到了墨鱼汁意面，回来立马深夜做了大虾意面，黄油，橄榄油，洋葱，大蒜，罗勒，大虾。挤点柠檬汁撒parmesan芝士粉，超级香～某人吃的眼睛都眯了起来。明天给娃做个无盐版本试试。 [组图共2张] 原图 ,2020-04-05 01:56,1,0,0
IBPFnkrg5,Kitty小菲,女,广东,1168,1947,Kitty小菲:#这是今日中国的声音#我这一辈子或许将永远铭记公元2020年，新年伊始中国就历劫磨难，所幸我们中国人团结一致，听从祖国指挥，一声令下，所有医护人员白衣战士日夜兼程奋战一线，奋战在各种阻击新冠肺炎的关卡，真的，最美的逆行者当之无愧，奋战一线真的都是抱着有可能有去无回的心理准备。尽管我不是一线医护，我也是听从指挥根据需要从大年初二开始值守在了医院门口，高速路口，隔离酒店，日夜颠倒，乐此不疲，无怨无悔！就算没有补贴没有赞美也是我愿意。家人亲人朋友也是一句：保护好自己，国家有难，需要我们就该上，我们爱你。泪目的我想着这就是我们中华儿女该有的家国情怀。武汉封城，全国人民根据武汉各种需要支援武汉，各省市派遣医疗队驰援武汉，各个岗位各个行业都在凭自己本事帮助武汉，其中太多太多感动的事的人相继上阵！以马云马化腾为首的慈善企业家，明星艺人陆续捐钱捐物，作为刘宇宁粉丝的我在爱豆的带领下也献出自己一点点的绵薄之力。幸而在农历新年，大家都在家里尽量不外出，全国上下呈现前所未有的团结，举国一致对抗病毒🦠两个月，成效显著，疫情控制下来，随之的是我国之外的全球疫情才开始爆发，终于，全球大多数国家求援我国，中国尽显大国风范，不计前嫌帮助各个有需要的国家，派遣医疗队伍和物资前往意大利，塞尔维亚等国救援。……接下来全球看中国，各国争相向中国订购各种医疗防护用品，呼吸机等紧急物资……同时发生的种种事情也证明了以往外国人的高素质形象都是假的。疫情是面照妖镜，好的人是真好，奇葩的人也各种出丑，坏的人是坏到骨子里。在外国求学打工居住的中国籍和非中国籍华人各种拼命地想方设法回国……印象最深刻的是那个只身从韩国飞往大连的八岁小女孩面对工作人员提问她一个人回来害怕吗？她淡定地配合工作人员并说出：我们相信祖国，全世界都相信中国感谢武汉，感谢为了这次疫情拼命地各行各业！向那些奋战一线牺牲的英雄致敬！伟大如你们，谢谢你们为我们负重前行！🙏真的，时至今日，觉得当个中国人是何等的幸福和骄傲 ,2020-04-05 01:53,5,0,0
IBPFetlB5,SilencesMan,男,新疆,125,77,SilencesMan:#蓝洞官方微博[超话]# steam账号:zhouj428                             绝地求生ID:IIIS_Uncle-Z                             联系邮箱:27223951@qq.com本人自17年买入游戏，现时长接近4000小时，从未使用过一次外挂，之前就因为挂多，很久没有玩了，疫情在家期间无聊又开始玩，3月30号出差在没有登陆今天刚刚回来打开电脑号封了。账号那么容易被登陆异地盗用，请问我们绑定邮箱的意义何在，为何异地登陆没有邮件验证？希望官方给予查证，解封。别伤了正常玩家的心。@PUBG_STEAM [组图共3张] 原图 ,2020-04-05 01:53,0,0,2
IBPEJ7qhj,日出湖南红胜火,男,广西,118,128,日出湖南红胜火:两篇“那个XXXXX的人”，同一个中国，两种不同的人。    今天网上出现了两篇“那个XXXXXX的人”，一篇悲悲切切要追究责任，一篇慷慨激昂充满战斗精神。    不奇怪，当中国发生什么祸事时，总有两种人，一种是立刻，马上做好准备去战斗，一种是立刻，马上操起键盘。当英雄倒下时，苍蝇就会围过来嗡嗡，它们边钉着英雄的尸体狂舞舔食，边大骂是谁！到底是谁让英雄倒下了，要负责！而英雄的战友只会接过英雄的枪，继续前行，只要战斗还没结束。    苍蝇恨的其实不是谁让英雄倒下，它们真正恨的是为什么这世界上会有这么多的英雄，为什么不崩溃，为什么不倒下，为什么要胜利，为什么要记念，为什么人民感激英雄，而不感谢它们。    因为苍蝇们从来没有战斗过啊，因为当数不尽的逆行者出现时，苍蝇只是躲在键盘后辱骂、恐吓、造谣啊。    当我们面临一场战争时，肯定会有悲剧，会有亲人失去，会有刚面临战争时的惊慌，失措，甚至失职。但我们不会因此要否定我们整个体制，羞辱整只军队，侮辱整个民族，甚至自己跪下了还拼命去拉扯抵抗者，去按战士的头，说中国人为什么不道歉！    我们不会用无限拔高的标准去要求中国，而用无限低的标准去迎合“民主”。大洋的对岸还有上百万的患者，十几万的尸袋，民主的悲伤不香吗？苍蝇为什么失声？疫情第一个爆发的城市，武汉承担了太多悲伤和沉重，但我们没有倒下啊，武汉没有，中国也没有，当所有人拧在一起时，我们创造了西方甚至无法理解的抗疫奇迹，我们做到了膜拜上帝的民族做不到的事，我们无愧于是射日、填海、移山、治水者的子孙。    这些苍蝇们的名字有很多，每个时代都不一样，乏走狗、公知、轮子、民运、新启蒙，但它们共同的符号就一个：逆种！逆向种族主义者，背叛身而为人的尊严，得到的效果只有恶心，也仅仅是恶心，它们从来做不成什么事，无论是好事还是坏事，因为在疫情中连给自己家的狗洗澡 都不会，失去自理能力的人，黑巾蒙面对“民主”摇尾乞怜的人，渲染悲伤而从不曾逆行的人，能做什么？配做什么？ ,2020-04-05 01:51,0,0,0
IBPE7CVZ5,不可以踩下水道井盖,女,海外,59,31,不可以踩下水道井盖:幸运！生活在这样一个盛世感恩！危难来临之际，有那么多的人保护我们（恨无相关之技，只能不添麻烦）铭记！那打下盛世的人，那在抗疫中牺牲的人，那被疫情夺取生命的人，还有最近那19名消防战士前行！逝者已去，生者定要坚强起来，带着双重甚至更多的希望去生活，去爱这个世界，去替他们感受春日的希望，夏日的微风，秋日的余晖和冬日的暖阳～希望一切都慢慢变好～ ,2020-04-05 01:50,0,0,0
IBPCEhuTl,妞妞与牛,女,河南,599,661,妞妞与牛:又是一年清明节，父亲带领母亲姑姑回家上坟了。晨会，全体默哀1分钟，为2020年新冠状病毒疫情逝去的英魂。我，静静的默哀，心里突然一热，想流下泪来，缅怀奉献生命的伟人先烈，追忆心里每每思念的先人亲人，还有生命里陪伴过爱护过自己的人。。。悄悄的从心里埋葬一些人，请出生命；悄悄的铭记一些人，追忆流年。愿岁月静好🙏#清明节# 原图 ,2020-04-05 01:46,0,0,1
IBPCoF6sp,胡吃海喝的陈大仙,女,新疆,374,254,胡吃海喝的陈大仙:无敌懒惰，且安于现状放下手机就能秒睡的我啊今天竟然失眠了。因为这次世界性疫情，因为特朗普的骚操作。以美国人民的储蓄结构、最近长得飞快的失业率、社会人文环境、那可是全球最大的私人持枪地区啊，万一失控了怎么办？在经济全球化的现在，祖国势必也会受到影响。身为祖国花朵的我，日子还能好过吗？好焦虑啊这种焦虑不知道用彩票中奖一千万能不能缓解？想试试。 ,2020-04-05 01:46,6,0,2
