微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
J0B6ifZw2,老牟007,男,北京,682,1170,老牟007:本省今日确诊人数6， 确诊总人数991，死亡总人数41，人康复652。目前加拿大确诊人数已经破6万。市政府保持对疫情的监测，对于状况作出相应反馈和调整。由于增长曲线逐渐平缓，一些省内限制开始放松。市政当局正在逐步开放公园，工作人员将拆除公园路障和门锁。但海滩、运动游乐场所继续关闭，直至另行通知。公园开放是为了散步和运动，集体的聚会还是违反法律条令的，警察有权对违反者予以处罚。开放的地方有：公园步道市政公墓滑板公园狗狗公园社区花园继续关闭的地方：运动场人造草坪沙滩游乐场 ,2020/5/6 3:31,0,0,0
J0AGS7e2t,卡其卡里的匹皮,女,上海,33,58,卡其卡里的匹皮:也不知道为什么，觉得是命中注定的分水岭，十年前，2010年那阵子也是一样。好像命运要告诉我一些事情，巨大的转折。今年又是这样，感觉是告一段落，然后重新开始。只不过十年前我依然是被动的，被推着走，在遇到问题的时候我自己无法解决，在他人的建议下做出了选择，而今年很多事情都是自己开始思考和行动，有一部分也开始主动了，但是是被动的形式表现出来的，但是比过去好了很多。也有了新的体验，虽然晚了点，至少开始了。正好今年疫情，正当理由休息了好几个月，本来准备元宵节就回上海的。冥冥之中自有安排的感觉，尤其是去年年底的真相大白。我偶尔还会想着去年八月底在安吉深山寺庙里抽的签，我还有一丝的惦念，留点念想，因为越来越感觉到命运的神奇。目前只能这样，接纳。 ,2020/5/6 2:28,0,0,0
J0AGbeamx,闻天121,女,其他,63,84,闻天121:在国外的街头，当地人照常生活、工作，而且近一半人没戴口罩。人们脸上淡定的神情，让人误以为全球疫情已结束。和人们交流时，我问为什么这么多人不戴口罩？对方回我说：“一半是不相信戴口罩管用，生死由命的态度。一半是因为穷，买不起口罩。”每当不得不出门时，看到身边走过一个又一个不戴口罩的人，内心不禁打个寒颤。能理解那些确实贫困的人，可能日常生活都还在挣扎，即使如此严重的环境下，还要不戴防护地继续拿命搏。但也深感无奈和忧虑。想起《贫穷的本质》里的观点，穷人不愿意拿出钱来做预防工作，以致于在后来要拿出更多的钱、甚至是停摆工作抽出更多的精力、代价去解决问题。从此陷入恶性循环，陷在贫穷的沼泽中无法自拔。愿全球疫情早日结束，天下人民都能安居乐业。🙏 ,2020/5/6 2:27,0,0,2
J0AA3whPp,超凶的小仙女吖,女,其他,135,25,超凶的小仙女吖:#南通大学#疫情最严重的时候也不过是高风险地区隔离十四天，现在餐饮，景区，购物商场早都营业月余，怎么就大学生隔离十四天后依旧是隔离，学生也是有事情要出校门去办理的。学校既然有开学的魄力，开学跨省的风险都不怕，现在就应该想办法解决学生自由进出校门的问题。可以限制学生不出市，或者出市需要申请，而不是一锤决定所有人都不能出校园#南通大学开学##隔离##校园生活##今年毕业生有多惨# ,2020/5/6 2:12,78,0,20
J0ApijtFn,葡萄芋圆冻冻xixi,男,其他,167,1,葡萄芋圆冻冻xixi:本来不想说的，但是实在太气了，疫情期间真的有太多的不容易了，我们待在家里都会嫌烦，可是那些一线的医生护士却是在用生命守护，每次看着视频里面他们穿着厚厚的防护服就觉得心疼，李莎护士除了粉丝身份她也是一线援鄂护士，无论怎样都不能造谣，这是对她最基本的尊重。1⃣- 3⃣ 王八造谣李莎护士顶替cp粉上ttxs4⃣ -1⃣ 0⃣ 李莎护士被经济日报报道疫情过后想去见wyb，被wyb转发并邀请她去ttxs，随后ttxs节目组联系上李莎护士这次疫情对于中国来说是一次劫难，我们能度过这次劫难离不开这群辛苦付出的医生护士，所以说造谣可耻！！！ [组图共11张] 原图 ,2020/5/6 1:45,0,0,0
J0AcPh8Mg,莫崽儿今天有开心吗,女,其他,98,12,"莫崽儿今天有开心吗:#⃣莫崽儿碎碎念: ☐ 五一过得太快了叭去年这个点正从西安回学校如果没有疫情的话今年应该去长沙了而不是在家抠脚555 我好想去喝茶颜悦色 见CSC ☐ 每当别人夸自己就很捉急要怎么回复别人的夸奖整个人就很僵硬 嘴笨的人太难了☐ ""恕我直言""这四个字一出来后面就不是什么三观正的好话放屁完毕 睡觉  ",2020/5/6 1:14,0,0,2
J0Abicadu,我们的珠宝,女,北京,28,10,我们的珠宝:20200505 6+21 在县城游完泳+洗澡，上路，宝宝吃了奶就睡着了。连着睡了三个小时，到四点半。醒了以后吃奶、玩儿了会儿，到了进京检查站的时候，由于等的时间过长，再加上宝宝也有些困了，于是有些烦躁。妈妈抱着宝宝下来走了走，被工作人员喊回了车里，因为这里不允许下车闲逛，更何况我们还没有带口罩😷虽然从4月30号开始北京的疫情防控从一级降到了二级，河北回京的不用再进行隔离，但是进京还是查的很严格。从下午1.30到晚上八点半，历经七个小时，我们终于回到了小区。回来带的东西太多了，我们的行李，还有姥姥姥爷给带的各种吃的，拉了满满的一车。妈妈和宝宝在车库等着爸爸，运了三次才运完晚上爸爸给做的荷包蛋，很好吃，真的是非常好吃，记下来，等以后让爸爸给宝宝做来吃。 http://t.cn/8spp7d3 显示地图 [组图共7张] 原图 ,2020/5/6 1:11,0,0,0
J0A9cEJEc,情暖宜昌,男,湖北,5422,7683,情暖宜昌:#公益宜昌[超话]#2020年5月5日下午，陈实志愿服务队值班劝导扫码量体温的志愿者，是湖北放心粮油胜利三路李雯老师，她一直在帮助贫困家庭和抗战老兵疫情中一家人在帮助市民保供，非常辛劳手臂劳累过度患肩袖炎，带病坚持帮助值班劝导感谢李雯老师，城市星空岗位值班的是北京中医药大学学生蔡豫同学。感谢他和 母亲积极报名参加志愿服务。谢谢志愿者朋友们！#志愿者[超话]##微公益##星光公益我愿意##宜昌身边事[超话]#@宜昌同城 http://t.cn/R2WxQdu 显示地图 [组图共9张] 原图 ,2020/5/6 1:06,1,0,0
J0A7TaWHe,安小琪071216,女,山东,4,3,安小琪071216:时间过得可真快，我们疫情假期快结束了，还有几天就要上学了，我不是很想上学，不是因为病毒，而是……😂😂上学以后应该有暑假吧！没有暑假那在学校不的热死啊。我们放假时间是2020:1:15到现在上学是2020:5:11，放假放了挺长时间的，好好上学吧！现在苦以后甜，加油!安小琪 原图 ,2020/5/6 1:02,2,0,0
J0A6GENW8,想不出昵称所以没昵称,女,上海,93,38,想不出昵称所以没昵称:之前疫情期间在家又是一波看剧怀旧时刻……刑侦系列/鉴证实录/妙手仁心一定是我心里最爱的tvb职业剧前三！！当然啦，陀枪师姐/烈火雄心/学警出更/谈判专家/突围行动这些老剧也都是我的童年……很奇怪法证系列就是不喜欢…近几年的也只有飞虎，潜行狙击和使徒行者能看了，但是续集都贼jb水……哦另外盲侠和EU我超爱，铁马战车和白色强人勉强可以家族剧首推天地三部曲和溏心风暴1.2（第三部我不承认它是溏心系列）！！！说真的 我永远爱tbb那个年代的tbb！ ,2020/5/6 0:59,1,0,0
