微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IFqogAXzk,黑龙江发布,男,黑龙江,127,1939115,"黑龙江发布:【4月27日哈尔滨市新增确诊病例、无症状感染者活动轨迹公布】2020年4月27日0-24时,哈尔滨市新增本地新冠肺炎确诊病例3例；新增本地无症状感染者1例。截至4月27日24时，哈尔滨市现有本地确诊病例64例；现有境外输入确诊病例1例；现有无症状感染者21例，其中，境外输入1例。为防止疫情进一步扩散，提示广大市民做好防护，按照哈尔滨市应对新冠肺炎疫情工作指挥部要求，经过流行病学调查询问,现将4月27日0时-24时哈尔滨市新增新冠肺炎本土确诊病例3例及无症状感染者1例活动轨迹公布如下：新增本土确诊病例（3例）病例一：李某，女，54岁，无业。常住址：哈尔滨市道外区和平小区。系确诊病例陈某（男，87岁）在哈医大一院住院期间同楼层同病区患者。4月27日，诊断为新冠肺炎确诊病例。4月8日8时许，因发热和支气管炎等症状，在丈夫陪同下乘坐儿子驾驶的私家车，到哈医大一院就诊并入住12楼呼吸一科17病房（全程均佩戴口罩）。4月9日—22日，在医院住院，未外出。期间，10日21时许，因同病区出现确诊病例陈某（男，87岁），与丈夫一同转到13楼7病房；13日，与丈夫一同转到12楼7病房；4月22日21时，因病房消杀，与丈夫一同转到呼吸科11楼高二病房。4月23日—27日14时，在哈医大一院呼吸科11楼高二病房住院。期间，25日核酸检测结果疑似阳性，27日核酸复检结果呈阳性。4月27日14时，由120救护车转至省定点医院隔离治疗。病例二：唐某，女，65岁,退休职工。常住址：哈尔滨市南岗区黑山街10号。系确诊病例陈某（男，87岁）在哈医大一院住院期间同楼层同病区患者的妻子，曾多次到过哈医大一院送餐和探视。4月27日，诊断为新冠肺炎确诊病例。3月26日—4月10日，多次到哈医大一院5楼ICU病房、12楼呼吸一科13号病房、13楼呼吸三科11号病房给住院的丈夫送餐和探视（出行方式等详情正在核实）。4月11日，从家到哈医大一院进行核酸检测，检测结果呈阴性，后返回家中（详情正在核实）。4月12日—24日，居家隔离未外出。期间，24日再次采样进行核酸和血清抗体检测。4月25日19时，因血清抗体检测结果呈阳性，由120救护车送至南岗隔离点集中隔离。23时因有咳嗽症状，由120救护车送至省农垦总院发热门诊就诊。4月26日20时，由120救护车转至市定点医院隔离治疗。病例三：张某，女,38岁,护士。常住址：哈尔滨市南岗区一曼街2号龙军小区。在发热门诊工作期间，曾接触多名确诊病例和无症状感染者。4月27日，诊断为新冠肺炎确诊病例。4月10日11时，从龙军小区家步行到单位。12时从哈医大一院站乘104路公交车到工程大学站下车，12时15分在李孩家羊汤馆（一曼街2—45—22号）购物后回家。18时40分与女儿步行去大润发（南岗店），18时55分到达超市，19时27分离开，19时29分在超市门口秋林里道斯食品购物，随后步行回家，19时47分进入军工院内，20时左右在家附近的微利超市（微利盟科店）、群乐超市、家乐（餐饮美食）购物，20时20分到家，再无外出。4月11日，居家未外出。4月12日11时20分，独自从家外出，11时27分从工程大学站乘104路公交车到哈医大一院站下车，11时40分到单位上班。19时到吉林街87号国煤宾馆（为防止交叉感染，单位统一安排的集中居住地）办理入住手续（未入住）。20时13分从哈医大一院站乘55路公交车到工程大学站下车，20时22分进入军工院内，20时30分步行到家后未外出。4月13日14时，从工程大学站乘104路公交车到秋林公司站下车，14时15分到国煤宾馆（吉林街87号）入住。17时30分从国煤宾馆（吉林街87号）步行到单位上班。工作期间，均穿戴防护用具。4月13日—25日，一直在单位轮班值班，下班后回国煤宾馆（吉林街87号）居住。工作期间，均穿戴防护用具。4月25日10时，在单位做肺CT和血常规检测。12时进入哈医大一院发热病房隔离至27日。4月27日核酸检测结果呈阳性。4月28日0时，由120救护车转至省定点医院隔离治疗。新增本土无症状感染者（1例）病例一：李某，男，53岁，无业。常住址：哈尔滨市道外区和平小区。系确诊病例一的丈夫。4月27日，诊断为新冠肺炎无症状感染者。4月8日8时许，因妻子有发热和支气管炎等症状，陪同妻子乘儿子驾驶的私家车到哈医大一院12楼呼吸一科17病房住院治疗（全程均佩戴口罩）。4月8日—22日，在医院陪护。期间，10日21时许，因同病区出现确诊病例陈某（男，87岁），与妻子一同转到13楼7病房；13日，陪同妻子转到12楼7病房；22日21时，因病房消杀，与妻子一同转到呼吸科11楼高二病房。4月23日—27日，在医院陪护。期间，25日进行核酸检测，结果疑似阳性，27日核酸复检结果呈阳性。4月27日14 时，由120救护车转至省定点医院隔离治疗。       以上4人行动轨迹还在深入调查核实中。更正信息经核对确认，现对4月26日发布的1例确诊病例活动轨迹信息进行更正：确诊病例王某，4月7日10时许，步行到东方瑞景永辉超市(清华大街235号吾悦广场负一层）。来源：哈尔滨市卫生健康委 原图 ",2020/4/28 16:53,445,18,142
IFqa5u3VP,黄河新闻网吕梁频道,男,山西,655,128388,黄河新闻网吕梁频道:【迎接五一小长假 山西文旅大餐让您“大饱眼福”】黄河新闻网讯（记者张文娟）为最大限度减少疫情对文化旅游业的冲击，尽早激活山西省文化旅游市场，释放居民消费潜力，推动“山西人游山西”活动的深入开展，4月27日，记者从省文化和旅游厅了解到，五一小长假期间，全省将组织开展系列文化旅游活动，号召更多省内群众在做好个人防护的同时，走出家门、走进景区，充分领略和品味“华夏古文明山西好风光”。据了解，山西省文旅厅在4月底举办为期半个月的“星光大道爱心行动音游山西”活动，届时近20位山西籍明星将领略和体验我省30余个景区的文化内涵和美好风光，通过自身的流量和影响力，加快黄河、长城、太行三大品牌建设。同时，山西省文旅厅推出黄河寻根觅祖游、黄河粮油故道游、长城中华雄关游、长城古堡古村游、太行古建探秘游、太行名山胜迹游6条自然风光与文化遗产相结合的主题文化旅游线路，抗战太行、英雄吕梁2条专题红色旅游线路。为推动自驾游市场的发展，山西省文旅厅组织山西省房车协会针对全省首批100家3A级乡村旅游示范村和175家“黄河人家、长城人家、太行人家”的分布和道路交通等情况，规划设计了“大美晋阳、长城内外、边塞古韵、秀容热土、吕梁人家、古村新韵、太行深处、上党印象、山水泽州、平阳风情、禹都家园”等11条美丽乡村旅游精品自驾线路，号召自驾游爱好者积极参与“百村百驾玩转山西”自驾游活动，游美丽乡村，住“三个人家”。此外，全省各市也推出了包含乡村旅游、漫游古城、踏春赏花等主题活动。忻州市秀容古城举办“王员外选亲（抛绣球）”“昭君出塞”“晋王出游”“秀容映像——镜头里的忻州古城”等活动，增强游客的体验感；雁门关景区举办“雁门IP人物创意打卡”“穿古装，玩穿越”等活动，让文旅活动更有代入感。吕梁市举办“赏吕梁风光圆百年梦想”吕梁黄河人家乡村旅游季，推出“游在吕梁”“韵味吕梁”“美味吕梁”等6条乡村旅游特色线路；阳泉市桃林沟景区举办2020年第十七届桃林节，充分展现“山河无恙春满桃林”的崭新风貌；晋中市平遥古城景区举办“漫游古城”短视频选拔赛、“你笔下的平遥古城”手绘古城等活动；临汾市洪洞大槐树景区推出“根我旅游 根我寻源 根我追梦”主题活动，云丘山景区举办“寻旧城烟火忆老街时光 五一逆时光之旅”主题活动；运城市永济五老峰景区举办“春风十里不负花期”主题赏花活动。 ,2020/4/28 16:18,0,0,0
IFq9Z1axf,铜陵市人民检察院,男,安徽,59,236,铜陵市人民检察院:省检察院来铜调研督导工作      4月26日，省检察院党组成员、政治部主任周勇一行来到铜陵市人民检察院，就扫黑除恶专项斗争、服务保障民营企业和公益诉讼等工作开展调研督导。       调研中，周勇对相关涉黑案件办理情况进行指导，听取了铜陵检察机关服务民营企业健康发展和公益诉讼工作情况汇报，并前往铜陵有色集团金昌冶炼厂、冬瓜山铜矿等企业实地查看。       周勇指出，疫情过后，扫黑除恶专项斗争工作按下“重启键”、“快进键”，检察机关要认真贯彻落实高检院《关于加强和规范补充侦查工作的指导意见》等规定，严格把握案件事实、罪名认定等问题，着力提升提前介入引导侦查质效。       周勇强调，依法服务保障民营企业健康发展是一项重要政治任务，也是一项很具体的工作，检察机关要自觉提高政治站位，结合“六稳”工作和“六保”任务，认真办理每一起涉民企案件，切实保护民营企业及民营企业家合法权益，为民营企业健康发展提供有力法治保障。       周勇要求，检察机关要坚持“靠技术监督、靠数据说话”，持续加大公益诉讼办案力度，提升办案效果，更好地维护国家利益和社会公共利益。       周勇还就机关党建、深化“三个以案”警示教育、深化司法体制改革等工作进行了指导。       市检察院党组书记、检察长曹敏表示，铜陵检察机关要以高度的政治自觉、法治自觉、检察自觉，主动自觉履行好法律监督职能，把各项工作做深、做实、做细。 [组图共5张] 原图 ,2020/4/28 16:18,0,0,0
IFq9Wo35X,横县发布,男,广西,203,19208,横县发布:【五一能外出吗？#广西#发布最新通告】4月28日，广西壮族自治区新型冠状病毒感染的肺炎疫情防控工作领导小组指挥部发布关于“五一”假期外出做好疫情防控的通告。通告主要内如包括：一、增强疫情防控意识。二、坚持做好个人防护。三、注意旅途安全卫生。四、尽量避免聚集就餐。五、配合做好防控工作。六、认真做好健康监测。 具体内容：http://t.cn/A6AwsuT8 ,2020/4/28 16:18,1,1,0
IFq9H0Qa9,jolla201707,女,陕西,196,38,jolla201707:我1月29日在京东上购买的南丁格尔口罩。截止发文4月28日了依然不发货，京东，店家客服只会沟通退款。工商投诉了目前还未回复，希望京东给和我一样的消费者一个合理的解释！！2月疫情最严峻的时候考虑到商家可能捐赠给武汉地区，一直没有催过发货，直到今天依然不发货！！！京东客服就跟个机器人一样就反复说略有延迟，可以退款！！！ http://t.cn/8sppTBE 显示地图 [组图共7张] 原图 ,2020/4/28 16:17,0,1,0
IFq78iCWS,福州交警,男,福建,33,51350,"福州交警:#文明交通进驾校# 为进一步强化机动车驾驶人培训机构交通安全宣传教育阵地建设工作，增强驾校学员交通安全意识、法治意识、文明意识，福清大队持续推进文明交通进驾校“五个一”活动，深入辖区驾校开展“五个一”活动督导检查工作。　　4月福清大队组织车管所民警深入走访建鸿驾校，督导检查驾校“五个一”工作开展情况。检查中，民警重点查看了驾校“五个一”工作落实内页资料,结合当前实际情况对驾校提出要求：一是要认真履行主体责任，切实增强社会责任感，落实“五个一”活动，要注重实效，为社会培养出优秀合格的驾驶人；二是要在目前工作成效的基础上，总结经验，做精做细做强，力争做成精品示范驾校。三是要做好疫情防控工作，驾校方面务必做好万无一失的准备，做好场地消毒、人员登记、体温测量等工作。 原图 ",2020/4/28 16:11,1,0,0
IFq6yyhGv,祖国的小花蕾,女,其他,514,361465,祖国的小花蕾:#探店#  ——德阳「南木三生」喝到了三块钱一杯的拿铁☕️。进门就看到：“希望如期而遇的不只有春天，还有疫情后平安的你们”。🧡一直喜欢各种咖啡店，觉得每个咖啡店都是有自己独特性格的。这一家是我出差办完事无意间遇到的，店里各种风格都反映出来老板是一个爱云淡风轻，却对生活满怀好奇的人。（个人 想法）☕️因为第一次去加了店里微信就可以三块钱喝一杯咖啡～超级幸运哈哈#春日限定美食大赏##咖啡馆# @鲜城 http://t.cn/RghOMBP 显示地图 [组图共12张] 原图 ,2020/4/28 16:10,47,8,60
IFq6wvK9N,呼和浩特交通广播,男,内蒙古,270,475432,呼和浩特交通广播:【农业农村部：#疫情对我国农产品贸易影响还将持续显现#】农业农村部国际合作司司长隋鹏飞：由于疫情，一季度我国对外贸易出现下滑。农产品贸易也受到影响。进口增幅低于往年同期。出口降幅多年少见。目前国际新冠肺炎疫情形势依然复杂，对我国农产品贸易的影响还将持续显现。全球粮食等主要农产品供应总体宽裕，但封国封城的隔离措施，以及一些国家的限制出口放大了市场波动和恐慌情绪，增长了国际供应风险。综合研判二季度的农产品贸易形势不乐观。 http://t.cn/A6AwDaBW ,2020/4/28 16:10,0,0,0
IFq6v31xN,天津发布,男,天津,779,2612590,天津发布:【张斌：通过双轮驱动加速线上线下一体化，促进整个天津消费市场发展】#天津新闻# “天津在这次疫情防控过程中的表现是非常突出和抢眼的。”接受采访时，张斌首先为天津抗“疫”点赞，“物美集团在天津有120家门店，也认真地按照市委市政府的统一部署，不断完善防疫举措，真正把天津市委市政府的要求落实到具体的行动当中，取得比较好的效果。”　　更重要的是，物美还交出了一份亮眼的业绩单，张斌介绍：“全市120家门店、2个物流中心，一天没有歇业，在天津市委市政府的坚强领导下，销售额增长将近40%，为天津服务的能力进一步提高，也确保天津物价的稳定。”http://t.cn/A6AwFiM5 原图 ,2020/4/28 16:10,8,1,0
IFq6p7uQG,看看新闻KNEWS,男,上海,999,13474931,看看新闻KNEWS:【#比尔盖茨认为批评中国是转移视线#：本以为美国的防疫会做好但却很糟糕】美国微软公司创始人、盖茨基金会联席主席比尔·盖茨在接受采访时，对目前美国政界盛行的“中国负责论”提出看法，肯定了中国对新冠肺炎疫情的相应迅速、措施得当，“中国做了很多正确的事情”。而遗憾的是，“我们本以为美国能够做得更好，但却很糟糕”，同时他指出批评中国其实是为了“转移视线”。http://t.cn/A6AwmDhl ,2020/4/28 16:09,248,31,32
IFq6kkYzt,民生关注,女,河北,222,22630,"民生关注:【井陉：五一出行压力增 交警备战保畅通】今年“五一""假期是我国疫情防控态势下的第一个小长假，针对节日期间将出现群众出行多，车辆流动量大的交通压力，4月27日下午，井陉县公安交警大队召开专题会议，提前对“五一""假期交通安保工作进行安排部署，动员全队民警积极做好各项准备工作，全力打造安全、畅通、有序的道路交通环境。该大队按照上级交管部门关于加强“五一”期间道路交通安全管理工作的要求，结合辖区实际制定“五一""假期疏堵保畅方案，强化安保责任落实，做到定人定责，并提前组织警力事故多发路段、危险路段认真进行排查，对排查出的安全隐患，及时报告政府及相关部门落实治理对策。“五一""假期期间，全大队民警将放弃休假，全员上路，以“守点、巡线、控面”的方式，加强路面管控力度，坚持以疏堵保畅为主，减少交通拥堵。同时有违必纠，严厉查处醉驾、酒驾和“两客一危一货一校”重点车辆严重交通违法行为，确保工作高效推进，防止交通事故发生。同时，该大队还运用多种宣传工具和宣传形式，强化交通安全宣传，及时发布交通信息及提示，加大交通诱导能力，营造良好的出行氛围，引导群众安全出行。（通讯员 李忠勇） [组图共4张] 原图 ",2020/4/28 16:09,0,0,0
IFq6k4sxc,九江市场监管,男,江西,679,1241,九江市场监管:#新型冠状病毒感染肺炎#【农业农村部：“五个一批”措施助农民工就业增收】农业农村部乡村产业发展司司长曾衍德28日在#国务院联防联控机制#新闻发布会上说，受新冠肺炎疫情影响，一些地方的返乡农民工滞留乡村，是当前农村一个突出问题。相关部门通过“五个一批”措施，即回归农业稳定一批，工程项目吸纳一批，创新业态培育一批，扶持创业带动一批，公益岗位安置一批，形成农民工就业促增收、致富奔小康的良好局面。（记者朱超、王秉阳） ,2020/4/28 16:09,0,0,0
IFq6erHhh,慕梵生,女,四川,128,123,慕梵生:#肖战工作室否认诈捐#从刚出社会时候的天真到现在久经社会很早以前就明白了“好人未必有好报，往往恶人可以逍遥法外”但有时候还是会心里有希望“善有善报恶有恶报，”哪怕这一天的希望渺茫，但是我想总有这么一天的，从疫情期间一直到现在网络上就不停地出现各种网络暴力，造谣抹黑各阶层的人都有，这社会怎么了，是不是我们都自扫门前雪，什么都不做就什么都好了，生而为人造谣之前想想自己配不配称之为人 ,2020/4/28 16:09,1,0,0
IFq6dgFwq,小耿说期货,女,江苏,96,45,小耿说期货:#期货# 【文华工业品指数】目前疫情问题还是相当严重，据世卫总干事所说：现在还远远没有到结束的时候。同时今年上半年也是6大经济周期的下行叠加。所以，个人对于工业板块是不看好的，但是里面的黑色链需要充分考虑到国内政策因素。工业品看需求。个人认为需求端的压力还是比较大的。下图工业品指数月线图：这已经是一个相当明显的熊市结构了。我们反过来想，如果弹上去了，那么疫情、周期、原油等影响到经济的几个问题，在短短时间之内被市场消化，我个人认为还是很困难的。 http://t.cn/z8ATo3V 显示地图 原图 ,2020/4/28 16:09,1,0,0
