微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IzHxcdgtj,零toharu,男,海外,50,5,零toharu:工作室授权粉丝组建肖战名义的公益组，一是坚持肖战以前希望影响力带来正反馈的初衷，二是粉丝造的锅要由粉丝来赎这份无意的过失，给粉丝一个表真心补过的机会，三是低调用公益试探性地重新进入新闻世眼不得不说是很保守很传统的战略，没人会指责公益，同样大家会因为公益而淡化这个人以前的过错，何况他一点过错都没有，大家会更认可他善良的性格（网暴之后不知他是否还会保持善良的初衷）四是公益会把他传播得更远，远到经济落后的山坑里都知道这个灿烂笑容的小生。很明显，不管是资本，还是当局，正统的力量都默认了他，网暴随着疫情渐渐平息，大家估摸着差不多可以重新出现在世人面前了，为了不让网暴扩大，不让肖战受到更多的伤害，之前各方力量是让他休养生息。网暴发生的时候，他的任何动作都会让局面更加失控，而且当局主要任务是抗疫，不能让他抢了舆论风头。所以，医疗队正式离开武汉，抗疫正式结束，之前低调不抢当局风头的人，终于有了新的新闻了。不得不说，肖战不仅受到资本的喜爱，也得到了当局的青睐，这么积极向上阳光，反应机灵又谦卑，又紧跟着当局的步伐的乖宝宝，当局肯定不愿舍弃的。随着新生代的发展，网络世代的变更，当局也希望有一位在年轻一代里面有影响力的人可以传导当局的思想，他是当局所需要的棋子，当局还有使命继续要他承担。做的好的话，以后他也可以是资深演员，端着稳定的饭碗和拥有上层的社会地位。他，差不多要重新出现了！期待你，亲爱的肖战，加油！！！你依然是我唯一粉的明星，真正的大明星。 ,2020-03-22 01:30,0,0,0
IzHx3moHj,莲二爷走断高跟鞋,女,重庆,503,108869,莲二爷走断高跟鞋:#今日份好心情#复工第一餐 关了两个月要出来聚餐，虽然重庆疫情归零好久了，朋友提议去重庆的国宾馆——渝州宾馆山城味道吃。该提议得到了所有人的热烈欢迎，国宾馆，你们懂的。进去层层测温，然后被服务员指引免洗手消毒后，点好了菜开始闲扯。等到上菜后，所有的菜品都被做成了分餐制，摆盘精致，味道超过了我对五星级酒店的想象，特别要推荐青椒汁龙虾仔和松茸炖瓜燕，汤真的太滋补了，好想再来一碗吃。所有人都在赞美劫后余生的生活狗，埋头一顿大扫光，我终于再一次无情地塞满了我的胃。顺便说，宾馆北门重新修整了，气派得很。吃太饱，从餐厅特地走路到门口，一路还听见虫鸣蛙叫，绝不是幻觉。趁着这哈还没多少人，酒店行业急需复苏赶紧去体验一下国宾馆的出品服务和质感吧，好不好的试了才知道。 http://t.cn/A6zBJpMg [组图共9张] 原图 ,2020-03-22 01:30,0,0,0
IzHwUd2f7,行走的张大白,女,北京,2059,10330,行走的张大白:最近，国内疫情有所缓解，天气也暖了，于是，家人提议带程宝下楼放放风。程宝好久都没出门了，确实该带她出去看看了。为了给程宝探路，我决定出门去理个发。于是，一路上收获了一堆消息。诸如，理发店楼上有人刚从国外回来，刚进家门就被带走隔离了；诸如附近有人从某国回来，被全社区居民抵制进入社区。这个抵制我是知道的，据说闹得很厉害，叫了五六辆警车。对于这位居民来说，从千里之外赶回家，旅途劳顿却有家不能回，心理上不能接受是可以理解的。但是，对于居民来说，确实增加了暴露的风险。这边社区老年人居多，如果再碰上不遵守隔离管制，到处乱跑的案例，恐怕大家都要人人自危了。我并不知道那位归国人士最终有没有进入社区，只希望疫情期间，大家都能够相互理解，彼此不要苛责太多。至于程宝嘛，还得在家苟些日子。感觉现在比之前更不安全了。 ,2020-03-22 01:30,0,0,0
IzHwS7Abv,西叉叉12138,女,广东,156,69,西叉叉12138:楼下的拉粉和核桃包作早餐两个小屁孩吃着我其实并不怎么好吃的甜品夸好好吃吃饭时三姐弟和爸妈从中国说到世界再从政治说到历史和老妈像姐妹一样聊天逛街每个下午和小屁孩们去公园跑步我用尽全力还是追不上我弟而我妹骑自行车永远不等我晚上和爸妈的饭后散步一路谈天说地和小屁孩们饭后的打闹互相背着跑来跑去背着爸妈偷偷吃肯德基叫小老弟带我吃鸡上分.....这次因为疫情在家待了好久这些幸福的瞬间既简单又无比珍贵希望能永远留在心底我爱我家 ,2020-03-22 01:29,1,0,0
IzHwmwm2p,HERMES的小窝,男,天津,10824,162050,HERMES的小窝:#最新疫情地图#【意大利80岁以上新冠感染者将不会接受ICU治疗】据英国《每日快报》近日报道，随着疫情形势加剧，意大利政府宣布了一项措施，在紧急情况下超过80岁新冠病毒感染者将不会接受ICU治疗（重症监护）。#海外抗疫日记##意大利80岁以上患者不予ICU治疗# 另据中新网，据西班牙《欧华报》微信公众号消息，西班牙广播电视台(RTVE)统计显示，该国新冠肺炎确诊人数上升至20410人，其中1041人死亡，1588人治愈。由于疫情危机导致UCI(西班牙语中指重症监护病房)病床不足，医生只能根据预期寿命选择优先救治者；而对于资源短缺的问题，西班牙卫生部长萨尔瓦多·伊利亚称，将有1500万件个人防护装备在“必要时刻”分发。与此同时，西班牙国家警察局长表示，在过去的24小时内，警方逮捕的不遵守安全警告的人越来越多。鉴于新冠疫情的大流行导致西班牙医疗系统接近崩溃，卫生部长萨尔瓦多·伊拉19日宣布，紧急调用5万名医护人员，其中包括退休医生和应届医学毕业生。此外，拨款2亿欧元作为援助。 ,2020-03-22 01:28,1,0,1
IzHw1xoPD,Mondschein-DAYTOY,女,广东,395,3087,Mondschein-DAYTOY:#肖战[超话]##肖战余生请多指教#  xz  #肖战斗罗大陆# 亲们，不要被带节奏的小号和营销号骗了哈！！！！！！！首先，产品不支持七天无理由退货，而且说要退货的博主是个3月11注册的小号。。。 其次，【战疫助农】活动是短期疫情影响下解决滞销产品的短期活动，与该县的扶贫活动帮扶对象一致但不冲突，不存在偷公益和代言，与郑凯前辈的扶贫不冲突哈！这个时候我们最重要的是团结，不要被带节奏质疑自己人好吗？ [组图共6张] 原图 ,2020-03-22 01:27,21,0,19
IzHvNFo2d,老中地方新聞NewsforChinese,男,海外,130,7895,老中地方新聞NewsforChinese:防疫情擴散 美加墨邊境暫停不必要往來為避免2019冠狀病毒疫情擴散，美國總統川普宣布，將關閉美國與加拿大、墨西哥邊境，暫停非必要的旅行，但貿易與商業往來不在此限。這項措施將從今天午夜起正式生效。川普在白宮說明2019冠狀病毒疾病（COVID-19，武漢肺炎）最新措施時宣布暫時關閉與加拿大、墨西哥邊境，以確保三國民眾健康，減少人口移動帶來的醫療負擔。他也表示，邊境關閉主要是希望減少不必要的旅行，但不會影響合法的貿易往來。此外，也將與墨西哥和業者密切合作，避免有旅客藉由墨西哥從歐洲進入美國。美國國務卿蓬佩奧（Mke Pompeo）說明美加墨邊境關閉細節時表示，美國與加拿大、墨西哥均同意暫停不必要的跨境往來，這項禁令將於今天午夜生效，並將在執行30天後審視。這項禁令不包括因為工作或其他必要因素的過境往來。與加拿大相同，這項禁令主要是針對不必要的跨境往來。美國國土安全部代理部沃爾夫（Chad Wolf）表示，美墨邊境主要是限制非必要的跨境旅行，但基本商業活動不會受到影響，國土安全部會持續確保邊境穩固與安全的經濟供應鏈。川普也透露，已經和聯邦參議院少數黨領袖舒默（Chuck Schumer）通話，表明將正式啟動「國防生產法」（Defense Production Act），但他並未說明執行細節。川普在16日簽署援引國防生產法的行政命令，這項命令將允許美國政府得以要求美國企業生產短缺的醫療用品，售予聯邦政府。這項命令也授權衛生部長艾薩（Alex Azar）得以分配所有必要的衛生與醫療資源。中央社 原图 ,2020-03-22 01:27,0,0,0
IzHvIkTmx,皮卡卡的十三,女,北京,537,275,"皮卡卡的十三:整理了一波适合春天的🌿文案（疫情结束后也可发）1. 春天可真是个小讨厌鬼，在我心里偷偷养了一只小鹿，就撒手不管了。✨✨✨2. 堤坝上有兜卖风筝的小贩，他们在预售春天。🌈🌈🌈3.不错过春天，也不错过你。🎈🎈🎈4.我见过的最美的春天，是你穿过人群找到我的那个四月。🌱🌱🌱5. 如果你来的话，春天就不用来了。💕💕💕6. 遇见了你，什么季节都是春天。🌈🌈🌈7. 春天来的很慢，春天才有浪漫。8.期盼着春天赶快到来，买一件浅色风衣，再买一件喜欢的衬衣，穿着露脚踝的牛仔裤，春风一吹，头发都在开心。9.最美是浓烟，看不够的是人间，如期而至的春天，你好。👋👋👋10.你的春日好运正在派送，请保持心情舒畅🍄🍀🌈11.春天要来了，万物都在努力获得新生，你也要加油。💪💪12. 这是春天呢，这是发呆的季节。👧👧👧13.我遇到你的那天，春天刚好来到。14.三月，我想装一袋新鲜的空气去见你。15.春天适合努力和拥抱，也适合牵手过马路。👫16.我寻了半生的春天，你一笑便是了。17.田野是春日阳光赠予人间的吻。🌵🌵🌵18.冬天夺去的，春天会交还给你。🌟🌟🌟19.山峦，海洋与田野，永远都会在这里等你。20.你风尘仆仆向我走来，胜过所有温柔，春天你好。👋21. 好久没有见面啦，攒了好久的浪漫和温柔，想要一次性都给你。22.因为你要做一朵花，才会觉得春天离开你；如果你是春天，就没有离开，就永远有花。23. 💐ˢᵘⁿᵈᵃʸ天气晴 宜收集快乐 ° ᐝ24. ✨˖⋆-- ᵍᵒᵒᵈ ᵑᑊ̇ᵍᑋᐪ( ᵕ·̮ᵕ )♩把鸡毛蒜皮~换成风和日丽25. 忙里偷闲的生活碎片(´▽`ʃ♡ƪ)26.春日已至，和你见面的日子快要来啦。27. ᵕ̈ ᴹᴼᴿᴺᴵᴺᴳ ᵕ̈“今天要像云朵一样自由～”28.🌼 ᵕ̈ 🌼春风如约而至，一定会吹暖每一个角落。29.待凛冬离去，雪融草青，相信一定有新的相逢，将温暖延续。❛‿˂̵✧30.花开枝头，你在心头。🌼🌼🌼31.你每想念一次春天，枝头就攒了一朵花开。🎄🎄🎄32.愿所有病痛都会被温暖的春天治愈🌸🌸🌸33.春天太浪漫了，我想请它吃顿饭，如果你有空，也可以一起来。🌿🌿🌿34.送别经久的冬，四季初始，佳期如许。^◡^. ᵔ.ᵔ35.ᵔ◡ᵔ错过了秋枫冬雪便会迎来春天的樱花🌸36. 待度过斜风冷雨，春暖在眼前。37.你能砍掉所有的鲜花， 但你不能阻止春天的到来。38.,白昼越来越长，希望越来越大。39.希望如约而至的不止是春天，还有疫情过后平安的我们ᴇᴠᴇʀʏᴛʜɪɴɢ ᴡɪʟʟ ʙᴇ ᴏᴋ ☼40.花枝春满，天心月圆。41. 春天暖意，一定会带来很多好消息的吧。42.春风十里，不及相遇有你。晴空万里，不及心中有你。43. ฅʕ•̫͡•外面的花已经开得很像样了， 我看到风拥作一团， 前来庆贺。44.揣着一口袋的开心满载而归，还有定格春天的味道。45.春天来了，美好的事都将如期而至，愿世界平安，你我无恙。 http://t.cn/A6zBJqrZ ",2020-03-22 01:27,0,0,0
IzHvBz0bB,大脸萌萌11,女,上海,310,348,大脸萌萌11:#肖战正能量艺人# 肖战正能量艺人 #肖战公益一路有你# 肖战公益一路有你骂就骂，黑就黑，骂完黑完记得做公益走过路过，别错过，战疫助农了解一下疫情严重，产品滞销，过期扔掉太痛心按需购买，享受美食，农民脸上笑开怀@X玖少年团肖战DAYTOY  原图 ,2020-03-22 01:26,85,7,0
IzHvv5vTb,赞姨今天也很娇俏,男,重庆,65,38,赞姨今天也很娇俏:#肖战##抵制肖战2.0##央视网##肖战粉丝公益项目组##战疫助农#（转） 1.xz粉发的“战疫助农”的确不是zk2018年的扶贫项目，但是“战疫助农”是扶贫的一个环节，好比一个大项目下出了特殊情况在生一个小项目出来，本质开始疫情期间的扶贫。2.被抓包了才从#肖战粉丝公益项目#改成#肖战粉丝公益倡导#。3.这个项目zf从头到尾没叫明星宣传，是和字节西瓜头条等3大平台合作做的。3大平台辛辛苦苦做了1个月，人家战疫助农的微博话题都21亿了。xzf不请自来，还觉得别人卖不出。4.倡导是“率先提议”的意思，你家是首先提出项目的吗！5.政府扶贫项目，你作为公众人物想要加入宣传，必须先和官方沟通好再宣传，因为任何公益都有流程、有指定目标和规定，肖战想加入就要先了解别人项目的情况，而不是不问自宣。万一你这个艺人是有违法偷税情况的，人家公益项目不是被带上负面了？所以你以为每个公众人物都可以自己想宣传政府公益就宣传吗？！公众人物不是素人ps 中国凤阳发了这个活动的海报和宣传，所以才有人去该条微博下面问，请xzf别用凤阳阜阳来造谣式澄清。 [组图共6张] 原图 ,2020-03-22 01:26,1,0,0
