微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
Iy1NKfXte,日奈森亚彤,女,河北,116,213,日奈森亚彤:#我的人间记录#✈️🎇🍃🏝「疫情前的生活碎片集」 保定  显示地图 [组图共9张] 原图 ,2020-03-11 01:25,12,0,5
Iy1wh1fND,小鱼水果大卖场,女,天津,100,30,小鱼水果大卖场:有些人啊虽然个人工资没有达到个税起征点，但是总觉得自己日常消费买东西也是交了税的，就觉得国库里的每一分钱都是自己的。年轻人要多看看书，多充实充实自己，就不会有这种愚蠢的想法。你从小到大买东西纳的税，可能还不够你从小学到大学，国家为你免的教育费用的钱。也不看看国外教育有多贵，有人毕业七八年了还背着贷款呢。更不要说日常情况下，医疗，高铁，人民军队，平时119，你就一个都享受不到他们带给你的便利或保护？再说了，纳税大头是谁不知道？请对自我有相对清晰的认知好吗？不要坐井观天了。要是纳了税的人都是大爷，谁纳的多谁就更大爷，那发生了灾害疫情的情况下，应该优先救企业家救富人，你以为能有你的份儿？普普通通小老百姓你早就被淘汰掉了。 ,2020-03-11 00:42,5,0,3
Iy1welaT7,喜欢易烊千玺不喜欢你,女,海外,528,1220,喜欢易烊千玺不喜欢你:#易烊千玺[超话]#易烊千玺同学，晚安啦@TFBOYS-易烊千玺 没想到今天居然十点就起了，为了吃做好的热干面不知道哥哥来武汉几次有没有尝过呢馋了好久了味道也是不错的嘿嘿～想起昨天晚上奶茶又睡在我的怀里还是开心的哈哈！快到中午就去溜了狗顺便陪她们在小区超市买了菜，当然还有吃的喝的。中午不怎么饿，喝了优乐美爽啊回来还跟奶茶洗了澡，瞬间变身变白了不止一个度🌚下午阳光也是很好，陪姐姐到我家用电脑办了会工，然后一个小时的运动，最后按计划趁今天出太阳拍了我妹的化妆品分享，试色简直太心动啦555好想化妆但没动力。晚上回来发现我爸炒的玉米火腿炒辣椒还蛮好吃，饭后也是运动的时间，为了发那条也是拍图码字p图排版都花了几个小时，更别说自媒体了真心不容易。现在我家湖北已经绿码开放啦，日常许愿武汉和全国疫情好转🙏一切恢复如初stay with you ,2020-03-11 00:42,0,0,0
Iy1w9lnRr,Kexin粟锅锅吖,女,广东,87,96,Kexin粟锅锅吖:最近不知道怎么了，可能是疫情让我呆在家里这么久，闲的到处乱想了吧。有很多人真的错过了才想去珍惜，但是又怕其实这错过这遗憾才是最好的结局，因为其实很多东西都只是可能加入了自己的观点和想法才形成的故事，别人可能压根就没在意过吧！我很想再见你，又很怕再见你无论多少次都只能像上次一样，在桌子的对面，周围都是人，连对视都没有。临走之前，我给你写的开心每一天，不敢让别人发现任何区别，你给我写的有缘再见，我怕也是和别人的一样吧！你可知道，整本通讯录，我想要写的和需要写的由始至终只有你罢了。你在美国还好吗？你真的很棒，我也很想成为更好的自己。祝你开心每一天我们的缘分只够支撑我们一次见面了吧！有缘再见，无缘就再也见不了啦，我希望我再也不要想起你啦！早点睡，晚安！ http://t.cn/RuOpYxC 显示地图 ,2020-03-11 00:42,3,0,0
Iy1w7vtC9,黄狗不是狗是蓝天,男,新疆,226,77,黄狗不是狗是蓝天:最近就是很容易感动“你想做好什么事 那种坚强的信心一定要有”最近每次觉得down都是因为怕吃的苦没有回报觉得这样的辛苦未免也太傻了点突然意识到这个问题本身并不成立若是有什么遭遇原因客人能有很多但绝不是自己努力得太多不论结果如何不论未来怎么走“那种坚强的信心一定要有”“螺蛳粉还不发货”上热搜，等疫情过去，我... 戳我看视频>>http://t.cn/A6zL0d89 (更多 @二更视频 的视频都在@小红书 立刻下载 APP：http://t.cn/RPTJCEp) 原图 ,2020-03-11 00:42,0,0,0
Iy1vNa2Lb,這粒胡椒不太辣,女,北京,630,576,這粒胡椒不太辣:身边的朋友们陆陆续续来到了19岁。这个十八岁过得太快了，还来不及感受，就跌跌撞撞的掉进了这一字开头的最后一年里。我本就是个念旧的人，因为疫情，闲暇时间太多，我一股脑儿的就钻进回忆里去了，几岁的都有，那个岁数紧张难过的事儿和父母的吵架拌嘴都令现在的我无比怀念。是啊怀念什么呢，考试没有考好怕挨呲儿躲在楼道里踱来踱去不敢进家门的紧张焦虑的心情。跟要好的朋友吵架，跟初恋分手躲在被窝里偷摸掉眼泪，而这些现在都不会有了，也都永远的留在那个年纪了。前两天偶然间被一句话敲打，“一直回头看的人，永远也跑不快”。那些逝去的时光，每每想来，都想一跟头儿栽进去，再也不醒来。可是呢，时间本就是抓不住的东西，我们只能随着任性的它走。再转眼一想，十年后的我也肯定会怀念现在。如果留给那时候的自己的回忆，我不想是黯淡无光，也不想回忆起来就像蔫了吧唧的烂白菜叶。18、9岁只有一次，我们都要好好感受。才能十年后，忆当前，无悔憾。 ,2020-03-11 00:41,10,0,0
Iy1v1jpBn,安徽商贸学院警务室,男,安徽,2833,20580,安徽商贸学院警务室:#抗击疫情公安在行动# 【央视《战“疫”故事》：我走了，眼角膜留下来，替我看一眼春天】#疫情当前警察不退# 河南民警樊树峰在大年初一接到战“疫”命令后，连一碗热腾腾的饺子都未来得及吃，就紧急返岗开始入户排查。在疫情防控一线连续奋斗17天，他用“十过家门而不入”换来了辖区内没有一个感染病例的成果，最终累倒在“战场”上，不幸离世。妻子张华按照丈夫生前的遗愿，捐赠了樊树峰的器官，他用他健康的眼角膜和三个脏器，挽救了3个人的生命并让两个人重获光明。他说：“今生无悔披战甲，来世还要做警察。”讲到这儿，讲述人朱迅不禁在演播室中落下热泪。http://t.cn/A6zw8qqE ,2020-03-11 00:39,0,0,1
Iy1uIl4k9,在河边闲逛,女,其他,149,22,在河边闲逛:#杨紫公益紫[超话]##杨紫公益紫[超话]#💜#跟着杨紫做公益# 💜#阳光信用#         国家反诈中心守护大使@杨紫 提醒您，疫情期间，不造谣不信谣不传谣！ 绿色生活方式公益推广大使@杨紫 呼吁大家绿色出行！ 中国消防公益宣传使者@杨紫 提醒您用火防火不失火，为国为家为你我！ 中国妇女发展基金会“母亲邮包”项目宣传大使@杨紫 呼吁您一起传递爱与善！ #杨紫全国精神卫生宣传大使# yz#杨紫林之校# ,2020-03-11 00:38,0,0,1
Iy1uI6tEd,深夜泡饭,女,其他,72,457,深夜泡饭:和邻居聊到婚姻问题。她和上一个男朋友已走到谈婚论嫁，但双方是异地，男方不愿意在她的城市买房定居，遂分手了。后得知她喜欢已久的男生跟未婚妻离开了，便对男生表白且成功。没多久男方就跟他父母表明心意，准备见面。由于疫情，见面时间往后拖着未定，我邻居就赶在见男方父母之前，当机立断买了一套现房，她自己的名字，把婚前财产储备好。我觉得她非常厉害，知道自己想要的是什么，在恋爱中会非常的理智。 ,2020-03-11 00:38,0,0,0
Iy1tiiOWu,重回wb的小透明,女,海外,561,93,重回wb的小透明:#杨紫公益紫[超话]##杨紫公益紫[超话]#💜#跟着杨紫做公益# 💜#阳光信用#         国家反诈中心守护大使@杨紫 提醒您，疫情期间，不造谣不信谣不传谣！ 绿色生活方式公益推广大使@杨紫 呼吁大家绿色出行！ 中国消防公益宣传使者@杨紫 提醒您用火防火不失火，为国为家为你我！ 中国妇女发展基金会“母亲邮包”项目宣传大使@杨紫 呼吁您一起传递爱与善！ #杨紫全国精神卫生宣传大使# yz#杨紫林之校# ,2020-03-11 00:35,0,0,0
