微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IAst7xwUa,李軼Ethan,男,北京,1000,55072,李軼Ethan:#你在哪里？#疫情期间的大彻大悟# 李軼Ethan的微博视频  ,2020-03-27 00:59,0,0,0
IAsqDlO6K,用户5852587579,女,陕西,121,15,用户5852587579:2019年国家提出行动纲要，也是国家首次把人民健康纳入各级政府政绩中，有一句话 中国健康，世界才健康！我们中国现在是世界第二大经济体，在不远的将来会成为第一发大经济体，特别是今年的疫情下彰显了中国在世界的政治经济越来越重要的地位，所以说中国人健康的重要性，更显示出作为大国该有的担当和责任。可是中国人真的健康吗？现在高血压 心脑血管病人群已经到达2亿，糖尿病前期人群高达50.1%，也就是说每两个成年人中就有一个糖尿病后备军，癌症平均每天超过1万人被确诊。这些数据国家不担心吗？所以说所有疾病必须做到早知道 早发现 早治疗，但是每年一次有多少人去医院体检呢？每年体检一次能及时发现病情隐患吗？所以现在有一款免费体检的app马上上线，体检后自动出解决方案，可以做到早知道 早发现 早治疗，给国家和家庭减轻负担。大家期待吧！需要免费体检的朋友加微信：13484534508 http://t.cn/A6Z2d5VM ,2020-03-27 00:53,3,0,0
IAsqyA6pD,水母和蝴蝶,女,云南,100,400,水母和蝴蝶:虽然疫情带给了我很多麻烦但其实也有好的一面很感激这70多天的隔离让我实现了我初中的梦想就是和好友们住在一个大房子里每天大家一起买菜做饭打游戏打麻将甚至就是围着暖桌坐在一起各玩各的手机，我都觉得特别好下雪天喝暖茶晴天晒太阳初一去寺庙一起打扫卫生轮流洗碗猜拳关大门从来了云南后我其实已经看淡离别了一拖再拖没有用人生那么长，终有要分开的一天一次次的相聚也没有用终有一次是永别不会像当年毕业时哭的稀里哗啦了但还会在每一个醒来的清晨默默哭一会痛恨新一天的到来，痛恨离别的日子又近了 原图 ,2020-03-27 00:53,2,0,2
IAsqy3bdQ,王子情缘,男,吉林,528,101715,王子情缘:你很自由，充满无限可能，这是很棒的事。  ,2020-03-27 00:53,4,0,10
IAsqv4KIy,可以饿了lo但不能饿了Fay,男,其他,120,19,可以饿了lo但不能饿了Fay:今天我朋友生日，好多人在空间帮她庆生，一开始我以为只有我和蔡姐知道然后好多人在零点发了说说，很热闹，很开心，po出的图是我慢慢涂鸦出来的她收到也很开心，然后也互相道过晚安我准备睡觉她准备吃庆生排骨长寿面了。之后躺在床上听着每晚照例听的睡前音乐，听着听着，想着想着，无眠了，发现了个事儿，好像我在帮别人庆生时都会很兴奋、很开心，而到了自己身上连一条说说都懒得发，19年是这样，18年也是，17年以前不记得了，就会感觉闷闷的那天不知道为什么，也许是有期待，也许是期待未完成吧，19年朋友（另一个）生日的礼物我也还没送（其实她是2020一月份生日的），本来打算寒假去挑的然后因为疫情也没挑，没有跟她讲我要送她礼物，害，那就拖到六一吧晚安，晚安。 原图 ,2020-03-27 00:53,0,0,2
IAsqu9bSf,甘孜生活,男,四川,178,71593,甘孜生活:【四川公安原创视频《等春来》：看万物复苏，迎春来人】#抗击疫情公安在行动# #警民同心##百万警进千万家# 横断山，硕曲河，当干涸的垅间引来清水潺潺，预示着寒冬已过，一个期盼已久的暖春正在到来。这里是四川甘孜藏族自治州乡城县，一枚枚警徽在风沙里逐渐清晰。唯愿山河无恙，国泰民安！#甘孜身边事# http://t.cn/A6Z7Iwa7 ,2020-03-27 00:53,0,0,0
IAsq6vdzw,小Y的日常生活-,女,河北,99,268,小Y的日常生活-:#牌牌琦[超话]# 我想知道兮妹儿到底是咋回事？我仅仅代表个人意见，如果说的不妥的，可以把我这个帖子删除❌看了两次她男朋友直播，他一直在说我不玩网络…然后又要小礼物…也确实说了兮妹儿不会退，仅仅是回来停播而且不是因为hy被停播。但是我也没有感觉出来他有在劝兮妹儿跟师傅承认个错误或者怎么样的…昨天直播说兮妹儿肚子疼，不能再等了，明天领她去医院看看，我想知道在三亚就已经知道hy了，为啥回老家第一时间不带她去医院检查？要拖到今天？而且一直在说黑龙江那一片疫情严重，就算是疫情严重，hy了难受肯定会放行让你去医院检查的呀，还一直在说兮妹儿在床上躺着，还说兮妹儿现在不能看手机，有微信消息都是我念给她听，有辐射，我知道长时间玩手机是有辐射，但是不至于连个消息都不能看吧…其次一直在讲他师傅怎么怎么样，这个我尊重，这个就不说了。反正给我的感觉就是没有给兮妹儿带来了好的影响，直播一直在说我要跟她求婚结婚举行婚礼…刚刚还说停播不是因为我俩的事儿，谁都不能干涉我俩的私事，没有人干涉好嘛，我觉得不管是因为什么事停播，你错了你违反公司规定，就应该反省，不管是在线上做网红还是线下在某个公司上班，其次你hy了，就是在线下公司做职员，你也需要跟老板报备，或者你要结婚了你也要提前说。人心都是肉长得。你自己也说了，兮妹儿和她师傅关系挺好，所以阿，兮妹儿要是难受，哪怕一开始不知道hy了，私下去办公室找老大说我难受不舒服 休息一两天，难道老大会不同意吗？？对吧 所以我觉得是你自己没有拎清楚，你说兮妹儿没有卖给谁，对，没有任何人说过兮妹儿卖给716了，她在716 也是牌牌琦公司的艺人，就要遵守规定，没有规矩不成方圆，也没有任何一个人要求兮妹儿pk输了往身上浇凉水……既然没退，就别总开直播说一些这那，给她招黑。 ,2020-03-27 00:52,191,0,42
IAspWrzeB,月亮是我啃弯的haa,女,其他,602,378,月亮是我啃弯的haa:我相信疫情总会过去#2021考研网课# 396经济类联考，何凯文长难句，执业医师，管理类联考，刘晓艳英语，正如唐迟阅读，法硕法学，法硕非法学，cpa网课，正如春天总会到来初级会计网课，注册会计师#英语四六级# ，2021考研英语，英语四级，英语六级，朱伟恋练有词，徐涛政治，腿姐政治，考研数学汤家凤，张宇数学，加油！ http://t.cn/A6ZvSRGH ,2020-03-27 00:51,3,0,0
IAspPomxT,好宝宝hamburger,女,其他,347,200,好宝宝hamburger:#电视剧冰糖炖雪梨# 一直以为那些在冰上的镜头都是替身看了花絮才知道原来真的是演员本人拍的，敬佩演员，但看到堂主摔的那么重还是好心疼，以前我也去过冰场，尝试了一小会就放弃了，看了这部剧之后，我决定疫情完全过去之后，我要去认真学辣不过还有一个我很好奇的问题，冰糖到底什么时候能在一起急死我了，能不能稍微剧透一下@电视剧冰糖炖雪梨 ,2020-03-27 00:51,4,0,0
IAspFCTeS,为时不晚晚,男,云南,45,1200,"为时不晚晚:#朋友圈文案# ᴹʸ ˡᵒᵛᵉ ⁱˢ ʷʳⁱᵗᵗᵉⁿ ⁱⁿ ᵗʰᵉ ʷⁱⁿᵈ ᵉᵛᵉʳ ˢⁱⁿᶜᵉ ᵗʰᵉ ʷʰᵒˡᵉ ʷᵒʳˡᵈ ⁱˢ ʸᵒᵘ.我的喜欢写在风里 从此整个世界都是你ᵀʰᵉʳᵉ ⁱˢ ⁿᵒ ᵒⁿᵉ ᵉˡˢᵉ, ʸᵒᵘ ᵃʳᵉ ᵉᵛᵉʳʸʷʰᵉʳᵉ.入目无别人 四下皆是你ᴹʸ ˡᵒᵛᵉ ⁱˢ ʷʳⁱᵗᵗᵉⁿ ⁱⁿ ᵗʰᵉ ʷⁱⁿᵈ ᵉᵛᵉʳ ˢⁱⁿᶜᵉ ᵗʰᵉ ʷʰᵒˡᵉ ʷᵒʳˡᵈ ⁱˢ ʸᵒᵘ.我的喜欢写在风里 从此整个世界都是你ᴴᵒᵖᵉ ᵃⁿᵈ ᵗᵒ ⁿᵒᵗ ʲᵘˢᵗ ˢᵖʳⁱⁿᵍ ᵃⁿᵈ ʸᵒᵘ ᵃᶠᵗᵉʳ ᵗʰᵉ ᵒᵘᵗᵇʳᵉᵃᵏ ᵒᶠ ᵖᵉᵃᶜᵉ.希望如约而至的 不只是春天 还有疫情后平安的你ᴮᵉ ʷⁱᵗʰ ʰᵃᵖᵖʸ ᵖᵉᵒᵖˡᵉ ⁱⁿ ᶠʳⁱᵉⁿᵈˢʰⁱᵖ ᵃⁿᵈ ˡᵒᵛᵉ要和快乐的人在一起无论友情还是爱情ᴹᵃʸ ᵗʰᵉ ʷᵒʳˡᵈ ᵇᵉ ᵐᵒʳᵉ ᵍᵉⁿᵗˡᵉ, ᵃⁿᵈ ᵐᵃʸ ʸᵒᵘ ᵇᵉ ˡᵉˢˢ ˢᵃᵈ.愿世俗多点温柔 也愿你少点难过ᴴᵉʳᵉ ᵒⁿ ᵉᵃʳᵗʰ, ʲᵒʸ ⁱˢ ʸᵒᵘʳˢ人间于此 欢喜是你ᴼⁿˡʸ ⁱⁿ ᶠʳᵒⁿᵗ ᵒᶠ ᵗʰᵉ ʳᵒᵘᵗᵉ ⁱˢ ᵃᵗᵗᵃᶜʰᵐᵉⁿᵗ ⁱˢ ʷᵒʳᵗʰ ˡᵒᵒᵏⁱⁿᵍ ᶠᵒʳʷᵃʳᵈ ᵗᵒ.来路无可眷恋 值得期待的只有前方15'ˢ ᵐᵒᵒⁿ ⁱˢ ʳᵒᵘⁿᵈ ᵃⁿᵈ ʳᵒᵘⁿᵈ ʸᵒᵘʳ ᵇᵃᵇʸ ᴵ'ᵐ ˢʷᵉᵉᵗ ᵃⁿᵈ ˢʷᵉᵉᵗ.十五的月亮圆又圆 你的宝贝我甜又甜ᴬ ᵈᵉˢᵉʳᵗᵉᵈ ᵖᵒʳᵗ ⁱˢ ᵃˡʷᵃʸˢ ᶠᵘˡˡ ᵒᶠ ᶠˡᵒʷᵉʳˢ.无人问津的港口总是开满鲜花ᴸⁱᵏᵉ ʷʰⁱᵗᵉ ᵖᵒʳᶜᵉˡᵃⁱⁿ ⁱⁿ ˢᵘᵐᵐᵉʳ ᵃⁿᵈ ˢʷᵉᵉᵗ ᵖˡᵘᵐ ˢᵒᵘᵖ.喜你如盛夏白瓷 梅子汤甜ᵂʰᵉⁿ ʸᵒᵘ ᶜᵒᵐᵉ, ᵗʰᵉ ʳᵃⁱⁿˢᵗᵒʳᵐ ʷⁱˡˡ ˢᵗᵒᵖ ᵃⁿᵈ ᵗʰᵉ ʷⁱⁿᵈ ʷⁱˡˡ ˢᵗᵃʸ.愿你来的时候 暴雨骤停 长风栖歇ᴵᵗ'ˢ ᵗʰᵉ ᵇʳᵉᵉᶻᵉ, ⁱᵗ'ˢ ᵗʰᵉ ᵈᵉʷ, ⁱᵗ'ˢ ᵗʰᵉ ᵇˡᵘˢʰ, ⁱᵗ'ˢ ⁿᵒᵗ ʸᵒᵘ是清风 是朝露 是脸颊红红 是非你不可Fˡᵒʷᵉʳˢ ᵈᵒⁿ'ᵗ ʰᵃᵛᵉ ᵗᵒ ᵇᵉ ᶠᵒʳ ᶠˡᵒʳⁱˢᵗˢ. ᴵ ʰᵃᵛᵉ ᵗᵒ ᵇᵉ ᶠᵒʳ ʸᵒᵘ.花不一定是为了花店而开 我一定是为你而来ᴸⁱᵏᵉ ᵗʰᵉ ˢᵒⁿᵍ qᵘⁱᵉᵗˡʸ ˡⁱˢᵗᵉⁿⁱⁿᵍ ᵗᵒ ᶠᵃʳ ᵗᵒ ˢᵉᵉ ᵗʰᵉ ᵒⁿᵉ ʸᵒᵘ ˡⁱᵏᵉ.喜欢的歌静静听 喜欢的人远远看ᴵⁿ ᵗʰᵉ ⁿᵉʷ ʸᵉᵃʳ, ᴵ ʰᵒᵖᵉ ʸᵒᵘ ʷⁱˡˡ ᵇᵉ ⁱⁿ ʰⁱᵍʰ ˢᵖⁱʳⁱᵗˢ.新的一年 愿你 纵横山海 意气风发ᴰⁱᵈ ᵗʰᵉ ᵉᵛᵉⁿⁱⁿᵍ ᵇʳᵉᵉᶻᵉ ᵗᵉˡˡ ʸᵒᵘ ᵗʰᵃᵗ ᴵ ˡⁱᵏᵉ ʸᵒᵘ.今天的晚风告诉你 我喜欢你了吗ᴵ ʷᵃⁿᵗ ʸᵒᵘ ᵗᵒ ˡⁱˢᵗᵉⁿ ᵗᵒ ᵗʰᵉ ᵗʷᵉⁿᵗʸ-ˢᵉᶜᵒⁿᵈ ˡʸʳⁱᶜˢ ᵒᶠ ᴬⁿʰᵉqⁱᵃᵒ.我想你去听安和桥 第二十二句歌词ᵂᵉ ʷᵒʳᵏᵉᵈ ʰᵃʳᵈ ᵗᵒ ᵐᵉᵉᵗ ᵉᵃᶜʰ ᵒᵗʰᵉʳ ᵃᵗ ᵗʰᵉ ᵗᵒᵖ ᵒᶠ ᵗʰᵉ ᵐᵒᵘⁿᵗᵃⁱⁿ·我们彼此一起努力 山顶再相见ᴿⁱᵛᵉʳˢ ᵃʳᵉ ⁿᵒᵗ ᵃˢ ᵍᵒᵒᵈ ᵃˢ ʸᵒᵘ盛意以江河，江河不及你。 #情感# ",2020-03-27 00:51,2,2,0
