微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
Izf05EcSh,财经麦田圈,男,上海,112,6044,财经麦田圈:#特朗普称美国经济可能走向衰退##特朗普称美国经济可能正走向衰退#能否继续主导要看美国多久可以消化疫情影响，或者至少达到目前中国的水准。目前看来至少几个方面美国的主导力正在下降，并且在向中国倾斜。1、盟友的凝聚力下降。由于美国初期的蔑视，一众相同意识形态的盟友纷纷跟随，现在各路盟友损失惨重，反而向中国求援的盟友形势逐渐企稳，这对美国的主导力是很大的打击。老大带领小弟，结果小弟学老大做事被人砍了，老大竟然完全帮不上忙，这是很伤人心的。2、美国金融市场的动荡。辛辛苦苦这么多年的成果，几个星期荡然无存，全球资本亏的狗血淋头。资本主义本身就是因钱聚义，钱散则人心散，再这样下去，人心破产并不是危险耸听。3、供应链整合能力低下。在大灾大事面前，美国作为全球霸主，本该整合全球供应链，特别是医药和基本物资保障的供应链，用于满足不仅是本国需求，也可以救济他国。哪怕是付费救急或者利益交换，都可以彰显国力。结果美国不仅无法救济他国，自己国内也供应短缺，让人心寒。4、经济策略失效。这几个星期可谓是美国有史以来大型经济措施发布最频繁的几周，基本上用上了市面上常规所有的货币政策和财政政策，但是目前看来效果却非常一般，不得不让人怀疑其治理能力。相比之下，这一波中国的应对之及时，效果之显著，对全球之帮助，以及经济措施之沉稳，都是让人刮目相看的，全球治理体系由中国分很大的一杯羹，基本上是板上钉钉的事情了。 http://t.cn/A6z0xO4u ,2020-03-19 00:52,0,0,0
Izf002SRv,coolcoolma,女,广东,264,251,coolcoolma:我有预见，在家宅的每一天女儿都会这样度过🤷♀️。昨天加拿大确诊人数到了598，一天就增加162例。大温地区一天增加了83例，政府宣布关闭所有幼儿园，大中小学开学时间无期限。小温一天增加7例，今天开始不送女儿去学校了，她昨天下学回来对我说，“挺伤心的，体育室里空荡荡的，平时很多人。”#加拿大疫情##海外抗疫日记# http://t.cn/A6zTny92 ,2020-03-19 00:52,0,0,5
IzeZH85VH,Pseudorabe,女,海外,352,122,Pseudorabe:家对面隔个院子不远有一栋居民楼。自从我搬到这个地方，总共也只看见过对面的仨人，其余就是透过他们的窗户看到屋里的电视屏幕（没错就是在看Krimi），才知道还有人住着。这两天因为疫情大家都呆在家，对面楼的住户就好像打地鼠一样接二连三地冒出来，还有人在阳台上弹吉他，架个烤肉架开始烧烤（草，真香啊 ,2020-03-19 00:51,5,0,4
IzeZBdMqd,微微万象民生直通车A,男,山东,290,829465,微微万象民生直通车A:【美国加拿大将向民众发支票及拨款应对疫情】财经网援引华盛顿邮报消息，白宫官员正在制定一项紧急刺激计划，该计划可能向众多美国人派发2000美元支票，向小微企业提供3000亿美元资金。此外，据央视新闻，加拿大总理特鲁多当地时间18日上午发表讲话，证实将对加美边界的非必要人员往来进行限制。特鲁多同时宣布，将拨款820亿加元援助资金，帮助加拿大人在疫情期间用于购买食品蔬菜等基本生活用品，以及支付房租等等。 原图 ,2020-03-19 00:51,0,0,0
IzeZoxn4Z,直通屏山,女,福建,602,45521,直通屏山:#新型冠状病毒感染肺炎#【好消息！#妇幼光谷治愈出院患者超千人#】今天下午，湖北省妇幼保健院光谷院区第1000名治愈患者王女士出院！军队医护人员向王女士送上专属签名祝福T恤、健康礼包和温馨明信片。“感谢解放军给了我战胜病魔的勇气！”截至目前，医院累计收治确诊患者1738例，预计今天治愈出院患者将达到1040例。（央视军事）#打赢疫情防控阻击战# http://t.cn/A6zYEByM ,2020-03-19 00:50,0,0,0
IzeZbdI7f,Yuixixixi,女,香港,477,420,Yuixixixi:@周轶君 在蜻蜓FM的新音频节目值得一听。作为曾经扎驻中东的战地记者，她总是能把握时代的脉搏。第一时间连线多个当地记者，每个国家一集，呈现更原始的观察。最新的两集讲英国和意大利。这次疫情每个国家的处理方式，大家见仁见智，但是我们也应该去“梳理它，而不是只是看到结果，因为那个过程也是很重要的”。 最近还看了她的书《走出中东》和纪录片《他乡的童年》，也相当值得推荐。 [组图共4张] 原图 ,2020-03-19 00:50,21,4,0
IzeYRFGl7,居居居居大排,女,浙江,261,208,居居居居大排:你可曾经历耶稣使你不在黑暗里走？刚看到这个QT问题的时候一直在回想以前可是最近就是啊。因为疫情在家安逸的很颓，导致上上周复工的消息出来的时候显得十分焦虑和不安甚至自卑。当然那时把上帝也抛到很远了。但是祂还是一点一点的把我拉回来，一点一点地使我的灵魂苏醒。让我重新在至高者的隐秘处安然居住。最近工作上有了新的为之努力的目标✔️找到了自己的喜欢的事和专长✔️最近的几天虽然很忙但是里面有平安✔️纵然在踏出船身后还是会有狂风巨浪但是在水面上同行的是耶稣。盼望可以拥有坚韧的心不被打倒。———“当我的心发昏，领我到更高之地，使我高过四面的仇敌” ,2020-03-19 00:49,10,0,6
IzeWU1zlD,信用卡逾期协商-林动,男,其他,47,6,信用卡逾期协商-林动:复工找工作受阻，工资收入能力有限，大多数人的生活常态便是如此。受到疫情阻隔，很多负债人特别担心自己的信用卡逾期，或者是逾期问题加剧，在网上开始了热烈的讨论。1月27日，从银保监局出的文件中我们看到，鼓励银行等金融机构，在当前特殊情况，对特殊人群进行金融让利，以此来保障构建金融绿色通道。比如无法获取收入来源，可以申请延期还款，在下一个还款日一并还清。比如无法及时还款，经过核准后，允许特定人群逾期后不上征信，不予额外计息的处罚。比如对一线医护人员、疑似、确诊隔离病患，要予以一定的信贷倾斜，比如减免利息，或者协商分期等等。客观来说，在这段时间，有很多负债人主动和银行申请，已经享受到一定的让利。原本这是一件不错的事情，可为什么网上还有谩骂呢？仔细翻看他们的留言才发现，原来是他们认为这样的让利并不足以满足需求，而他们的需求究竟是什么，让人感慨不可能实现。1.png1.png1. 将此前信用卡逾期产生的所有罚息、违约金减免，让所有人都按照本金的金额来分期。这种想法，未免太过幼稚。特殊情况自然特殊对待，此前已经逾期产生的相应罚息、违约金，是对持卡人没有如约还款的一个违约费用收取。和当下的特殊情况，不能并提。2. 银行想要我们用卡，那就把所有人的债务都抵消了，大家从头开始用。银行不是慈善，每个人也要承担自己享受超前欲望带来的后果。不论信用卡的用途在何方，通常都是负债人自身的行为。如果非本人操作，可以走法律途径解决。天下从来没有白来的午餐，也不会有如此便宜的事。3. 银行有能耐把我们都抓进监狱，做几年牢直接抵消我们这几十万。这里有一个常识，如果银行真的以刑事名义起诉负债人，使其得到了一定的刑事处罚。也并不代表可以用坐牢来抵消掉这些欠款，在牢狱期间违约金罚息还是正常计算。只不过等到出狱之后，可以协商减免利息的问题，钱依然是要还的。信用卡逾期后产生的催收、上门等等，这些流程可能还要再经历一遍。世界上从来没有不劳而获，也没有轻而易举的事情。更何况信用卡负债的问题，与其幻想一些不可能实现的事情，真的不如踏踏实实过好当下，走好每一步，开源节流，用自己的实际行动不断增加收入，提高还款能力。在自身情况特殊/困难的情况下，找到一个收入比较稳定的工作，以此来和银行之间进行平等的协商。也许很多人质疑银行怎么可能会同意，但是信用卡发行本身就是为了盈利，逾期也产生了坏账，有一个积极还款的意愿，再加上能如约还款的证明，银行怎么会拒绝呢？只不过在协商的时候一定要摆正好自己的心态，加油吧！ ,2020-03-19 00:44,0,0,0
IzeWQrbw5,长江云官方微博,男,湖北,1023,620386,长江云官方微博:【最新通知：湖北省内除离鄂离汉入汉防疫卡点外，其余全部撤除】#湖北卡点只剩离鄂离汉入汉防疫卡点# 3月18日，湖北省新型冠状病毒感染肺炎疫情防控指挥部印发《关于进一步做好车辆人员安全有序流动工作的通知》，要求各市、州、县在继续实施严格的离汉离鄂通道管控措施基础上，切实做好车辆、人员安全有序流动。为统筹推进疫情防控和经济社会发展工作，保留普通公路出省界通道防疫卡点，增设高速公路省界防疫卡点，落实属地疫情防控指挥部责任，公安、交通、卫健等相关部门配合做好湖北籍离鄂车辆、人员管控工作。全省区域内，除离鄂离汉入汉防疫卡点外，其余防疫卡点全部撤除。低、中风险区域人员凭健康码“绿码”或现居住地村（社区）以上出具的健康监测证明，在全省低、中风险区域安全有序流动。全省低、中风险区域人员跨省流动的，须凭健康码“绿码”或现居住地村（社区）以上出具的健康监测证明，以及目的地单位或村（社区）以上出具的返岗、返乡、就医等有效证明，允许出省通行；不能提供相应材料证明的，不予通行。入汉离汉通道继续执行省、武汉市疫情防控指挥部相关管控政策。对货运车辆、返岗复工“点对点”包车实行“绿色通道”政策。 原图 ,2020-03-19 00:44,3,5,6
IzeWJBe7D,M小菁,女,广东,311,330,M小菁:还记得今年刚开始过年，就爆发了一场没有硝烟的战争，新冠状病毒肺炎疫情的出现，使得每个城市不再热闹，没有了往日热闹，只有宁静~接着是疫情新闻数据每天的刷新~在武汉一个个方舱医院的建起！一支支各省的医疗队伍的援助！使得每个宁静的城市都温暖起来~大家都在努力地贡献出自己的力量！我也是！这是我为疫情加油的接力舞~传送门：http://t.cn/A6zM0Hd3 (点亮家乡标记，欢迎大家来学)九图附上，谢谢大家支持和三连！ [组图共9张] 原图 ,2020-03-19 00:43,1,0,0
