微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
Is5XRjAMw,终日太疯癫M,男,陕西,101,21,终日太疯癫M:黄最近辛苦了，每天为了防疫宣传又是登记又是值班的，起的很早还要陪我聊天到很晚，看了很心疼，但是我能做的就是鼓励她，毕竟这是她第一次以志愿者的身份为社区居民服务，她能够学到很多东西。每天晚上我都迫不及待的给她打电话，很开心也很欣慰的听她分享一天的工作，今天又受谁表扬了；今天又有那个领导来慰问了；今天哪户人家积极配合了；今天哪户人家态度不好了。这时候她才知道原来当一个志愿者多不容易，明明人家百般挑剔还要笑脸相迎，可是这就是生活啊，总会有崎岖也总会有平坦…真想赶紧抱抱她，看看她新烫的卷发，听听她最近练会的戏腔，给她打上新买的眼影，给她看看我给她织的包，如果不是疫情我可能已经坐上去找她的高铁了，我答应她要带她去民乐园吃炸鸡，去看汉服，好好的犒劳一下我的小能手，等这次疫情过去了我就去找她，毕竟她是我除了父母以外最想见的人啊。现在快1点了亲爱的已经睡了，明天上午没有值班可以多睡会了，今天我妈还给我说看琪琪多能干，这个年龄在社区服务的有几个，社会责任感在一个女孩子身上显的淋漓尽致。黄，你很优秀，不要在乎别人的眼光，不管怎样都和外人没关系，你是什么样我清楚，一切都快去吧，等我去找你宝贝，我爱你@Segurde ,2020-02-01 00:59,1,0,3
Is5XuiZ1a,我困了在睡觉,女,四川,223,1260,我困了在睡觉:这次疫情让我知道，人心都是肉长的，可是有些废物是没有心的。智商低下的、价值观扭曲的、没有同理心的、共情能力丧失的人经过一次疫情全部冒出来了。在这种时刻，善良和丑陋都被放大了好多倍，希望病好了之后，都能重新审视自己审视他人。  ,2020-02-01 00:58,12,0,0
Is5TIhJQt,小初栗,女,海外,6,7135,小初栗:我希望如约而至的不止春天 还有疫情过后平安的你 运城 小初栗的微博视频  显示地图 ,2020-02-01 00:49,2,0,0
Is5QwjYKM,一土点三口,男,广东,333,389,一土点三口:抛开那些伤感和愤怒，这次疫情的迷人之处是一系列连锁反应对我们这一个个微观个体的影响。某个通道的关闭，某个政策的执行在某种程度改变了我们的预期和行为，这种改变或许也让我们遇到不该遇到的人和事从而走向一个完全不同的人生。等回头来看，这个十年的揭幕之灾，竟然是牵动未来十年的命运之绳#Wish A Next Better Decade# ,2020-02-01 00:41,1,0,0
Is5QjjcR8,THORNSYI,女,四川,396,182,THORNSYI:疫情疫情快走开！👹👹  [组图共6张] 原图 ,2020-02-01 00:41,0,0,0
Is5Ffr4bN,顾恩善-,女,黑龙江,117,447,顾恩善-:㊗️我和我的男孩张锐💯天🎉天意让我遇到了一个满眼都是我的男孩默默守护 保护我四年的你辛苦了虽然大学刚开始的时候没能牵着你的手但我会牵着你的手走出大学的校门 走到深圳疫情严重不能见面 没关系 我们未来都在一起我和爸妈在家等你 等我未婚夫 等他们的姑爷儿谢谢你来到我的世界 时间不早不晚刚刚好💙 [组图共9张] 原图 ,2020-02-01 00:14,8,0,0
Is5EKqQlS,会飞的拿铁半岛,女,河南,80,105,会飞的拿铁半岛:除了用相信来安慰，还能说什么。我拜托，在未来的时间里，所有的沮丧，痛苦，都随着时间淡化、让我爱的人“平安，健康，快乐，顺遂”。如果不快乐，至少乐观。只有这样，我们的日子才能好起来。都是知道的道理，只是很难做到……希望疫情快点结束，期待明天能比今天好。  ,2020-02-01 00:12,0,1,0
Is5zf8an1,IJustWantU-,女,海南,189,266,IJustWantU-:20岁的生日马上就要过啦没有提醒没有社交圈发动态 也收到了来自家人和两三个朋友的祝福 就已经很满足啦 很开心几乎每年都能和家人一起过（毕竟春节放假但其实我更喜欢给别人过生日准备惊喜好啦今年的生日愿望不求脱单暴富了 平安健康比什么都重要 愿中国疫情早点结束（疫情结束后也祝我早日暴富吧） 原图 ,2020-01-31 23:59,3,0,3
Is5zcrBr5,做自己的锦鲤_,女,北京,466,109,做自己的锦鲤_:#湖北省红十字会口罩使用情况更正说明#地方zf、机构有点作为吧！这次所有的病人包括疑似病例都是国家花钱免费治疗，我们感受到了国家真的很好。国家现在做的事都是给地方擦屁股，求求宁别添乱了，真的是气死了！生气！希望疫情快点好起来，虽然很不想上班，但是不希望是这样的原因，有多少个家庭因为这次疫情破碎，失去亲人的痛苦有多难受！天佑中华，快点好起来吧！ ,2020-01-31 23:59,0,0,0
Is5zandDf,咩咩哒icy,女,其他,142,132,咩咩哒icy:刷微博简直就是直面人性的恶红十字会真的让我恶心做人怎么可以这么没有底线大家捐给一线的物资被扣下一线医生像乞讨一样的领取那是你的东西吗你就堂而皇之地据为己有？生死关头了还摆谱  玩官场那一套真是让人大开眼界哦我说那是大家捐的  因为里面没有我的我才不可能捐给红十字会现在真的捐助无门可能韩红还比较值得信任吧下午那会儿还看见老乡鸡给医生捐早午晚餐一线医生连饭都没得吃都没人管还要民间自发自觉捐助来解决医生吃饭问题气得我边看边哭红十字会真的从上到下都烂透了这场疫情  暴露出来的问题真不是一星半点真是把血淋淋的事实给人看疫情一点都不可怕比疫情更可怕的  是人心 ,2020-01-31 23:59,0,0,3
