微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
ICTuGq16K,咚咚咚樱酱,女,上海,234,1018734,咚咚咚樱酱:#日本疫情# 4月11日，日本单日新增超过700人，新增743人😑还有11人死亡。东京新增197人，很多感染途径不明。神奈川县新增75人，其中横滨36人，神奈川也开始了吗？首都圈第二个数字快速增长的地区……群马今天新增大幅增长35人，33人都和养老院聚集感染有关。石川县新增12人。大阪新增70人，兵库县新增48人。名古屋新增34人，北海道也新增了16人。福冈县新增43人，其中25人为福冈市内。广岛县内今天也大幅增长，23人确诊。至于感染的人群、医生，警察还有各种大手公司的人员。日本柔道协会半数的人发烧😩大家关心的电视台，朝日的新闻主播确诊，但是新闻就和很多在疫情下不能停工的行业一样，是要继续做下去的。还有让人担心的是看到不止一个地方有幼稚园的人、学校的老师以及看守所的人员确诊，很担心这些地方出现聚集感染。还有就是昨天我就担心的养老院，大概是因为老人免疫力特别不好吧，养老院的聚集感染真的很多。再说一个，日本皇宫的警备员确诊了一个。今天情况大致如此，不知道明天会不会因为周末效应，数字下来一些。#海外抗疫日记# [组图共6张] 原图 ,2020-04-12 01:28,50,12,16
ICTu91502,嬿教授总裁营养师李丽萩,女,海南,80,1402,嬿教授总裁营养师李丽萩:有句话对‮影我‬响特别‮，深‬她说“如果你的‮大长‬父母‮是还‬这么辛苦‮你，‬的长大‮无毫‬意义。”‎ ͏ 一直以为‮母父‬都觉得我是‮成个‬熟的小孩了，从‮姐我‬嘴中得知她们还是‮担会‬心我。所‮在以‬疫情期间包括到‮在现‬都是在‮工家‬作，‮概大‬自主创业的好‮就处‬体现这里了。[皱眉]虽然‮经我‬常忙碌起‮一来‬天和她们‮不说‬到15句话‮但，‬是她‮能们‬够安心就好‮挣。‬钱有我，‮们你‬负责‮康健‬快乐。 [组图共3张] 原图 ,2020-04-12 01:27,0,0,0
ICTu3njP4,用户7435019495,男,其他,2,1,用户7435019495:@温州生态环境 @鹿城区环境保护局 @温州草根新闻 @温州日报 @温州晚报 夜里1点半了房地产工地还在轰鸣声，夹杂着工程车的喇叭声和“请注意倒车”警报声，夜灯将周围几个小区的夜空照得透亮，请问开发商和承建单位是吃了哪里开来的定心丸哪里来的胆子这样扰民！！！疫情趋稳，返厂复工大势之下，照顾经济复苏，有些问题可以多多理解，但深夜扰民休息，也将影响周边群众第二天投入积极工作的精神状态！请你们认真关注此事！工地位置江滨东路谛华景园南面！ http://t.cn/A6w4ouY7 ,2020-04-12 01:26,0,0,0
ICTt3B39f,我是笨鸡,男,陕西,570,587,我是笨鸡:疫情还没结束，很多餐饮企业开始恢复，明明已经开放了堂食却还一直在用一次性饭盒筷子，一份外卖就产生足够多的塑料垃圾，现在连在店里吃也是懒省事。想想最近几个月的塑料消耗，还有之前形同虚设的垃圾分类，为什么没有一点反思，从环境做起，大多数情况下环保仍还还是一个口号，保护环境的代价很大，但是如果继续这样下去，总有一天我们要被塑料制品淹没 ,2020-04-12 01:24,3,0,0
ICTsXrT6Z,人生不能没有博弈,男,湖北,178,5,人生不能没有博弈:#艺术培训机构##艺培人、疫情下# 【封城81天，解封第5天】   跟同行聊天太久，错过了一天，都凌晨一点了！我想写到艺培行业能够复工复课的时候，不知道能不能坚持！   今天又附近晃悠了一下，像这样城中村式的小区依然封闭的严严实实的，留一个出口扫码测温。   近期欧美疫情太疯狂了，全球接近170万例确诊，我的天！虽然国内很多城市每天都有境外输入，不过湖北依然是“0”增长，看来武汉还是比较安全的。身边有武汉出去的人，特别是出省，马上就被隔离，大门贴封条，做核酸检测（免费的）。看来还是不放心武汉人，希望这不是地域歧视。   疫情目前世界蔓延，形势看上去比当时的武汉更厉害，这真的太疯狂了！担心影响中国，这也是当时真没想到的，这该shi的病毒！    当然，还是最关心的是学校复课的时间，今天有一个学生家长说是收到学校的信息，“4月13号～6月26号复课前阶段”【原文原话】。这么说是6月26号才能复课吗？那还复个鬼的课呀，直接“出家门，进考场”呗，何必走这个形式呢？   为什么我总是没这么悲观呢？我觉得5月底到6月初之间能复课，咱们大武汉可是一例境外输入都没有的啊！我觉得怎么也比广东、黑龙江、北京等一些城市复课早吧！武汉人民可是在家里呆了80天啊，更何况，国家绝不会让武汉来个二次爆发吧！所以，我相信武汉现在反而是最安全的城市，不让武汉复课的人都是胆小鬼，哈哈！   现在疫情对经济影响太大了！我一个同学国企的，这个月工资发80%，还有一个学生家长是央企，也是发的80%，不过确实已经不错了，又没有上班。还可以拿钱。我们艺培人，都没有收入。我的机构，每个月还要给老师们发基本工资。听人议论，现在私人小老板还在给工人发工资的就是最有良心的人，哈哈，看来我算一个！   但是，我会担心，整个行情，对后期即算是复课了，也会有很大影响啊！大家都难。。。 http://t.cn/A6w4oorQ ,2020-04-12 01:24,0,0,0
ICTsI2pUt,奇遇一二九,男,其他,138,144,奇遇一二九:剧变？之前生活在相对确定世界，今后世界是动荡还是稳定的大不确定性将日常伴随。支持过去繁荣的体系因世界已积累太多颠覆性因素，新冠疫情可能是最后重击。世界的失序正在成为现实的风险。世界各国最有影响的人中，娱乐和体育明星占了很大比例，这一切的基础都是和平与秩序。然而隔阂与仇恨正在快速而深刻地发酵，病毒作为人类共同的敌人没有把世界逼向团结，而是加剧了分裂，国际竞争转向赤裸威慑争夺，人类达成共识和妥协的空间正在急剧收窄。优秀的社会制度是否能制衡内部激进，遏制滑向冒险豪赌？未来什么都可能发生，动荡的加剧将深刻影响我们生活。新冠疫情以来，中国最红的人迅速换上了一批顶级医生、科学家，“小鲜肉们”退到了次要位置，这就是惊人的变化。当聚光灯从演艺明星的身上离开时，说明这个社会要迎接真正的挑战了。国家作为内部所有人利益最外部的那道屏障，将再次显著地崛起。每当世界动荡，国家有多大的力量能够保护我们，将成为影响我们个人命运最至关重要的因素。有稳定生态，自由主义必然成长，个人似乎可以完全凭借个体的力量去创造一切。然当世界失序，个人会变得尤其脆弱，国家成为我们在海上迎接风雨时脚下的船。我们包括安全在内的所有利益，将首先取决于这只船是否坚固。不要惧怕未来，怕也没用。我们需要的是团结，在接下来有可能不很短的一个动荡时期里众志成城http://t.cn/A6wZuElj ,2020-04-12 01:23,0,0,1
ICTsubAE3,Ccc_ZzzY_,女,其他,3,1,Ccc_ZzzY_:现实生活追壶感到最温暖的一件事（毕竟现在由于不可抗力是个pmf所以也没什么很特别的啦：由于疫情上海演唱会推迟，就在除夕下午给客服姐姐打电话，问保留名额方法，挂电话之前有对姐姐在除夕阖家团圆之际仍坚持工作这件事表示感谢。“谢谢姐姐～新年快乐，辛苦啦！”“谢谢谢谢，你也是呀，新年快乐。”打出来看着蛮腻歪的，其实也挺可爱（bushi上海那会儿病例比北京这边儿多得多，打电话的时候没想过会那么快接通，甚至没想到真的有人接（毕竟买票那天试了一刻钟才打通客服，又有疫情又快过年，就算打不通没人接其实也不会有怨言的。接通那一刻超感动，触动了，无论如何，都有人在奉献自己去为人民服务，谢谢。当时想的是，自己是个壶妹，是全世界最努力的壶妹，是壶妹也是甜唯，那得甜吧，那得好好谢谢姐姐吧，那得不得关心一下姐姐，让姐姐开心一点，让姐姐觉得自己的辛苦少一点，新年之际快乐一点，那得啊，然后就产生了上面那段对话，谢谢，是真的谢谢。追壶之后，确实在某些时刻觉得觉得自己蛮甜（bushi，也没有啦，其实心态变了很多，很多事看开了，心思也变得简单了，喜欢了十一个阳光向上野蛮生长的哥哥们，自己就应该去追光啊。赤子之心，乘风破浪，是营。掷地有声，炸裂全场，是壶。少年之时守护着的梦想逆着洋流乘风破浪，我不会再选择放弃自我困境重生变得坚强。希望，自己的本心，能守护住。那🉐️R1SE吧 ,2020-04-12 01:22,1,0,0
ICTspqiyl,hey晓婷,女,广东,255,214,hey晓婷:#周末愉快# 2020年1月7号开始放寒假，8号到家便开始了原计划只有45天的寒假因为疫情让我过上了不出意外的话就是这辈子最长的寒假到今天就是95天！疫情期间没出过家门，没吃香的喝辣的。到今天姐妹约了出门导致半夜还没睡觉，白天吃烤肉排队排了1个多小时，怀疑人生，我想说大家都不怕的嘛一家人老老少少出门。还去了盐蒸，我感觉这一年的汗都流完了，好爽 好享受 好开心 好久没这样肆无忌惮的玩耍了爱生活 爱家人 爱姐妹没毛病🤗 [组图共9张] 原图 ,2020-04-12 01:22,2,0,0
ICTs0mhwv,鲍迪克,男,北京,4176,4208640,鲍迪克:【比方方日记更真实，但也更伤感！因为都是一手采访】等养好心脏，就和女友结婚，心悸的毛病是感染新冠后落下的；妈妈赶不上婚礼了，因新冠肺炎去世，。女儿在新冠康复出院15天后，在自家卧室离去。武汉市中心医院的保洁阿姨，感染后一度寻死，丈夫说就算「用我的命换你的命」也要把妻子治好，可丈夫却先走一步。在女儿大婚后13天，妈妈病故在用桌子搭的病床上，因未能确诊，开销 费。「封城」前苦劝已染病的爸妈跟离开武汉，爸妈坚决拒绝，「我们不能祸害无辜」。爸爸在接近出院标准时，因氧气面罩损坏，猝然病故。这座 900 万人留守的城市，在爆发的疫情中陷入忙乱——从社区到隔离点，从隔离点到医院，患者求医的每一步都留下遗憾和教训。那个最黑暗的终已过去，随着武汉烟火气慢慢回来，他们也在重拾生活的勇气。，http://t.cn/A6w2N2lr ,2020-04-12 01:21,258,117,84
ICTrGv2En,周星帆Reece,男,海外,183,10665,周星帆Reece:✨回忆2019看过的#音乐剧# 🎵这个星期百老汇和西区又延长了关闭的时间，疫情期间各大剧院也深深牵动着我的心。去年在纽约#百老汇# 的时候，去看了#歌剧魅影# ，记得当时还是年末，特别不好买票，虽然不是第一次看，但是还是被百老汇的卡司深深打动了。如果有机会走进剧院，一定要去看看这部著名的游客剧！ [组图共6张] 原图 ,2020-04-12 01:21,5,0,0
ICTqzFEAD,22岁的小豆芽,女,其他,5,1,22岁的小豆芽:打今年开始两人就没怎么吵过架了 吵了也是很快就不计前嫌 而且最近他也会偶尔冒几句让我会睁大眼的话 有我呢 做你自己 要学会适应新的角色 有我呢：是之前去泰国旅游的时候 他是真的怕我没有安全感 总突然会说一句 没事 有我呢做你自己：跟朋友约好了去家里吃饭 他不让我去 说太危险 其实疫情已经好很多了 后面都快吵架了 他又说做你自己 我便去做了自己要学会适应新的角色：在车里因为我在他家啥也不干争论 苦口婆心的跟我说就算装样子也要装装勤快 给婆家留下好印象 但是我不理会 他便说 每个人都要学会适应新的角色不是吗这三句话都是让我印象深刻的 都让我有：嗯 我的男孩在一点点变成熟呢 ,2020-04-12 01:18,0,0,0
ICTqull3p,丸子家的小太阳,女,海外,50,48,丸子家的小太阳:看到国外的疫情状况，特别是英国的疫情状况，其实挺心疼的，抛开所有其他的因素，单就同理心来说。英国也算是我的第二故乡，我曾经梦寐以求地想要一直在那里工作和生活，那里相对还是挺公平的，几年前由于一些原因回国了，这几年我在梦里曾回去过无数次…希望疫情控制、得到好转，一切都尽快恢复正常。希望那里的人儿都好好的！等疫情结束，我一定回去看看你们！ ,2020-04-12 01:18,2,0,1
ICTqcCtnJ,望值得,女,其他,384,43,望值得:上线看到说外网现在疯狂辱骂中国，指责中国该为这次疫情负责，基本上算他们的共识？我能理解人在面临灾难时有较大的负面情绪，得找个对象发泄，去泄愤，而且很显然，我国就是这个对象。除了是我国故意制造病毒这种情况外，我不认为我们哪里需要道歉，而我们也很清楚，不是故意造的病毒，我们自己国家也付出了相当惨痛的代价，道歉要道什么呢？两个月的时间都不够他国去做预防工作的吗？把时间都花在嘲笑中国和看戏上，怪我们？ ,2020-04-12 01:17,0,0,0
ICTpPAMYf,快乐滴阿萤,女,其他,164,270,快乐滴阿萤:#云起雷鸣_说好了一辈子[超话]# 【非遗战“疫”——剪纸类】  新疆生产建设兵团民协自刊发了兵团民协“众志成城，共抗疫情”倡议书与征稿函，迄今以来，民艺人已行动起来，以个人所长、集体力量，进行着“众志成城，共抗疫情”为主题的创作宣传活动。  作品从戴口罩、勤洗手、不出门、不聚会等基本要求做起，到白衣战士奋战一线救死扶伤的医患亲情，以及新疆生产建设兵团人戍边守家卫国等感动人物和故事，用一篇篇诗文、一幅幅画作记录、表述着人间大爱，表现了对生命的敬重，对医护人员的敬意和对武汉、中国的加油和助威，也表达了新疆生产建设兵团民协的广大民间文艺工作者对共抗疫情、共克时艰的信心和力量。  现将新疆生产建设兵团民协“众志成城，共抗疫情”的公益作品分期展出，以鼓舞士气，传扬社会正能量，为打赢这场防控疫情阻击战而众志成城，战无不胜！（以下四件剪纸作品，作者侯瑞云代表八师石河子市民间文艺家协会赠送给兵团援鄂医疗队。） [组图共4张] 原图 ,2020-04-12 01:16,1,0,0
ICTpE2ndl,汤抚临,男,广东,5015,1173,汤抚临:全球疫情启示331美国旧金山流浪者收容所70人确诊旧金山最大流浪者收容所70人确诊#据中新社消息，当地时间4月10日，美国旧金山市长伦敦·布里德介绍，该市最大的无家可归者庇护所70人感染新冠肺炎，包括68位居民和2名工作人员，另有3人正等待检测结果。目前，检测结果呈阴性的人已被重新安置，该庇护所已被改造成医疗设施。据《旧金山纪事报》报道，这家庇护所5日检测出两个病例。当时，有207名无家可归者居住其中。 ,2020-04-12 01:15,0,0,0
ICTnkpLaw,大理国的猫様生活,女,云南,406,858,大理国的猫様生活:小伙伴们回去啦，日子还是要过。该吃吃该喝喝，画画、唱歌、游泳、吹口风琴！宵禁时间也很好过房东有求必应，我这是福报好呀！疫情期间吃喝补给全靠他。还有斯里兰卡好邻居，来敲门，我们以为是房东派来送食物的，就给他提我们还需要什么。聊天扫院子，过了一会给我们送来好多好多食物！！我的天呐…感动坏了…我想来想去，去房间翻出一对耳环送他女儿，被他拒绝了。说送我们食物是他自己的心意，不求回报。哎呀！让我再想想送他什么他能接受！好想送点什么给邻居！！ http://t.cn/RqzFa4E 显示地图 [组图共9张] 原图 ,2020-04-12 01:10,4,0,6
ICTmK5UQA,请叫我Monica0947,女,其他,136,1,请叫我Monica0947:心里很闷，很压抑，原来以为妈妈的离开虽然会痛苦，但也是极大的解脱，没有想到又迎来一场突如其来的疫情。不知道别人有着怎样的苦恼，为什么我要这么憋闷，这种感觉说不出来，没办法去抱怨，但确确实实感觉很糟，甚至找不到始作俑者去泄愤，只能更加的责备自己为什么不能像某些人一样控制好情绪，为什么改变不了环境，也改变不了心情，为什么明明自己很平庸却接受不了自己的平凡，是不是有些自命清高，很乱，脑子，语言，情绪，生活……好想做个普通的再也不能再普通的人，过着普通再也不能再普通的生活!这样的日子真的不想过了好想回归一个人，好讨厌这种失控的生活，为什么一直要和命运挣扎 ,2020-04-12 01:08,0,0,0
ICTmk6FDO,石头FM,男,上海,1189,130721,石头FM:#瑞典# 由于新冠病毒的疫情蔓延，瑞典的航空公司和酒店员工正在重新接受培训，成为医院和疗养院的助理。据Worldometer世界实时统计数据显示（截至4月11日），瑞典新增新冠肺炎确诊病例466例，累计确诊达到10151例，累计死亡人数887人。via AFP #瑞典疫情# #全球疫情# #海外抗疫日记#  http://t.cn/A6w4aawQ ,2020-04-12 01:07,93,32,14
ICTlxly8U,陪伴你的是寂寞陪伴我的是温情,男,广东,46,11,陪伴你的是寂寞陪伴我的是温情:我无法想象一个女生跟我年龄相仿的女生到底经历了什么，到底经历了怎样的黑暗，度过了一个个可怕的黑夜。      在疫情之下暴露了如此之多的负面新闻，而这些负面新闻中的主角却每每逍遥在外。微博是我接触不多的东西因为我没有追星的爱好，之所以来是因为我在小破站里面了解了这些“正能量新闻”。但是我又能干一些什么我曾经几度认为不是国家不管不是政府作为不是正义不作为，而是疫情当下国事最为重要。可是！我真的不知道这是第几次失望就拿最近几次的“正面新闻”来说  许可馨事件 山东青岛外国人插队事件 又到了这这次   高管性侵案我有心无力，像我这种普普通通的高中生又能干一些什么，喷他们？指责他们？实锤他们？我什么都做不了我总算知道为什么小破站被称为是块“被人发现的净土”了    上了微博我能看见什么？ 我的关注了为什么会有这么多我没有一丝丝印象却在关注列表里的“名人”  我来到vb的目的很简单   那就是                                鲍✘✘ 我是一名团支书可以说我以这个身份很骄傲，可以让感觉我还有那么一丝丝存在的价值傲，知道我也付出过，因为我也不知道我能说什么做什么我只希望我心中的那个党可以明正是非让极恶这受到应有的惩罚。   我从网上各个渠道中了解了这次的事件的整个过程，让我无力感叹与吐槽 腐朽 腐败  ！真的说实话我是非常同意一句话        今天之中国是骄傲，然耻辱却是法律。    没有什么是完美无缺的，创伤可以治愈但是你让阴影怎么消除？留在一个花季少女心里面的是什么？    我也想尽一份我的力量哪怕很弱小哪怕在别人眼中我连蚂蚁都不算，我只想知道这个我正为之奋斗的美丽世界是否真的是我想象的那么美好。   我相信你们都知道了这件事，能不能可不可以不要让这块沉了几年的石头再沉入海底@共青团中央  @央视新闻     刷新了十分钟果然如别人所说 神tm热搜没了几亿的阅读量 终究抵不过⭕ 和💰  吐了这就是vb      以上言论紧为个人观点 （给爷死） [组图共9张] 原图 ,2020-04-12 01:05,2,0,0
ICTlxkXAU,Futurama未来视角北欧艺术频道,女,海外,334,254,Futurama未来视角北欧艺术频道:#全球疫情##乐高# 受疫情的影响，婚礼摄影师停下了连轴转的工作能干什么呢？Chris Wallace是一位已经工作了11年的婚礼摄影师，暂时停下了手边的工作，现在开始用隔离时期在家的时间，拼着他最爱的乐高，凭着700多场婚礼的摄影经验，拍出了一组乐高婚礼大片。资料来源：Borepanda http://t.cn/R08LXFQ 显示地图 [组图共18张] 原图 ,2020-04-12 01:05,0,0,0
