微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
ItjIwxRH4,行家设备云,男,上海,4259,13318,行家设备云:#震坤行#  #全民口罩行动#  戴到樱花🌸烂漫时，花粉过敏季节又来了。  口罩用不完以后也能用，各位亲可以适当采购以免疫情反复又买不到口罩。  原图 ,2020/2/9 1:50,0,0,7
ItjAB9HH5,Yibekah,女,安徽,609,2809,Yibekah:我想去武康路、安福路、愚园路悠闲地漫步一下午；我想去西岸顺着江边慢跑，看年轻人玩滑板打篮球，看老年人跳广场舞吹萨克斯；我想去中山公园和复兴公园的草坪上放风筝晒太阳；我想去美罗城、芮欧百货、环球港、来福士、大悦城、日月光逛吃逛吃一整天；我想和同事们一起愉快的摸鱼唠嗑点下午茶；我想和朋友们一起看电影、唱KTV、吃火锅、撸串、看展；我想喝乐乐茶的厚芋泥紫薯烧；我想吃BOBOCAKE的舒芙蕾;我想拍同济大学的樱花；我想看到斜对面的鬼脸和笑脸；我想早日拥抱温暖的春天……#点亮心愿 岁岁平安##疫情打破了你哪些计划##疫情过后你最想见的人##如果没有疫情你在干嘛# http://t.cn/RJ2IpDz 显示地图 [组图共6张] 原图 ,2020/2/9 1:31,2,0,9
ItjAviHq4,0720_hh,女,海外,5,19,0720_hh:一个疫情搞得，愣是门都不出，天天夜里两三点才睡，今天夜里翻出抖音直播，真是的什么鬼马蛇神都有，有直播睡觉的，有大晚上不睡觉跑到杂草丛生，荒芜一人山间的求助的，有把灯关掉露个脸张牙舞爪的，还有大晚上跑到破弃医院的自己吓自己的诶  ,2020/2/9 1:31,0,0,0
Itjyl5rYx,张九子阿,女,浙江,131,165,张九子阿:有一天早上有人来敲门，敲门声音超级大，直接给我敲醒了，小刘去开门，熬了一整夜的我  眼睛都睁不开 怎么啦，小刘：我订了早餐皮蛋瘦肉粥和里脊串，你要不要吃一点，我：吃一口，就这样小刘蹲在床边，我闭着眼睛躺着，他一口 喂我一口的吃完了早餐，后来日日惦记这个早餐，这个粥太好吃了，一直想喝这个粥，因为疫情原因也关了门，心心念，此刻忽然想明白这个事，其实粥没有多好吃 事实是粥熬的还有点糊， 惦记的是当时的那个感觉 满足的也是当时的感觉，和小刘在一起的生活就是越待得久越是分不开，幸福感满满。日常生活，小张对小刘的各种嫌弃，吃饭吃不对说几句，小张在床上躺着骂 洗着碗的小刘你怎么先不收拾桌子，各种逼逼叨，然后我发现我对着小刘的脸骂完嫌弃以后，小刘一脸嗯嗯嗯好 转身去洗着碗哼着歌……老婆不生气就行  N次每次都感觉这样的小刘真好 我真坏！ 我应该脾气好一点 语气好一点。最近每天都是早上睡觉，下午四五点醒，熬的身体又不太行了，生病…我：你要是照顾不好我 我这身体我就早早的去了 小刘：我肯定能照顾好你的。饲养员做的很好。今天小刘去永辉超市买了一千多的续命粮食，拿到家里面我说你怎么没有买牛排啊，小刘：买了啊，买了七盒呢，结果丢了一大购物袋的东西，啊啊啊啊啊啊，气死我了，小刘立马出去找，没有找到瑟瑟发抖，我说你是不是怕被我骂，小刘：丢了东西没什么，回来你说我我就很难受，小张又是一个母夜叉…我不能这样我得改，耐心一点。我的微博就是自我检讨的地方快乐是选择，幸运遇见你@刘帆LFv ,2020/2/9 1:25,1,0,1
Itjkpodes,小兔子大把萝卜吃,女,其他,92,52,小兔子大把萝卜吃:20200208/美颜的老爸真年轻！元宵节过生日，自从上了初中，元宵节经常聚不齐，总算能在今天一起给老爸唱生日歌了，挺不容易的这位48岁的男人，这么多年，还得感谢这次疫情，让我们又聚在了一起，不是在电话里，而是在现实中亲口说一声爸比生日快乐！谢谢带给我们的这个世界！  [组图共3张] 原图 ,2020/2/9 0:51,0,0,0
ItjcQ82ft,Clairyoga,女,海外,19,12,Clairyoga:这到底是什么世界啊 我又哭的停不下来了 看阿呆的someone like you视频 她说了一段话 戳泪点了又 我真的好想他好想他好想他在日本过的还好吗 你一定很幸福吧 没有回复你给我的生日祝福 那个时候很生气 生气你的离开 生气我没有读研 生气自己喜欢你 你却拥有她 我真的好难过 这样的日子过了大半年 原来我还是没有忘记你啊疫情很严重 他们说 疫情结束后你最想见到谁 是你吧 可是我们再也不会见了吧  那我没有想见的人了… 亲爱的你 你不知道我多想爱你 你也不知道我多想忘记你 ,2020/2/9 0:32,1,0,3
ItjcOCYi3,还是那个民娃,男,甘肃,27,12,还是那个民娃:一种表达，用自己的专业表达疫情下的心情和对人的关怀、尊重！每个人都该思考，如何表达，用自己最擅长，用自己职业、专业，去做点什么，而不是简单地将自己受到的信息刺激，带着偏见去宣泄！我们在关注疫情，关注感动的时候，做好自己的事，做好自己该做的事情，才会让自己情绪平静，才是对奋斗在疫情一线的人们最大的致敬！『战“疫”！甘肃政法大学艺术学院师生选择画笔！』http://t.cn/A6PkHd4X ,2020/2/9 0:32,0,0,0
ItjcOE5qC,黔中平坝,男,贵州,5544,40428,黔中平坝:#黔中平坝[超话]##坚决打赢疫情防控阻击战# 【这份办公室防控指南，请查收！[心]】面对#新型冠状病毒感染的肺炎# ，#疫情期间上班如何防护#？返回工作城市后，先自行在家隔离14天，再正式回到工作岗位。出门尽量不乘坐公共交通工具，如需乘坐，尽量避免触摸车内物品。触碰电梯按钮后，不要揉眼睛，第一时间去洗手。尽量少开会，控制会议时间。少去食堂，错峰用餐，或者吃盒饭！防控疫情从我做起！（央视频号：@视知TV ） #关注贵州新冠肺炎病情#  http://t.cn/A6PDbLnK ,2020/2/9 0:32,1,0,0
ItjcOnK8T,中国网直播,男,北京,1510,1484825,中国网直播:【#被困高速哭泣的湖北司机获捐万元#：很感谢但不用再捐了，想靠自己的双手赚钱】2月8日，湖北籍货车司机在高速“流浪”7天哭诉太累了，众多网友心疼不已，半天就为他捐助了10096元。肖师傅说，很感谢大家，但希望别再捐了，等疫情过去要靠自己的双手赚钱。目前，汉中高速交警已为他协调住宿事宜。#湖北货车司机被困高速7天哭泣# http://t.cn/A6PkjMS0 ,2020/2/9 0:32,10,3,0
ItjcAva3V,醉醒轩主,男,北京,609,1385372,醉醒轩主:【#湖南一确诊患者隐瞒行程被立案#】#抗击疫情公安在行动#  据@雨花公安 ，2月8日，长沙市公安局雨花分局对唐某元（男，36岁，已确诊为新冠肺炎病例，现已隔离治疗）涉嫌过失以危险方法危害公共安全罪立案侦查。经查，1月19日，唐某元一家4口从长沙自驾到湖北省黄冈市走访亲戚。1月23日，唐某元一家从鄂返长。返长后，唐某元多次主动与他人密切接触。2月3日，唐某元至医院就诊并被隔离观察，2月7日被确诊为新冠肺炎病例。唐某元未向任何部门及疫情防控人员报告其有疫源地旅居史、未主动居家隔离，导致另7人感染并确诊、多人封闭隔离观察，造成严重后果，其行为已涉嫌过失以危险方法危害公共安全罪。目前，案件正在进一步侦办中。 原图 ,2020/2/9 0:32,47,15,15
