微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
ItsyIoyhq,夏屏幽Zhh,男,甘肃,139,234,夏屏幽Zhh:生日快乐呀，嘻嘻#疫情过后你最想见的人#  原图 ,2020-02-10 00:21,4,0,6
ItspKwjE1,老郭说事_,男,河南,8866,641055,老郭说事_:#78%人类新发传染病与野生动物有关#这个发现再次提醒我们吃野生动物是人类最大的错误，我们在吃野生动物的同时，野生动物也把病毒传给人类，这也算是一种对人类的报复吧！野生动物是人类的朋友，应该保护起来，而不是人类的食物！十七年前已经有过一次，十七年后卷土重来，我们一定要吸取教训，放过大自然，钟南山院士早就说过我们和大自然是相偎相依的关系。如果人类没有遵守这个约定，会再次产生可怕的疫情，给社会造成了不可挽回的严重损失，呼吁大家不要再吃野生动物了，我们一起支持禁绝野味市场，为了你我的健康，大家要行动起来。 ,2020-02-09 23:59,10,1,14
ItspG7of7,一个小熊饼干和小草莓,女,其他,159,127,一个小熊饼干和小草莓:📝 :①每到礼拜天晚上就期待着爱情公寓的更新，31集模拟家庭.看前半段觉得这集是用来凑数的吗!但快结尾处美嘉接到老公子乔的电话:老婆，我还得延迟一天培训 话没说完就急急忙忙挂了电话.结果一转身人已在身后.“求抱抱，抱抱嘛”语音刚落，眼睛就不争气的流了几滴泪.心想，之前的吕子乔可所谓花心大萝卜不负责任可是现在只是一心想挣钱养老婆的男人.爱情公寓接近尾声，也应该对自己的坏脾气之前的生活说一句再见了.②昨天是元宵节（20200208/0115），晚会都改成了特别节目.朗诵直播歌舞都是与疫情相关事件有关.一晚上全程飙泪“你为什么感动却又为什么彻夜难眠”这下才明白原来绯闻炒作满天飞，车水马龙，灯火辉煌才是真正的国泰民安!中国加油!!③如果我不是我🎵 是我最近在听的歌曲，2019年的末尾趁着回家前和几个好朋友一起看电影《半个喜剧》里的歌曲.当初在看的期间憋着眼泪没有哭出来但再听起这首歌我还是能想起女主一人在卧室里痛哭的场景.“喜欢是乘法，只要一方为零，结果便为零” ,2020-02-09 23:59,0,0,4
Itspu2ELD,红网,男,湖南,877,3540624,红网:【钟南山：新型冠状病毒和SARS是两回事】据央视新闻消息，9日，湖北省召开第19场疫情防控工作新闻发布会，华中农业大学教授陈焕春介绍，“分析发现，新型冠状病毒属于SARS冠状病毒。”新京报记者刚刚向陈焕春核实到，该说法属于口误。“真的不好意思，完全属于口误，掉了两个字。”他表示，应为“新型冠状病毒属于SARS相关冠状病毒”。这意味着“新冠”病毒与SARS冠状病毒相似。该结论是基于中科院武汉病毒所石正丽研究员的工作得出的。2月9日晚间，针对华中农业大学教授陈焕春认为新型冠状病毒属于SARS冠状病毒的观点，钟南山院士接受第一财经电话采访时表示，新型冠状病毒是冠状病毒的一种，它跟SARS冠状病毒是平行的，二者是同一类（病毒），但不是同一种。钟南山表示，SARS冠状病毒是一个专有名词，是专门指急性呼吸综合征的病毒，它（与新型冠状病毒）不是一回事，这两个（病毒）是两回事，“2019（的）新型冠状病毒是另外一种冠状病毒，都是属于冠状病毒。”（第一财经、新京报） 原图 ,2020-02-09 23:58,33,6,15
Itsp12Cmx,阳光网,男,陕西,782,93307,阳光网:【#延迟开学是否会影响毕业#？】如何降低延迟开学对高校毕业生的影响？①湖北省教育厅：延迟开学期间，教师远程指导学生的毕业设计或论文；学位论文预答辩、评审，充分利用网络视频、电话等方式进行；尽量不延迟毕业生的毕业时间。②北京大学：如确因疫情影响无法完成毕业论文，可制定替代方案。③清华大学：对即将达到最长修业年限的硕士生，如受疫情影响无法达到相关要求，经审批可适当延长修业年限。详情↓ http://t.cn/A6PFmZzq ,2020-02-09 23:57,0,0,0
ItsoW2YyN,-你的仙女妹妹,女,广东,16,2,"-你的仙女妹妹:今天是一个火气很大的日子🙂因为疫情,人们就用所谓的道德绑架乱来政府已经下达命令,各村各镇封村.得知这个消息,我们这些小百姓是非常愿意配合的,毕竟都是你好我好大家好的事情😊由来就是封路刚好封住自家这栋楼,封路就封路为什么要把路给封死呢？这也就算了,那就意味着我们要经过隔壁村再兜一个大圈才可以回到自己村买东西.反正具体我也形容不出来,主要就是隔壁村只有一个路口,进出也只能靠那里.然后今天进去,隔壁村先是轮番拷问（非常配合）问完后就看心情不给进入🙂真的是非常没有素质的说！打着为自己村民好为难别人进入办事? ",2020-02-09 23:57,0,0,0
ItsoODvC1,新浪证券,男,北京,2312,3390007,新浪证券:【方正证券颜色：股市已一次性调整到位观点或过于大胆】方正证券首席经济学家颜色在2月7日的电话会议上称，不少专家学者对疫情造成的经济冲击更加谨慎，最保守的观点认为，一季度GDP会出现负增长，全年增速或降到5.5%甚至更低。股市所认为的一次性调整到位实际上过于大胆，大多数金融机构相较于专家学者对经济和疫情的判断偏乐观。http://t.cn/A6hvIPZf 原图 ,2020-02-09 23:57,36,23,7
ItsoMiMgx,苏州寄居蟹,男,江苏,77,80,苏州寄居蟹:明天就要开工了，活到现在最特别的春节假期终于结束了。官方的公众号里，太多的复工企业的优秀管控措施，让人似乎感觉，疫情没那么可怕。实际，各种本地八卦群里，这个企业确诊关停，那个企业疑似全部隔离的消息还是在不停的传出来。我想我自己多多少少会有些担心吧。如果万一传染上了，除了积极治疗，还能做些什么？我还有什么未了的心愿？似乎又想不到什么…唉，这平淡的人生啊… ,2020-02-09 23:56,0,0,0
Itsoz0ftR,大海6795骑马游览杭州湾跨海大桥,男,上海,9612,2291,大海6795骑马游览杭州湾跨海大桥:#警民寻人总动员[超话]#大海6795骑马游览杭州湾跨海大桥来投稿发表文章：【与病毒“短兵相接”的90后姑娘】在这次针对新型冠状病毒的防控战中，其中有一项最为核心的工作，就是判断有相关症状到医院就诊的患者，是否感染了病毒，而这就需要疾控部门的工作人员进行病毒核酸检测，这些工作人员可以说是在这场“战疫”中，直面病毒的人。27岁的杨雯就是一名检测人员，作为一名90后姑娘，她表现出了坚毅的精神，面对繁重的工作，脸上勒出的红印、手上长满的痱子.....在镜头面前她都一笑而过。#最新疫情地图# http://t.cn/A6Pk9KDZ【大海题】 ,2020-02-09 23:56,0,0,0
ItsoxaMwb,糖兜兜Zoe,女,浙江,1996,21417,糖兜兜Zoe:#刘宇宁过年的歌# 🌈#摩登兄弟[超话]#[男孩儿]摩登兄弟𝓂𝒹𝓍𝒹┃刘宇宁𝓁𝓎𝓃 ┃棚主┃宁哥        这个特别的春节，不用走亲访友，没得旅行游玩，那就在家好好陪陪家人、专心想想你，也挺好！        翻一翻库存听听歌，烟嗓也好，术后的清亮嗓音也罢，都是@MD_摩登兄弟 刘宇宁的风格，喜欢！烟嗓的颗粒感、故事感，是那种心弦被拨动的感觉；如今的新嗓音，能将歌曲处理得更加细腻、更显细节，心情随曲起伏，有一种沉醉叫听歌只听刘宇宁！        你参加节目，我们就看。看你玩游戏的皮皮模样，听你说唱歌唱得过瘾，我们都开心！今年是你第二次参加春节晚会、元宵晚会，以后还会在更多的活动中看到你，真好！        在这个春节，还能与你并肩、为疫情献上一份爱心，暖暖的心里有满满的自豪感！        我们欣赏的那个少年，简简单单的出身，干干净净的笑颜，他像黑夜一束光，如榜样一般照亮前方！        待到一切春暖花开，我们再如约啊！ .╭┄┄ 🎶… 🎶…🎶        .╰-------------------------   𝙝𝙖𝙫𝙚 𝙖 𝙣𝙞𝙘𝙚 𝙙𝙖𝙮 ☕︎        #后来-任贤齐;MD_摩登兄弟[音乐]# http://t.cn/A6PkwuZo ,2020-02-09 23:56,1,0,2
